frame,stamp,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,cloud_points,cloud_stamp,map_points,map_stamp
35,1709437778.742819309,-0.076676956,0.038894300,0.007548355,-0.001243990,0.000578747,-0.000638539,0.999998855,2319,1709437778.644180298,6677,1709437778.044642925
36,1709437778.841493845,-0.074579430,0.017736074,0.008676220,-0.001165672,0.000617758,-0.000494923,0.999999007,2235,1709437778.742819309,6677,1709437778.044642925
37,1709437778.944764853,-0.079472446,0.007956605,0.007544097,-0.001276863,0.000432271,-0.000500505,0.999998966,2262,1709437778.841493845,6677,1709437778.044642925
38,1709437779.044601679,-0.077424782,-0.005794282,0.010255324,-0.001208386,0.000605486,-0.000520319,0.999998951,2253,1709437778.944764853,8930,1709437779.044601679
39,1709437779.143169165,-0.072072331,-0.017002424,0.011544334,-0.001013960,0.000648952,-0.000363221,0.999999209,2280,1709437779.044601679,8930,1709437779.044601679
40,1709437779.245099068,-0.059110629,-0.022814229,0.008321445,-0.001499744,0.000413361,-0.000413934,0.999998704,2197,1709437779.143169165,8930,1709437779.044601679
41,1709437779.344942093,-0.056981971,-0.010569252,0.008029497,-0.001035146,0.000526488,-0.000378943,0.999999254,2263,1709437779.245099068,8930,1709437779.044601679
42,1709437779.444775105,-0.063874085,-0.022880440,0.010756536,-0.001303230,0.000643864,-0.000287661,0.999998902,2297,1709437779.344942093,8930,1709437779.044601679
43,1709437779.543955326,-0.071291422,-0.020069611,0.009385301,-0.001762890,0.000419346,-0.000409280,0.999998274,2304,1709437779.444775105,8930,1709437779.044601679
44,1709437779.642984629,-0.068491634,-0.021799780,0.008290945,-0.001463148,0.000479800,-0.000488069,0.999998695,2250,1709437779.543955326,8930,1709437779.044601679
45,1709437779.741848946,-0.067069196,-0.013825724,0.008073132,-0.001079711,0.000511375,-0.000429749,0.999999194,2281,1709437779.642984629,8930,1709437779.044601679
46,1709437779.844928026,-0.065505960,-0.008808496,0.010404091,-0.001049226,0.000510886,-0.000544265,0.999999171,2251,1709437779.741848946,8930,1709437779.044601679
47,1709437779.943873167,-0.062094523,-0.011408725,0.009049381,-0.001277509,0.000449368,-0.000288974,0.999999041,2291,1709437779.844928026,8930,1709437779.044601679
48,1709437780.042524099,-0.064073272,-0.012705335,0.010228533,-0.001067694,0.000625943,-0.000430679,0.999999141,2249,1709437779.943873167,11179,1709437780.042524099
49,1709437780.141211510,-0.078487049,0.000845550,0.010230542,-0.001043448,0.000637232,-0.000430075,0.999999160,2252,1709437780.042524099,11179,1709437780.042524099
50,1709437780.245113611,-0.087411275,-0.012256175,0.010879595,-0.001253788,0.000605163,-0.000394495,0.999998953,2228,1709437780.141211510,11179,1709437780.042524099
51,1709437780.344110250,-0.089298918,-0.019563356,0.009266385,-0.001575022,0.000529314,-0.000291050,0.999998577,2269,1709437780.245113611,11179,1709437780.042524099
52,1709437780.442717314,-0.092339574,-0.015550610,0.009670283,-0.001349119,0.000578652,-0.000270905,0.999998886,2243,1709437780.344110250,11179,1709437780.042524099
53,1709437780.544632435,-0.088609494,-0.017848814,0.011574263,-0.001203100,0.000668696,-0.000379907,0.999998981,2237,1709437780.442717314,11179,1709437780.042524099
54,1709437780.644484997,-0.077994508,-0.030631732,0.015633166,-0.001069314,0.000684826,-0.000661473,0.999998975,2207,1709437780.544632435,11179,1709437780.042524099
55,1709437780.744993687,-0.083679244,-0.028720648,0.013245098,-0.001345119,0.000687467,-0.000357780,0.999998795,2296,1709437780.644484997,11179,1709437780.042524099
56,1709437780.843937397,-0.059016444,-0.062061783,0.012076520,-0.001589288,0.000599307,-0.000167850,0.999998543,2312,1709437780.744993687,11179,1709437780.042524099
57,1709437780.942907095,-0.072067949,-0.007961743,0.011382795,-0.001175168,0.000709070,-0.000382785,0.999998985,2273,1709437780.843937397,11179,1709437780.042524099
58,1709437781.041956902,-0.066789221,-0.016342211,0.013435434,-0.001271917,0.000707116,-0.000417234,0.999998854,2265,1709437780.942907095,13444,1709437781.041956902
59,1709437781.144516230,-0.064708975,-0.001620445,0.011284524,-0.000910400,0.000599221,-0.000402986,0.999999325,2278,1709437781.041956902,13444,1709437781.041956902
60,1709437781.243578911,-0.076373550,-0.008312172,0.015209354,-0.001219743,0.000852861,-0.000579795,0.999998724,2275,1709437781.144516230,13444,1709437781.041956902
61,1709437781.342256069,-0.079760834,-0.011881572,0.014501555,-0.001047297,0.000775413,-0.000507101,0.999999022,2242,1709437781.243578911,13444,1709437781.041956902
62,1709437781.440958500,-0.069609693,-0.013004585,0.011102756,-0.001119875,0.000578410,-0.000336696,0.999999149,2218,1709437781.342256069,13444,1709437781.041956902
63,1709437781.545053482,-0.071418820,-0.011928499,0.008129418,-0.001531428,0.000474677,-0.000361197,0.999998649,2212,1709437781.440958500,13444,1709437781.041956902
64,1709437781.643718958,-0.070353057,-0.037121026,0.007656728,-0.001566063,0.000438549,-0.000178603,0.999998662,2268,1709437781.545053482,13444,1709437781.041956902
65,1709437781.742369890,-0.090207295,-0.028536205,0.010296855,-0.001030843,0.000813645,-0.000063057,0.999999136,2244,1709437781.643718958,13444,1709437781.041956902
66,1709437781.840987444,-0.100348340,-0.022478813,0.011474286,-0.001322987,0.000615536,-0.000188841,0.999998918,2214,1709437781.742369890,13444,1709437781.041956902
67,1709437781.944420576,-0.100136422,-0.047604531,0.016423607,-0.001211045,0.000649008,-0.000410557,0.999998972,2259,1709437781.840987444,13444,1709437781.041956902
68,1709437782.045009851,-0.082080679,-0.061101936,0.017566550,-0.001351064,0.000694370,-0.000304085,0.999998800,2278,1709437781.944420576,13444,1709437781.041956902
69,1709437782.144082546,-0.061899280,-0.049298669,0.015540743,-0.001334561,0.000519780,-0.000321226,0.999998923,2311,1709437782.045009851,13444,1709437781.041956902
70,1709437782.243009329,-0.062319169,-0.044815994,0.014417053,-0.001516764,-0.000310438,-0.000199645,0.999998782,2271,1709437782.144082546,13444,1709437781.041956902
71,1709437782.342149973,-0.038954612,-0.026989674,0.012993610,-0.001469030,-0.000248471,-0.000335666,0.999998834,2291,1709437782.243009329,13444,1709437781.041956902
72,1709437782.444632769,-0.016401466,-0.032892309,0.015789664,-0.002300700,-0.002403623,-0.001419002,0.999993458,2210,1709437782.342149973,13444,1709437781.041956902
73,1709437782.543320179,0.005858674,-0.019800342,0.018160847,-0.003765070,-0.001513693,-0.001224851,0.999991016,2288,1709437782.444632769,13444,1709437781.041956902
74,1709437782.642040253,0.022811622,-0.002100559,0.017469035,-0.002752416,-0.002138653,-0.001765936,0.999992366,2201,1709437782.543320179,13444,1709437781.041956902
75,1709437782.745138168,0.064642808,0.004827035,0.018673506,-0.002513613,-0.002009119,-0.001361780,0.999993895,2196,1709437782.642040253,13444,1709437781.041956902
76,1709437782.844697475,0.122367971,-0.013365381,0.021031818,-0.003227462,-0.005965392,-0.001349063,0.999976089,2206,1709437782.745138168,13444,1709437781.041956902
77,1709437782.943353415,0.178844986,-0.009233899,0.020936780,-0.000735502,-0.008134957,-0.002014861,0.999964610,2284,1709437782.844697475,13444,1709437781.041956902
78,1709437783.041973352,0.240542144,0.001146001,0.027874733,-0.002789651,-0.007306547,-0.002698482,0.999965775,2234,1709437782.943353415,17956,1709437783.041973352
79,1709437783.140571833,0.305156903,-0.007601800,0.037058825,-0.007472531,-0.010668399,-0.002719704,0.999911471,2228,1709437783.041973352,17956,1709437783.041973352
80,1709437783.245147228,0.394505847,-0.005652643,0.047095098,-0.009126542,-0.010725587,-0.003985658,0.999892886,2210,1709437783.140571833,17956,1709437783.041973352
81,1709437783.344976664,0.493453573,-0.013806115,0.054836669,-0.010641519,-0.008660806,-0.002608285,0.999902468,2293,1709437783.245147228,17956,1709437783.041973352
82,1709437783.444043159,0.599772461,-0.003773566,0.057630946,-0.010038895,-0.012484474,0.001791472,0.999870066,2232,1709437783.344976664,17956,1709437783.041973352
83,1709437783.543176651,0.689682937,0.018502950,0.053605265,-0.011001841,-0.004716561,0.004143716,0.999919768,2228,1709437783.444043159,17956,1709437783.041973352
84,1709437783.644369602,0.791798675,-0.006250658,0.053263277,-0.005184937,-0.004319404,0.007935247,0.999945744,2197,1709437783.543176651,17956,1709437783.041973352
85,1709437783.744386196,0.877937877,0.019833509,0.060301793,-0.012836737,0.001012235,0.011263045,0.999853658,2237,1709437783.644369602,17956,1709437783.041973352
86,1709437783.843149424,0.957958798,0.042623463,0.074680466,-0.018682023,-0.002440665,0.013212135,0.999735197,2254,1709437783.744386196,17956,1709437783.041973352
87,1709437783.941946030,1.042786878,0.035351803,0.078975763,-0.013809037,-0.007613843,0.018565894,0.999703280,2209,1709437783.843149424,17956,1709437783.041973352
88,1709437784.045054436,1.145767465,0.040296696,0.080726012,-0.014074875,-0.003431536,0.021012403,0.999674248,2240,1709437783.941946030,17956,1709437783.041973352
89,1709437784.144375324,1.253552470,0.039126147,0.089607017,-0.017509192,-0.004062923,0.028364317,0.999436034,2278,1709437784.045054436,17956,1709437783.041973352
90,1709437784.242953777,1.355427865,0.053712242,0.086605002,-0.010680334,-0.006165822,0.035313402,0.999300194,2337,1709437784.144375324,17956,1709437783.041973352
91,1709437784.341562510,1.448299793,0.083958741,0.086312446,-0.018239437,-0.006345741,0.041837787,0.998937763,2237,1709437784.242953777,17956,1709437783.041973352
92,1709437784.440285444,1.574831924,0.086663150,0.089512174,-0.021901559,0.001970226,0.052481444,0.998379756,2289,1709437784.341562510,17956,1709437783.041973352
93,1709437784.544625759,1.703791478,0.070816640,0.099356681,-0.012545935,0.003089560,0.064547921,0.997830958,2284,1709437784.440285444,17956,1709437783.041973352
94,1709437784.644452333,1.846199833,0.079773661,0.103811998,-0.008347435,0.001528406,0.077505483,0.996955809,2321,1709437784.544625759,17956,1709437783.041973352
95,1709437784.744747639,2.001954935,0.127525766,0.106356078,-0.013427233,0.012855430,0.087340867,0.996005030,2331,1709437784.644452333,17956,1709437783.041973352
96,1709437784.843806267,2.155487452,0.164051391,0.115138317,-0.012496498,-0.001180112,0.101189653,0.994787967,2311,1709437784.744747639,17956,1709437783.041973352
97,1709437784.944745064,2.301891374,0.214725356,0.129719343,-0.017950007,-0.003813581,0.113876851,0.993325383,2340,1709437784.843806267,17956,1709437783.041973352
98,1709437785.044337034,2.448785786,0.261299335,0.137361547,-0.016137786,-0.017833746,0.136731059,0.990316185,2296,1709437784.944745064,22492,1709437785.044337034
99,1709437785.143028259,2.609880779,0.325570802,0.130939604,-0.015018857,-0.008585771,0.159971254,0.986970069,2242,1709437785.044337034,22492,1709437785.044337034
100,1709437785.241837978,2.767484648,0.373544835,0.132439668,-0.005225022,-0.006791874,0.187698116,0.982189384,2203,1709437785.143028259,22492,1709437785.044337034
101,1709437785.344887018,2.962224170,0.430238973,0.140111850,-0.009716286,0.007799602,0.210868579,0.977435012,2317,1709437785.241837978,22492,1709437785.044337034
102,1709437785.444036961,3.122377692,0.523686719,0.146276518,-0.015881318,0.005752704,0.239523574,0.970743606,2378,1709437785.344887018,22492,1709437785.044337034
103,1709437785.542629004,3.245228905,0.606788986,0.159211138,-0.028796167,-0.003479586,0.247052843,0.968567791,2481,1709437785.444036961,22492,1709437785.044337034
104,1709437785.641193628,3.392041317,0.727978336,0.176024888,-0.046672112,-0.016324243,0.252958980,0.966212703,2427,1709437785.542629004,22492,1709437785.044337034
105,1709437785.739865780,3.521936793,0.852943843,0.187335008,-0.061347029,-0.016260354,0.256209156,0.964535646,2377,1709437785.641193628,22492,1709437785.044337034
106,1709437785.844489336,3.669205106,0.937481103,0.199199124,-0.057441300,-0.021189412,0.253285839,0.965452117,2374,1709437785.739865780,22492,1709437785.044337034
107,1709437785.945133209,3.834432813,1.024651506,0.199369879,-0.051056694,-0.005013139,0.253331824,0.966018152,2442,1709437785.844489336,22492,1709437785.044337034
108,1709437786.044806719,4.010522402,1.077328441,0.206963802,-0.056059135,0.004809697,0.246174844,0.967590919,2456,1709437785.945133209,22492,1709437785.044337034
109,1709437786.144793272,4.184808001,1.153256989,0.212958079,-0.058667584,0.009346074,0.237338280,0.969608842,2452,1709437786.044806719,22492,1709437785.044337034
110,1709437786.244654417,4.342333404,1.227276335,0.204649634,-0.049277250,0.007100554,0.219988363,0.974231212,2454,1709437786.144793272,22492,1709437785.044337034
111,1709437786.344057798,4.499376457,1.279436777,0.197323509,-0.043049107,0.003080195,0.205559186,0.977692543,2573,1709437786.244654417,22492,1709437785.044337034
112,1709437786.442873716,4.665229387,1.347931763,0.205428491,-0.047485409,0.008891354,0.188306342,0.980921404,2472,1709437786.344057798,22492,1709437785.044337034
113,1709437786.541839600,4.812981643,1.388903172,0.210269713,-0.049029233,0.002426387,0.170930856,0.984059393,2454,1709437786.442873716,22492,1709437785.044337034
114,1709437786.644786596,4.967794843,1.464351828,0.208040195,-0.057352440,0.004380394,0.143377709,0.987995113,2460,1709437786.541839600,22492,1709437785.044337034
115,1709437786.743874788,5.138906102,1.500040244,0.212794276,-0.065015063,0.007032606,0.115814415,0.991115839,2531,1709437786.644786596,22492,1709437785.044337034
116,1709437786.842441559,5.301251062,1.539710354,0.224609422,-0.064241857,0.013515554,0.085679237,0.994157624,2510,1709437786.743874788,22492,1709437785.044337034
117,1709437786.941081524,5.458169109,1.541176222,0.221812243,-0.057923372,0.008561642,0.053355636,0.996857441,2458,1709437786.842441559,22492,1709437785.044337034
118,1709437787.044950247,5.611469986,1.533487100,0.230531065,-0.047935507,-0.001202095,0.025088991,0.998534569,2461,1709437786.941081524,22492,1709437785.044337034
119,1709437787.144779205,5.752576354,1.521537411,0.241621064,-0.037841970,-0.007178489,0.000400087,0.999257872,2433,1709437787.044950247,22492,1709437785.044337034
120,1709437787.244615316,5.903610315,1.517449314,0.239194628,-0.038283201,-0.015810636,-0.024013652,0.998853225,2433,1709437787.144779205,22492,1709437785.044337034
121,1709437787.344477177,6.060765213,1.481433950,0.255305462,-0.040090251,-0.005593166,-0.045275785,0.998154092,2383,1709437787.244615316,22492,1709437785.044337034
122,1709437787.445124149,6.240008027,1.462348601,0.264450530,-0.042264642,0.008182427,-0.071043115,0.996543839,2236,1709437787.344477177,22492,1709437785.044337034
123,1709437787.544964314,6.396796504,1.408511226,0.282941684,-0.043174234,-0.000378320,-0.092695496,0.994757954,2435,1709437787.445124149,22492,1709437785.044337034
124,1709437787.644049168,6.562149287,1.371069032,0.296399530,-0.048834335,0.001725971,-0.103498811,0.993428520,2466,1709437787.544964314,22492,1709437785.044337034
125,1709437787.743012428,6.746241476,1.286466970,0.295858149,-0.046471723,-0.009875227,-0.106498544,0.993177184,2393,1709437787.644049168,22492,1709437785.044337034
126,1709437787.841905832,6.917453884,1.235568489,0.314300448,-0.040202859,-0.006797156,-0.113271974,0.992727046,2323,1709437787.743012428,22492,1709437785.044337034
127,1709437787.944707394,7.110832182,1.191931329,0.320228265,-0.032742287,-0.003823178,-0.114064697,0.992926267,2312,1709437787.841905832,22492,1709437785.044337034
128,1709437788.043333054,7.277544128,1.151871560,0.321459684,-0.023924039,-0.011456382,-0.115505919,0.992952554,2342,1709437787.944707394,22492,1709437785.044337034
129,1709437788.141983509,7.440426881,1.091491825,0.328202910,-0.020929722,-0.008013748,-0.120129469,0.992505233,2255,1709437788.043333054,22492,1709437785.044337034
130,1709437788.240610838,7.592652039,1.038794746,0.333290655,-0.013459640,-0.016280344,-0.123939275,0.992064940,2258,1709437788.141983509,22492,1709437785.044337034
131,1709437788.344479322,7.775146083,1.051519375,0.333209073,-0.016365944,-0.006099728,-0.128410203,0.991567330,2176,1709437788.240610838,22492,1709437785.044337034
132,1709437788.445144415,7.949831932,1.033050635,0.349605041,-0.014285170,-0.004330021,-0.129848683,0.991421457,2227,1709437788.344479322,22492,1709437785.044337034
133,1709437788.544978857,8.133093994,0.938464728,0.353810069,-0.001178924,0.011077544,-0.127535945,0.991771385,2345,1709437788.445144415,22492,1709437785.044337034
134,1709437788.644811869,8.347954104,0.854395184,0.344029849,0.001067127,0.029518834,-0.129784072,0.991102212,2317,1709437788.544978857,22492,1709437785.044337034
135,1709437788.744642019,8.552155062,0.807579907,0.341510473,-0.001143269,0.051965957,-0.134168916,0.989594328,2388,1709437788.644811869,22492,1709437785.044337034
136,1709437788.844438076,8.741096262,0.784237835,0.344884133,-0.003478576,0.035973832,-0.136451718,0.989987228,2250,1709437788.744642019,22492,1709437785.044337034
137,1709437788.943651438,8.912450290,0.700178650,0.345239667,-0.009707148,0.006724993,-0.137095890,0.990487386,2285,1709437788.844438076,22492,1709437785.044337034
138,1709437789.042751312,9.082674354,0.686253496,0.356963435,-0.016220475,-0.007097069,-0.141510702,0.989778384,2309,1709437788.943651438,32060,1709437789.042751312
139,1709437789.144830942,9.255513416,0.640857487,0.376339417,-0.027694262,-0.010466594,-0.142923096,0.989290891,2181,1709437789.042751312,32060,1709437789.042751312
140,1709437789.244233847,9.387009310,0.565097249,0.389301176,-0.026056334,-0.025216026,-0.141911096,0.989215073,2169,1709437789.144830942,32060,1709437789.042751312
141,1709437789.342838287,9.528985474,0.522825060,0.388529713,-0.015192498,-0.034477174,-0.139405059,0.989518439,2134,1709437789.244233847,32060,1709437789.042751312
142,1709437789.441583157,9.684309522,0.449586148,0.408891202,-0.021722028,-0.020796867,-0.150351199,0.988175167,1888,1709437789.342838287,32060,1709437789.042751312
143,1709437789.540354013,9.833377034,0.426731519,0.426089206,-0.032818590,-0.023787282,-0.147983346,0.988158912,1923,1709437789.441583157,32060,1709437789.042751312
144,1709437789.644820690,10.003714749,0.378940229,0.440856592,-0.025084093,-0.006243729,-0.142700944,0.989428241,2011,1709437789.540354013,32060,1709437789.042751312
145,1709437789.744281530,10.144747228,0.310101810,0.464427215,-0.019486953,-0.025430885,-0.146619682,0.988673959,2131,1709437789.644820690,32060,1709437789.042751312
146,1709437789.844495058,10.302871210,0.260650373,0.466930669,-0.008526192,-0.026887110,-0.145676351,0.988930123,2109,1709437789.744281530,32060,1709437789.042751312
147,1709437789.945065737,10.470534491,0.242948948,0.473704741,-0.006107692,-0.024202929,-0.147684393,0.988719492,1910,1709437789.844495058,32060,1709437789.042751312
148,1709437790.044974089,10.642006464,0.200985644,0.465835049,-0.012447122,-0.011249555,-0.141432287,0.989805751,2045,1709437789.945065737,32060,1709437789.042751312
149,1709437790.144805670,10.809913067,0.159967268,0.485363001,-0.007945886,-0.001300491,-0.142384540,0.989778669,2187,1709437790.044974089,32060,1709437789.042751312
150,1709437790.243776560,11.015198200,0.100222194,0.497336408,-0.004024949,-0.001427766,-0.138580777,0.990341926,2333,1709437790.144805670,32060,1709437789.042751312
151,1709437790.342994690,11.177465509,0.052650562,0.523391985,-0.018902805,-0.015818376,-0.137827164,0.990149552,2266,1709437790.243776560,32060,1709437789.042751312
152,1709437790.445128441,11.373049818,-0.008013586,0.530541181,-0.040554623,-0.009493305,-0.151558646,0.987570340,2231,1709437790.342994690,32060,1709437789.042751312
153,1709437790.544108868,11.552601566,-0.100629776,0.544990206,-0.044826104,-0.004540195,-0.160977192,0.985929181,2194,1709437790.445128441,32060,1709437789.042751312
154,1709437790.642852545,11.730015959,-0.174012595,0.557721428,-0.026082798,0.003996269,-0.159238825,0.986887387,2210,1709437790.544108868,32060,1709437789.042751312
155,1709437790.741456270,11.895829545,-0.292050150,0.567375152,0.001128044,-0.005836767,-0.164505281,0.986358288,2184,1709437790.642852545,32060,1709437789.042751312
156,1709437790.840183496,12.050834350,-0.357941131,0.572136313,0.017093862,-0.016100895,-0.163667001,0.986236115,2247,1709437790.741456270,32060,1709437789.042751312
157,1709437790.945002556,12.210593363,-0.427695967,0.574578350,0.017405258,-0.015510523,-0.166926339,0.985693704,2194,1709437790.840183496,32060,1709437789.042751312
158,1709437791.043517351,12.366950722,-0.452906739,0.601558937,0.004408976,-0.016411969,-0.179584918,0.983595682,2183,1709437790.945002556,32060,1709437789.042751312
159,1709437791.144803524,12.515535596,-0.505394018,0.618147568,-0.007939855,-0.016168064,-0.190821657,0.981459448,2083,1709437791.043517351,32060,1709437789.042751312
160,1709437791.244636536,12.706002503,-0.578280597,0.631305282,-0.013541603,-0.005163815,-0.199949090,0.979699097,2122,1709437791.144803524,32060,1709437789.042751312
161,1709437791.344450712,12.860842000,-0.625531144,0.646787452,-0.019153851,-0.010536393,-0.210319202,0.977388330,2240,1709437791.244636536,32060,1709437789.042751312
162,1709437791.444924116,13.039396765,-0.699419899,0.656118549,-0.020835043,0.002978218,-0.219890281,0.975297542,2254,1709437791.344450712,32060,1709437789.042751312
163,1709437791.544033527,13.185412082,-0.768358274,0.652179306,-0.023326306,-0.010130122,-0.231176727,0.972579346,2294,1709437791.444924116,32060,1709437789.042751312
164,1709437791.643023014,13.349384845,-0.838205202,0.659896544,-0.022438423,-0.002821241,-0.231564727,0.972556597,2242,1709437791.544033527,32060,1709437789.042751312
165,1709437791.744614601,13.533713186,-0.902177321,0.669990554,-0.021707272,-0.011446544,-0.232144385,0.972371717,2151,1709437791.643023014,32060,1709437789.042751312
166,1709437791.843834639,13.719015273,-0.957252754,0.677193257,-0.028384460,0.002083714,-0.236774076,0.971147784,2199,1709437791.744614601,32060,1709437789.042751312
167,1709437791.942376137,13.890961556,-1.043173060,0.703471204,-0.045357881,-0.005100273,-0.238005185,0.970190797,2164,1709437791.843834639,32060,1709437789.042751312
168,1709437792.041237116,14.058969770,-1.097904157,0.712660338,-0.046196114,-0.000614345,-0.235173727,0.970854706,2271,1709437791.942376137,32060,1709437789.042751312
169,1709437792.139654875,14.222650347,-1.169334486,0.732945056,-0.048019529,-0.011623374,-0.239630186,0.969606310,2155,1709437792.041237116,32060,1709437789.042751312
170,1709437792.244607687,14.332896003,-1.281773740,0.763012125,-0.043767047,-0.023131765,-0.242778314,0.968817866,2129,1709437792.139654875,32060,1709437789.042751312
171,1709437792.343166590,14.485673545,-1.346801039,0.768466032,-0.041088911,-0.010157005,-0.249653979,0.967409648,2027,1709437792.244607687,32060,1709437789.042751312
172,1709437792.445067406,14.657986197,-1.431736895,0.788593678,-0.050369683,-0.006721731,-0.257357782,0.964979111,2144,1709437792.343166590,32060,1709437789.042751312
173,1709437792.544909477,14.783538143,-1.539728693,0.795439669,-0.033025421,-0.001021698,-0.260381739,0.964940220,2191,1709437792.445067406,32060,1709437789.042751312
