frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,localizability_reference_ready,localizability_f0_reference,localizability_lambda0_reference,localizability_f0_ratio,localizability_lambda0_ratio,directional_degenerate,sparse_degenerate,match_quality_degenerate,transition_guard_triggered,transition_guard_turn_residual_triggered,transition_guard_map_active,transition_guard_map_hold_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_localizability_f0_ratio_mean,window_localizability_lambda0_ratio_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_voxel_rejected
11,1706585908.873063803,1706585908.969898701,32,31,0.013695027,0.022389503,0,0,0,0,0,-0.020336724,0.019431997,0.026787924,-0.003498445,0.000727556,-0.000154618,0.999993604,1198,888,0.741235392,0.023919032,0.013149508,0.009585140,0.097812696,77.769795190,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004293,0.000005267,0.000010278,0.991838617,0.098089050,0.081453643,0.000000007,0.000000018,0.000000923,0.997456973,0.055900508,-0.044212221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,217,214,3,0.181135225,0,0,0,0,0,981,0,2718,4404,0,0,8819
12,1706585908.972906828,1706585909.072733879,33,32,0.015225231,0.019263747,0,0,0,0,0,-0.022468662,0.020543102,0.030618051,-0.002786168,0.000892692,-0.000197419,0.999995701,1201,896,0.746044963,0.024310173,0.012696211,0.008961531,0.097563697,73.205499561,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004256,0.000005233,0.000010180,0.996507806,0.080412650,0.022494396,0.000000007,0.000000016,0.000000884,0.997966283,0.049027848,-0.040737790,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,187,186,1,0.155703580,0,0,0,0,0,1014,0,2763,4591,0,0,9833
13,1706585909.072745800,1706585909.172573090,34,33,0.015095940,0.024598390,0,0,0,0,0,-0.015162375,0.018880665,0.031319022,-0.004173926,0.000706086,-0.000138081,0.999991030,1229,900,0.732302685,0.021792177,0.013038968,0.008877016,0.103728325,73.383645143,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004197,0.000005143,0.000009711,0.998242179,0.044566441,0.039068959,0.000000007,0.000000017,0.000000915,0.997304431,0.058031175,-0.044902730,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,195,193,2,0.158665582,0,0,0,0,0,1034,0,2807,4786,0,0,10867
14,1706585909.172584534,1706585909.272420883,35,34,0.011692670,0.020350413,0,0,0,0,0,-0.034506320,0.020242546,0.031987045,-0.004138369,0.000671077,-0.000222420,0.999991187,1196,894,0.747491639,0.023502448,0.012193987,0.009057549,0.081648358,79.336462388,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004166,0.000005373,0.000010635,0.995971203,0.082938567,0.034096276,0.000000008,0.000000019,0.000000901,0.997270699,0.058002145,-0.045682644,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,176,173,3,0.147157191,0,0,0,0,0,1020,0,2843,4962,0,0,11887
15,1706585909.272432327,1706585909.372260571,36,35,0.014989344,0.025402560,0,0,0,0,0,-0.035833970,0.020689650,0.033158646,-0.004339693,0.000702713,-0.000109045,0.999990331,1189,882,0.741799832,0.022465894,0.012217884,0.009185856,0.100128171,75.874091056,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004089,0.000005214,0.000010000,0.998821565,0.048422658,0.003275296,0.000000007,0.000000016,0.000000912,0.997584659,0.053602924,-0.044176631,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,170,170,0,0.142977292,0,0,0,0,0,1019,0,2865,5132,0,0,12906
16,1706585909.373070240,1706585909.472900152,37,36,0.012959606,0.018913385,0,0,0,0,0,-0.030018306,0.021062026,0.033118115,-0.004361194,0.000750589,-0.000165133,0.999990195,1232,906,0.735389610,0.022966335,0.012045169,0.008747302,0.088840616,83.319994479,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004008,0.000005042,0.000010370,0.998318647,0.038683769,0.043167630,0.000000006,0.000000016,0.000000873,0.997746188,0.052363438,-0.041959671,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,163,163,0,0.132305195,0,0,0,0,0,1069,0,2895,5295,0,0,13975
17,1706585909.472924232,1706585909.572743654,38,37,0.011800607,0.018539885,0,0,0,0,0,-0.026634082,0.019646052,0.034324591,-0.003719715,0.000756918,-0.000049654,0.999992794,1208,862,0.713576159,0.022360335,0.012611978,0.008957262,0.101290101,73.709895749,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004297,0.000005086,0.000009769,0.999186818,0.039324959,-0.008902286,0.000000007,0.000000016,0.000000941,0.997919689,0.047884222,-0.043167069,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,153,150,3,0.126655629,0,0,0,0,0,1055,0,2928,5448,0,0,15030
18,1706585909.572754860,1706585909.671779394,39,38,0.013449203,0.020803329,0,0,0,0,0,-0.024686643,0.017669847,0.034272475,-0.004015161,0.000880497,-0.000184510,0.999991535,1179,880,0.746395250,0.021536373,0.012199455,0.008783581,0.086187936,81.498417993,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004307,0.000005119,0.000010188,0.997507482,0.070558742,0.000536661,0.000000007,0.000000018,0.000000902,0.997521981,0.053099683,-0.046155398,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,140,139,1,0.118744699,0,0,0,0,0,1039,0,2959,5588,0,0,16069
19,1706585909.672601223,1706585909.770454884,40,39,0.012471672,0.017351338,0,0,0,0,0,-0.028915094,0.012724419,0.031707418,-0.005053146,0.000519307,0.000192428,0.999987079,1178,858,0.728353141,0.023711336,0.012509415,0.009570260,0.094964822,79.420209082,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004267,0.000004827,0.000010123,0.995454247,0.095039065,-0.006198181,0.000000006,0.000000014,0.000000952,0.998166224,0.045932166,-0.039426204,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,124,123,1,0.105263158,0,0,0,0,0,1054,0,2986,5712,0,0,17123
20,1706585909.772438288,1706585909.868912220,40,40,0.014958775,0.021173932,0,0,0,0,0,-0.033410400,0.016826893,0.033804526,-0.003882831,0.000922853,-0.000106437,0.999992030,1194,861,0.721105528,0.021983623,0.012337755,0.008805228,0.084626436,84.318348389,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004299,0.000004912,0.000010562,0.998971395,0.044403311,-0.009192282,0.000000006,0.000000018,0.000000891,0.997795641,0.050687608,-0.042832529,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,143,142,1,0.119765494,0,0,0,0,0,1051,0,3018,5855,0,0,18174
21,1706585909.873092175,1706585909.972931147,42,41,0.013967546,0.020277808,0,0,0,0,0,-0.038410594,0.016375100,0.032074538,-0.003935996,0.000872293,-0.000091268,0.999991869,1163,856,0.736027515,0.021450245,0.011703259,0.008663903,0.090112945,77.422457528,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004328,0.000005279,0.000010567,0.997984261,0.063459445,0.000559565,0.000000007,0.000000016,0.000000880,0.997995620,0.049387661,-0.039567673,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,126,125,1,0.108340499,0,0,0,0,0,1037,0,3032,5981,0,0,19211
22,1706585909.972943068,1706585910.072144270,43,42,0.012672756,0.022289580,0,0,0,0,0,-0.033574600,0.015056942,0.034544898,-0.003324248,0.000946996,0.000092636,0.999994022,1192,874,0.733221477,0.022837199,0.012807204,0.009387077,0.090714954,79.995261018,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004190,0.000005082,0.000010383,0.997987098,0.063259095,0.004476439,0.000000007,0.000000017,0.000000865,0.997686649,0.052230207,-0.043512712,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,139,138,1,0.116610738,0,0,0,0,0,1053,0,3052,6120,0,0,20264
23,1706585910.072781324,1706585910.170928001,44,43,0.015491675,0.023337630,0,0,0,0,0,-0.034472822,0.015967134,0.035399260,-0.004743127,0.000763920,-0.000056896,0.999988458,1196,869,0.726588629,0.020445755,0.010830019,0.008025868,0.085184238,84.167700420,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004134,0.000005269,0.000010720,0.994005276,0.088355473,0.064395826,0.000000007,0.000000017,0.000000888,0.997863625,0.049334658,-0.042828474,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,136,135,1,0.113712375,0,0,0,0,0,1060,0,3070,6256,0,0,21324
24,1706585910.172612906,1706585910.269775152,45,44,0.012403072,0.019375109,0,0,0,0,0,-0.040949025,0.017902006,0.033639152,-0.003926743,0.000791129,0.000050382,0.999991976,1212,879,0.725247525,0.022558608,0.012625262,0.008891244,0.091848378,75.548195922,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004132,0.000005096,0.000010169,0.998582897,0.052885919,0.005939537,0.000000007,0.000000016,0.000000895,0.997885353,0.050826584,-0.040515201,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,139,138,1,0.114686469,0,0,0,0,0,1073,0,3097,6395,0,0,22397
25,1706585910.272456884,1706585910.372284651,46,45,0.012596119,0.017107590,0,0,0,0,0,-0.038567489,0.019607930,0.031965071,-0.004320651,0.000710883,0.000000259,0.999990413,1200,870,0.725000000,0.020457381,0.010850846,0.008563153,0.092589517,77.060306826,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004153,0.000004832,0.000010199,0.998720626,0.043689310,0.025462810,0.000000007,0.000000014,0.000000909,0.997678368,0.052636215,-0.043212311,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,110,109,1,0.091666667,0,0,0,0,0,1090,0,3109,6505,0,0,23487
26,1706585910.373095751,1706585910.472922564,47,46,0.014512133,0.022031842,0,0,0,0,0,-0.032554118,0.021372053,0.034634848,-0.004309247,0.000795569,-0.000116056,0.999990392,1223,919,0.751430908,0.020864795,0.012099661,0.008818097,0.091584965,79.697791075,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004065,0.000004908,0.000009940,0.997863717,0.057503618,0.031005429,0.000000006,0.000000015,0.000000882,0.997883887,0.050572872,-0.040867246,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,98,97,1,0.080130826,0,0,0,0,0,1125,0,3118,6603,0,0,24612
27,1706585910.472934484,1706585910.572751999,48,47,0.014346111,0.019808792,0,0,0,0,0,-0.032418016,0.022929381,0.033074884,-0.003032703,0.000806992,-0.000057508,0.999995074,1191,884,0.742233417,0.022647099,0.012685289,0.008629414,0.083935656,84.726463089,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004015,0.000004882,0.000010279,0.999460925,0.022764575,-0.023656558,0.000000006,0.000000015,0.000000888,0.997726189,0.052778932,-0.041914633,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,109,108,1,0.091519731,0,0,0,0,0,1082,0,3136,6712,0,0,25694
28,1706585910.572763681,1706585910.672602415,49,48,0.016597678,0.020798474,0,0,0,0,0,-0.028838654,0.018964919,0.031392312,-0.003950616,0.000790707,-0.000017823,0.999991884,1196,907,0.758361204,0.021723235,0.012223151,0.008463715,0.088431785,83.519526686,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004008,0.000004699,0.000010397,0.997701519,0.046978406,0.048833481,0.000000006,0.000000015,0.000000891,0.997893720,0.049350585,-0.042102765,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,111,110,1,0.092809365,0,0,0,0,0,1085,0,3157,6823,0,0,26779
