frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected,sync_imu_samples,sync_imu_first_time,sync_imu_last_time,frontend_core_revision,log_sequence,map_update_skipped,map_skip_reason,window_updated,range_near_rejected,range_far_rejected,map_min_range,map_max_range,map_min_effective_points,runtime_schema_revision,invalid_quality_filter_enabled,invalid_quality_low_effective_relax_enabled,invalid_quality_relax_active,invalid_quality_relax_effective_threshold,invalid_quality_relaxed,total_invalid_quality_relaxed,invalid_quality_turn_guard_enabled,invalid_quality_turn_guard_active,invalid_quality_turn_guard_yaw_threshold,invalid_quality_turn_guard_rejected,total_invalid_quality_turn_guard_rejected,directional_selection_enabled,directional_selection_active,equal_point_count_control_enabled,equal_point_count_control_active,equal_point_count_target,equal_point_count_rejected,total_equal_point_count_rejected
11,1517157221.609498978,1517157221.710338354,1,0,0,0,0.057519897,-0.045450264,0.103357554,0.006151595,-0.022778485,-0.004921424,0.999709497,762,573,0.751968504,0.040064565,0.025234461,0.016301394,0.493105033,25.887382290,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,171,154,17,0.224409449,46,0,0,0,0,0,545,46,1561,2038,434,0,0,6000,20,1517157221.614079952,1517157221.709088087,fastlio2_internal_v1,11,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,1,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
12,1517157221.710359097,1517157221.811198235,1,0,0,0,0.072802424,-0.043268225,0.088278075,0.007008755,-0.013753298,-0.004263464,0.999871765,778,576,0.740359897,0.046659975,0.023886085,0.016155124,0.481297855,27.689711374,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,167,160,7,0.214652956,53,0,0,0,0,0,558,53,1634,2205,487,0,0,6558,20,1517157221.714080095,1517157221.809087992,fastlio2_internal_v1,12,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,1,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
13,1517157221.811218977,1517157221.912058353,1,0,0,0,0.086718898,-0.044578947,0.092759200,0.006299392,-0.013409645,-0.003958749,0.999882407,787,587,0.745870394,0.036914124,0.020233989,0.013491988,0.550084553,24.348670421,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,112,109,3,0.142312579,35,0,0,0,0,0,636,39,1664,2317,522,0,0,7194,20,1517157221.814080000,1517157221.909087896,fastlio2_internal_v1,13,0,none,0,0,4,0.500000000,80.000000000,20,map_diagnostics_v8,1,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
14,1517157221.912080050,1517157222.012864351,1,0,0,0,0.079898631,-0.039434443,0.087046713,0.008766081,-0.013321102,-0.004353523,0.999863366,782,587,0.750639386,0.031005799,0.019056439,0.012837768,0.524221495,24.110035827,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,94,94,0,0.120204604,22,0,0,0,0,0,660,28,1683,2411,544,0,0,7854,20,1517157221.914079905,1517157222.009039879,fastlio2_internal_v1,14,0,none,0,0,6,0.500000000,80.000000000,20,map_diagnostics_v8,1,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
15,1517157222.012886047,1517157222.113724232,1,0,0,0,0.072215911,-0.040347717,0.087591728,0.009150703,-0.014114317,-0.005608173,0.999842787,777,591,0.760617761,0.033421189,0.020725727,0.012963772,0.532085829,20.354683953,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,85,84,1,0.109395109,20,0,0,0,0,0,669,23,1705,2496,564,0,0,8523,20,1517157222.014031887,1517157222.109040022,fastlio2_internal_v1,15,0,none,0,0,3,0.500000000,80.000000000,20,map_diagnostics_v8,1,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
16,1517157222.113745928,1517157222.214585304,1,0,0,0,0.064457463,-0.037634588,0.079772101,0.010628708,-0.013516307,-0.005234879,0.999838455,776,599,0.771907216,0.032929481,0.018381834,0.011751890,0.501737240,22.776273494,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,79,78,1,0.101804124,21,0,0,0,0,0,671,26,1729,2575,585,0,0,9194,21,1517157222.114032030,1517157222.214031935,fastlio2_internal_v1,16,0,none,0,0,5,0.500000000,80.000000000,20,map_diagnostics_v8,1,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
17,1517157222.214606047,1517157222.315445185,1,0,0,0,0.067245176,-0.038187441,0.070809220,0.009939189,-0.013873359,-0.004827233,0.999842708,784,606,0.772959184,0.037147618,0.022157490,0.013244987,0.512472017,24.948912325,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,75,75,0,0.095663265,25,0,0,0,0,0,678,31,1749,2650,610,0,0,9872,20,1517157222.219039917,1517157222.314032078,fastlio2_internal_v1,17,0,none,0,0,6,0.500000000,80.000000000,20,map_diagnostics_v8,1,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
18,1517157222.315465927,1517157222.416305304,1,0,0,0,0.068822005,-0.036775984,0.069330452,0.009976504,-0.013598591,-0.004950514,0.999845508,782,608,0.777493606,0.032082210,0.019297481,0.012803078,0.505954136,25.571245308,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,54,54,0,0.069053708,19,0,0,0,0,0,704,24,1761,2704,629,0,0,10576,20,1517157222.319040060,1517157222.414031982,fastlio2_internal_v1,18,0,none,0,0,5,0.500000000,80.000000000,20,map_diagnostics_v8,1,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
19,1517157222.416326046,1517157222.517165184,1,0,0,0,0.071281561,-0.033355390,0.066441351,0.011528897,-0.013218968,-0.004984632,0.999833735,776,602,0.775773196,0.031118260,0.019385740,0.012776867,0.536026899,24.854988518,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,37,36,1,0.047680412,16,0,0,0,0,0,718,21,1771,2741,645,0,0,11294,20,1517157222.419039965,1517157222.514032125,fastlio2_internal_v1,19,0,none,0,0,5,0.500000000,80.000000000,20,map_diagnostics_v8,1,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
20,1517157222.517186165,1517157222.618025541,1,0,0,0,0.071956008,-0.032823509,0.069120286,0.011190296,-0.013100928,-0.004908368,0.999839513,801,624,0.779026217,0.031635108,0.018332720,0.013282657,0.497466311,24.686601723,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,43,41,2,0.053682896,18,0,0,0,0,0,735,23,1776,2784,663,0,0,12029,20,1517157222.519040108,1517157222.614031792,fastlio2_internal_v1,20,0,none,0,0,5,0.500000000,80.000000000,20,map_diagnostics_v8,1,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
21,1517157222.618046045,1517157222.718885183,1,0,0,0,0.072030411,-0.031860861,0.069807709,0.010769200,-0.013233875,-0.004891421,0.999842469,786,610,0.776081425,0.031436295,0.018086061,0.013410032,0.530243138,24.776783522,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,28,28,0,0.035623410,19,0,0,0,0,0,735,23,1780,2812,682,0,0,12764,20,1517157222.619040012,1517157222.714032173,fastlio2_internal_v1,21,0,none,0,0,4,0.500000000,80.000000000,20,map_diagnostics_v8,1,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
22,1517157222.718905926,1517157222.819745302,1,0,0,0,0.070855962,-0.030523252,0.068282444,0.011641025,-0.013236048,-0.004932102,0.999832470,775,599,0.772903226,0.031191924,0.018489182,0.013521373,0.527981665,24.867217456,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,12,12,0,0.015483871,18,0,0,0,0,0,740,23,1783,2824,700,0,0,13504,21,1517157222.719039917,1517157222.819040060,fastlio2_internal_v1,22,0,none,0,0,5,0.500000000,80.000000000,20,map_diagnostics_v8,1,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
23,1517157222.819766045,1517157222.920605183,1,0,0,0,0.071210804,-0.030418764,0.068700312,0.011301508,-0.012963909,-0.004944244,0.999839871,789,625,0.792141952,0.032012954,0.018483639,0.013149172,0.521680376,26.407496846,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,31,30,1,0.039290241,18,0,0,0,0,0,735,23,1788,2855,718,0,0,14239,20,1517157222.824032068,1517157222.919039965,fastlio2_internal_v1,23,0,none,0,0,5,0.500000000,80.000000000,20,map_diagnostics_v8,1,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
24,1517157222.920625925,1517157223.021395206,1,0,0,0,0.070475851,-0.029636007,0.066592698,0.011704739,-0.012991896,-0.004937120,0.999834904,776,600,0.773195876,0.030470029,0.016688704,0.011967659,0.538274729,24.317762141,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,21,21,0,0.027061856,19,0,0,0,0,0,732,23,1793,2876,737,0,0,14971,20,1517157222.924031973,1517157223.018975973,fastlio2_internal_v1,24,0,none,0,0,4,0.500000000,80.000000000,20,map_diagnostics_v8,1,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
25,1517157223.021415949,1517157223.122255325,1,0,0,0,0.069267353,-0.030041723,0.065011579,0.012033532,-0.012929765,-0.004893156,0.999832022,775,606,0.781935484,0.029964533,0.017431691,0.012291849,0.540895085,25.026487178,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,16,16,0,0.020645161,15,0,0,0,0,0,740,19,1794,2892,752,0,0,15711,20,1517157223.023967981,1517157223.118976116,fastlio2_internal_v1,25,0,none,0,0,4,0.500000000,80.000000000,20,map_diagnostics_v8,1,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
26,1517157223.122276068,1517157223.223115206,1,0,0,0,0.069670127,-0.030849353,0.063411561,0.012212957,-0.012880505,-0.004923288,0.999830334,781,610,0.781049936,0.031356981,0.019151926,0.013574362,0.535584364,24.747452832,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,15,15,0,0.019206146,21,0,0,0,0,0,739,27,1796,2907,773,0,0,16450,20,1517157223.123967886,1517157223.218976021,fastlio2_internal_v1,26,0,none,0,0,6,0.500000000,80.000000000,20,map_diagnostics_v8,1,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
27,1517157223.223135948,1517157223.323975325,1,0,0,0,0.070354732,-0.030241954,0.065218031,0.011175195,-0.013001840,-0.004762292,0.999841681,787,613,0.778907243,0.032088004,0.018417269,0.012283951,0.531024609,26.079134404,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,27,27,0,0.034307497,17,0,0,0,0,0,738,22,1798,2934,790,0,0,17188,21,1517157223.223968029,1517157223.323967934,fastlio2_internal_v1,27,0,none,0,0,5,0.500000000,80.000000000,20,map_diagnostics_v8,1,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
28,1517157223.323996067,1517157223.424835205,1,0,0,0,0.069914542,-0.030425225,0.066825450,0.010656145,-0.013192413,-0.004591861,0.999845649,780,610,0.782051282,0.032071032,0.017843843,0.011893749,0.546522107,25.690051555,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,23,23,0,0.029487179,20,0,0,0,0,0,732,25,1801,2957,810,0,0,17920,20,1517157223.328975916,1517157223.423968077,fastlio2_internal_v1,28,0,none,0,0,5,0.500000000,80.000000000,20,map_diagnostics_v8,1,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
29,1517157223.424855947,1517157223.525695324,1,0,0,0,0.068055825,-0.031187823,0.066844392,0.011848175,-0.012844646,-0.005086363,0.999834369,794,629,0.792191436,0.029440709,0.017481089,0.012537837,0.515661522,24.210890953,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,18,18,0,0.022670025,17,0,0,0,0,0,754,22,1803,2975,827,0,0,18674,20,1517157223.428976059,1517157223.523967981,fastlio2_internal_v1,29,0,none,0,0,5,0.500000000,80.000000000,20,map_diagnostics_v8,1,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
30,1517157223.525716066,1517157223.626555204,1,0,0,0,0.068055122,-0.032248227,0.066483821,0.010950475,-0.013137638,-0.004724863,0.999842570,786,613,0.779898219,0.030462482,0.017904282,0.012352586,0.510787730,24.667635312,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,31,31,0,0.039440204,16,0,0,0,0,0,733,22,1808,3006,843,0,0,19407,20,1517157223.528975964,1517157223.623967886,fastlio2_internal_v1,30,0,none,0,0,6,0.500000000,80.000000000,20,map_diagnostics_v8,1,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
31,1517157223.626575947,1517157223.727415323,1,0,0,0,0.068950288,-0.031695010,0.062988999,0.011578405,-0.013255061,-0.004838933,0.999833400,781,612,0.783610755,0.032238904,0.019247606,0.013033465,0.528365038,25.455293611,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,16,16,0,0.020486556,16,0,0,0,0,0,742,23,1811,3022,859,0,0,20149,20,1517157223.628976107,1517157223.723968029,fastlio2_internal_v1,31,0,none,0,0,7,0.500000000,80.000000000,20,map_diagnostics_v8,1,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
32,1517157223.727436066,1517157223.828275204,1,0,0,0,0.071496573,-0.030977739,0.062257188,0.009752396,-0.013479431,-0.004650742,0.999850772,790,616,0.779746835,0.033166985,0.019167751,0.012788296,0.520781595,26.488875450,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,29,29,0,0.036708861,21,0,0,0,0,0,736,25,1814,3051,880,0,0,20885,20,1517157223.728975773,1517157223.823967934,fastlio2_internal_v1,32,0,none,0,0,4,0.500000000,80.000000000,20,map_diagnostics_v8,1,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
33,1517157223.828295946,1517157223.929135323,1,0,0,0,0.072602696,-0.029050504,0.059357483,0.010741284,-0.013791240,-0.004274469,0.999838065,783,588,0.750957854,0.038593024,0.019903183,0.014048934,0.557358600,24.907139571,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,88,85,3,0.112388250,29,0,0,0,0,0,666,29,1847,3139,909,0,0,21551,21,1517157223.828976154,1517157223.928975821,fastlio2_internal_v1,33,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,1,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
34,1517157223.929156065,1517157224.029935360,1,0,0,0,0.078354497,-0.024582157,0.063987372,0.012401319,-0.015051906,-0.003538153,0.999803545,768,583,0.759114583,0.038314509,0.022708893,0.015381813,0.520203222,24.902863696,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,123,119,4,0.160156250,32,0,0,0,0,0,613,32,1906,3262,941,0,0,22164,20,1517157223.933967829,1517157224.028912067,fastlio2_internal_v1,34,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,1,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
35,1517157224.029957056,1517157224.130795240,1,0,0,0,0.089196074,-0.023565140,0.072832236,0.011283554,-0.015338675,-0.003334922,0.999813125,788,578,0.733502538,0.030416033,0.016839743,0.012390137,0.519001662,25.737436695,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,107,104,3,0.135786802,18,0,0,0,0,0,640,41,1949,3369,959,0,0,22804,20,1517157224.033904076,1517157224.128911972,fastlio2_internal_v1,35,0,none,0,0,23,0.500000000,80.000000000,20,map_diagnostics_v8,1,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
36,1517157224.130816936,1517157224.231655359,1,0,0,0,0.104910316,-0.027062843,0.082148033,0.009070298,-0.016415735,-0.002675570,0.999820531,762,554,0.727034121,0.033702552,0.020915404,0.015083507,0.536291015,26.019418062,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,106,101,5,0.139107612,23,0,0,0,0,0,630,26,1990,3475,982,0,0,23434,20,1517157224.133903980,1517157224.228912115,fastlio2_internal_v1,36,0,none,0,0,3,0.500000000,80.000000000,20,map_diagnostics_v8,1,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
37,1517157224.231676817,1517157224.332515955,1,0,0,0,0.132634024,-0.026028906,0.090928396,0.008507728,-0.017617075,-0.001745037,0.999807087,778,562,0.722365039,0.037455877,0.021503448,0.015455365,0.519278840,25.789702246,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,115,110,5,0.147814910,29,0,0,0,0,0,632,31,2052,3590,1011,0,0,24066,20,1517157224.233904123,1517157224.328911781,fastlio2_internal_v1,37,0,none,0,0,2,0.500000000,80.000000000,20,map_diagnostics_v8,1,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
38,1517157224.332536936,1517157224.433376312,1,0,0,0,0.174003102,-0.025584465,0.093628118,0.007572630,-0.017782083,-0.001036077,0.999812672,793,572,0.721311475,0.037245336,0.020257473,0.013759136,0.538033241,26.399281349,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,118,113,5,0.148802018,25,0,0,0,0,0,648,27,2091,3708,1036,0,0,24714,20,1517157224.333903790,1517157224.428912163,fastlio2_internal_v1,38,0,none,0,0,2,0.500000000,80.000000000,20,map_diagnostics_v8,1,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
39,1517157224.433397055,1517157224.534236193,1,0,0,0,0.223757086,-0.022727948,0.098579480,0.005079528,-0.018876112,-0.000618447,0.999808736,769,567,0.737321196,0.036952290,0.022237062,0.017122030,0.527828287,27.442941438,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,91,89,2,0.118335501,27,0,0,0,0,0,650,28,2120,3799,1063,0,0,25364,21,1517157224.433904171,1517157224.533903837,fastlio2_internal_v1,39,0,none,0,0,1,0.500000000,80.000000000,20,map_diagnostics_v8,1,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
40,1517157224.534256935,1517157224.635096312,1,0,0,0,0.284606412,-0.019630260,0.095337684,0.006814038,-0.022188027,0.000237751,0.999730566,775,551,0.710967742,0.035716850,0.020666122,0.015111685,0.536536578,26.376751797,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,170,165,5,0.219354839,31,0,0,0,0,0,574,31,2174,3969,1094,0,0,25938,20,1517157224.538912058,1517157224.633904219,fastlio2_internal_v1,40,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,1,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
41,1517157224.635117054,1517157224.735956192,1,0,0,0,0.352222333,-0.017510670,0.092756113,0.004344908,-0.026914346,0.002435478,0.999625334,770,547,0.710389610,0.034976781,0.019440651,0.014338493,0.547947624,28.365332785,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,192,184,8,0.249350649,30,0,0,0,0,0,546,32,2233,4161,1124,0,0,26484,20,1517157224.638911963,1517157224.733903885,fastlio2_internal_v1,41,0,none,0,0,2,0.500000000,80.000000000,20,map_diagnostics_v8,1,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
