frame,stamp,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,cloud_points,cloud_stamp,map_points,map_stamp
13,1706079744.103082895,0.535202650,-0.120654795,0.723482346,-0.000502807,0.005636825,-0.005104032,0.999970961,417,1706079744.004113674,866,1706079744.004113674
14,1706079744.202021837,0.542487109,-0.137690298,0.806267624,-0.002454411,0.005487447,-0.005429194,0.999967193,467,1706079744.103082895,866,1706079744.004113674
15,1706079744.303092241,0.585727470,-0.127956184,0.835288346,-0.001615707,0.004742893,-0.005753729,0.999970894,454,1706079744.202021837,866,1706079744.004113674
16,1706079744.405416012,0.620470380,-0.120554673,0.751341158,-0.003027955,0.003628428,-0.006075017,0.999970380,460,1706079744.303092241,866,1706079744.004113674
17,1706079744.504006147,0.651207802,-0.131228915,0.697175469,-0.003443227,0.003570284,-0.006290609,0.999967912,454,1706079744.405416012,866,1706079744.004113674
18,1706079744.602690697,0.682893563,-0.116558414,0.707770604,-0.002016461,0.003799776,-0.006432198,0.999970061,446,1706079744.504006147,866,1706079744.004113674
19,1706079744.701283693,0.725646110,-0.111421488,0.684629626,-0.002080089,0.003531102,-0.006714287,0.999969061,433,1706079744.602690697,866,1706079744.004113674
20,1706079744.798442125,0.769012583,-0.108709515,0.684675238,-0.002229736,0.003704968,-0.007279576,0.999964154,405,1706079744.701283693,866,1706079744.004113674
21,1706079744.905259609,0.769521031,-0.128595194,0.716978073,-0.000424099,0.003758203,-0.007574721,0.999964159,462,1706079744.798442125,866,1706079744.004113674
22,1706079745.003866911,0.802860436,-0.130830993,0.648784642,-0.000636766,0.003742547,-0.008236367,0.999958874,472,1706079744.905259609,866,1706079744.004113674
23,1706079745.105058670,0.851616959,-0.122212478,0.600118346,0.000256922,0.004023767,-0.008966975,0.999951667,470,1706079745.003866911,1336,1706079745.003866911
24,1706079745.204959631,0.917850088,-0.119892489,0.593023491,-0.000208293,0.004072335,-0.009625849,0.999945356,474,1706079745.105058670,1336,1706079745.003866911
25,1706079745.304175854,0.951846826,-0.130905756,0.580155742,0.000143074,0.004399064,-0.010440349,0.999935811,501,1706079745.204959631,1336,1706079745.003866911
26,1706079745.403076887,0.985145425,-0.141981816,0.609003343,-0.000106345,0.004385075,-0.011101300,0.999928758,469,1706079745.304175854,1336,1706079745.003866911
27,1706079745.504159927,1.031596446,-0.144499512,0.599946418,0.000228430,0.003447892,-0.011734432,0.999925179,470,1706079745.403076887,1336,1706079745.003866911
28,1706079745.603169203,1.080862733,-0.137003600,0.538947128,0.000537234,0.003148605,-0.012318765,0.999919020,490,1706079745.504159927,1336,1706079745.003866911
29,1706079745.704904556,1.114775324,-0.128630328,0.583099884,0.000287415,0.002828886,-0.012874577,0.999913076,467,1706079745.603169203,1336,1706079745.003866911
30,1706079745.803641796,1.132822268,-0.119939426,0.676636755,0.001080212,0.003095426,-0.013273641,0.999906527,467,1706079745.704904556,1336,1706079745.003866911
31,1706079745.902332783,1.162214215,-0.130630300,0.709003907,0.001102619,0.002655172,-0.013621011,0.999903096,427,1706079745.803641796,1336,1706079745.003866911
32,1706079746.000477314,1.204008119,-0.137441233,0.646662994,0.000936894,0.002295101,-0.013844306,0.999901090,430,1706079745.902332783,1336,1706079745.003866911
33,1706079746.099386215,1.231145548,-0.138909546,0.620943966,-0.000624544,0.002908426,-0.014507093,0.999890342,473,1706079746.000477314,1809,1706079746.000477314
34,1706079746.204853535,1.252040169,-0.138604174,0.580404546,-0.000103358,0.002548186,-0.015220660,0.999880907,452,1706079746.099386215,1809,1706079746.000477314
35,1706079746.303409576,1.278842414,-0.138677598,0.609834579,0.000200077,0.002842279,-0.015920579,0.999869200,518,1706079746.204853535,1809,1706079746.000477314
36,1706079746.405461311,1.329037680,-0.139332341,0.624774719,0.001062290,0.002783438,-0.016440676,0.999860404,462,1706079746.303409576,1809,1706079746.000477314
37,1706079746.505252361,1.380141587,-0.147150141,0.656814175,0.000435926,0.003323919,-0.017399780,0.999842992,482,1706079746.405461311,1809,1706079746.000477314
38,1706079746.604141712,1.416547682,-0.159128008,0.649501079,0.000663213,0.003559029,-0.018089513,0.999829817,529,1706079746.505252361,1809,1706079746.000477314
39,1706079746.702906847,1.458434989,-0.164336860,0.643939709,0.000647233,0.003805881,-0.018960443,0.999812781,479,1706079746.604141712,1809,1706079746.000477314
40,1706079746.804521799,1.487046305,-0.170128029,0.589172289,-0.000059209,0.003655211,-0.019718433,0.999798889,495,1706079746.702906847,1809,1706079746.000477314
41,1706079746.903222561,1.518725902,-0.165666380,0.615231572,0.000813111,0.004054733,-0.020383228,0.999783688,504,1706079746.804521799,1809,1706079746.000477314
42,1706079747.004744291,1.539168418,-0.158205629,0.631851436,0.000826569,0.004096102,-0.020964666,0.999771485,462,1706079746.903222561,1809,1706079746.000477314
43,1706079747.101653576,1.560523025,-0.154860224,0.684186746,-0.000353785,0.004324461,-0.021535144,0.999758677,464,1706079747.004744291,2273,1706079747.004744291
44,1706079747.201918840,1.588320284,-0.149684038,0.726551172,0.000128219,0.003760954,-0.021982199,0.999751280,467,1706079747.101653576,2273,1706079747.004744291
45,1706079747.294945240,1.612873006,-0.150122577,0.773509886,-0.000296250,0.003856478,-0.022556245,0.999738094,486,1706079747.201918840,2273,1706079747.004744291
46,1706079747.405441999,1.655065079,-0.147874152,0.758257517,-0.000829957,0.003186858,-0.023213709,0.999725102,490,1706079747.294945240,2273,1706079747.004744291
47,1706079747.504472971,1.697667239,-0.146465503,0.751242291,0.000236238,0.002349047,-0.023622271,0.999718168,514,1706079747.405441999,2273,1706079747.004744291
48,1706079747.603043556,1.748180521,-0.142963044,0.723346151,-0.000849000,0.001993134,-0.024239453,0.999703834,526,1706079747.504472971,2273,1706079747.004744291
49,1706079747.701666117,1.796042623,-0.138380176,0.661881140,-0.001380852,0.001394032,-0.024888378,0.999688311,532,1706079747.603043556,2273,1706079747.004744291
50,1706079747.804805756,1.813000056,-0.155103068,0.705991854,-0.001126453,0.001315821,-0.025466050,0.999674187,507,1706079747.701666117,2273,1706079747.004744291
51,1706079747.904016256,1.842120127,-0.159082030,0.685824883,-0.001698254,0.000805949,-0.026048948,0.999658901,565,1706079747.804805756,2273,1706079747.004744291
52,1706079748.005251646,1.868790431,-0.178419826,0.676739127,-0.001803103,0.001365089,-0.026625898,0.999642910,518,1706079747.904016256,2273,1706079747.004744291
53,1706079748.104548931,1.895863211,-0.197378959,0.603891702,-0.001428111,0.000635607,-0.027308555,0.999625830,504,1706079748.005251646,2777,1706079748.005251646
54,1706079748.203565598,1.943175317,-0.189306518,0.584808734,-0.001279868,0.000973482,-0.027921560,0.999608824,497,1706079748.104548931,2777,1706079748.005251646
55,1706079748.304410696,1.993473244,-0.184218090,0.585339206,-0.001968763,0.001499511,-0.028648786,0.999586476,471,1706079748.203565598,2777,1706079748.005251646
56,1706079748.403012037,2.026140004,-0.177520829,0.592031883,-0.001541919,0.002188067,-0.029495844,0.999561319,488,1706079748.304410696,2777,1706079748.005251646
57,1706079748.501182079,2.064807068,-0.174682453,0.568951918,-0.001009940,0.002240279,-0.030140966,0.999542637,524,1706079748.403012037,2777,1706079748.005251646
58,1706079748.594811678,2.103992294,-0.162561946,0.532532416,-0.001267210,0.002469668,-0.031007740,0.999515290,524,1706079748.501182079,2777,1706079748.005251646
59,1706079748.705309391,2.130731910,-0.163245734,0.545697846,-0.000724780,0.002737785,-0.031694441,0.999493593,532,1706079748.594811678,2777,1706079748.005251646
60,1706079748.804084778,2.147663057,-0.172281727,0.514195185,-0.001324195,0.002731267,-0.032507389,0.999466886,559,1706079748.705309391,2777,1706079748.005251646
61,1706079748.902707815,2.192644870,-0.179247589,0.506574615,-0.001151279,0.002498231,-0.033058951,0.999449618,557,1706079748.804084778,2777,1706079748.005251646
62,1706079749.001327276,2.218843815,-0.161050830,0.570525975,-0.001177463,0.002804667,-0.033805381,0.999423806,528,1706079748.902707815,2777,1706079748.005251646
63,1706079749.105034113,2.253817620,-0.177094883,0.568088219,-0.001024995,0.002010012,-0.034398021,0.999405666,544,1706079749.001327276,3321,1706079749.001327276
64,1706079749.203745127,2.284337146,-0.183772195,0.587422329,-0.001667932,0.001983636,-0.035232647,0.999375777,605,1706079749.105034113,3321,1706079749.001327276
65,1706079749.302411556,2.326359089,-0.193969718,0.590396625,-0.002023157,0.001601453,-0.035803908,0.999355503,553,1706079749.203745127,3321,1706079749.001327276
66,1706079749.404546022,2.366204541,-0.197904238,0.590221464,-0.001849419,0.001063871,-0.036515935,0.999330793,533,1706079749.302411556,3321,1706079749.001327276
67,1706079749.504971981,2.368211187,-0.181379631,0.674707800,-0.003065838,0.001650581,-0.037356408,0.999295940,466,1706079749.404546022,3321,1706079749.001327276
68,1706079749.604067802,2.390677055,-0.194446761,0.696076057,-0.003435361,0.001212467,-0.037870856,0.999276001,511,1706079749.504971981,3321,1706079749.001327276
69,1706079749.702587843,2.421012454,-0.195565339,0.724485603,-0.003070789,0.001131207,-0.038540606,0.999251676,568,1706079749.604067802,3321,1706079749.001327276
70,1706079749.795668364,2.446334187,-0.199593911,0.757834612,-0.003546323,0.000911868,-0.039135212,0.999227215,578,1706079749.702587843,3321,1706079749.001327276
71,1706079749.894312382,2.473825201,-0.210820911,0.771900391,-0.003578965,0.000916196,-0.039672847,0.999205893,596,1706079749.795668364,3321,1706079749.001327276
72,1706079750.004866600,2.523774519,-0.203008628,0.773158465,-0.003843425,0.000842304,-0.040355187,0.999177651,577,1706079749.894312382,3321,1706079749.001327276
73,1706079750.103741646,2.546444020,-0.198379987,0.742467829,-0.003197613,0.000733029,-0.041161326,0.999147128,618,1706079750.004866600,3939,1706079750.004866600
74,1706079750.202374935,2.586852924,-0.212207278,0.802358753,-0.003579919,0.000797806,-0.041794810,0.999119483,594,1706079750.103741646,3939,1706079750.004866600
75,1706079750.300907850,2.641146219,-0.211725918,0.735723721,-0.003295791,0.000426214,-0.042369017,0.999096503,607,1706079750.202374935,3939,1706079750.004866600
76,1706079750.404780865,2.670496809,-0.213564838,0.689944005,-0.003093836,0.000275841,-0.043077284,0.999066915,599,1706079750.300907850,3939,1706079750.004866600
77,1706079750.503466845,2.700167838,-0.206860202,0.637331226,-0.002014092,0.000411964,-0.043483117,0.999052047,605,1706079750.404780865,3939,1706079750.004866600
78,1706079750.602103472,2.734875373,-0.211659032,0.645393386,-0.003781109,0.000784172,-0.044071415,0.999020920,551,1706079750.503466845,3939,1706079750.004866600
79,1706079750.704756498,2.746817472,-0.216774109,0.616820692,-0.002868296,0.000826279,-0.044468443,0.999006330,509,1706079750.602103472,3939,1706079750.004866600
80,1706079750.803483009,2.778556315,-0.224889050,0.607094595,-0.001980321,0.000767732,-0.044989259,0.998985213,596,1706079750.704756498,3939,1706079750.004866600
81,1706079750.903075457,2.815098826,-0.233763504,0.582506866,-0.002387549,0.001054930,-0.045570441,0.998957718,557,1706079750.803483009,3939,1706079750.004866600
82,1706079750.996690035,2.838951845,-0.241748168,0.569012582,-0.001996717,0.000884884,-0.046008321,0.998938669,616,1706079750.903075457,3939,1706079750.004866600
83,1706079751.095335484,2.867598199,-0.246155549,0.554491577,-0.001146415,0.000673277,-0.046656724,0.998910097,614,1706079750.996690035,4553,1706079750.996690035
84,1706079751.193953276,2.891980603,-0.266843671,0.578860859,-0.000055492,0.000707084,-0.047111528,0.998889384,616,1706079751.095335484,4553,1706079750.996690035
85,1706079751.304801226,2.919203788,-0.271925357,0.595122213,0.000417733,0.000513373,-0.047834195,0.998855070,601,1706079751.193953276,4553,1706079750.996690035
86,1706079751.403412104,2.953644140,-0.273258887,0.618581516,0.001209822,0.000043272,-0.048344060,0.998830009,611,1706079751.304801226,4553,1706079750.996690035
87,1706079751.502052546,2.972493924,-0.275716441,0.623051481,0.000448866,0.000200787,-0.049131775,0.998792184,614,1706079751.403412104,4553,1706079750.996690035
88,1706079751.605110884,3.003499175,-0.275244431,0.628786693,0.000961104,-0.000030424,-0.049808984,0.998758299,621,1706079751.502052546,4553,1706079750.996690035
89,1706079751.704484940,3.028133156,-0.283068565,0.653920565,0.002494352,-0.000179621,-0.050538286,0.998718993,615,1706079751.605110884,4553,1706079750.996690035
90,1706079751.803149462,3.057016985,-0.270153012,0.631495661,0.001654635,0.000124165,-0.051462785,0.998673534,587,1706079751.704484940,4553,1706079750.996690035
91,1706079751.901794434,3.099160389,-0.269559725,0.646565714,0.001216270,0.000363614,-0.052140747,0.998638939,532,1706079751.803149462,4553,1706079750.996690035
92,1706079752.000438690,3.124644491,-0.269140593,0.716718138,0.000404288,0.001170796,-0.052843807,0.998602022,589,1706079751.901794434,4553,1706079750.996690035
93,1706079752.099082470,3.157984604,-0.275601596,0.707961855,0.000031636,0.000449482,-0.053584078,0.998563240,564,1706079752.000438690,5117,1706079752.000438690
94,1706079752.197718859,3.185110219,-0.274939194,0.702767792,-0.000876826,0.000303446,-0.054206753,0.998529302,615,1706079752.099082470,5117,1706079752.000438690
95,1706079752.296340942,3.207430046,-0.277665809,0.707882457,0.000333597,-0.000803853,-0.054679672,0.998503568,631,1706079752.197718859,5117,1706079752.000438690
96,1706079752.399925709,3.246169300,-0.277433916,0.748980580,-0.000534004,-0.000783695,-0.055265782,0.998471228,647,1706079752.296340942,5117,1706079752.000438690
97,1706079752.493638754,3.271669200,-0.283681088,0.749255717,-0.001218134,-0.001547762,-0.055766342,0.998441904,632,1706079752.399925709,5117,1706079752.000438690
98,1706079752.604435205,3.300063778,-0.278422725,0.777408992,-0.001493416,-0.001285684,-0.056336170,0.998409912,642,1706079752.493638754,5117,1706079752.000438690
99,1706079752.703061819,3.317212037,-0.289953167,0.749316994,-0.002419303,-0.001280075,-0.056701460,0.998387426,660,1706079752.604435205,5117,1706079752.000438690
100,1706079752.801704168,3.340656949,-0.287215333,0.752711236,-0.002692481,-0.001345511,-0.056899229,0.998375389,650,1706079752.703061819,5117,1706079752.000438690
101,1706079752.905455351,3.360750417,-0.292273323,0.725613468,-0.003274710,-0.001339732,-0.057183770,0.998357400,633,1706079752.801704168,5117,1706079752.000438690
102,1706079753.004193068,3.403038057,-0.290919670,0.678726712,-0.002640508,-0.001674890,-0.057489261,0.998341228,619,1706079752.905455351,5736,1706079753.004193068
103,1706079753.102833509,3.423336984,-0.303208268,0.671649204,-0.003331838,-0.000863830,-0.057824449,0.998320833,607,1706079753.004193068,5736,1706079753.004193068
104,1706079753.202095985,3.443959772,-0.305692338,0.713632746,-0.002315234,0.000360162,-0.058334190,0.998294362,636,1706079753.102833509,5736,1706079753.004193068
105,1706079753.300092936,3.475966315,-0.301234879,0.764508122,0.000095055,0.000998640,-0.058800115,0.998269272,615,1706079753.202095985,5736,1706079753.004193068
106,1706079753.398741722,3.509920117,-0.306637728,0.734637965,0.000358910,0.001799934,-0.059353736,0.998235326,648,1706079753.300092936,5736,1706079753.004193068
107,1706079753.497375727,3.528470238,-0.315842998,0.712406472,0.000441787,0.002038056,-0.059667257,0.998216144,609,1706079753.398741722,5736,1706079753.004193068
108,1706079753.601000786,3.561519719,-0.314866958,0.706973783,0.001808521,0.001483985,-0.060064655,0.998191747,669,1706079753.497375727,5736,1706079753.004193068
109,1706079753.694628954,3.594854650,-0.314343066,0.692181966,0.001822038,0.001318455,-0.060507040,0.998165237,642,1706079753.601000786,5736,1706079753.004193068
110,1706079753.800628185,3.621757368,-0.321157062,0.708031183,0.002389222,0.000783137,-0.060952783,0.998137484,642,1706079753.694628954,5736,1706079753.004193068
111,1706079753.904147387,3.652976580,-0.339332503,0.695810494,0.003290012,0.000167820,-0.061264168,0.998116150,650,1706079753.800628185,5736,1706079753.004193068
112,1706079754.002790689,3.674282397,-0.331354076,0.725356586,0.004526053,-0.000314783,-0.061783076,0.998079289,663,1706079753.904147387,6399,1706079754.002790689
113,1706079754.101354361,3.703247746,-0.325407055,0.728888402,0.004940782,-0.001086600,-0.062115447,0.998056150,639,1706079754.002790689,6399,1706079754.002790689
114,1706079754.204963923,3.736462685,-0.331204799,0.725650713,0.003056740,-0.001274775,-0.062552741,0.998036165,629,1706079754.101354361,6399,1706079754.002790689
115,1706079754.303888083,3.748147272,-0.338593415,0.726144043,0.002816554,-0.001640764,-0.062935605,0.998012267,622,1706079754.204963923,6399,1706079754.002790689
116,1706079754.403003931,3.763538978,-0.346098776,0.716898976,0.002601156,-0.002047322,-0.063213566,0.997994533,671,1706079754.303888083,6399,1706079754.002790689
117,1706079754.501155853,3.787995525,-0.341892510,0.727372280,0.002090968,-0.002061985,-0.063609899,0.997970519,654,1706079754.403003931,6399,1706079754.002790689
118,1706079754.599792004,3.807939888,-0.340928749,0.712762310,0.000238533,-0.002024414,-0.064069430,0.997943362,693,1706079754.501155853,6399,1706079754.002790689
119,1706079754.704867601,3.850350554,-0.339920053,0.720331680,0.000407760,-0.001770166,-0.064540124,0.997913459,647,1706079754.599792004,6399,1706079754.002790689
120,1706079754.803575754,3.884038109,-0.335195050,0.702711012,-0.000524143,-0.001434397,-0.064973223,0.997885839,717,1706079754.704867601,6399,1706079754.002790689
121,1706079754.902426243,3.907688158,-0.341009044,0.710890003,-0.000775502,-0.001110662,-0.065264774,0.997867062,699,1706079754.803575754,6399,1706079754.002790689
122,1706079755.002658129,3.934754583,-0.339531796,0.718862395,-0.001355285,-0.000973759,-0.065611838,0.997843826,676,1706079754.902426243,7075,1706079755.002658129
123,1706079755.105103970,3.961215298,-0.343013085,0.712556806,-0.002265941,-0.000967424,-0.066040524,0.997813900,665,1706079755.002658129,7075,1706079755.002658129
124,1706079755.203845739,3.986481947,-0.345914766,0.713978257,-0.003289027,-0.000716146,-0.066261726,0.997796599,673,1706079755.105103970,7075,1706079755.002658129
125,1706079755.302392721,4.015926387,-0.349179584,0.714862854,-0.003303017,-0.000715233,-0.066466911,0.997782906,636,1706079755.203845739,7075,1706079755.002658129
126,1706079755.401149750,4.045433473,-0.345435560,0.723926202,-0.003676232,-0.000620492,-0.066819483,0.997758115,607,1706079755.302392721,7075,1706079755.002658129
127,1706079755.504901886,4.060056790,-0.345566732,0.726026016,-0.004922065,-0.000720870,-0.067076251,0.997735451,658,1706079755.401149750,7075,1706079755.002658129
128,1706079755.603957176,4.078024552,-0.341818121,0.732469218,-0.004685909,-0.000999512,-0.067261062,0.997723906,668,1706079755.504901886,7075,1706079755.002658129
129,1706079755.702630281,4.104307564,-0.342490719,0.737417810,-0.005124686,-0.001404161,-0.067392229,0.997712410,676,1706079755.603957176,7075,1706079755.002658129
130,1706079755.800825834,4.120639041,-0.346755758,0.728991959,-0.005925181,-0.001439258,-0.067435798,0.997704983,699,1706079755.702630281,7075,1706079755.002658129
131,1706079755.904777765,4.149529481,-0.355934319,0.726997329,-0.004848885,-0.001451914,-0.067478593,0.997707883,679,1706079755.800825834,7075,1706079755.002658129
132,1706079755.998091221,4.179065712,-0.362078440,0.739396992,-0.005456365,-0.000837572,-0.067664058,0.997692890,733,1706079755.904777765,7075,1706079755.002658129
133,1706079756.103675365,4.208008064,-0.363684182,0.734837709,-0.004092872,-0.000952808,-0.068042891,0.997673547,717,1706079755.998091221,7792,1706079755.998091221
134,1706079756.203576565,4.234706421,-0.366609411,0.730563546,-0.002728322,-0.000435707,-0.068588209,0.997641230,763,1706079756.103675365,7792,1706079755.998091221
135,1706079756.302212477,4.262983231,-0.368184649,0.747617333,-0.000759393,0.000014320,-0.069041980,0.997613466,683,1706079756.203576565,7792,1706079755.998091221
136,1706079756.404859543,4.296521565,-0.363636642,0.752327857,0.001568924,-0.000380480,-0.069527648,0.997578719,676,1706079756.302212477,7792,1706079755.998091221
137,1706079756.503457308,4.311033070,-0.368338491,0.750702792,0.002087945,-0.000186189,-0.069857018,0.997554812,653,1706079756.404859543,7792,1706079755.998091221
138,1706079756.602221251,4.332614868,-0.368302752,0.746210596,0.002436481,-0.000671166,-0.070173689,0.997531587,635,1706079756.503457308,7792,1706079755.998091221
139,1706079756.700942039,4.348078451,-0.378953682,0.751198423,0.003080555,-0.000716772,-0.070262060,0.997523553,658,1706079756.602221251,7792,1706079755.998091221
140,1706079756.804575920,4.369897283,-0.381298964,0.750349238,0.003316679,-0.001262974,-0.070458023,0.997508432,676,1706079756.700942039,7792,1706079755.998091221
141,1706079756.903591633,4.394924931,-0.381194786,0.744117432,0.004367563,-0.001518768,-0.070455857,0.997504180,695,1706079756.804575920,7792,1706079755.998091221
142,1706079757.002706289,4.422016140,-0.388705194,0.748342844,0.004180643,-0.001668292,-0.070517433,0.997500391,715,1706079756.903591633,7792,1706079755.998091221
143,1706079757.105039120,4.451067717,-0.386806575,0.743743394,0.004234261,-0.001713462,-0.070568055,0.997496509,692,1706079757.002706289,8484,1706079757.002706289
144,1706079757.203969955,4.478681644,-0.386877524,0.747957162,0.004557018,-0.001635560,-0.070528275,0.997498031,714,1706079757.105039120,8484,1706079757.002706289
145,1706079757.304695845,4.489692831,-0.386988453,0.746134815,0.003443430,-0.001445388,-0.070719493,0.997489252,710,1706079757.203969955,8484,1706079757.002706289
146,1706079757.404779673,4.509762536,-0.386173931,0.739830756,0.003708292,-0.001848289,-0.070779746,0.997483363,764,1706079757.304695845,8484,1706079757.002706289
147,1706079757.503278017,4.532311606,-0.388137159,0.738543493,0.003737725,-0.001816367,-0.070894243,0.997475181,735,1706079757.404779673,8484,1706079757.002706289
148,1706079757.604797840,4.543929828,-0.390354050,0.735172803,0.003025124,-0.001779781,-0.071072120,0.997465004,685,1706079757.503278017,8484,1706079757.002706289
149,1706079757.704505205,4.570681464,-0.389826378,0.740122317,0.002443324,-0.001826013,-0.071296750,0.997450485,655,1706079757.604797840,8484,1706079757.002706289
150,1706079757.803333282,4.601165728,-0.387474656,0.746760009,0.001764398,-0.001990298,-0.071525028,0.997435259,659,1706079757.704505205,8484,1706079757.002706289
151,1706079757.901988506,4.625728693,-0.397600611,0.747140897,0.001822898,-0.002416396,-0.071685186,0.997422715,689,1706079757.803333282,8484,1706079757.002706289
152,1706079758.000687361,4.650552767,-0.390301509,0.739152453,0.000857308,-0.002399420,-0.072099170,0.997394214,666,1706079757.901988506,8484,1706079757.002706289
153,1706079758.104280710,4.669032679,-0.387396576,0.745547298,0.000162306,-0.002432023,-0.072376725,0.997374387,682,1706079758.000687361,9166,1706079758.000687361
154,1706079758.203560591,4.701433543,-0.388510040,0.753192863,-0.000940808,-0.001925852,-0.072578750,0.997360382,735,1706079758.104280710,9166,1706079758.000687361
155,1706079758.301794767,4.718652525,-0.388668317,0.750041276,-0.001374489,-0.001552049,-0.072720081,0.997350235,695,1706079758.203560591,9166,1706079758.000687361
156,1706079758.405386925,4.740304808,-0.388246638,0.752358411,-0.002282975,-0.000927253,-0.072831354,0.997341227,743,1706079758.301794767,9166,1706079758.000687361
157,1706079758.505310059,4.761492059,-0.380907651,0.756365501,-0.003033006,-0.000278370,-0.072868115,0.997336935,719,1706079758.405386925,9166,1706079758.000687361
158,1706079758.605145216,4.777818936,-0.379244377,0.758840817,-0.003740288,-0.000062687,-0.072987118,0.997325868,739,1706079758.505310059,9166,1706079758.000687361
159,1706079758.704316854,4.798622812,-0.384945108,0.758504601,-0.004199562,0.000085014,-0.073068459,0.997318082,784,1706079758.605145216,9166,1706079758.000687361
160,1706079758.804132938,4.814526834,-0.385720518,0.759821574,-0.005244333,0.000244935,-0.073125282,0.997308944,711,1706079758.704316854,9166,1706079758.000687361
161,1706079758.905448198,4.835321083,-0.387706060,0.753598879,-0.005958671,0.000066568,-0.073242794,0.997296337,640,1706079758.804132938,9166,1706079758.000687361
162,1706079759.004266977,4.858383565,-0.382651806,0.765216228,-0.005527160,-0.000607523,-0.073294541,0.997294837,645,1706079758.905448198,9166,1706079758.000687361
163,1706079759.103024244,4.878209178,-0.376682799,0.778748288,-0.005520701,-0.000758481,-0.073319267,0.997292952,638,1706079759.004266977,9804,1706079759.004266977
164,1706079759.201575518,4.893916489,-0.389619416,0.775832158,-0.006487290,-0.001306058,-0.073245085,0.997292017,673,1706079759.103024244,9804,1706079759.004266977
165,1706079759.300333500,4.914790584,-0.395188661,0.776681587,-0.006219146,-0.001747515,-0.073247827,0.997292848,695,1706079759.201575518,9804,1706079759.004266977
166,1706079759.403964043,4.939613851,-0.385416331,0.777336586,-0.005764113,-0.002119599,-0.073320423,0.997289526,719,1706079759.300333500,9804,1706079759.004266977
167,1706079759.502872705,4.960041740,-0.379657916,0.778230293,-0.005676694,-0.002205854,-0.073438503,0.997281152,692,1706079759.403964043,9804,1706079759.004266977
168,1706079759.601219654,4.979671934,-0.384103781,0.774814887,-0.005253387,-0.002311362,-0.073422387,0.997284419,740,1706079759.502872705,9804,1706079759.004266977
169,1706079759.699841022,4.996294742,-0.382554712,0.773940262,-0.004021806,-0.001992170,-0.073392327,0.997293048,711,1706079759.601219654,9804,1706079759.004266977
170,1706079759.804894209,5.002720596,-0.391194876,0.771601389,-0.003751648,-0.001769843,-0.073457913,0.997289691,714,1706079759.699841022,9804,1706079759.004266977
171,1706079759.905116558,5.025259074,-0.394142035,0.763485622,-0.002970680,-0.001608599,-0.073346872,0.997300769,715,1706079759.804894209,9804,1706079759.004266977
172,1706079760.004511118,5.045331183,-0.395892402,0.764186794,-0.001388628,-0.001428902,-0.073152395,0.997318784,805,1706079759.905116558,9804,1706079759.004266977
173,1706079760.103905201,5.056075564,-0.401915967,0.764806988,-0.000507913,-0.001173746,-0.073118153,0.997322465,707,1706079760.004511118,10511,1706079760.004511118
174,1706079760.205336809,5.076485067,-0.407224707,0.764189905,0.000123691,-0.001244793,-0.072908568,0.997337844,632,1706079760.103905201,10511,1706079760.004511118
175,1706079760.303780556,5.099114089,-0.402732302,0.772329893,0.001113291,-0.001151845,-0.072783488,0.997346478,676,1706079760.205336809,10511,1706079760.004511118
