frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected,sync_imu_samples,sync_imu_first_time,sync_imu_last_time,frontend_core_revision,log_sequence,map_update_skipped,map_skip_reason,window_updated,range_near_rejected,range_far_rejected,map_min_range,map_max_range,map_min_effective_points,runtime_schema_revision,invalid_quality_filter_enabled,invalid_quality_low_effective_relax_enabled,invalid_quality_relax_active,invalid_quality_relax_effective_threshold,invalid_quality_relaxed,total_invalid_quality_relaxed,invalid_quality_turn_guard_enabled,invalid_quality_turn_guard_active,invalid_quality_turn_guard_yaw_threshold,invalid_quality_turn_guard_rejected,total_invalid_quality_turn_guard_rejected,directional_selection_enabled,directional_selection_active,equal_point_count_control_enabled,equal_point_count_control_active,equal_point_count_target,equal_point_count_rejected,total_equal_point_count_rejected
11,1709437143.514992952,1709437143.614814758,1,0,0,0,0.044859267,0.355901756,-0.004535241,-0.001819539,-0.000268324,-0.010184646,0.999946444,796,709,0.890703518,0.019076766,0.006831527,0.004733086,0.021450313,189.591240247,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,222,210,12,0.278894472,56,0,0,0,0,0,517,57,2518,3183,1197,0,0,4596,11,1709437143.515179157,1709437143.614645720,fastlio2_internal_v1,11,0,none,0,0,1,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
12,1709437143.614838600,1709437143.713732958,1,1,1,0,0.061894136,0.358345821,-0.007758987,-0.000850238,-0.000411346,-0.009408757,0.999955291,808,699,0.865099010,0.017725779,0.004896045,0.003425181,0.016122155,250.681038202,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,150,145,5,0.185643564,60,58,0,0,36,0,540,118,2588,3333,1315,0,0,5136,9,1709437143.625210762,1709437143.704827309,fastlio2_internal_v1,12,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
13,1709437143.714681149,1709437143.812387228,1,0,0,0,0.065859948,0.320359066,-0.003563611,-0.001718294,-0.000261080,-0.009442558,0.999953908,823,724,0.879708384,0.021496330,0.006219745,0.004003078,0.023437808,211.520872411,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,187,177,10,0.227217497,81,0,0,0,0,0,553,83,2685,3520,1396,0,0,5689,10,1709437143.715286732,1709437143.805430174,fastlio2_internal_v1,13,0,none,0,0,2,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
14,1709437143.815306664,1709437143.911052465,1,0,0,0,0.071746296,0.326268006,-0.007350660,-0.001443817,-0.000467818,-0.008888630,0.999959344,798,717,0.898496241,0.017483785,0.005025923,0.003508449,0.020870139,245.598972875,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,167,156,11,0.209273183,67,0,0,0,0,0,560,71,2754,3687,1463,0,0,6249,10,1709437143.814821005,1709437143.904714346,fastlio2_internal_v1,14,0,none,0,0,4,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
15,1709437143.915148258,1709437144.014974833,1,0,0,0,0.091457911,0.351345214,-0.012406783,-0.001455188,-0.000668139,-0.010325956,0.999945404,821,706,0.859926918,0.018060163,0.005072594,0.003755391,0.020361621,218.758288713,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,192,179,13,0.233861145,69,0,0,0,0,0,557,72,2856,3879,1532,0,0,6806,11,1709437143.915157080,1709437144.014705181,fastlio2_internal_v1,15,0,none,0,0,3,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
16,1709437144.014999151,1709437144.114813805,1,1,1,0,0.098696388,0.359835127,-0.014329412,-0.001550978,-0.000637030,-0.009820575,0.999950371,808,730,0.903465347,0.013954979,0.004333675,0.002962649,0.017265411,210.123186191,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,113,108,5,0.139851485,50,38,0,0,19,0,603,92,2905,3992,1620,0,0,7409,10,1709437144.024843454,1709437144.114782810,fastlio2_internal_v1,16,0,none,0,0,4,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
17,1709437144.114825249,1709437144.214656591,1,0,0,0,0.077119345,0.360667426,-0.017510783,-0.001262138,-0.000875929,-0.010054031,0.999948277,839,748,0.891537545,0.024090384,0.006519556,0.004787773,0.022442503,214.237392901,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,185,180,5,0.220500596,80,0,0,0,0,0,572,82,2998,4177,1700,0,0,7981,9,1709437144.125376940,1709437144.205353975,fastlio2_internal_v1,17,0,none,0,0,2,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
18,1709437144.214668751,1709437144.314492702,1,0,0,0,0.069442858,0.359934901,-0.016209409,-0.001551925,-0.000644417,-0.009829879,0.999950274,835,755,0.904191617,0.020530800,0.004376113,0.003342092,0.025412343,200.189613630,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,177,172,5,0.211976048,71,0,0,0,0,0,587,71,3076,4354,1771,0,0,8568,10,1709437144.214740515,1709437144.305432320,fastlio2_internal_v1,18,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
19,1709437144.315303564,1709437144.414335966,1,1,1,0,0.072869145,0.358913172,-0.017020384,-0.001990798,-0.000831773,-0.010111114,0.999946554,819,736,0.898656899,0.021310260,0.005918503,0.004279137,0.018874595,212.057550906,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,115,110,5,0.140415140,57,38,0,0,25,0,607,97,3117,4469,1866,0,0,9175,10,1709437144.314911604,1709437144.405683517,fastlio2_internal_v1,19,0,none,0,0,2,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
20,1709437144.415135145,1709437144.514983892,1,0,0,0,0.062833390,0.334967919,-0.012835004,-0.002324446,-0.000574507,-0.009963508,0.999947496,844,745,0.882701422,0.020102338,0.006721556,0.004931867,0.020900398,237.781643559,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,158,153,5,0.187203791,69,0,0,0,0,0,614,72,3185,4627,1935,0,0,9789,11,1709437144.415129662,1709437144.514674664,fastlio2_internal_v1,20,0,none,0,0,3,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
21,1709437144.514994860,1709437144.614825487,1,0,0,0,0.043362386,0.335952523,-0.013313053,-0.001192544,-0.000625265,-0.009741436,0.999951644,798,738,0.924812030,0.017130142,0.004755765,0.003491402,0.020849279,204.025406653,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,149,148,1,0.186716792,56,0,0,0,0,0,593,56,3247,4776,1991,0,0,10382,10,1709437144.525726318,1709437144.614676237,fastlio2_internal_v1,21,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
22,1709437144.614838123,1709437144.713958979,1,0,0,0,0.063832391,0.325109543,-0.006067681,-0.001628634,-0.000387062,-0.010059971,0.999947996,791,720,0.910240202,0.021902437,0.005392015,0.003864199,0.025972854,184.618936530,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,128,127,1,0.161820480,62,0,0,0,0,0,599,64,3303,4904,2053,0,0,10981,9,1709437144.625215292,1709437144.704776049,fastlio2_internal_v1,22,0,none,0,0,2,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
23,1709437144.714668989,1709437144.814496279,1,0,0,0,0.062529690,0.326093257,-0.005572743,-0.001649790,-0.000495309,-0.010090893,0.999947602,774,726,0.937984496,0.017810294,0.005977213,0.003907084,0.021304011,186.005751897,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,129,124,5,0.166666667,63,0,0,0,0,0,582,63,3357,5033,2116,0,0,11563,11,1709437144.715252399,1709437144.814192533,fastlio2_internal_v1,23,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
24,1709437144.815306902,1709437144.914852142,1,0,0,0,0.079080013,0.303718674,-0.008951125,-0.000974498,-0.000581020,-0.008567486,0.999962655,791,711,0.898862200,0.020989074,0.005114555,0.003714442,0.024980873,189.905816741,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,125,121,4,0.158027813,58,0,0,0,0,0,608,58,3409,5158,2174,0,0,12171,10,1709437144.823720694,1709437144.914117575,fastlio2_internal_v1,24,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
25,1709437144.915152311,1709437145.013446569,1,0,0,0,0.068405588,0.298711411,-0.009242853,-0.001025662,-0.000461709,-0.008934776,0.999959451,808,729,0.902227723,0.019398108,0.005014896,0.003803790,0.025179375,218.959268563,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,130,125,5,0.160891089,71,0,0,0,0,0,607,71,3470,5288,2245,0,0,12778,9,1709437144.924554586,1709437145.004409075,fastlio2_internal_v1,25,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
26,1709437145.014990330,1709437145.112061262,1,0,0,0,0.059151394,0.294033729,-0.003934918,-0.000924340,-0.000243726,-0.008682550,0.999961849,823,755,0.917375456,0.021744345,0.005991459,0.004325151,0.024091248,208.666669024,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,115,111,4,0.139732685,66,0,0,0,0,0,640,68,3512,5403,2311,0,0,13418,10,1709437145.013824463,1709437145.104278564,fastlio2_internal_v1,26,0,none,0,0,2,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
27,1709437145.114832401,1709437145.210782290,1,0,0,0,0.029904131,0.298051570,-0.009332553,-0.001479444,-0.000651578,-0.009569040,0.999952909,818,753,0.920537897,0.020179137,0.004995406,0.003656983,0.033787179,182.780157812,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,128,122,6,0.156479218,67,0,0,0,0,0,620,70,3561,5531,2378,0,0,14038,10,1709437145.114705324,1709437145.204641819,fastlio2_internal_v1,27,0,none,0,0,3,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
28,1709437145.214675188,1709437145.309447527,1,0,0,0,0.025940476,0.297098412,-0.009305112,-0.001553283,-0.000404931,-0.009609559,0.999952539,817,763,0.933904529,0.015110403,0.004098654,0.003040314,0.022959145,189.583126834,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,125,124,1,0.152998776,53,0,0,0,0,0,635,57,3602,5656,2431,0,0,14673,10,1709437145.214022398,1709437145.303713083,fastlio2_internal_v1,28,0,none,0,0,4,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
29,1709437145.315312147,1709437145.415149689,1,0,0,0,0.036000405,0.300118466,-0.011151527,-0.002268930,-0.000645885,-0.009371619,0.999953303,837,756,0.903225806,0.021455714,0.007016808,0.005124688,0.023510400,208.522646762,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,127,123,4,0.151732378,69,0,0,0,0,0,637,73,3656,5783,2500,0,0,15310,11,1709437145.314217329,1709437145.414227247,fastlio2_internal_v1,29,0,none,0,0,4,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
30,1709437145.415162086,1709437145.514974594,1,0,0,0,0.073963601,0.320935714,-0.016400472,-0.001377813,-0.000780175,-0.009862777,0.999950108,823,773,0.939246659,0.019199052,0.004662037,0.003659785,0.033241277,165.801493514,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,102,101,1,0.123936817,59,0,0,0,0,0,659,62,3697,5885,2559,0,0,15969,10,1709437145.424728870,1709437145.513844728,fastlio2_internal_v1,30,0,none,0,0,3,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
31,1709437145.514986038,1709437145.614790678,1,0,0,0,0.059860284,0.324782381,-0.015222111,-0.001572492,-0.000801796,-0.009747606,0.999950933,848,791,0.932783019,0.024576360,0.005235136,0.003764629,0.033844541,187.375602312,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,96,95,1,0.113207547,90,0,0,0,0,0,661,91,3730,5981,2649,0,0,16630,10,1709437145.524404287,1709437145.613753080,fastlio2_internal_v1,31,0,none,0,0,1,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
32,1709437145.614814281,1709437145.714637995,1,0,0,0,0.088074031,0.326131327,-0.016143700,-0.001381041,-0.000717927,-0.009560843,0.999953083,825,764,0.926060606,0.021772155,0.004672140,0.003691375,0.036867123,200.453738283,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,122,114,8,0.147878788,74,0,0,0,0,0,628,75,3778,6103,2723,0,0,17258,10,1709437145.624339342,1709437145.714525461,fastlio2_internal_v1,32,0,none,0,0,1,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
33,1709437145.714661598,1709437145.814484596,1,0,0,0,0.097172514,0.327085752,-0.014633253,-0.002383450,-0.000678030,-0.009703847,0.999949846,834,776,0.930455635,0.019730233,0.006909072,0.004884928,0.027579159,187.409529517,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,112,110,2,0.134292566,53,0,0,0,0,0,666,56,3831,6215,2776,0,0,17924,10,1709437145.723993778,1709437145.813788414,fastlio2_internal_v1,33,0,none,0,0,3,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
34,1709437145.815295219,1709437145.915070534,1,0,0,0,0.068080052,0.316331604,-0.016558963,-0.001590949,-0.000841737,-0.009640199,0.999951912,809,741,0.915945612,0.022508291,0.004753172,0.003773510,0.035922499,196.147990071,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,89,86,3,0.110012361,67,0,0,0,0,0,652,68,3864,6304,2843,0,0,18576,10,1709437145.824281931,1709437145.914640903,fastlio2_internal_v1,34,0,none,0,0,1,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
35,1709437145.915132523,1709437146.014010191,1,0,0,0,0.049184925,0.325117205,-0.016801427,-0.001317952,-0.000746772,-0.009702475,0.999951782,813,766,0.942189422,0.020354250,0.004780948,0.003657699,0.025312998,221.316344034,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,91,90,1,0.111931119,57,0,0,0,0,0,665,57,3893,6395,2900,0,0,19241,9,1709437145.924142361,1709437146.004050970,fastlio2_internal_v1,35,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
36,1709437146.014971018,1709437146.114801884,1,0,0,0,0.032709840,0.319644958,-0.014977073,-0.002260821,-0.000602532,-0.009615769,0.999951030,770,712,0.924675325,0.025713537,0.007188082,0.005406260,0.037276632,175.329864735,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,86,85,1,0.111688312,65,0,0,0,0,0,619,65,3922,6481,2965,0,0,19860,11,1709437146.014575243,1709437146.114339113,fastlio2_internal_v1,36,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
37,1709437146.114814043,1709437146.214465857,1,0,0,0,0.051311903,0.349570159,-0.011422229,-0.001077808,-0.000508125,-0.010149959,0.999947778,800,746,0.932500000,0.019166404,0.004891068,0.003741384,0.023531198,237.029959787,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,92,87,5,0.115000000,60,0,0,0,0,0,645,63,3960,6573,3025,0,0,20505,10,1709437146.124307156,1709437146.213809967,fastlio2_internal_v1,37,0,none,0,0,3,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
38,1709437146.214664221,1709437146.313104630,1,0,0,0,0.036038241,0.356909935,-0.010968207,-0.001267301,-0.000543973,-0.009807834,0.999950951,802,739,0.921446384,0.020159284,0.004326165,0.003087521,0.026164741,209.696473720,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,92,91,1,0.114713217,53,0,0,0,0,0,654,56,3997,6665,3078,0,0,21159,9,1709437146.224520445,1709437146.304653883,fastlio2_internal_v1,38,0,none,0,0,3,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
39,1709437146.315300703,1709437146.411764622,1,0,0,0,0.042649069,0.360329176,-0.009973859,-0.001395170,-0.000408770,-0.009624900,0.999952623,807,749,0.928128872,0.017640200,0.004429817,0.003330708,0.030646064,199.232241147,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,95,89,6,0.117719950,59,0,0,0,0,0,652,60,4028,6760,3137,0,0,21811,10,1709437146.314220428,1709437146.404434919,fastlio2_internal_v1,39,0,none,0,0,1,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
40,1709437146.415157080,1709437146.510384798,1,0,0,0,0.075728636,0.354783728,-0.008624535,-0.001315628,-0.000434939,-0.009875478,0.999950276,807,749,0.928128872,0.016490289,0.004558504,0.003160298,0.027464471,193.892000456,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,83,82,1,0.102850062,48,0,0,0,0,0,672,52,4060,6843,3185,0,0,22483,10,1709437146.413816690,1709437146.504069090,fastlio2_internal_v1,40,0,none,0,0,4,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
41,1709437146.515002012,1709437146.614834309,1,0,0,0,0.087681333,0.324526686,-0.010124665,-0.001485589,-0.000591789,-0.008921859,0.999958921,834,748,0.896882494,0.018389835,0.004134715,0.003065825,0.026676475,182.074326091,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,112,110,2,0.134292566,50,0,0,0,0,0,671,51,4110,6955,3235,0,0,23154,11,1709437146.514496565,1709437146.614279985,fastlio2_internal_v1,41,0,none,0,0,1,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
