frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_voxel_rejected
11,1706584499.237274170,1706584499.336799383,0,0,0,0,-0.042054704,0.018446765,-0.005420022,0.000433034,0.000056619,-0.000287202,0.999999863,1222,1051,0.000000000,0.013568222,0.007163342,0.005266569,0.000000000,72.140270238,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,97,97,0,0.079378069,0,0,0,0,0,1125,0,1571,2529,0,0,11190
12,1706584499.336807251,1706584499.437693596,0,0,0,0,-0.042431583,0.018766273,-0.004260161,0.000674062,0.000042204,-0.000191523,0.999999754,1266,1093,0.000000000,0.013566158,0.007366542,0.005217190,0.000000000,70.536957646,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,69,69,0,0.054502370,0,0,0,0,0,1197,0,1573,2598,0,0,12387
13,1706584499.437669277,1706584499.537182093,0,0,0,0,-0.044519398,0.018889749,-0.003441273,0.000220841,0.000107790,-0.000191429,0.999999951,1199,1023,0.000000000,0.014211784,0.007486538,0.005423379,0.000000000,66.776974874,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,85,85,0,0.070892410,0,0,0,0,0,1114,0,1574,2683,0,0,13501
14,1706584499.537197828,1706584499.638032913,0,0,0,0,-0.045893221,0.017985331,-0.004318951,0.000244495,-0.000272580,-0.000129514,0.999999925,1269,1088,0.000000000,0.013642776,0.007143175,0.004922107,0.000000000,71.216021237,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,64,64,0,0.050433412,0,0,0,0,0,1205,0,1577,2747,0,0,14706
15,1706584499.638097048,1706584499.737577438,0,0,0,0,-0.047391691,0.017943875,-0.003654560,0.000060347,-0.000091185,-0.000190305,0.999999976,1198,1022,0.000000000,0.013884151,0.007103202,0.005074624,0.000000000,65.513691623,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,62,62,0,0.051752922,0,0,0,0,0,1136,0,1582,2809,0,0,15842
16,1706584499.737589598,1706584499.837117434,0,0,0,0,-0.049529918,0.018613470,-0.004607553,-0.000007916,-0.000106800,-0.000059140,0.999999993,1204,1024,0.000000000,0.013163137,0.006929793,0.004822571,0.000000000,66.984378962,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,82,82,0,0.068106312,0,0,0,0,0,1122,0,1593,2891,0,0,16964
17,1706584499.837130070,1706584499.937999010,0,0,0,0,-0.050763040,0.019609807,-0.005261173,0.000794764,-0.000021695,0.000006248,0.999999684,1275,1085,0.000000000,0.013497937,0.007574320,0.005377343,0.000000000,67.325511155,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,62,62,0,0.048627451,0,0,0,0,0,1213,0,1598,2953,0,0,18177
18,1706584499.937989235,1706584500.037502766,0,0,0,0,-0.048981790,0.019756047,-0.005498796,0.000202712,-0.000253818,-0.000182252,0.999999931,1216,1030,0.000000000,0.013495552,0.006850951,0.004857708,0.000000000,63.183277562,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,60,60,0,0.049342105,0,0,0,0,0,1156,0,1599,3013,0,0,19333
19,1706584500.037521124,1706584500.137046337,0,0,0,0,-0.048943661,0.019921950,-0.006888683,0.000397018,-0.000191190,0.000030519,0.999999902,1207,1031,0.000000000,0.013938544,0.007749798,0.005655388,0.000000000,67.326260821,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,53,53,0,0.043910522,0,0,0,0,0,1154,0,1601,3066,0,0,20487
20,1706584500.137058258,1706584500.237926960,0,0,0,0,-0.047023416,0.019552695,-0.007216691,0.000625333,0.000016612,-0.000143087,0.999999794,1285,1099,0.000000000,0.013107554,0.007001542,0.005040809,0.000000000,68.613376727,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,56,54,2,0.043579767,0,0,0,0,0,1229,0,1601,3122,0,0,21716
21,1706584500.237913609,1706584500.337437868,0,0,0,0,-0.046203408,0.019920392,-0.005620111,0.000307014,0.000105294,-0.000204901,0.999999926,1205,1028,0.000000000,0.013370655,0.007105520,0.005091193,0.000000000,69.676464749,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,62,62,0,0.051452282,0,0,0,0,0,1143,0,1610,3184,0,0,22859
22,1706584500.337450266,1706584500.438291073,0,0,0,0,-0.045425970,0.018425075,-0.005973105,0.000205464,-0.000270172,-0.000112595,0.999999936,1298,1113,0.000000000,0.013049514,0.007366720,0.005099661,0.000000000,71.736352886,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,33,33,0,0.025423729,0,0,0,0,0,1265,0,1611,3217,0,0,24124
23,1706584500.438365221,1706584500.537817478,0,0,0,0,-0.046265251,0.017734687,-0.004845191,0.000331749,0.000277210,-0.000086805,0.999999903,1206,1031,0.000000000,0.013874835,0.007425300,0.005540186,0.000000000,73.397122643,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,55,55,0,0.045605307,0,0,0,0,0,1151,0,1614,3272,0,0,25275
24,1706584500.537837744,1706584500.637400389,0,0,0,0,-0.047860308,0.016861229,-0.004107400,-0.000035388,0.000015542,-0.000081937,0.999999996,1196,1015,0.000000000,0.013103330,0.007050993,0.005341239,0.000000000,75.829524360,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,49,49,0,0.040969900,0,0,0,0,0,1147,0,1620,3321,0,0,26422
25,1706584500.637384653,1706584500.738219023,0,0,0,0,-0.044741533,0.016008308,-0.005303272,-0.000087623,-0.000123418,0.000022133,0.999999988,1297,1108,0.000000000,0.013469981,0.007553626,0.005311591,0.000000000,70.877027226,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,58,58,0,0.044718581,0,0,0,0,0,1239,0,1621,3379,0,0,27661
26,1706584500.738235474,1706584500.837783575,0,0,0,0,-0.044617609,0.016426484,-0.004845108,0.000109007,0.000115216,-0.000110303,0.999999981,1224,1038,0.000000000,0.013060021,0.007095606,0.005257573,0.000000000,72.310386059,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,39,39,0,0.031862745,0,0,0,0,0,1185,0,1623,3418,0,0,28846
27,1706584500.837762594,1706584500.937283039,0,0,0,0,-0.044558626,0.017466238,-0.004953657,-0.000198131,0.000225317,-0.000070323,0.999999953,1216,1036,0.000000000,0.013743390,0.006963281,0.005108959,0.000000000,77.311196578,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,59,59,0,0.048519737,0,0,0,0,0,1157,0,1627,3477,0,0,30003
28,1706584500.937300444,1706584501.038145542,0,0,0,0,-0.040650461,0.016736923,-0.004982338,-0.000192812,-0.000055507,-0.000097348,0.999999975,1266,1079,0.000000000,0.012966725,0.006716803,0.004893904,0.000000000,71.987763994,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,39,39,0,0.030805687,0,0,0,0,0,1227,0,1632,3516,0,0,31230
29,1706584501.038135529,1706584501.137683630,0,0,0,0,-0.038493441,0.015293666,-0.005270862,-0.000013440,-0.000028174,0.000006737,0.999999999,1221,1040,0.000000000,0.013481377,0.007157277,0.005122310,0.000000000,69.440150590,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,44,44,0,0.036036036,0,0,0,0,0,1177,0,1635,3560,0,0,32407
30,1706584501.137695551,1706584501.237212658,0,0,0,0,-0.034667988,0.013668870,-0.005264082,-0.000007875,0.000125232,-0.000276500,0.999999954,1217,1037,0.000000000,0.012984397,0.006946622,0.005056957,0.000000000,74.436552734,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,91,91,0,0.074774035,0,0,0,0,0,1126,0,1638,3651,0,0,33533
31,1706584501.237229109,1706584501.338119268,0,0,0,0,-0.033401995,0.013091094,-0.004969072,-0.000189158,-0.000082476,-0.000111237,0.999999973,1308,1130,0.000000000,0.013384586,0.007011680,0.004906279,0.000000000,79.676057186,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,49,49,0,0.037461774,0,0,0,0,0,1259,0,1637,3700,0,0,34792
32,1706584501.338100672,1706584501.437612057,0,0,0,0,-0.030892668,0.012159572,-0.004436936,-0.000166154,0.000048648,-0.000047569,0.999999984,1232,1041,0.000000000,0.013135808,0.007121094,0.005050961,0.000000000,70.663929981,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,52,52,0,0.042207792,0,0,0,0,0,1180,0,1638,3752,0,0,35972
33,1706584501.437630177,1706584501.537147760,0,0,0,0,-0.033952758,0.013178980,-0.005149067,0.000451707,0.000053847,-0.000053352,0.999999895,1222,1037,0.000000000,0.013697669,0.007009482,0.005268142,0.000000000,72.504095474,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,47,47,0,0.038461538,0,0,0,0,0,1175,0,1639,3799,0,0,37147
34,1706584501.537159443,1706584501.638046980,0,0,0,0,-0.032751242,0.012752358,-0.005888464,0.000045012,-0.000218526,0.000065871,0.999999973,1290,1105,0.000000000,0.013664385,0.007570658,0.005138891,0.000000000,76.783006054,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,60,60,0,0.046511628,0,0,0,0,0,1230,0,1643,3859,0,0,38377
35,1706584501.638015509,1706584501.737607479,0,0,0,0,-0.034197151,0.014021099,-0.004902966,-0.000465943,0.000027939,-0.000138941,0.999999881,1227,1046,0.000000000,0.013951127,0.007347449,0.005050073,0.000000000,72.937894494,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,51,51,0,0.041564792,0,0,0,0,0,1176,0,1643,3910,0,0,39553
36,1706584501.737551212,1706584501.837071419,0,0,0,0,-0.031831637,0.014364092,-0.004614065,-0.000418878,-0.000016200,-0.000148101,0.999999901,1230,1044,0.000000000,0.013473638,0.007104050,0.005017002,0.000000000,73.587801718,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,38,38,0,0.030894309,0,0,0,0,0,1192,0,1643,3948,0,0,40745
37,1706584501.837087154,1706584501.937927961,0,0,0,0,-0.035447534,0.015308837,-0.004760068,-0.000553490,0.000063015,-0.000110546,0.999999839,1296,1111,0.000000000,0.013443151,0.006961083,0.004965320,0.000000000,73.011890319,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,46,46,0,0.035493827,0,0,0,0,0,1250,0,1644,3994,0,0,41995
38,1706584501.937947512,1706584502.037461281,0,0,0,0,-0.032513422,0.014251173,-0.004120153,-0.000529631,0.000108064,-0.000150190,0.999999843,1235,1050,0.000000000,0.013508298,0.007323359,0.004995595,0.000000000,69.637323424,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,37,37,0,0.029959514,0,0,0,0,0,1198,0,1645,4031,0,0,43193
39,1706584502.037472963,1706584502.136999846,0,0,0,0,-0.031794425,0.013882856,-0.005242582,-0.000715382,-0.000145373,-0.000146654,0.999999723,1225,1047,0.000000000,0.013686541,0.007056724,0.004850746,0.000000000,72.655316888,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,59,59,0,0.048163265,0,0,0,0,0,1166,0,1648,4090,0,0,44359
40,1706584502.137011290,1706584502.237855911,0,0,0,0,-0.032103176,0.013585500,-0.006586934,-0.000541825,0.000059624,0.000000862,0.999999851,1296,1115,0.000000000,0.013233005,0.006957521,0.004952675,0.000000000,73.562090663,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,60,60,0,0.046296296,0,0,0,0,0,1236,0,1652,4150,0,0,45595
41,1706584502.237869263,1706584502.337390900,0,0,0,0,-0.029288176,0.012782382,-0.007461727,-0.000172711,-0.000131214,0.000013034,0.999999976,1222,1043,0.000000000,0.013618287,0.006906271,0.004919489,0.000000000,70.846925683,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,38,38,0,0.031096563,0,0,0,0,0,1184,0,1655,4188,0,0,46779
42,1706584502.337399244,1706584502.436930418,0,0,0,0,-0.027188773,0.011820243,-0.007128124,-0.000075240,-0.000207283,-0.000044788,0.999999975,1219,1039,0.000000000,0.013191934,0.006658394,0.004783295,0.000000000,74.967922477,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,39,38,1,0.031993437,0,0,0,0,0,1180,0,1657,4227,0,0,47959
43,1706584502.537802696,1706584502.637322664,0,0,0,0,-0.026379193,0.011959725,-0.006802514,-0.000550563,0.000092132,-0.000094348,0.999999840,1217,1042,0.000000000,0.013571311,0.006887348,0.004877518,0.000000000,70.087398592,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,64,64,0,0.052588332,0,0,0,0,0,1153,0,1661,4291,0,0,49112
44,1706584502.637365818,1706584502.736976147,0,0,0,0,-0.030060735,0.012846378,-0.006875545,-0.000157117,-0.000022475,-0.000071008,0.999999985,1219,1047,0.000000000,0.013140863,0.007012660,0.005176621,0.000000000,74.196975911,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,26,26,0,0.021328958,0,0,0,0,0,1193,0,1661,4317,0,0,50305
45,1706584502.736873627,1706584502.837720156,0,0,0,0,-0.033572057,0.014281863,-0.005911273,0.000087097,0.000159829,-0.000103513,0.999999978,1287,1108,0.000000000,0.012950937,0.006732279,0.005000518,0.000000000,75.379119223,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,35,35,0,0.027195027,0,0,0,0,0,1252,0,1663,4352,0,0,51557
46,1706584502.837728262,1706584502.937282801,0,0,0,0,-0.032706882,0.014423634,-0.006806943,-0.000452946,0.000005148,-0.000068145,0.999999895,1218,1049,0.000000000,0.013220345,0.006693302,0.004921754,0.000000000,71.765220005,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,35,35,0,0.028735632,0,0,0,0,0,1183,0,1664,4387,0,0,52740
47,1706584502.937261820,1706584503.036790609,0,0,0,0,-0.030986705,0.014277104,-0.006891491,-0.000312760,-0.000010169,-0.000176210,0.999999936,1233,1057,0.000000000,0.012652542,0.006534066,0.004731151,0.000000000,76.458677749,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,25,25,0,0.020275750,0,0,0,0,0,1208,0,1664,4412,0,0,53948
48,1706584503.036803484,1706584503.137675524,0,0,0,0,-0.030011065,0.013843390,-0.007214303,-0.000684431,-0.000060422,-0.000230179,0.999999737,1295,1114,0.000000000,0.012179768,0.006384211,0.004510895,0.000000000,74.153567076,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,28,28,0,0.021621622,0,0,0,0,0,1267,0,1665,4440,0,0,55215
49,1706584503.137659788,1706584503.237215281,0,0,0,0,-0.029936748,0.013702452,-0.007850114,-0.000351178,0.000169914,-0.000107905,0.999999918,1214,1030,0.000000000,0.012896355,0.006879043,0.005026516,0.000000000,71.861527932,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,50,50,0,0.041186161,0,0,0,0,0,1164,0,1666,4490,0,0,56379
50,1706584503.237188101,1706584503.338071346,0,0,0,0,-0.029939427,0.014497892,-0.008163542,0.000402082,0.000001566,-0.000097496,0.999999914,1300,1115,0.000000000,0.012917181,0.007006613,0.004894180,0.000000000,77.501553693,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,32,32,0,0.024615385,0,0,0,0,0,1268,0,1666,4522,0,0,57647
51,1706584503.338046789,1706584503.437566996,0,0,0,0,-0.030450777,0.014236849,-0.008398532,0.000065609,0.000077739,-0.000042672,0.999999994,1221,1035,0.000000000,0.012993492,0.007201037,0.005045895,0.000000000,70.563124379,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,56,56,0,0.045864046,0,0,0,0,0,1165,0,1667,4578,0,0,58812
52,1706584503.437585592,1706584503.537105560,0,0,0,0,-0.032032827,0.014323435,-0.007661990,-0.000110333,0.000145640,-0.000029048,0.999999983,1219,1036,0.000000000,0.012957871,0.007061046,0.005048664,0.000000000,79.441996434,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,34,34,0,0.027891715,0,0,0,0,0,1185,0,1668,4612,0,0,59997
53,1706584503.537122250,1706584503.637958050,0,0,0,0,-0.034356367,0.015146398,-0.008543088,-0.000197172,-0.000023507,-0.000154759,0.999999968,1297,1110,0.000000000,0.012010116,0.006357578,0.004562474,0.000000000,81.410831937,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,26,26,0,0.020046261,0,0,0,0,0,1271,0,1668,4638,0,0,61268
54,1706584503.637978554,1706584503.737505436,0,0,0,0,-0.035378903,0.015071118,-0.007914114,0.000148232,-0.000038735,0.000009630,0.999999988,1230,1044,0.000000000,0.013340724,0.007446754,0.005305354,0.000000000,74.238062810,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,21,21,0,0.017073171,0,0,0,0,0,1209,0,1668,4659,0,0,62477
55,1706584503.737512350,1706584503.837033033,0,0,0,0,-0.033609505,0.014297854,-0.007866329,-0.000347631,-0.000058342,-0.000251500,0.999999906,1214,1036,0.000000000,0.011978002,0.006374239,0.004596128,0.000000000,76.699288090,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,28,28,0,0.023064250,0,0,0,0,0,1186,0,1669,4687,0,0,63663
56,1706584503.837039471,1706584503.937920094,0,0,0,0,-0.034287803,0.015122033,-0.007466810,-0.000130397,0.000176433,-0.000173550,0.999999961,1281,1098,0.000000000,0.012412869,0.006544029,0.004611428,0.000000000,79.546101542,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,26,26,0,0.020296643,0,0,0,0,0,1255,0,1670,4713,0,0,64918
57,1706584503.937901735,1706584504.037466526,0,0,0,0,-0.031306425,0.014416732,-0.008497443,0.000104827,-0.000108033,-0.000087437,0.999999985,1220,1037,0.000000000,0.012739784,0.006774328,0.004934685,0.000000000,71.228678163,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,25,25,0,0.020491803,0,0,0,0,0,1195,0,1671,4738,0,0,66113
58,1706584504.037436008,1706584504.136962891,0,0,0,0,-0.027678673,0.013648824,-0.007659966,-0.000301297,-0.000151626,-0.000257429,0.999999910,1217,1042,0.000000000,0.012370370,0.006778058,0.004699587,0.000000000,79.116490391,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,34,34,0,0.027937551,0,0,0,0,0,1183,0,1672,4772,0,0,67296
59,1706584504.136974573,1706584504.237814903,0,0,0,0,-0.027231579,0.013670085,-0.007867221,0.000147504,-0.000055731,-0.000142435,0.999999977,1286,1101,0.000000000,0.012631718,0.006761370,0.004774510,0.000000000,78.692533132,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,24,24,0,0.018662519,0,0,0,0,0,1262,0,1672,4796,0,0,68558
60,1706584504.237836361,1706584504.337351799,0,0,0,0,-0.027090994,0.013128627,-0.008551001,-0.000342630,0.000049086,-0.000134338,0.999999931,1209,1030,0.000000000,0.012556716,0.006996467,0.004919138,0.000000000,79.752312695,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,35,35,0,0.028949545,0,0,0,0,0,1174,0,1675,4831,0,0,69732
61,1706584504.337369442,1706584504.438204527,0,0,0,0,-0.022212727,0.011415579,-0.008843658,-0.000360906,-0.000126221,-0.000116554,0.999999920,1276,1090,0.000000000,0.012389694,0.006548070,0.004609903,0.000000000,78.660251681,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,30,30,0,0.023510972,0,0,0,0,0,1246,0,1676,4861,0,0,70978
62,1706584504.438225508,1706584504.537743092,0,0,0,0,-0.021612604,0.012068064,-0.008081548,-0.000233585,-0.000151014,-0.000167555,0.999999947,1213,1027,0.000000000,0.012619118,0.007046378,0.004917410,0.000000000,75.232487691,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,32,31,1,0.026380874,0,0,0,0,0,1181,0,1677,4893,0,0,72159
63,1706584504.537761211,1706584504.637276173,0,0,0,0,-0.020860918,0.012871608,-0.007346754,0.000181974,0.000235440,-0.000172198,0.999999941,1225,1051,0.000000000,0.013315731,0.007005263,0.005025011,0.000000000,77.967704078,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,54,53,1,0.044081633,0,0,0,0,0,1171,0,1680,4947,0,0,73330
64,1706584504.637289047,1706584504.738133192,0,0,0,0,-0.019358064,0.011865445,-0.008687428,-0.000325528,-0.000051372,-0.000051663,0.999999944,1304,1127,0.000000000,0.012525729,0.006970413,0.005002682,0.000000000,79.506243571,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,32,32,0,0.024539877,0,0,0,0,0,1272,0,1680,4979,0,0,74602
65,1706584504.738147974,1706584504.837664604,0,0,0,0,-0.018466318,0.010842483,-0.008658502,-0.000360418,-0.000101971,-0.000083369,0.999999926,1219,1048,0.000000000,0.012870001,0.006866135,0.004679305,0.000000000,75.185221894,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,29,29,0,0.023789992,0,0,0,0,0,1190,0,1682,5008,0,0,75792
66,1706584504.837681293,1706584504.937204123,0,0,0,0,-0.020412395,0.011698957,-0.007668301,-0.000285240,0.000007584,-0.000098229,0.999999954,1227,1057,0.000000000,0.013038858,0.006933965,0.004854131,0.000000000,74.664451019,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,20,20,0,0.016299919,0,0,0,0,0,1207,0,1682,5028,0,0,76999
67,1706584504.937259197,1706584505.038058996,0,0,0,0,-0.022064142,0.012039210,-0.006880935,-0.000054419,0.000095250,-0.000112391,0.999999988,1283,1098,0.000000000,0.012117337,0.006623145,0.004736060,0.000000000,76.080365253,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,29,29,0,0.022603274,0,0,0,0,0,1254,0,1682,5057,0,0,78253
68,1706584505.038078785,1706584505.137606382,0,0,0,0,-0.025966633,0.013160517,-0.007052551,-0.000122659,0.000066571,0.000041355,0.999999989,1225,1046,0.000000000,0.012962746,0.007175989,0.005152168,0.000000000,72.734146144,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,22,21,1,0.017959184,0,0,0,0,0,1203,0,1684,5079,0,0,79456
