frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected,sync_imu_samples,sync_imu_first_time,sync_imu_last_time,frontend_core_revision,log_sequence,map_update_skipped,map_skip_reason,window_updated,range_near_rejected,range_far_rejected,map_min_range,map_max_range,map_min_effective_points,runtime_schema_revision,invalid_quality_filter_enabled,invalid_quality_low_effective_relax_enabled,invalid_quality_relax_active,invalid_quality_relax_effective_threshold,invalid_quality_relaxed,total_invalid_quality_relaxed,invalid_quality_turn_guard_enabled,invalid_quality_turn_guard_active,invalid_quality_turn_guard_yaw_threshold,invalid_quality_turn_guard_rejected,total_invalid_quality_turn_guard_rejected,directional_selection_enabled,directional_selection_active,equal_point_count_control_enabled,equal_point_count_control_active,equal_point_count_target,equal_point_count_rejected,total_equal_point_count_rejected
14,1709437143.815306664,1709437143.911052465,0,0,0,0,0.021186195,0.250923253,-0.005747123,-0.001096999,-0.000344507,-0.008404455,0.999964021,798,683,0.855889724,0.012211220,0.004007459,0.002999067,0.000000000,196.254030588,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,196,191,5,0.245614035,0,0,0,0,0,0,602,0,3408,4895,0,0,0,6525,10,1709437143.814821005,1709437143.904714346,fastlio2_internal_v1,14,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
15,1709437143.915148258,1709437144.014974833,0,0,0,0,0.016540867,0.267464330,-0.005477924,-0.000893050,-0.000307724,-0.009826631,0.999951271,820,694,0.846341463,0.015406375,0.004086822,0.003052473,0.000000000,212.087589916,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,207,197,10,0.252439024,0,0,0,0,0,0,613,0,3490,5102,0,0,0,7138,11,1709437143.915157080,1709437144.014705181,fastlio2_internal_v1,15,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
16,1709437144.014999151,1709437144.114813805,0,0,0,0,0.029143399,0.254378389,-0.007452996,-0.001406731,-0.000414470,-0.009665907,0.999952209,806,703,0.872208437,0.011704081,0.004868805,0.003311038,0.000000000,214.365919727,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,180,174,6,0.223325062,0,0,0,0,0,0,626,0,3567,5282,0,0,0,7764,10,1709437144.024843454,1709437144.114782810,fastlio2_internal_v1,16,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
17,1709437144.114825249,1709437144.214656591,0,0,0,0,0.031163182,0.268077223,-0.004361950,-0.000514309,-0.000200911,-0.008907343,0.999960176,843,723,0.857651246,0.015335715,0.004412353,0.003155410,0.000000000,212.795896239,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,230,225,5,0.272835113,0,0,0,0,0,0,613,0,3663,5512,0,0,0,8377,9,1709437144.125376940,1709437144.205353975,fastlio2_internal_v1,17,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
18,1709437144.214668751,1709437144.314492702,0,0,0,0,0.026964564,0.286394906,-0.005119916,-0.000643089,-0.000267154,-0.009502516,0.999954608,832,729,0.876201923,0.014164776,0.004198372,0.003104091,0.000000000,197.577079051,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,201,193,8,0.241586538,0,0,0,0,0,0,631,0,3744,5713,0,0,0,9008,10,1709437144.214740515,1709437144.305432320,fastlio2_internal_v1,18,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
19,1709437144.315303564,1709437144.414335966,0,0,0,0,0.040644835,0.300406671,-0.004089349,-0.000980506,-0.000304890,-0.009693316,0.999952492,816,717,0.878676471,0.015688142,0.004211485,0.002920508,0.000000000,188.381493596,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,165,157,8,0.202205882,0,0,0,0,0,0,651,0,3808,5878,0,0,0,9659,10,1709437144.314911604,1709437144.405683517,fastlio2_internal_v1,19,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
20,1709437144.415135145,1709437144.514983892,0,0,0,0,0.031002826,0.315443840,-0.004273753,-0.000975642,-0.000200130,-0.009588104,0.999953537,846,740,0.874704492,0.013618307,0.004211366,0.003029525,0.000000000,212.407726140,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,197,192,5,0.232860520,0,0,0,0,0,0,649,0,3890,6075,0,0,0,10308,11,1709437144.415129662,1709437144.514674664,fastlio2_internal_v1,20,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
21,1709437144.514994860,1709437144.614825487,0,0,0,0,0.027340214,0.331545816,-0.006133558,-0.001095368,-0.000318125,-0.009954710,0.999949800,799,712,0.891113892,0.012438160,0.004251420,0.002854705,0.000000000,176.827737742,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,152,150,2,0.190237797,0,0,0,0,0,0,647,0,3955,6227,0,0,0,10955,10,1709437144.525726318,1709437144.614676237,fastlio2_internal_v1,21,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
22,1709437144.614838123,1709437144.713958979,0,0,0,0,0.020130531,0.341423301,-0.006293189,-0.000650516,-0.000189633,-0.009390660,0.999955677,791,675,0.853350190,0.011966217,0.003451109,0.002522230,0.000000000,239.396504658,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,155,150,5,0.195954488,0,0,0,0,0,0,636,0,4018,6382,0,0,0,11591,9,1709437144.625215292,1709437144.704776049,fastlio2_internal_v1,22,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
23,1709437144.714668989,1709437144.814496279,0,0,0,0,0.029236086,0.333772304,-0.008774526,-0.000975156,-0.000368605,-0.009658067,0.999952816,780,690,0.884615385,0.011350931,0.003822446,0.002726972,0.000000000,170.093107982,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,158,154,4,0.202564103,0,0,0,0,0,0,622,0,4073,6540,0,0,0,12213,11,1709437144.715252399,1709437144.814192533,fastlio2_internal_v1,23,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
24,1709437144.815306902,1709437144.914852142,0,0,0,0,0.037034944,0.329815618,-0.007154709,-0.000825826,-0.000231039,-0.009770523,0.999951900,790,679,0.859493671,0.012664626,0.003745556,0.002759695,0.000000000,195.643612239,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,155,151,4,0.196202532,0,0,0,0,0,0,635,0,4127,6695,0,0,0,12848,10,1709437144.823720694,1709437144.914117575,fastlio2_internal_v1,24,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
25,1709437144.915152311,1709437145.013446569,0,0,0,0,0.025084968,0.303240706,-0.012824005,-0.000621939,-0.000539136,-0.009726693,0.999952356,814,706,0.867321867,0.014483040,0.004973412,0.003798455,0.000000000,208.435495545,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,161,156,5,0.197788698,0,0,0,0,0,0,653,0,4193,6856,0,0,0,13501,9,1709437144.924554586,1709437145.004409075,fastlio2_internal_v1,25,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
26,1709437145.014990330,1709437145.112061262,0,0,0,0,0.031251668,0.313157352,-0.009856857,-0.000588164,-0.000284602,-0.008962073,0.999959626,822,708,0.861313869,0.013189765,0.004252851,0.003020227,0.000000000,227.926835834,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,135,132,3,0.164233577,0,0,0,0,0,0,687,0,4248,6991,0,0,0,14188,10,1709437145.013824463,1709437145.104278564,fastlio2_internal_v1,26,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
27,1709437145.114832401,1709437145.210782290,0,0,0,0,0.012556020,0.309003891,-0.007577637,-0.001173303,-0.000316362,-0.009655258,0.999952649,823,716,0.869987849,0.015403413,0.004302174,0.003174186,0.000000000,213.021244847,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,160,154,6,0.194410693,0,0,0,0,0,0,663,0,4307,7151,0,0,0,14851,10,1709437145.114705324,1709437145.204641819,fastlio2_internal_v1,27,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
28,1709437145.214675188,1709437145.309447527,0,0,0,0,0.025171593,0.301555207,-0.004981205,-0.000629732,-0.000205714,-0.009477584,0.999954867,817,720,0.881272950,0.011360237,0.003812313,0.002712131,0.000000000,249.729518604,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,139,135,4,0.170134639,0,0,0,0,0,0,678,0,4360,7290,0,0,0,15529,10,1709437145.214022398,1709437145.303713083,fastlio2_internal_v1,28,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
29,1709437145.315312147,1709437145.415149689,0,0,0,0,0.038992031,0.293848859,0.001257245,-0.001132986,-0.000090465,-0.009696579,0.999952341,837,731,0.873357228,0.015473949,0.005480886,0.003813088,0.000000000,248.822691098,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,153,146,7,0.182795699,0,0,0,0,0,0,684,0,4422,7443,0,0,0,16213,11,1709437145.314217329,1709437145.414227247,fastlio2_internal_v1,29,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
30,1709437145.415162086,1709437145.514974594,0,0,0,0,0.039146828,0.298459876,-0.004044454,-0.000496224,-0.000379870,-0.009516811,0.999954519,823,730,0.886998785,0.010578435,0.004375547,0.003079563,0.000000000,207.750799853,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,120,112,8,0.145808019,0,0,0,0,0,0,703,0,4467,7563,0,0,0,16916,10,1709437145.424728870,1709437145.513844728,fastlio2_internal_v1,30,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
31,1709437145.514986038,1709437145.614790678,0,0,0,0,0.039555991,0.301288720,-0.004815611,-0.000745279,-0.000268364,-0.009514914,0.999954418,848,746,0.879716981,0.012897353,0.004092753,0.002966970,0.000000000,182.737908138,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,126,120,6,0.148584906,0,0,0,0,0,0,722,0,4516,7689,0,0,0,17638,10,1709437145.524404287,1709437145.613753080,fastlio2_internal_v1,31,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
32,1709437145.614814281,1709437145.714637995,0,0,0,0,0.039649319,0.302568560,-0.006629114,-0.000787141,-0.000306389,-0.009452107,0.999954971,825,725,0.878787879,0.014246672,0.003800511,0.002730727,0.000000000,210.428974883,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,145,141,4,0.175757576,0,0,0,0,0,0,680,0,4572,7834,0,0,0,18318,10,1709437145.624339342,1709437145.714525461,fastlio2_internal_v1,32,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
33,1709437145.714661598,1709437145.814484596,0,0,0,0,0.040001146,0.284031480,-0.008849672,-0.000746021,-0.000380673,-0.009516456,0.999954367,838,745,0.889021480,0.011835183,0.003915668,0.002768576,0.000000000,211.643764915,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,123,118,5,0.146778043,0,0,0,0,0,0,715,0,4628,7957,0,0,0,19033,10,1709437145.723993778,1709437145.813788414,fastlio2_internal_v1,33,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
34,1709437145.815295219,1709437145.915070534,0,0,0,0,0.029988301,0.265415786,-0.011320527,-0.000585762,-0.000490502,-0.009138164,0.999957954,809,700,0.865265760,0.015237682,0.004052490,0.002964079,0.000000000,240.054359238,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,127,122,5,0.156983931,0,0,0,0,0,0,682,0,4672,8084,0,0,0,19715,10,1709437145.824281931,1709437145.914640903,fastlio2_internal_v1,34,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
35,1709437145.915132523,1709437146.014010191,0,0,0,0,0.029241905,0.274019149,-0.011218928,-0.000537406,-0.000436938,-0.009438181,0.999955220,815,720,0.883435583,0.012836431,0.004232585,0.002986759,0.000000000,233.790380374,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,111,108,3,0.136196319,0,0,0,0,0,0,704,0,4713,8195,0,0,0,20419,9,1709437145.924142361,1709437146.004050970,fastlio2_internal_v1,35,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
36,1709437146.014971018,1709437146.114801884,0,0,0,0,0.013828824,0.289100839,-0.007925707,-0.000938238,-0.000247970,-0.009571503,0.999953721,772,659,0.853626943,0.013899172,0.004109263,0.002970934,0.000000000,208.844348962,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,112,111,1,0.145077720,0,0,0,0,0,0,660,0,4757,8307,0,0,0,21079,11,1709437146.014575243,1709437146.114339113,fastlio2_internal_v1,36,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
37,1709437146.114814043,1709437146.214465857,0,0,0,0,0.010020245,0.306336680,-0.008142045,-0.000918404,-0.000333751,-0.009734027,0.999952146,799,708,0.886107635,0.012458450,0.003971756,0.002828121,0.000000000,206.713479025,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,124,123,1,0.155193992,0,0,0,0,0,0,675,0,4806,8431,0,0,0,21754,10,1709437146.124307156,1709437146.213809967,fastlio2_internal_v1,37,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
38,1709437146.214664221,1709437146.313104630,0,0,0,0,0.026984996,0.320180396,-0.006090576,-0.000376807,-0.000204341,-0.009601080,0.999953817,800,696,0.870000000,0.013998358,0.004416764,0.003257096,0.000000000,199.532244995,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,107,104,3,0.133750000,0,0,0,0,0,0,693,0,4843,8538,0,0,0,22447,9,1709437146.224520445,1709437146.304653883,fastlio2_internal_v1,38,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
39,1709437146.315300703,1709437146.411764622,0,0,0,0,0.046795538,0.320940629,-0.007831588,-0.000218992,-0.000344681,-0.009701128,0.999952860,806,717,0.889578164,0.013721230,0.005086243,0.003646314,0.000000000,212.943213299,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,117,111,6,0.145161290,0,0,0,0,0,0,689,0,4890,8655,0,0,0,23136,10,1709437146.314220428,1709437146.404434919,fastlio2_internal_v1,39,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
40,1709437146.415157080,1709437146.510384798,0,0,0,0,0.067738323,0.322404157,-0.002479116,-0.000672212,-0.000067386,-0.009214482,0.999957318,804,710,0.883084577,0.012900807,0.004353762,0.003028870,0.000000000,233.818794286,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,100,97,3,0.124378109,0,0,0,0,0,0,704,0,4929,8755,0,0,0,23840,10,1709437146.413816690,1709437146.504069090,fastlio2_internal_v1,40,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
41,1709437146.515002012,1709437146.614834309,0,0,0,0,0.033420342,0.331571989,-0.003876231,-0.000584008,-0.000206689,-0.009550244,0.999954203,833,709,0.851140456,0.013615910,0.003798842,0.002534032,0.000000000,207.050837992,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,122,118,4,0.146458583,0,0,0,0,0,0,711,0,4968,8877,0,0,0,24551,11,1709437146.514496565,1709437146.614279985,fastlio2_internal_v1,41,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
