frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_voxel_rejected
11,1706079747.505295515,1706079747.603043556,1,1,1,0,0.866979610,0.110818640,3.419743301,0.012979098,0.008374401,-0.006072603,0.999862258,513,190,0.370370370,0.159078730,0.083393247,0.058112385,0.045910091,1522.961077299,1.000000000,0.038888381,0.189074599,5.610306982,0.025368329,1834.033100662,11,142,113,29,0.276803119,77,114,0,50,119,27,344,1513,1131,3536,1,236
12,1706079747.605140448,1706079747.701666117,1,1,1,0,0.761444641,0.174697000,3.924898903,0.014222980,0.012551415,-0.007161958,0.999794416,485,182,0.375257732,0.139184416,0.069640173,0.051122835,0.035216352,1880.757744008,1.000000000,0.038582379,0.196251382,6.130307229,0.027409055,1837.926820941,12,135,112,23,0.278350515,64,121,0,50,105,36,314,1632,1266,3826,1,272
13,1706079747.704983711,1706079747.804805756,1,0,0,0,0.573610666,0.174746707,4.269142759,0.014944021,0.013858163,-0.007936398,0.999760792,545,237,0.434862385,0.149955439,0.076949451,0.054357531,0.037045530,1910.892028440,0.923076923,0.038464159,0.195730229,6.522462093,0.028901654,1843.539529210,0,394,282,112,0.722935780,85,0,0,0,0,39,112,1995,1660,3911,1,311
14,1706079747.805616140,1706079747.904016256,1,0,0,0,0.361643164,0.156125612,4.148219556,0.014743720,0.013716814,-0.008658382,0.999759723,498,226,0.453815261,0.113375540,0.065803199,0.045975921,0.050088579,2293.589866983,0.857142857,0.039294475,0.215327490,6.767205608,0.030355612,1875.685981908,0,350,277,73,0.702811245,68,0,0,0,0,52,96,2312,2010,3979,1,363
15,1706079747.905453444,1706079748.005251408,1,1,1,0,0.185757368,0.132778233,4.743617239,0.015522330,0.017584695,-0.009426497,0.999680437,474,199,0.419831224,0.127386868,0.065596021,0.041512017,0.050580734,1814.068890026,0.866666667,0.040046892,0.221629281,7.388477943,0.031753787,1871.578175782,1,154,122,32,0.324894515,63,168,1,50,24,44,276,2439,2164,4234,2,407
16,1706079748.005275726,1706079748.104548931,1,1,1,0,0.162594715,0.134158033,4.831486217,0.014956854,0.018553484,-0.010080197,0.999665169,470,193,0.410638298,0.116826472,0.071209222,0.044687150,0.031566738,2589.960934036,0.875000000,0.039516883,0.231655837,7.479359017,0.033053811,1916.477098173,2,141,117,24,0.300000000,57,140,0,50,40,62,267,2553,2305,4471,2,469
17,1706079748.105096579,1706079748.203565359,1,0,0,0,0.107557476,0.117034993,5.033088002,0.016493946,0.019228750,-0.010790478,0.999620813,453,220,0.485651214,0.110620542,0.064749681,0.044416182,0.045336038,2578.771008762,0.823529412,0.039859186,0.242679043,7.689038716,0.034395963,1955.435563502,0,298,247,51,0.657836645,69,0,0,0,0,59,96,2812,2603,4540,2,528
18,1706079748.205338478,1706079748.304410696,1,0,0,0,0.115601418,0.102545643,5.039002214,0.015330870,0.020253547,-0.011450558,0.999611746,468,232,0.495726496,0.113113789,0.067541232,0.042041767,0.047126853,2547.089547048,0.777777778,0.040262945,0.250088137,7.706634856,0.035731854,1988.305229255,0,298,249,49,0.636752137,61,0,0,0,0,77,93,3071,2901,4601,2,605
19,1706079748.305171728,1706079748.403012037,1,0,0,0,0.118604292,0.106127773,5.230833642,0.014554281,0.021381287,-0.012339010,0.999589297,506,231,0.456521739,0.103209603,0.054645438,0.037391585,0.044295996,2578.981663377,0.736842105,0.040475211,0.260752054,7.898523224,0.037510392,2019.393462629,0,329,272,57,0.650197628,56,0,0,0,0,85,92,3358,3230,4657,2,690
20,1706079748.405021667,1706079748.501182079,1,0,0,1,0.022987470,0.039615573,5.196795146,0.014315151,0.021476810,-0.013027763,0.999581963,500,234,0.468000000,0.107141990,0.053632372,0.034987250,0.048870276,2490.628576772,0.700000000,0.040894964,0.267556900,8.019870118,0.038896571,2042.955218337,0,341,301,40,0.682000000,59,0,0,0,0,78,81,3645,3571,4716,2,768
21,1706079748.505659103,1706079748.594811678,1,0,0,1,0.140245744,0.044801566,5.087205905,0.013946046,0.022053957,-0.013538798,0.999567822,504,255,0.505952381,0.096552261,0.054349166,0.037748585,0.039002207,2480.154987542,0.650000000,0.040079771,0.285121433,7.466247232,0.038099500,2088.605795569,0,326,283,43,0.646825397,64,0,0,0,0,88,90,3905,3897,4780,2,856
22,1706079748.605495453,1706079748.705309391,1,0,0,1,0.124453400,0.008363468,5.107600831,0.013369817,0.022210666,-0.014351672,0.999560885,536,266,0.496268657,0.086528544,0.053636956,0.034084006,0.041810144,2113.530801782,0.600000000,0.040510568,0.306594242,6.611063317,0.037753774,2090.722579139,0,338,305,33,0.630597015,57,0,0,0,0,108,90,4166,4235,4837,2,964
23,1706079748.705334187,1706079748.804084778,1,0,0,1,0.186121763,0.007202291,5.171886179,0.013832456,0.022799179,-0.015042480,0.999531182,535,278,0.519626168,0.089103558,0.049536763,0.034204025,0.035116114,1836.483429754,0.550000000,0.039456092,0.294501988,5.779299798,0.034012665,2105.354667531,0,324,297,27,0.605607477,58,0,0,0,0,128,83,4413,4559,4895,2,1092
24,1706079748.805182219,1706079748.902707815,1,0,0,1,0.223791900,0.002840283,5.220734795,0.013337049,0.023427266,-0.015641523,0.999514197,500,260,0.520000000,0.092256650,0.055070351,0.039705301,0.032810288,2186.491557779,0.500000000,0.039507725,0.283537247,5.395449653,0.033293728,2135.101818286,0,289,271,18,0.578000000,65,0,0,0,0,120,91,4626,4848,4960,2,1212
25,1706079748.905029297,1706079749.001327276,1,0,0,1,0.241661139,-0.010536648,5.316154694,0.012655961,0.023793602,-0.016346595,0.999503117,516,290,0.562015504,0.085683997,0.043219349,0.030492018,0.043846937,2370.280443786,0.450000000,0.040810563,0.254838338,5.170292256,0.028688842,2173.954627724,0,300,279,21,0.581395349,70,0,0,0,0,124,92,4849,5148,5030,2,1336
26,1706079749.005268335,1706079749.105034113,1,0,0,1,0.292294761,-0.010537064,5.434340001,0.013995578,0.023345347,-0.016906208,0.999486518,570,321,0.563157895,0.075143782,0.046637624,0.034455629,0.047374584,1743.748510363,0.400000000,0.040982404,0.239107577,4.358429372,0.027452150,2144.273323117,0,324,308,16,0.568421053,64,0,0,0,0,166,80,5080,5472,5094,2,1502
27,1706079749.105121136,1706079749.203745127,1,0,0,1,0.313490879,-0.027583211,5.303416312,0.013510886,0.022242672,-0.017654568,0.999505396,522,303,0.580459770,0.087210021,0.052894915,0.035817826,0.053434502,1812.000034149,0.350000000,0.041208351,0.232667842,4.395263407,0.027069706,2119.894336043,0,267,248,19,0.511494253,73,0,0,0,0,154,101,5266,5739,5167,2,1656
28,1706079749.204954624,1706079749.302411556,1,0,0,1,0.382915231,-0.005431162,5.292938522,0.013088687,0.022108188,-0.018303118,0.999502331,495,291,0.587878788,0.090758606,0.052451780,0.035723225,0.032939471,1854.533657530,0.300000000,0.041151715,0.208965483,3.819425310,0.026728458,2132.562149757,0,279,258,21,0.563636364,67,0,0,0,0,124,92,5469,6018,5234,2,1780
29,1706079749.305596828,1706079749.404546022,1,0,0,1,0.405572764,-0.008229682,5.313712427,0.013666411,0.021996796,-0.019131971,0.999481535,443,282,0.636568849,0.075475395,0.045120845,0.031721746,0.055954927,1946.099864105,0.250000000,0.042560984,0.218364370,3.663239241,0.026824089,2112.585359324,0,215,205,10,0.485327314,49,0,0,0,0,155,73,5591,6233,5283,2,1935
30,1706079749.405445099,1706079749.504971981,1,0,0,1,0.437187121,-0.009341434,5.179475322,0.012106422,0.021682623,-0.019852514,0.999494460,489,295,0.603271984,0.083094400,0.038540981,0.027475501,0.054548874,1784.611241365,0.200000000,0.043643762,0.222087825,3.368411346,0.027279525,2116.781793245,0,271,256,15,0.554192229,50,0,0,0,0,150,68,5784,6504,5333,2,2085
31,1706079749.505271912,1706079749.604067802,1,0,0,1,0.454040704,-0.020824362,5.228900638,0.011148194,0.021388267,-0.020414946,0.999500620,543,342,0.629834254,0.067567107,0.044475066,0.029500313,0.050531456,1861.483140644,0.150000000,0.043874830,0.210668338,2.901878498,0.026412440,2133.707896413,0,267,255,12,0.491712707,46,0,0,0,0,202,74,5941,6771,5379,2,2287
32,1706079749.605103493,1706079749.702587605,1,0,0,1,0.485651941,-0.023554005,5.211355335,0.010767021,0.021177934,-0.021049221,0.999496121,548,310,0.565693431,0.070311718,0.038836346,0.028693469,0.039957919,2022.279338193,0.100000000,0.044111908,0.207915866,2.545980482,0.026209934,2140.783976122,0,268,248,20,0.489051095,48,0,0,0,0,196,84,6104,7039,5427,2,2483
33,1706079749.705344915,1706079749.795668364,1,0,0,1,0.508941218,-0.032183847,5.247117363,0.010728843,0.021096504,-0.021653195,0.999485352,555,352,0.634234234,0.068810424,0.041856732,0.027956144,0.041258189,2151.908046357,0.100000000,0.044322541,0.183374085,2.344777606,0.025968128,2152.834777018,0,254,229,25,0.457657658,48,0,0,0,0,229,72,6256,7293,5475,2,2712
34,1706079749.805188179,1706079749.894312382,1,0,0,1,0.566115439,-0.033871820,5.249856287,0.010714699,0.021064676,-0.022166044,0.999474933,545,341,0.625688073,0.069535063,0.039824881,0.026937868,0.053992956,1809.724083521,0.100000000,0.044517760,0.188446147,1.780769941,0.025597741,2128.641487845,0,248,243,5,0.455045872,51,0,0,0,0,214,83,6399,7541,5526,2,2926
35,1706079749.905036449,1706079750.004866600,1,0,0,1,0.623325842,-0.027898746,5.167483668,0.010635763,0.020520408,-0.022829993,0.999472153,586,384,0.655290102,0.074815274,0.045388383,0.030722908,0.057063402,1580.387152739,0.050000000,0.044841894,0.172684483,1.790357549,0.025640194,2116.957400980,0,286,272,14,0.488054608,62,0,0,0,0,213,87,6551,7827,5588,2,3139
36,1706079750.005279064,1706079750.103741646,1,0,0,1,0.666989218,-0.025420867,5.100158030,0.010716157,0.020106712,-0.023604342,0.999461715,570,363,0.636842105,0.079879238,0.044722633,0.032574602,0.057908330,1479.324082398,0.000000000,0.046158973,0.160043404,1.660960923,0.025852426,2061.425558398,0,267,257,10,0.468421053,74,0,0,0,0,209,94,6699,8094,5662,2,3348
37,1706079750.105114460,1706079750.202374935,1,0,0,1,0.716091906,-0.033759567,5.076786623,0.010767202,0.020162870,-0.024218049,0.999445352,576,388,0.673611111,0.072249918,0.037929556,0.027434628,0.062555522,1448.877146640,0.000000000,0.047019947,0.153401475,1.698381422,0.025741876,2004.930865292,0,249,244,5,0.432291667,60,0,0,0,0,244,83,6832,8343,5722,2,3592
38,1706079750.204969645,1706079750.300907850,1,0,0,1,0.746555496,-0.034998963,5.079635266,0.010216855,0.019827664,-0.024881997,0.999441527,570,372,0.652631579,0.078127832,0.050134471,0.032315232,0.063468518,1447.735360130,0.000000000,0.047837031,0.135492630,1.537114634,0.025320722,1949.963155946,0,236,227,9,0.414035088,71,0,0,0,0,238,96,6968,8579,5793,2,3830
39,1706079750.305599213,1706079750.404780865,1,0,0,1,0.799949267,-0.037532632,5.063729314,0.010364990,0.020240743,-0.025485764,0.999416507,571,376,0.658493870,0.074176630,0.042112952,0.029199811,0.052502673,1568.394201458,0.000000000,0.048247364,0.126693878,1.471537926,0.025129881,1899.433782850,0,239,231,8,0.418563923,59,0,0,0,0,246,86,7088,8818,5852,2,4076
40,1706079750.405443668,1706079750.503466845,1,0,0,1,0.849278946,-0.032683887,5.042960206,0.010276909,0.020270107,-0.025931126,0.999405365,519,330,0.635838150,0.069955608,0.039689854,0.026223295,0.039127480,1949.936900413,0.000000000,0.047760225,0.109256429,1.364699859,0.025000849,1872.399199032,0,234,225,9,0.450867052,47,0,0,0,0,212,73,7207,9052,5899,2,4288
41,1706079750.505301952,1706079750.602103472,1,0,0,1,0.894258057,-0.039620194,5.025947922,0.010226592,0.020349631,-0.026426584,0.999391287,486,329,0.676954733,0.072595659,0.041022845,0.026175702,0.049416331,2023.893294954,0.000000000,0.048280931,0.100135044,1.368642392,0.024344658,1849.586114403,0,190,189,1,0.390946502,46,0,0,0,0,224,72,7305,9242,5945,2,4512
42,1706079750.605136871,1706079750.704756498,1,0,0,1,0.924354212,-0.048175264,4.977351581,0.010347852,0.020528587,-0.026883450,0.999374194,574,382,0.665505226,0.076682648,0.042212186,0.032693392,0.077308142,1356.449945504,0.000000000,0.050055831,0.097737800,1.337350562,0.023904331,1811.732071589,0,233,223,10,0.405923345,67,0,0,0,0,252,89,7428,9475,6012,2,4764
43,1706079750.704980373,1706079750.803483009,1,0,0,1,0.966727847,-0.041970936,4.975617273,0.011060618,0.020904666,-0.027495047,0.999342124,537,357,0.664804469,0.068045502,0.044606851,0.026700534,0.055368417,1837.642316640,0.000000000,0.051068446,0.096458893,1.318370561,0.023885556,1811.790015933,0,202,193,9,0.376163873,41,0,0,0,0,275,60,7532,9677,6053,2,5039
44,1706079750.805615187,1706079750.903075457,1,0,0,1,1.007220119,-0.045164162,4.942983364,0.011228548,0.020543450,-0.028010959,0.999333414,587,368,0.626916525,0.077720230,0.046940534,0.033202574,0.055394396,1434.210022418,0.000000000,0.052197651,0.085318680,1.272478268,0.023482997,1774.175939165,0,223,208,15,0.379897785,67,0,0,0,0,267,97,7647,9900,6120,2,5306
45,1706079750.905457735,1706079750.996690035,1,0,0,1,1.045540478,-0.045898641,4.891251019,0.011666624,0.020270235,-0.028413134,0.999322621,577,382,0.662045061,0.070129144,0.039261151,0.026401920,0.051952353,1835.598235398,0.000000000,0.052602922,0.082268948,1.208286690,0.023207923,1747.441828746,0,236,216,20,0.409012132,48,0,0,0,0,263,78,7767,10136,6168,2,5569
46,1706079751.005288839,1706079751.095335245,1,0,0,1,1.081301897,-0.053903127,4.876305658,0.012517496,0.020379318,-0.029056691,0.999291601,585,395,0.675213675,0.072841328,0.038792826,0.028282999,0.056776991,1518.907359778,0.000000000,0.053073042,0.082659125,1.114144056,0.022910761,1736.199771217,0,238,222,16,0.406837607,60,0,0,0,0,259,88,7875,10374,6228,2,5828
47,1706079751.105132103,1706079751.193953276,1,0,0,1,1.122163700,-0.058117045,4.834024629,0.012663426,0.019905749,-0.029650137,0.999281876,567,399,0.703703704,0.075026010,0.039021940,0.027031390,0.062352909,1402.147134471,0.000000000,0.053518963,0.074368097,1.099472018,0.022782723,1715.707126233,0,189,183,6,0.333333333,64,0,0,0,0,289,89,7959,10563,6292,2,6117
48,1706079751.204977751,1706079751.304801226,1,0,0,1,1.168210833,-0.061704875,4.726277876,0.012728025,0.019365919,-0.030309291,0.999271888,569,379,0.666080844,0.077378143,0.041792295,0.030215695,0.050268260,1784.356431025,0.000000000,0.054385402,0.056269330,1.185834084,0.022475515,1712.198264908,0,217,210,7,0.381370826,55,0,0,0,0,274,78,8058,10780,6347,2,6391
49,1706079751.305623293,1706079751.403412104,1,0,0,1,1.196082629,-0.063130255,4.733462200,0.014298360,0.018685663,-0.030840068,0.999247363,585,378,0.646153846,0.068830237,0.045626537,0.031993305,0.049536508,1714.234279347,0.000000000,0.054064481,0.058033972,1.076738073,0.021974555,1700.604985670,0,216,206,10,0.369230769,51,0,0,0,0,293,76,8162,10996,6398,2,6684
50,1706079751.405458212,1706079751.502052546,1,0,0,1,1.230223609,-0.061568018,4.714383900,0.013718989,0.018782188,-0.031542320,0.999231755,585,395,0.675213675,0.082879412,0.048277348,0.033145986,0.062026335,1385.040882972,0.000000000,0.054438354,0.057711201,1.062411810,0.022226572,1680.626467750,0,230,222,8,0.393162393,69,0,0,0,0,266,89,8278,11226,6467,2,6950
51,1706079751.505294561,1706079751.605110884,1,0,0,1,1.268901910,-0.060323182,4.690936739,0.014168800,0.018675975,-0.032279555,0.999203925,578,385,0.666089965,0.068974796,0.044084396,0.031383888,0.054087554,1676.363579028,0.000000000,0.054616159,0.056480293,1.071402394,0.022397735,1671.370489669,0,206,200,6,0.356401384,50,0,0,0,0,294,78,8367,11432,6517,2,7244
52,1706079751.605135441,1706079751.704484940,1,0,0,1,1.319007221,-0.060500137,4.643506254,0.013829773,0.018558549,-0.033119353,0.999183380,556,394,0.708633094,0.066663222,0.042742542,0.028101310,0.066953589,1539.818982673,0.000000000,0.055965943,0.059471911,1.096856134,0.022882618,1647.247471893,0,198,192,6,0.356115108,50,0,0,0,0,289,69,8445,11630,6567,2,7533
53,1706079751.704971552,1706079751.803149462,1,0,0,1,1.350593816,-0.061794088,4.590490664,0.013437429,0.018607396,-0.033938526,0.999160336,505,336,0.665346535,0.072732849,0.047420358,0.033189856,0.049201659,1692.664142893,0.000000000,0.056363116,0.057703015,1.101316986,0.023508621,1624.285276720,0,163,158,5,0.322772277,49,0,0,0,0,270,72,8514,11793,6616,2,7803
54,1706079751.805606604,1706079751.901794434,1,0,0,1,1.393744732,-0.062562170,4.539285384,0.012578158,0.018525091,-0.034682436,0.999147506,564,381,0.675531915,0.066630065,0.037874089,0.026833724,0.069400384,1513.654488461,0.000000000,0.057133488,0.060246468,1.067815252,0.023689982,1609.481796967,0,212,206,6,0.375886525,44,0,0,0,0,299,53,8615,12005,6660,2,8102
55,1706079751.905449152,1706079752.000438690,1,0,0,1,1.413076701,-0.071949129,4.505321157,0.011766566,0.018808427,-0.035302682,0.999130378,532,355,0.667293233,0.073436496,0.044334667,0.028510380,0.080373018,1838.009378688,0.000000000,0.058298968,0.060123136,1.027724327,0.023402599,1622.362908264,0,163,160,3,0.306390977,49,0,0,0,0,301,68,8678,12168,6709,2,8403
56,1706079752.005292177,1706079752.099082470,1,0,0,1,1.443593954,-0.076731662,4.446752365,0.011562588,0.018070391,-0.035993922,0.999121717,585,387,0.661538462,0.074703768,0.044121196,0.030087968,0.053446645,1769.366883811,0.000000000,0.058075884,0.056877543,1.038923085,0.023583248,1636.865048335,0,182,175,7,0.311111111,49,0,0,0,0,330,73,8762,12350,6758,2,8733
57,1706079752.105137348,1706079752.197718859,1,0,0,1,1.474713830,-0.077594191,4.438266319,0.011001661,0.017945974,-0.036552565,0.999110012,607,387,0.637561779,0.066068626,0.035747778,0.024295229,0.057848388,1656.960707101,0.000000000,0.057840527,0.060767474,1.040569191,0.023367329,1647.269226358,0,221,201,20,0.364085667,47,0,0,0,0,302,84,8875,12571,6805,2,9035
58,1706079752.204971790,1706079752.296340942,1,0,0,1,1.503317357,-0.073206730,4.386955910,0.010388962,0.017090249,-0.037163773,0.999109026,608,388,0.638157895,0.072522458,0.046411657,0.034486670,0.051821912,1589.387075470,0.000000000,0.057258197,0.058510421,1.043707153,0.023432643,1654.351812125,0,207,187,20,0.340460526,64,0,0,0,0,306,95,8983,12778,6869,2,9341
59,1706079752.305614710,1706079752.399925709,1,0,0,1,1.534855285,-0.067898228,4.433340946,0.011172041,0.016364561,-0.037723333,0.999091756,603,392,0.650082919,0.072264724,0.040040557,0.027091067,0.066441889,1443.452215093,0.000000000,0.057955158,0.058315980,1.046306150,0.023644475,1648.104712807,0,186,178,8,0.308457711,44,0,0,0,0,345,72,9063,12964,6913,2,9686
60,1706079752.405453682,1706079752.493638754,1,0,0,1,1.562341431,-0.061545553,4.405638620,0.010820400,0.015704581,-0.038238114,0.999086649,608,405,0.666118421,0.074504838,0.042014259,0.029748596,0.068251991,1389.982575724,0.000000000,0.059411383,0.057993436,1.037257751,0.023706242,1620.106996572,0,171,164,7,0.281250000,70,0,0,0,0,338,99,9148,13135,6983,2,10024
61,1706079752.505285978,1706079752.604435205,1,0,0,1,1.600021887,-0.062453001,4.321258638,0.009809773,0.015325580,-0.038795452,0.999081482,624,427,0.684294872,0.072414436,0.038677767,0.029858119,0.058144871,1244.826250120,0.000000000,0.059847810,0.058001333,1.071875552,0.023954168,1581.153644331,0,170,167,3,0.272435897,61,0,0,0,0,372,82,9220,13305,7044,2,10396
62,1706079752.605133295,1706079752.703061819,1,0,0,1,1.639012742,-0.059923810,4.297567302,0.009081972,0.015340774,-0.039188290,0.999072798,619,421,0.680129241,0.065860726,0.038778099,0.027590988,0.058481002,1494.514134212,0.000000000,0.058906453,0.060163559,1.074709237,0.023575591,1588.056853766,0,199,194,5,0.321486268,52,0,0,0,0,358,62,9305,13504,7096,2,10754
63,1706079752.704982996,1706079752.801704168,1,0,0,1,1.680617737,-0.055069231,4.262708390,0.008002680,0.015263438,-0.039345559,0.999077030,593,379,0.639123103,0.067043438,0.039119860,0.025595529,0.062483906,1805.996158715,0.000000000,0.059262228,0.060910932,1.077100393,0.022892584,1586.474545870,0,187,176,11,0.315345700,51,0,0,0,0,330,76,9384,13691,7147,2,11084
64,1706079752.805622101,1706079752.905455351,1,0,0,1,1.715018630,-0.054300761,4.207060247,0.007710766,0.015093183,-0.039668374,0.999069147,588,401,0.681972789,0.066545329,0.038623070,0.028529369,0.063527748,1479.093530637,0.000000000,0.059668896,0.060522410,1.078144244,0.022757704,1588.718721281,0,193,186,7,0.328231293,49,0,0,0,0,328,67,9466,13884,7196,2,11412
65,1706079752.905466795,1706079753.004193068,1,0,0,1,1.743807095,-0.057733560,4.150501268,0.008297500,0.015053338,-0.039974278,0.999052854,578,386,0.667820069,0.070707232,0.042857238,0.028723502,0.044839426,1579.816538725,0.000000000,0.059313249,0.060407053,1.102124436,0.022101701,1575.929636447,0,176,172,4,0.304498270,49,0,0,0,0,333,69,9540,14060,7245,2,11745
66,1706079753.005302906,1706079753.102833748,1,0,0,1,1.777590826,-0.060153700,4.100428354,0.007570671,0.015095509,-0.040304950,0.999044704,602,403,0.669435216,0.065757732,0.039744010,0.026260849,0.048060579,1535.686677265,0.000000000,0.058877429,0.062893524,1.103626621,0.021593258,1576.768602322,0,186,179,7,0.308970100,49,0,0,0,0,347,69,9619,14246,7294,2,12092
67,1706079753.105140448,1706079753.202095985,1,0,0,1,1.804482881,-0.060782459,4.076012880,0.008200307,0.016260744,-0.040842635,0.998999611,585,365,0.623931624,0.066941045,0.040021006,0.025857882,0.075579692,1528.259655507,0.000000000,0.059538768,0.063075905,1.022725481,0.021307097,1583.074228373,0,188,183,5,0.321367521,41,0,0,0,0,335,62,9699,14434,7335,2,12427
68,1706079753.204978943,1706079753.300092936,1,0,0,1,1.830661590,-0.064818575,4.034390812,0.008261691,0.017340500,-0.041370574,0.998959222,620,417,0.672580645,0.069605249,0.040772784,0.029343379,0.073522890,1419.442342513,0.000000000,0.060701499,0.059527137,1.043243076,0.021331344,1564.828523948,0,181,173,8,0.291935484,54,0,0,0,0,364,75,9775,14615,7389,2,12791
69,1706079753.305621862,1706079753.398741722,1,0,0,1,1.859678353,-0.067170319,3.980818317,0.009459742,0.017712367,-0.041955151,0.998917690,569,372,0.653778559,0.064812757,0.040372031,0.024416634,0.040826696,1716.681449513,0.000000000,0.060266009,0.061940578,1.065073371,0.021028671,1564.950882456,0,158,156,2,0.277680141,38,0,0,0,0,342,69,9835,14773,7427,2,13133
