frame,stamp,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,cloud_points,cloud_stamp,map_points,map_stamp,incremental_degenerate,incremental_stamp,imu_speed,imu_stamp,deskew_points,deskew_stamp,corner_points,corner_stamp,surface_points,surface_stamp
20,1517157224.332536936,0.166628718,-0.004230304,-0.003218601,0.011369689,-0.030084774,-0.003595806,0.999476216,2707,1517157224.130816936,0,0.000000000,0,1517157224.130816936,0.537090499,1517157224.548912048,26597,1517157224.332536936,288,1517157224.332536936,3149,1517157224.332536936
21,1517157224.534256935,0.264702886,-0.000377816,0.003576262,0.008488074,-0.033081473,-0.002757211,0.999412811,2712,1517157224.332536936,0,0.000000000,0,1517157224.332536936,0.728852659,1517157224.743904114,25448,1517157224.534256935,292,1517157224.534256935,3124,1517157224.534256935
22,1517157224.735976934,0.403143048,0.005521146,0.007162569,0.007900067,-0.039893152,-0.000006760,0.999172720,2697,1517157224.534256935,0,0.000000000,0,1517157224.534256935,1.037024001,1517157225.048847914,24550,1517157224.735976934,302,1517157224.735976934,3074,1517157224.735976934
23,1517157224.937696934,0.582712889,0.010122483,0.012432602,0.009780860,-0.038093578,0.005057542,0.999213508,2665,1517157224.735976934,0,0.000000000,0,1517157224.735976934,1.135125880,1517157225.153840065,24595,1517157224.937696934,323,1517157224.937696934,3070,1517157224.937696934
24,1517157225.240214109,0.920646787,0.049657024,0.016493499,0.008854224,-0.043683667,0.030045041,0.998554273,2674,1517157224.937696934,334,1517157225.038494110,0,1517157224.937696934,1.455199888,1517157225.453840017,26566,1517157225.240214109,326,1517157225.240214109,3065,1517157225.240214109
25,1517157225.946233988,1.949770212,0.374735743,0.045528609,0.012232768,-0.039377124,0.156206276,0.986863415,2651,1517157225.240214109,334,1517157225.038494110,0,1517157225.240214109,1.952912310,1517157226.168783903,28109,1517157225.946233988,325,1517157225.946233988,2996,1517157225.946233988
26,1517157226.147893906,2.306367874,0.503101051,0.033792023,0.013913044,-0.040749069,0.164580480,0.985423364,2510,1517157225.946233988,334,1517157225.038494110,0,1517157225.946233988,2.040239274,1517157226.363775969,28032,1517157226.147893906,301,1517157226.147893906,2926,1517157226.147893906
27,1517157226.349615097,2.673007965,0.640610576,0.031336833,0.013911530,-0.037766486,0.166727835,0.985181197,2434,1517157226.147893906,334,1517157225.038494110,0,1517157226.147893906,2.024330297,1517157226.563776016,27859,1517157226.349615097,293,1517157226.349615097,2915,1517157226.349615097
28,1517157226.551335096,3.024672031,0.814693451,0.028459834,0.031914438,-0.012121265,0.262958396,0.964203000,2448,1517157226.349615097,334,1517157225.038494110,0,1517157226.349615097,1.998523929,1517157226.773776054,28142,1517157226.551335096,255,1517157226.551335096,3084,1517157226.551335096
29,1517157226.753055096,3.337588072,1.050066590,0.053157989,0.012213176,-0.030680702,0.278315546,0.959921867,2570,1517157226.551335096,334,1517157225.038494110,0,1517157226.551335096,1.989261095,1517157226.973776102,27929,1517157226.753055096,218,1517157226.753055096,2965,1517157226.753055096
30,1517157227.055572987,3.847561359,1.332493901,0.062008586,-0.003377799,-0.031524477,0.233817947,0.971763328,2374,1517157226.753055096,334,1517157225.038494110,0,1517157226.753055096,2.005361381,1517157227.368720055,27953,1517157227.055572987,219,1517157227.055572987,2892,1517157227.055572987
31,1517157227.257292986,4.184475422,1.520809650,0.074983574,-0.002982251,-0.031628279,0.240819756,0.970049794,2327,1517157227.055572987,334,1517157225.038494110,0,1517157227.055572987,2.012174661,1517157227.473711967,28202,1517157227.257292986,218,1517157227.257292986,2970,1517157227.257292986
32,1517157227.459012985,4.508055210,1.721404552,0.068239085,0.006671395,-0.026158929,0.266276241,0.963518638,2412,1517157227.257292986,334,1517157225.038494110,0,1517157227.257292986,1.887276318,1517157227.778719902,28167,1517157227.459012985,199,1517157227.459012985,3109,1517157227.459012985
33,1517157227.761593103,4.997085094,2.042276621,0.048796915,-0.009539364,-0.031311822,0.232500634,0.972045280,2516,1517157227.459012985,308,1517157227.459012985,0,1517157227.459012985,1.761136886,1517157227.978719950,28213,1517157227.761593103,207,1517157227.761593103,3163,1517157227.761593103
34,1517157227.963313103,5.375084400,2.165793419,0.061891973,-0.023499557,-0.024982995,0.149816810,0.988118689,2603,1517157227.761593103,308,1517157227.459012985,0,1517157227.761593103,1.641365904,1517157228.183648109,28047,1517157227.963313103,204,1517157227.963313103,3035,1517157227.963313103
35,1517157228.164972067,5.754643440,2.211302757,0.078010142,-0.023585916,-0.024097113,0.066989530,0.997183753,2525,1517157227.963313103,308,1517157227.459012985,0,1517157227.963313103,1.595944493,1517157228.393647909,27930,1517157228.164972067,180,1517157228.164972067,3139,1517157228.164972067
36,1517157228.366692066,6.080141068,2.250162840,0.077123694,-0.007932660,-0.025251658,0.052708922,0.998259083,2542,1517157228.164972067,308,1517157227.459012985,0,1517157228.164972067,1.643997345,1517157228.683648109,25604,1517157228.366692066,187,1517157228.366692066,3240,1517157228.366692066
37,1517157228.568413019,6.407183170,2.285765171,0.077457644,-0.003319916,-0.031118626,0.059671624,0.997727371,2642,1517157228.366692066,308,1517157227.459012985,0,1517157228.366692066,1.698028082,1517157228.788655996,25290,1517157228.568413019,195,1517157228.568413019,3332,1517157228.568413019
38,1517157228.770133018,6.738143921,2.363830090,0.082697384,0.010624760,-0.030021296,0.103012824,0.994170103,2740,1517157228.568413019,308,1517157227.459012985,0,1517157228.568413019,1.724053158,1517157228.988656044,24927,1517157228.770133018,190,1517157228.770133018,3288,1517157228.770133018
39,1517157228.971853018,7.016830921,2.506788015,0.073275961,0.021685426,-0.016531705,0.202855325,0.978828975,2760,1517157228.770133018,308,1517157227.459012985,0,1517157228.770133018,1.738211300,1517157229.193583965,25158,1517157228.971853018,208,1517157228.971853018,3043,1517157228.971853018
40,1517157229.173511028,7.347179890,2.675087214,0.095710896,0.001479556,-0.034807830,0.205781750,0.977977554,2572,1517157228.971853018,308,1517157227.459012985,0,1517157228.971853018,1.788186647,1517157229.393584013,27807,1517157229.173511028,181,1517157229.173511028,3018,1517157229.173511028
41,1517157229.375231028,7.659126282,2.809636116,0.108192518,0.000578751,-0.037528440,0.191850552,0.980706198,2444,1517157229.173511028,308,1517157227.459012985,0,1517157229.173511028,1.837434518,1517157229.733583927,27918,1517157229.375231028,150,1517157229.375231028,2937,1517157229.375231028
42,1517157229.677810907,8.132956505,3.029860258,0.094575316,0.004849694,-0.034279227,0.195629498,0.980066587,2306,1517157229.375231028,308,1517157227.459012985,0,1517157229.375231028,1.861096296,1517157229.893584013,28164,1517157229.677810907,122,1517157229.677810907,2945,1517157229.677810907
43,1517157229.879530907,8.486883163,3.182168245,0.112377495,0.003542062,-0.033889878,0.198321968,0.979544449,2291,1517157229.677810907,308,1517157227.459012985,0,1517157229.677810907,1.858032786,1517157230.093535900,28218,1517157229.879530907,100,1517157229.879530907,2896,1517157229.879530907
44,1517157230.081188917,8.833129883,3.336295843,0.120882481,0.002707720,-0.034679753,0.199239129,0.979333320,2232,1517157229.879530907,308,1517157227.459012985,0,1517157229.879530907,1.887169521,1517157230.298543930,28233,1517157230.081188917,87,1517157230.081188917,2871,1517157230.081188917
45,1517157230.282908916,9.160220146,3.493685961,0.112992145,0.006024325,-0.036166666,0.200163873,0.979076148,2185,1517157230.081188917,308,1517157227.459012985,0,1517157230.081188917,1.855497572,1517157230.503535986,28234,1517157230.182049036,80,1517157230.282908916,2895,1517157230.282908916
46,1517157230.484628916,9.508429527,3.631181479,0.121075168,-0.001036890,-0.031053392,0.175824249,0.983931118,2175,1517157230.282908916,308,1517157227.459012985,0,1517157230.282908916,1.827989883,1517157230.703536034,28284,1517157230.484628916,67,1517157230.484628916,2866,1517157230.484628916
47,1517157230.686348915,9.863274574,3.740343332,0.122449286,-0.002476189,-0.032605881,0.146489179,0.988671657,2152,1517157230.484628916,308,1517157227.459012985,0,1517157230.484628916,1.831681003,1517157230.908544064,28212,1517157230.686348915,57,1517157230.686348915,2877,1517157230.686348915
48,1517157230.888070107,10.246402740,3.865152359,0.127507925,0.003416844,-0.031385234,0.143821258,0.989099964,2132,1517157230.686348915,308,1517157227.459012985,0,1517157230.686348915,1.807766799,1517157231.108479977,28192,1517157230.787209034,60,1517157230.888070107,2916,1517157230.888070107
49,1517157231.089729071,10.589200974,3.976243734,0.149837568,0.002949440,-0.033259292,0.145487254,0.988796531,2174,1517157230.888070107,308,1517157227.459012985,0,1517157230.888070107,1.839533580,1517157231.308480024,28285,1517157231.089729071,79,1517157231.089729071,2755,1517157231.089729071
50,1517157231.291449070,10.910604477,4.079660416,0.141533792,0.007167303,-0.031238804,0.148870604,0.988337144,2085,1517157231.089729071,308,1517157227.459012985,0,1517157231.089729071,1.798076182,1517157231.513472080,28359,1517157231.291449070,82,1517157231.291449070,2748,1517157231.291449070
51,1517157231.493169069,11.263780594,4.198156357,0.145796776,0.003073108,-0.028288104,0.150646882,0.988178049,2099,1517157231.291449070,308,1517157227.459012985,0,1517157231.291449070,1.809978547,1517157231.808480024,28275,1517157231.493169069,88,1517157231.493169069,2706,1517157231.493169069
52,1517157231.795748949,11.790415764,4.377387047,0.156251296,0.005639333,-0.030110475,0.152010024,0.987904100,2059,1517157231.493169069,308,1517157227.459012985,0,1517157231.493169069,1.790329122,1517157232.018415928,28358,1517157231.795748949,97,1517157231.795748949,2667,1517157231.795748949
53,1517157231.997468948,12.145899773,4.497774601,0.165966004,0.006767854,-0.027154198,0.154140959,0.987652475,2062,1517157231.795748949,308,1517157227.459012985,0,1517157231.795748949,1.771409712,1517157232.213407993,28271,1517157231.997468948,109,1517157231.997468948,2652,1517157231.997468948
54,1517157232.199127913,12.498551369,4.618886471,0.163356483,0.003329758,-0.029565234,0.156351415,0.987253283,2054,1517157231.997468948,308,1517157227.459012985,0,1517157231.997468948,1.776359179,1517157232.418416023,28286,1517157232.199127913,105,1517157232.199127913,2635,1517157232.199127913
55,1517157232.400847912,12.867518425,4.747918606,0.172645137,0.004021149,-0.032463377,0.156356506,0.987158854,2031,1517157232.199127913,308,1517157227.459012985,0,1517157232.199127913,1.832804769,1517157232.618416071,28244,1517157232.400847912,103,1517157232.400847912,2645,1517157232.400847912
56,1517157232.602567911,13.213703156,4.870206833,0.171118021,0.007237542,-0.033886648,0.157656727,0.986885844,2019,1517157232.400847912,308,1517157227.459012985,0,1517157232.400847912,1.870230414,1517157232.813407898,28261,1517157232.602567911,100,1517157232.602567911,2634,1517157232.602567911
57,1517157232.804287910,13.601470947,5.004416466,0.172973156,0.007439941,-0.034075798,0.160001733,0.986500346,1998,1517157232.602567911,464,1517157232.602567911,0,1517157232.602567911,1.914623593,1517157233.023344040,28272,1517157232.804287910,98,1517157232.804287910,2666,1517157232.804287910
58,1517157233.005947113,13.984454155,5.145897388,0.193429887,0.008352739,-0.037319528,0.161116666,0.986194152,2016,1517157232.804287910,464,1517157232.602567911,0,1517157232.804287910,2.028928886,1517157233.328351974,28288,1517157233.005947113,88,1517157233.005947113,2666,1517157233.005947113
59,1517157233.308527946,14.636227608,5.380897045,0.204909787,0.005891311,-0.039292886,0.163580520,0.985729565,1995,1517157233.005947113,464,1517157232.602567911,0,1517157233.005947113,2.162249374,1517157233.528352022,28313,1517157233.308527946,104,1517157233.308527946,2679,1517157233.308527946
60,1517157233.510247946,15.059471130,5.535081387,0.210745543,0.005634553,-0.045808520,0.165727413,0.985090989,2032,1517157233.308527946,464,1517157232.602567911,0,1517157233.308527946,2.239303256,1517157233.728352070,28302,1517157233.510247946,93,1517157233.510247946,2655,1517157233.510247946
61,1517157233.711967945,15.493395805,5.700873852,0.226515368,0.006536486,-0.044652588,0.167684355,0.984807280,2005,1517157233.510247946,464,1517157232.602567911,0,1517157233.510247946,2.372695101,1517157233.943344116,28280,1517157233.711967945,99,1517157233.711967945,2675,1517157233.711967945
62,1517157233.913687944,15.926873207,5.867346287,0.230901182,0.005821986,-0.046683831,0.169409788,0.984422190,2038,1517157233.711967945,464,1517157232.602567911,0,1517157233.711967945,2.458252312,1517157234.133280039,28299,1517157233.913687944,94,1517157233.913687944,2683,1517157233.913687944
63,1517157234.115345955,16.350574493,6.026439667,0.245296836,0.008128820,-0.044604490,0.168882570,0.984592829,2044,1517157233.913687944,464,1517157232.602567911,0,1517157233.913687944,2.571075121,1517157234.338288069,28236,1517157234.115345955,98,1517157234.115345955,2740,1517157234.115345955
64,1517157234.317065954,16.834678650,6.216246605,0.263583213,0.009801198,-0.043244925,0.172006594,0.984097325,2103,1517157234.115345955,464,1517157232.602567911,0,1517157234.115345955,2.689139187,1517157234.533279896,28227,1517157234.317065954,105,1517157234.317065954,2799,1517157234.317065954
65,1517157234.518785954,17.339345932,6.408761024,0.273070395,0.009403290,-0.046756053,0.172987838,0.983768600,2164,1517157234.317065954,464,1517157232.602567911,0,1517157234.317065954,2.793301148,1517157234.733279943,28059,1517157234.518785954,96,1517157234.518785954,2837,1517157234.518785954
66,1517157234.720505953,17.904127121,6.617296696,0.299487114,0.004561767,-0.048362220,0.176371971,0.983124211,2206,1517157234.518785954,464,1517157232.602567911,0,1517157234.518785954,2.866412018,1517157234.943279982,27845,1517157234.720505953,102,1517157234.720505953,3070,1517157234.720505953
67,1517157234.922225952,18.407587051,6.814534664,0.307001412,0.001310924,-0.049715226,0.178361024,0.982707496,2371,1517157234.720505953,464,1517157232.602567911,0,1517157234.720505953,2.967320617,1517157235.143215895,27358,1517157234.922225952,119,1517157234.922225952,3204,1517157234.922225952
68,1517157235.123883963,18.956157684,7.035959244,0.322929531,-0.000135279,-0.046965715,0.180266323,0.982495932,2522,1517157234.922225952,464,1517157232.602567911,0,1517157234.922225952,3.044442211,1517157235.358223915,26808,1517157235.123883963,151,1517157235.123883963,3393,1517157235.123883963
69,1517157235.325603962,19.517477036,7.261602879,0.334919244,0.000987773,-0.045960344,0.184332848,0.981788201,2711,1517157235.123883963,464,1517157232.602567911,0,1517157235.123883963,3.118406360,1517157235.553215981,27341,1517157235.325603962,158,1517157235.325603962,3687,1517157235.325603962
70,1517157235.527324915,20.190788269,7.541519642,0.353810877,0.003245887,-0.044847821,0.185588952,0.981598124,3033,1517157235.325603962,464,1517157232.602567911,0,1517157235.325603962,3.172238573,1517157235.768224001,27977,1517157235.527324915,182,1517157235.527324915,3724,1517157235.527324915
71,1517157235.729044914,20.750816345,7.762243271,0.361041248,-0.008613562,-0.044826472,0.142382566,0.988758615,3087,1517157235.527324915,464,1517157232.602567911,0,1517157235.527324915,3.218135326,1517157235.963216066,27979,1517157235.729044914,175,1517157235.729044914,3434,1517157235.729044914
72,1517157235.930764914,21.348901749,7.909372330,0.365451694,-0.019387956,-0.044239735,0.080316443,0.995598424,2777,1517157235.729044914,464,1517157232.602567911,0,1517157235.729044914,3.278167919,1517157236.153151989,27870,1517157235.930764914,117,1517157235.930764914,3395,1517157235.930764914
73,1517157236.132424116,21.971982956,8.020030022,0.395990670,0.001149218,-0.044896380,0.089222714,0.994998644,2662,1517157235.930764914,464,1517157232.602567911,0,1517157235.930764914,3.352073877,1517157236.458159924,27961,1517157236.132424116,101,1517157236.132424116,3168,1517157236.132424116
74,1517157236.334144115,22.543369293,8.149075508,0.411615819,0.003906162,-0.044519610,0.103199955,0.993656135,2461,1517157236.132424116,464,1517157232.602567911,0,1517157236.132424116,3.350282158,1517157236.563152075,28283,1517157236.334144115,86,1517157236.334144115,3169,1517157236.334144115
75,1517157236.535864115,23.179983139,8.306376457,0.428175151,0.010614270,-0.039369782,0.117609983,0.992222379,2435,1517157236.334144115,464,1517157232.602567911,0,1517157236.334144115,3.383608560,1517157236.758160114,28323,1517157236.535864115,77,1517157236.535864115,3159,1517157236.535864115
76,1517157236.737584114,23.776294708,8.489083290,0.448180020,0.021046903,-0.036557169,0.167580828,0.984955465,2435,1517157236.535864115,464,1517157232.602567911,0,1517157236.535864115,3.371672260,1517157236.958159924,28307,1517157236.737584114,88,1517157236.737584114,2999,1517157236.737584114
77,1517157236.939304113,24.380214691,8.734526634,0.458212227,0.017650425,-0.037214605,0.191956633,0.980538723,2351,1517157236.737584114,464,1517157232.602567911,0,1517157236.737584114,3.353395359,1517157237.168112040,28349,1517157236.939304113,85,1517157236.939304113,3087,1517157236.939304113
78,1517157237.140963078,24.997856140,8.996629715,0.480248630,0.008418919,-0.044386162,0.169903048,0.984424677,2393,1517157236.939304113,464,1517157232.602567911,0,1517157236.939304113,3.336409204,1517157237.368112087,28242,1517157237.140963078,78,1517157237.140963078,3175,1517157237.140963078
79,1517157237.342683077,25.596605301,9.213039398,0.493318975,0.005202244,-0.040337761,0.162406076,0.985885423,2379,1517157237.140963078,464,1517157232.602567911,0,1517157237.140963078,3.352213168,1517157237.563103914,28160,1517157237.342683077,94,1517157237.342683077,3143,1517157237.342683077
80,1517157237.544403076,26.199174881,9.436817169,0.507077992,0.005798925,-0.040416232,0.167947460,0.984950025,2383,1517157237.342683077,464,1517157232.602567911,0,1517157237.342683077,3.310666272,1517157237.768111944,28271,1517157237.544403076,94,1517157237.544403076,3185,1517157237.544403076
81,1517157237.746123075,26.803813934,9.668433189,0.519580781,0.006848195,-0.041587810,0.169683672,0.984596876,2399,1517157237.544403076,575,1517157237.544403076,0,1517157237.544403076,3.301823152,1517157237.963104010,28352,1517157237.746123075,78,1517157237.746123075,3127,1517157237.746123075
82,1517157238.048643112,27.765647888,10.037834167,0.548447371,0.002913324,-0.038277976,0.171705138,0.984400150,2397,1517157237.746123075,575,1517157237.544403076,0,1517157237.746123075,3.179986794,1517157238.383039951,28344,1517157238.048643112,86,1517157238.048643112,3071,1517157238.048643112
83,1517157238.351222992,28.663928986,10.389481544,0.563510895,0.004936777,-0.038816800,0.176131270,0.983588664,2406,1517157238.048643112,575,1517157237.544403076,0,1517157238.048643112,3.180291614,1517157238.583039999,28284,1517157238.351222992,71,1517157238.351222992,3144,1517157238.351222992
84,1517157238.552942991,29.271360397,10.629814148,0.583611786,0.006811174,-0.037085384,0.177412596,0.983413978,2391,1517157238.351222992,575,1517157237.544403076,0,1517157238.351222992,3.155186119,1517157238.783040047,28338,1517157238.452083111,70,1517157238.552942991,3110,1517157238.552942991
85,1517157238.754662991,29.889387131,10.874769211,0.599578738,0.006106115,-0.041102019,0.180831252,0.982635944,2382,1517157238.552942991,575,1517157237.544403076,0,1517157238.552942991,3.145683728,1517157238.983040094,28293,1517157238.754662991,70,1517157238.754662991,3049,1517157238.754662991
86,1517157238.956382990,30.440467834,11.103259087,0.611853838,0.006213675,-0.041373063,0.181283299,0.982540597,2345,1517157238.754662991,575,1517157237.544403076,0,1517157238.754662991,3.158487678,1517157239.187983990,28293,1517157238.956382990,76,1517157238.956382990,2981,1517157238.956382990
87,1517157239.158041954,31.023639679,11.342279434,0.626750529,0.006877153,-0.040818336,0.182660774,0.982304235,2313,1517157238.956382990,575,1517157237.544403076,0,1517157238.956382990,3.143197846,1517157239.387984037,28299,1517157239.158041954,81,1517157239.158041954,3030,1517157239.158041954
88,1517157239.359761953,31.618995667,11.594315529,0.648826301,0.010776828,-0.040381595,0.184898836,0.981868427,2359,1517157239.158041954,575,1517157237.544403076,0,1517157239.158041954,3.126384466,1517157239.592976093,28256,1517157239.359761953,81,1517157239.359761953,3084,1517157239.359761953
89,1517157239.561481953,32.247985840,11.853128433,0.662317812,0.009160529,-0.040956287,0.187054203,0.981452695,2389,1517157239.359761953,575,1517157237.544403076,0,1517157239.359761953,3.108756029,1517157239.802975893,28274,1517157239.561481953,68,1517157239.561481953,3090,1517157239.561481953
90,1517157239.763201952,32.876514435,12.113190651,0.684486866,0.007382296,-0.042207240,0.187272462,0.981373056,2368,1517157239.561481953,575,1517157237.544403076,0,1517157239.561481953,3.104657816,1517157240.007920027,28288,1517157239.763201952,79,1517157239.763201952,3153,1517157239.763201952
91,1517157239.964922905,33.467704773,12.366218567,0.701282144,0.006533352,-0.040067132,0.189026651,0.981132440,2409,1517157239.763201952,575,1517157237.544403076,0,1517157239.763201952,3.107635740,1517157240.187920094,28197,1517157239.964922905,64,1517157239.964922905,3109,1517157239.964922905
92,1517157240.166579962,34.112663269,12.648620605,0.711413205,0.007081021,-0.038523654,0.191698821,0.980671887,2368,1517157239.964922905,575,1517157237.544403076,0,1517157239.964922905,3.082602241,1517157240.397919893,28332,1517157240.166579962,61,1517157240.166579962,3123,1517157240.166579962
93,1517157240.469160080,34.947563171,12.914638519,0.730771661,-0.018600486,-0.037781195,0.106872710,0.993380505,2388,1517157240.166579962,575,1517157237.544403076,0,1517157240.166579962,3.064966034,1517157240.707920074,28184,1517157240.469160080,67,1517157240.469160080,3227,1517157240.469160080
94,1517157240.670880079,35.601795197,13.035659790,0.749105752,-0.014934301,-0.036497482,0.066397625,0.997013669,2472,1517157240.469160080,575,1517157237.544403076,0,1517157240.469160080,3.031692918,1517157240.897919893,27973,1517157240.670880079,66,1517157240.670880079,3294,1517157240.670880079
95,1517157240.872600079,36.215393066,13.154793739,0.769537330,-0.000570299,-0.034649068,0.093745000,0.994992961,2501,1517157240.670880079,575,1517157237.544403076,0,1517157240.670880079,3.034980550,1517157241.097856045,28345,1517157240.872600079,63,1517157240.872600079,3185,1517157240.872600079
96,1517157241.074259043,36.840000153,13.284356117,0.779472649,0.003707801,-0.034541944,0.099328526,0.994448063,2414,1517157240.872600079,575,1517157237.544403076,0,1517157240.872600079,2.996999021,1517157241.297856092,28341,1517157241.074259043,74,1517157241.074259043,3232,1517157241.074259043
97,1517157241.275979042,37.430397034,13.438270569,0.800064921,0.011954870,-0.032987307,0.124267559,0.991628203,2459,1517157241.074259043,575,1517157237.544403076,0,1517157241.074259043,2.966844584,1517157241.497855902,28326,1517157241.275979042,91,1517157241.275979042,3168,1517157241.275979042
98,1517157241.477699041,37.994899750,13.619431496,0.823281884,0.017565882,-0.032201866,0.150227714,0.987970705,2449,1517157241.275979042,575,1517157237.544403076,0,1517157241.275979042,2.973000893,1517157241.807856083,28329,1517157241.477699041,90,1517157241.477699041,3123,1517157241.477699041
99,1517157241.679419041,38.574657440,13.816096306,0.837620080,0.013832656,-0.036124799,0.162496588,0.985950564,2431,1517157241.477699041,575,1517157237.544403076,0,1517157241.477699041,3.012992450,1517157241.902848005,28091,1517157241.679419041,89,1517157241.679419041,3140,1517157241.679419041
