frame,stamp,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,cloud_points,cloud_stamp,map_points,map_stamp
32,1709436658.594629526,-0.112500788,-0.158487271,0.014187015,-0.002433547,0.000956657,0.001587367,0.999995321,2177,1709436658.494787216,6641,1709436657.993590593
33,1709436658.694429159,-0.104688172,-0.194308448,0.015079520,-0.001883351,0.000895447,0.001762391,0.999996273,2231,1709436658.594629526,6641,1709436657.993590593
34,1709436658.795115471,-0.099455427,-0.194001626,0.012540315,-0.002309158,0.000850556,0.001869710,0.999995224,2253,1709436658.694429159,6641,1709436657.993590593
35,1709436658.894458771,-0.093850294,-0.203472378,0.008197410,-0.002411972,0.000631323,0.001980198,0.999994931,2290,1709436658.795115471,6641,1709436657.993590593
36,1709436658.993427038,-0.104617808,-0.167601589,0.006820119,-0.002601182,0.000701584,0.001701814,0.999994923,2216,1709436658.894458771,6641,1709436657.993590593
37,1709436659.092432737,-0.100437572,-0.164173277,0.010387819,-0.002293068,0.000788616,0.001477542,0.999995968,2244,1709436658.993427038,8885,1709436658.993427038
38,1709436659.194489479,-0.101772555,-0.162946399,0.012764805,-0.002132047,0.000881399,0.001765900,0.999995780,2194,1709436659.092432737,8885,1709436658.993427038
39,1709436659.293277979,-0.104390084,-0.177740037,0.011656767,-0.001937786,0.000700997,0.001675223,0.999996474,2290,1709436659.194489479,8885,1709436658.993427038
40,1709436659.392018318,-0.091255202,-0.189173149,0.009478581,-0.002133323,0.000856495,0.001843926,0.999995658,2226,1709436659.293277979,8885,1709436658.993427038
41,1709436659.490612984,-0.107104606,-0.191163532,0.012967493,-0.002082477,0.000963590,0.001624930,0.999996047,2171,1709436659.392018318,8885,1709436658.993427038
42,1709436659.594626904,-0.121055496,-0.196954918,0.014541745,-0.002221517,0.000919002,0.001763626,0.999995555,2205,1709436659.490612984,8885,1709436658.993427038
43,1709436659.694433928,-0.117508969,-0.211417561,0.014957601,-0.002400519,0.000902147,0.001922355,0.999994864,2226,1709436659.594626904,8885,1709436658.993427038
44,1709436659.795111179,-0.116828102,-0.211818749,0.012577310,-0.002392968,0.000819536,0.002029411,0.999994742,2262,1709436659.694433928,8885,1709436658.993427038
45,1709436659.894934416,-0.111201383,-0.203632434,0.012922415,-0.002390638,0.001057137,0.002133875,0.999994307,2175,1709436659.795111179,8885,1709436658.993427038
46,1709436659.994790077,-0.101537154,-0.207922142,0.011810406,-0.002227224,0.000880804,0.002056907,0.999995016,2279,1709436659.894934416,8885,1709436658.993427038
47,1709436660.094627380,-0.120333712,-0.208549621,0.011738189,-0.002322951,0.000791822,0.002360584,0.999994202,2244,1709436659.994790077,11129,1709436659.994790077
48,1709436660.194464445,-0.114195189,-0.202648553,0.010076430,-0.002167999,0.000867305,0.001867951,0.999995529,2257,1709436660.094627380,11129,1709436659.994790077
49,1709436660.293509483,-0.107801098,-0.190859818,0.011317543,-0.002303847,0.000983481,0.001780828,0.999995277,2283,1709436660.194464445,11129,1709436659.994790077
50,1709436660.394953966,-0.108198424,-0.180446522,0.012860940,-0.002264758,0.000929665,0.001755416,0.999995463,2196,1709436660.293509483,11129,1709436659.994790077
51,1709436660.494282722,-0.105029299,-0.162946514,0.011972172,-0.002140424,0.000830216,0.001549410,0.999996164,2225,1709436660.394953966,11129,1709436659.994790077
52,1709436660.593031168,-0.102937109,-0.144724598,0.012486978,-0.001969243,0.001004045,0.001708894,0.999996097,2219,1709436660.494282722,11129,1709436659.994790077
53,1709436660.691629410,-0.094008954,-0.158334778,0.008623120,-0.002304630,0.000797108,0.001715873,0.999995555,2173,1709436660.593031168,11129,1709436659.994790077
54,1709436660.790329933,-0.107688745,-0.154959734,0.008671119,-0.002049511,0.000915417,0.001600696,0.999996200,2228,1709436660.691629410,11129,1709436659.994790077
55,1709436660.894949675,-0.105690448,-0.137117325,0.008541471,-0.001938012,0.000826035,0.001493880,0.999996665,2184,1709436660.790329933,11129,1709436659.994790077
56,1709436660.993874311,-0.101208936,-0.136746939,0.008894412,-0.001882739,0.000830582,0.001570409,0.999996650,2260,1709436660.894949675,11129,1709436659.994790077
57,1709436661.092454672,-0.109025503,-0.127770124,0.010783407,-0.001875145,0.000727940,0.001543272,0.999996786,2244,1709436660.993874311,13373,1709436660.993874311
58,1709436661.194502592,-0.111967911,-0.128567936,0.010069534,-0.002192833,0.000883364,0.001651124,0.999995842,2236,1709436661.092454672,13373,1709436660.993874311
59,1709436661.295149326,-0.105094257,-0.133652701,0.008863520,-0.002140874,0.000822211,0.001698466,0.999995928,2191,1709436661.194502592,13373,1709436660.993874311
60,1709436661.395000219,-0.106762170,-0.143422326,0.011831403,-0.001861923,0.000959000,0.001487537,0.999996700,2273,1709436661.295149326,13373,1709436660.993874311
61,1709436661.494592190,-0.111440561,-0.165923991,0.013120872,-0.001790535,0.000833640,0.001814302,0.999996404,2220,1709436661.395000219,13373,1709436660.993874311
62,1709436661.593677044,-0.100914933,-0.168133347,0.011746959,-0.002043879,0.000845120,0.001859386,0.999995825,2230,1709436661.494592190,13373,1709436660.993874311
63,1709436661.694518566,-0.110711561,-0.157326823,0.010923534,-0.002307388,0.000872775,0.001682151,0.999995542,2167,1709436661.593677044,13373,1709436660.993874311
64,1709436661.794071198,-0.105122750,-0.147568300,0.008970819,-0.002313999,0.000872265,0.001620274,0.999995630,2186,1709436661.694518566,13373,1709436660.993874311
65,1709436661.892663240,-0.114003872,-0.154192137,0.007837662,-0.002133096,0.000865920,0.001697234,0.999995910,2170,1709436661.794071198,13373,1709436660.993874311
66,1709436661.991358757,-0.113160643,-0.171485127,0.008788863,-0.002246187,0.000898794,0.001870936,0.999995323,2216,1709436661.892663240,13373,1709436660.993874311
67,1709436662.090072632,-0.110052799,-0.178196648,0.009204227,-0.002468826,0.000890238,0.001869377,0.999994809,2150,1709436661.991358757,13373,1709436660.993874311
68,1709436662.194930315,-0.121085326,-0.166656284,0.012875044,-0.001819406,0.001011273,0.001712120,0.999996368,2202,1709436662.090072632,13373,1709436660.993874311
69,1709436662.293495893,-0.117341942,-0.161372848,0.010826197,-0.002148180,0.000877150,0.001810819,0.999995668,2292,1709436662.194930315,13373,1709436660.993874311
70,1709436662.392083883,-0.122999220,-0.149686569,0.010073277,-0.001950234,0.000853276,0.001595163,0.999996462,2267,1709436662.293495893,13373,1709436660.993874311
71,1709436662.494436741,-0.116936588,-0.172299130,0.010137814,-0.001949336,0.000888335,0.001717544,0.999996230,2199,1709436662.392083883,13373,1709436660.993874311
72,1709436662.595076323,-0.113227610,-0.185365280,0.009707971,-0.002643331,0.000898752,0.001805607,0.999994472,2260,1709436662.494436741,13373,1709436660.993874311
73,1709436662.694911718,-0.111289360,-0.175486098,0.011081527,-0.001898954,0.000918035,0.001680991,0.999996363,2259,1709436662.595076323,13373,1709436660.993874311
74,1709436662.794762135,-0.106466101,-0.177043109,0.012384912,-0.001948205,0.000902618,0.001800994,0.999996073,2281,1709436662.694911718,13373,1709436660.993874311
75,1709436662.893979549,-0.107631049,-0.188749852,0.012229056,-0.002140596,0.000903273,0.001896074,0.999995503,2217,1709436662.794762135,13373,1709436660.993874311
76,1709436662.994444847,-0.105197062,-0.199897706,0.012127729,-0.002227041,0.001049378,0.002040857,0.999994887,2169,1709436662.893979549,13373,1709436660.993874311
77,1709436663.093696594,-0.106037902,-0.211746736,0.011073787,-0.002379169,0.001029771,0.001906121,0.999994823,2226,1709436662.994444847,13373,1709436660.993874311
78,1709436663.192433596,-0.108331235,-0.205976870,0.010234676,-0.002457905,0.000889002,0.002063462,0.999994455,2186,1709436663.093696594,13373,1709436660.993874311
79,1709436663.291157484,-0.114532435,-0.195121101,0.008168365,-0.002369661,0.000855374,0.001932826,0.999994959,2167,1709436663.192433596,13373,1709436660.993874311
80,1709436663.390023232,-0.108195356,-0.192877938,0.007876802,-0.002066020,0.000819058,0.001891822,0.999995741,2257,1709436663.291157484,13373,1709436660.993874311
81,1709436663.494440317,-0.108350786,-0.175533149,0.009714243,-0.001987303,0.000833963,0.001700875,0.999996231,2186,1709436663.390023232,13373,1709436660.993874311
82,1709436663.593112946,-0.108844243,-0.183410425,0.008743629,-0.002290348,0.000799597,0.001909194,0.999995235,2325,1709436663.494440317,13373,1709436660.993874311
83,1709436663.691739798,-0.106840173,-0.177197203,0.009129184,-0.002254825,0.000905843,0.001879846,0.999995281,2226,1709436663.593112946,13373,1709436660.993874311
84,1709436663.794781923,-0.099019923,-0.186819534,0.006751104,-0.002459187,0.000719183,0.001798021,0.999995101,2254,1709436663.691739798,13373,1709436660.993874311
85,1709436663.894609213,-0.103460011,-0.179581516,0.008301713,-0.002289317,0.000818169,0.001867987,0.999995300,2270,1709436663.794781923,13373,1709436660.993874311
86,1709436663.994458437,-0.114865356,-0.202675377,0.012156859,-0.002340494,0.000971829,0.002075173,0.999994636,2289,1709436663.894609213,13373,1709436660.993874311
87,1709436664.095111132,-0.128105238,-0.169660961,0.013613629,-0.002055823,0.001031229,0.001642722,0.999996006,2211,1709436663.994458437,13373,1709436660.993874311
88,1709436664.194966555,-0.116275517,-0.173362345,0.013220975,-0.002228081,0.000968276,0.001716036,0.999995577,2220,1709436664.095111132,13373,1709436660.993874311
89,1709436664.294774294,-0.109872063,-0.168570813,0.011471764,-0.002348605,0.000910298,0.001915067,0.999994994,2197,1709436664.194966555,13373,1709436660.993874311
90,1709436664.393471479,-0.110942375,-0.156053347,0.011007292,-0.002256593,0.000886118,0.001888524,0.999995278,2258,1709436664.294774294,13373,1709436660.993874311
91,1709436664.492203474,-0.101684447,-0.149680606,0.006908221,-0.002424266,0.000798277,0.001911539,0.999994916,2173,1709436664.393471479,13373,1709436660.993874311
92,1709436664.590997219,-0.095995966,-0.138112741,0.008386865,-0.002092258,0.000905719,0.001452038,0.999996347,2219,1709436664.492203474,13373,1709436660.993874311
93,1709436664.694968224,-0.098062002,-0.161450879,0.009371674,-0.002145139,0.000852676,0.001798165,0.999995719,2183,1709436664.590997219,13373,1709436660.993874311
94,1709436664.794143915,-0.103903327,-0.174273931,0.009128423,-0.002047738,0.000867863,0.001753222,0.999995990,2275,1709436664.694968224,13373,1709436660.993874311
95,1709436664.892767906,-0.099946034,-0.178980547,0.007982986,-0.002059778,0.000881419,0.001849034,0.999995781,2268,1709436664.794143915,13373,1709436660.993874311
96,1709436664.991440773,-0.100870661,-0.177986814,0.010410380,-0.002086335,0.000958432,0.001662855,0.999995982,2241,1709436664.892767906,13373,1709436660.993874311
97,1709436665.094742060,-0.098825983,-0.182548053,0.010422545,-0.002082781,0.000947865,0.001827196,0.999995712,2230,1709436664.991440773,22268,1709436664.991440773
98,1709436665.194525003,-0.104435092,-0.182399278,0.009905121,-0.002400265,0.000779926,0.001871737,0.999995064,2324,1709436665.094742060,22268,1709436664.991440773
99,1709436665.292874336,-0.110706977,-0.194063449,0.008751675,-0.002271943,0.000768229,0.001869956,0.999995376,2262,1709436665.194525003,22268,1709436664.991440773
100,1709436665.395076513,-0.111340759,-0.169448793,0.011066218,-0.002057064,0.001027295,0.001859903,0.999995627,2169,1709436665.292874336,22268,1709436664.991440773
101,1709436665.494928598,-0.111788429,-0.190319288,0.012448745,-0.002411735,0.000950984,0.001846481,0.999994935,2160,1709436665.395076513,22268,1709436664.991440773
102,1709436665.594639301,-0.107597403,-0.184885425,0.012545730,-0.002086527,0.000980936,0.001879201,0.999995576,2263,1709436665.494928598,22268,1709436664.991440773
103,1709436665.693241358,-0.105989737,-0.183091200,0.011704400,-0.002329440,0.000908427,0.001855763,0.999995152,2213,1709436665.594639301,22268,1709436664.991440773
104,1709436665.792036772,-0.106374056,-0.171016422,0.011336989,-0.002221602,0.000901559,0.001697534,0.999995685,2173,1709436665.693241358,22268,1709436664.991440773
105,1709436665.891340256,-0.102043776,-0.168768275,0.007847673,-0.002328114,0.000773538,0.001771302,0.999995422,2207,1709436665.792036772,22268,1709436664.991440773
106,1709436665.994919777,-0.101666390,-0.159448141,0.005966120,-0.002141876,0.000788787,0.001804070,0.999995768,2214,1709436665.891340256,22268,1709436664.991440773
107,1709436666.093812943,-0.107268227,-0.150555108,0.007775497,-0.002191993,0.000870271,0.001736868,0.999995711,2236,1709436665.994919777,22268,1709436664.991440773
108,1709436666.192481041,-0.108847650,-0.163475166,0.007899492,-0.002012098,0.000824367,0.001808777,0.999996000,2268,1709436666.093812943,22268,1709436664.991440773
109,1709436666.291118383,-0.104920334,-0.160140784,0.008647820,-0.001941468,0.000944944,0.001705294,0.999996215,2258,1709436666.192481041,22268,1709436664.991440773
110,1709436666.395099878,-0.113558793,-0.156711268,0.010091446,-0.002096703,0.000892335,0.001665182,0.999996017,2227,1709436666.291118383,22268,1709436664.991440773
111,1709436666.493916750,-0.109901329,-0.152893825,0.008465441,-0.002101233,0.000830416,0.001711952,0.999995982,2315,1709436666.395099878,22268,1709436664.991440773
112,1709436666.592387915,-0.120182073,-0.153041498,0.009550907,-0.002122983,0.000873761,0.001933119,0.999995496,2206,1709436666.493916750,22268,1709436664.991440773
113,1709436666.694644928,-0.123616315,-0.166077561,0.011225584,-0.002168630,0.000993339,0.001687885,0.999995731,2173,1709436666.592387915,22268,1709436664.991440773
114,1709436666.794490099,-0.124090614,-0.161972315,0.015792152,-0.001903366,0.001153569,0.001510046,0.999996383,2255,1709436666.694644928,22268,1709436664.991440773
115,1709436666.894318581,-0.111597881,-0.184064694,0.013187189,-0.002374885,0.000974339,0.001973974,0.999994757,2242,1709436666.794490099,22268,1709436664.991440773
116,1709436666.993791580,-0.106218038,-0.203446663,0.011536685,-0.002156279,0.000867972,0.002069478,0.999995157,2192,1709436666.894318581,22268,1709436664.991440773
117,1709436667.092360735,-0.112922973,-0.189627077,0.011807020,-0.002079107,0.000909870,0.001671260,0.999996028,2204,1709436666.993791580,26708,1709436666.993791580
118,1709436667.190992355,-0.114233402,-0.176761726,0.012348079,-0.002056544,0.000914289,0.001684153,0.999996049,2213,1709436667.092360735,26708,1709436666.993791580
119,1709436667.294478416,-0.122854138,-0.158986850,0.011383235,-0.002145841,0.000707138,0.001648226,0.999996089,2201,1709436667.190992355,26708,1709436666.993791580
120,1709436667.393507719,-0.111647049,-0.164625464,0.009030076,-0.002171053,0.000916585,0.001542003,0.999996034,2263,1709436667.294478416,26708,1709436666.993791580
121,1709436667.492172003,-0.100752277,-0.163577220,0.009839774,-0.002211218,0.001649948,0.002314317,0.999993516,2236,1709436667.393507719,26708,1709436666.993791580
122,1709436667.590868473,-0.087158973,-0.161521529,0.009744013,-0.002646302,0.001184264,0.001084226,0.999995210,2214,1709436667.492172003,26708,1709436666.993791580
123,1709436667.694641113,-0.064270803,-0.159458824,0.009502355,-0.002008594,0.001508433,0.000730661,0.999996578,2262,1709436667.590868473,26708,1709436666.993791580
124,1709436667.793437481,-0.031163378,-0.152006151,0.009629496,-0.001501508,0.002331829,-0.000505825,0.999996026,2259,1709436667.694641113,26708,1709436666.993791580
125,1709436667.895123243,0.001969568,-0.153696789,0.016409847,-0.004707329,0.003966544,-0.001996834,0.999979060,2201,1709436667.793437481,26708,1709436666.993791580
126,1709436667.994972229,0.053808681,-0.152937173,0.021485744,-0.009561068,0.006275776,-0.004506265,0.999924444,2281,1709436667.895123243,26708,1709436666.993791580
127,1709436668.094810724,0.131533636,-0.156299227,0.023053467,-0.011130638,0.005067046,-0.006492904,0.999904133,2290,1709436667.994972229,28998,1709436667.994972229
128,1709436668.194493055,0.198955587,-0.145589199,0.023761031,-0.012866839,0.009224206,-0.014076686,0.999775578,2321,1709436668.094810724,28998,1709436667.994972229
129,1709436668.293637276,0.264673277,-0.156943732,0.029678343,-0.014990354,0.007561037,-0.023876118,0.999573935,2305,1709436668.194493055,28998,1709436667.994972229
130,1709436668.392260313,0.344102795,-0.178685800,0.027919957,-0.013544490,0.007461275,-0.034425045,0.999287642,2310,1709436668.293637276,28998,1709436667.994972229
131,1709436668.494963408,0.440946508,-0.232667250,0.022179792,-0.001387475,0.009761788,-0.045085982,0.998934451,2278,1709436668.392260313,28998,1709436667.994972229
132,1709436668.594544888,0.528688144,-0.279854918,0.021092931,0.002439746,0.003673547,-0.059647618,0.998209755,2264,1709436668.494963408,28998,1709436667.994972229
133,1709436668.693168879,0.637202788,-0.284180713,0.026484860,0.004111105,0.009460838,-0.076779867,0.996994706,2278,1709436668.594544888,28998,1709436667.994972229
134,1709436668.791869402,0.745543226,-0.320310764,0.027604813,0.003424791,0.007470458,-0.096083716,0.995339330,2219,1709436668.693168879,28998,1709436667.994972229
135,1709436668.894747972,0.864300135,-0.361367082,0.039156523,-0.001087905,0.007421943,-0.119093130,0.992854752,2273,1709436668.791869402,28998,1709436667.994972229
136,1709436668.994584322,0.996957092,-0.384466744,0.038490686,-0.010011735,0.020680581,-0.138817127,0.990051455,2192,1709436668.894747972,28998,1709436667.994972229
137,1709436669.093280554,1.133550504,-0.422563067,0.029394249,-0.008692629,0.026402560,-0.158124579,0.987027842,2371,1709436668.994584322,28998,1709436667.994972229
138,1709436669.195061922,1.269161592,-0.487139128,0.019562403,0.000442468,0.031811509,-0.180020515,0.983148232,2354,1709436669.093280554,28998,1709436667.994972229
139,1709436669.294909239,1.391840001,-0.559708115,0.027406240,0.006225730,0.038428053,-0.199765753,0.979070053,2351,1709436669.195061922,28998,1709436667.994972229
140,1709436669.394720793,1.509640158,-0.641050756,0.027413680,0.006536793,0.029188960,-0.218734118,0.975325925,2468,1709436669.294909239,28998,1709436667.994972229
141,1709436669.494516850,1.614896644,-0.716480534,0.023145502,0.011776607,0.025268359,-0.231692709,0.972389485,2475,1709436669.394720793,28998,1709436667.994972229
142,1709436669.593476772,1.676460327,-0.778750026,0.022337634,0.022554151,0.018859517,-0.236498546,0.971186937,2437,1709436669.494516850,28998,1709436667.994972229
143,1709436669.692095041,1.703050409,-0.805438956,0.012996012,0.029968813,-0.002960821,-0.237663581,0.970880593,2327,1709436669.593476772,28998,1709436667.994972229
144,1709436669.794468403,1.750376470,-0.839011850,0.007844654,0.043164233,0.003642904,-0.236350059,0.970701925,2238,1709436669.692095041,28998,1709436667.994972229
145,1709436669.894162178,1.782026328,-0.849966848,0.006151154,0.040921173,-0.000900620,-0.233289040,0.971545609,2258,1709436669.794468403,28998,1709436667.994972229
146,1709436669.992856264,1.807077782,-0.871809291,0.011749400,0.031345877,0.000425375,-0.233515850,0.971847520,2210,1709436669.894162178,28998,1709436667.994972229
147,1709436670.091573715,1.848625500,-0.879939921,0.010509242,0.027100428,-0.000799071,-0.233782769,0.971910770,2200,1709436669.992856264,28998,1709436667.994972229
148,1709436670.194631100,1.869792823,-0.935072757,0.015344907,0.028067290,-0.002436684,-0.233025408,0.972062472,2138,1709436670.091573715,28998,1709436667.994972229
149,1709436670.294104099,1.909888307,-0.971608205,0.016172622,0.027156250,-0.006020745,-0.233973161,0.971845074,2166,1709436670.194631100,28998,1709436667.994972229
150,1709436670.392698050,1.967209741,-0.971926145,0.020660852,0.020770116,-0.007181427,-0.237453314,0.971150325,2233,1709436670.294104099,28998,1709436667.994972229
151,1709436670.491304159,2.027224384,-0.986086475,0.030712078,0.004629309,-0.008205692,-0.241353538,0.970391522,2131,1709436670.392698050,28998,1709436667.994972229
152,1709436670.594741344,2.111235883,-1.013674856,0.042260092,-0.005725346,0.001726218,-0.237554525,0.971355799,2119,1709436670.491304159,28998,1709436667.994972229
153,1709436670.694590330,2.173581092,-1.069465814,0.044219274,0.006155482,-0.000072516,-0.240357050,0.970665026,2147,1709436670.594741344,28998,1709436667.994972229
154,1709436670.794307709,2.245919968,-1.089291350,0.044781933,0.008839989,-0.002340728,-0.241902393,0.970257496,2272,1709436670.694590330,28998,1709436667.994972229
155,1709436670.893446922,2.324282758,-1.120955305,0.054525126,-0.000127119,0.002892110,-0.244858197,0.969554580,2193,1709436670.794307709,28998,1709436667.994972229
156,1709436670.992454767,2.428413935,-1.169593517,0.043069084,0.002548061,0.005545648,-0.237486257,0.971371727,2201,1709436670.893446922,28998,1709436667.994972229
157,1709436671.094746351,2.527205738,-1.248057364,0.035744088,0.019910235,0.012670942,-0.238026064,0.970971999,2212,1709436670.992454767,28998,1709436667.994972229
158,1709436671.193860531,2.627191024,-1.300614978,0.035134946,0.023238974,0.010238598,-0.235717933,0.971489669,2316,1709436671.094746351,28998,1709436667.994972229
159,1709436671.292527437,2.730524970,-1.352756793,0.042103392,0.018973057,0.019602225,-0.239243258,0.970576344,2282,1709436671.193860531,28998,1709436667.994972229
160,1709436671.391339540,2.838050117,-1.389243888,0.050047445,0.002500931,0.016560933,-0.237983499,0.971124778,2267,1709436671.292527437,28998,1709436667.994972229
161,1709436671.494490623,2.946359927,-1.455104242,0.052737241,0.004717769,0.023934540,-0.236228978,0.971391142,2299,1709436671.391339540,28998,1709436667.994972229
162,1709436671.593873262,3.029150174,-1.502393014,0.052449347,0.013647655,0.014449988,-0.234801085,0.971840208,2333,1709436671.494490623,28998,1709436667.994972229
163,1709436671.692571163,3.121662589,-1.567273452,0.040678453,0.023874341,0.022676346,-0.236324133,0.971116215,2280,1709436671.593873262,28998,1709436667.994972229
164,1709436671.791192293,3.199914223,-1.632847491,0.042453462,0.021682835,0.020036372,-0.237228940,0.971005061,2331,1709436671.692571163,28998,1709436667.994972229
165,1709436671.894673824,3.273068390,-1.653045127,0.044139146,0.018178319,0.026166585,-0.237289987,0.970916227,2357,1709436671.791192293,28998,1709436667.994972229
166,1709436671.994507313,3.352880387,-1.697853976,0.039758979,0.018251901,0.021601740,-0.238171979,0.970811177,2403,1709436671.894673824,28998,1709436667.994972229
167,1709436672.094576120,3.433827585,-1.740622970,0.044311101,0.017298043,0.017950210,-0.235203307,0.971626457,2429,1709436671.994507313,28998,1709436667.994972229
168,1709436672.193643093,3.520196673,-1.781938167,0.045930667,0.014340924,0.018217687,-0.234604234,0.971814441,2372,1709436672.094576120,28998,1709436667.994972229
169,1709436672.292689800,3.600341706,-1.827246703,0.046436831,0.009889061,0.013429130,-0.234227841,0.972038674,2335,1709436672.193643093,28998,1709436667.994972229
170,1709436672.394680262,3.701185854,-1.868644872,0.046805617,0.009028950,0.010545091,-0.231780585,0.972669029,2315,1709436672.292689800,28998,1709436667.994972229
171,1709436672.493701220,3.781928577,-1.914291658,0.040939639,0.015996790,0.001745349,-0.232531386,0.972455763,2326,1709436672.394680262,28998,1709436667.994972229
172,1709436672.592480898,3.857445244,-1.993313201,0.044838688,0.018354420,-0.002772898,-0.233988767,0.972062078,2198,1709436672.493701220,28998,1709436667.994972229
173,1709436672.691197872,3.968951086,-2.027971741,0.046941827,0.011722313,0.008330382,-0.239762933,0.970724950,2172,1709436672.592480898,28998,1709436667.994972229
174,1709436672.794457197,4.067721767,-2.061090772,0.058459754,-0.000344616,0.016755707,-0.242878431,0.969911952,2225,1709436672.691197872,28998,1709436667.994972229
