frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected,sync_imu_samples,sync_imu_first_time,sync_imu_last_time,frontend_core_revision,log_sequence,map_update_skipped,map_skip_reason,window_updated,range_near_rejected,range_far_rejected,map_min_range,map_max_range,map_min_effective_points,runtime_schema_revision,invalid_quality_filter_enabled,invalid_quality_low_effective_relax_enabled,invalid_quality_relax_active,invalid_quality_relax_effective_threshold,invalid_quality_relaxed,total_invalid_quality_relaxed,invalid_quality_turn_guard_enabled,invalid_quality_turn_guard_active,invalid_quality_turn_guard_yaw_threshold,invalid_quality_turn_guard_rejected,total_invalid_quality_turn_guard_rejected,directional_selection_enabled,directional_selection_active,equal_point_count_control_enabled,equal_point_count_control_active,equal_point_count_target,equal_point_count_rejected,total_equal_point_count_rejected
11,1706585244.782754421,1706585244.882577896,1,1,1,0,-0.172610297,0.051555209,-0.003308207,-0.000683802,0.000005509,-0.000018402,0.999999766,1105,844,0.763800905,0.023494937,0.009585738,0.006675124,0.014155512,135.794726207,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,118,118,0,0.106787330,55,108,0,0,4,0,824,163,1896,2164,2049,0,0,7896,10,1706585244.789855480,1706585244.879817724,fastlio2_internal_v1,11,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
12,1706585244.882588863,1706585244.982414246,1,1,1,0,-0.170605244,0.049574832,-0.003268158,-0.000502958,-0.000071657,0.000168503,0.999999857,1106,866,0.783001808,0.020001216,0.009783953,0.006547451,0.019786624,117.208553440,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,104,102,2,0.094032550,51,91,0,0,3,0,860,142,1914,2268,2191,0,0,8756,10,1706585244.889191151,1706585244.979475021,fastlio2_internal_v1,12,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
13,1706585244.982426405,1706585245.082256556,1,1,1,0,-0.168849797,0.047965830,-0.002765268,-0.000548862,0.000157937,0.000090434,0.999999833,1100,855,0.777272727,0.022643434,0.010027826,0.007031024,0.014128692,143.416117501,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,90,89,1,0.081818182,65,112,0,0,1,0,833,177,1937,2358,2368,0,0,9589,10,1706585244.989902258,1706585245.079321384,fastlio2_internal_v1,13,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
14,1706585245.083067656,1706585245.182881832,1,0,0,0,-0.167310533,0.054435575,0.001388763,0.000100697,0.000122701,-0.000146068,0.999999977,1117,871,0.779767234,0.018986651,0.009464264,0.006918550,0.020981293,125.183418570,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,196,188,8,0.175470009,35,0,0,0,0,0,884,37,2006,2554,2403,0,0,10473,10,1706585245.089765072,1706585245.182143688,fastlio2_internal_v1,14,0,none,0,0,2,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
15,1706585245.182893753,1706585245.282329798,1,0,0,0,-0.125563357,0.039843868,-0.005579701,-0.001725892,-0.000106526,0.000113336,0.999998499,1127,884,0.784383319,0.021294077,0.010423809,0.007630646,0.023648941,108.604724669,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,222,212,10,0.196983141,45,0,0,0,0,0,855,50,2078,2776,2448,0,0,11328,10,1706585245.189493418,1706585245.279800177,fastlio2_internal_v1,15,0,none,0,0,5,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
16,1706585245.282740593,1706585245.381078482,1,0,0,0,-0.141303503,0.046675038,-0.002346816,-0.000247082,0.000004882,-0.000036718,0.999999969,1115,881,0.790134529,0.022823445,0.010092616,0.007645965,0.022822439,123.623871784,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,165,162,3,0.147982063,60,0,0,0,0,0,889,61,2125,2941,2508,0,0,12217,10,1706585245.289242983,1706585245.379895926,fastlio2_internal_v1,16,0,none,0,0,1,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
17,1706585245.382564306,1706585245.482400894,1,1,1,0,-0.132726346,0.050354668,-0.002333950,-0.000294010,-0.000105327,-0.000274768,0.999999913,1086,855,0.787292818,0.020615170,0.009123683,0.006818771,0.019830613,124.839800993,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,105,105,0,0.096685083,45,81,0,0,2,0,855,126,2147,3046,2634,0,0,13072,10,1706585245.389346361,1706585245.479683876,fastlio2_internal_v1,17,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
18,1706585245.482413769,1706585245.582234621,1,1,1,0,-0.118945191,0.040821802,0.000025643,0.000257154,0.000090176,0.000021544,0.999999963,1099,868,0.789808917,0.020055432,0.009697020,0.007674098,0.018760249,137.388953331,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,99,99,0,0.090081893,41,62,0,0,1,0,897,103,2161,3145,2737,0,0,13969,10,1706585245.489046574,1706585245.579235554,fastlio2_internal_v1,18,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
19,1706585245.583046913,1706585245.682872295,1,1,1,0,-0.085048346,0.027892187,0.006140356,0.000610885,0.000440420,0.000102336,0.999999711,1079,850,0.787766450,0.021417057,0.009553134,0.006960630,0.019009435,127.149725036,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,97,95,2,0.089898054,48,85,0,0,0,0,849,133,2177,3242,2870,0,0,14818,10,1706585245.589707375,1706585245.679717779,fastlio2_internal_v1,19,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
20,1706585245.682884693,1706585245.782716513,1,1,1,0,-0.098186338,0.036128739,0.002260069,0.000417065,0.000017594,-0.000115899,0.999999906,1086,874,0.804788214,0.021906959,0.009918571,0.007639557,0.018457639,134.822663492,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,100,100,0,0.092081031,53,58,0,0,0,0,875,111,2190,3342,2981,0,0,15693,10,1706585245.689096451,1706585245.779378414,fastlio2_internal_v1,20,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
21,1706585245.782728672,1706585245.882569075,1,0,0,0,-0.053329172,0.028409358,0.006087860,0.000329923,0.000519471,-0.000223009,0.999999786,1093,859,0.785910339,0.021334460,0.010120392,0.007409811,0.022571251,114.295482014,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,186,183,3,0.170173833,45,0,0,0,0,0,862,45,2225,3528,3026,0,0,16555,10,1706585245.789830923,1706585245.879452467,fastlio2_internal_v1,21,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
22,1706585245.882580280,1706585245.982406616,1,0,0,0,-0.055565562,0.024393560,-0.000163389,0.000114599,-0.000232081,0.000081217,0.999999963,1095,882,0.805479452,0.024825233,0.011679053,0.008403718,0.024629010,113.751274769,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,177,177,0,0.161643836,46,0,0,0,0,0,872,46,2258,3705,3072,0,0,17427,10,1706585245.889919519,1706585245.979609966,fastlio2_internal_v1,22,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
23,1706585245.982418537,1706585246.082262039,1,1,1,0,-0.041610950,0.020944589,-0.000866929,0.000236615,0.000185435,-0.000110934,0.999999949,1127,878,0.779059450,0.021179926,0.009795368,0.007139742,0.019858739,131.605436689,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,99,98,1,0.087843833,43,79,0,0,0,0,906,122,2270,3804,3194,0,0,18333,10,1706585245.989009857,1706585246.080018997,fastlio2_internal_v1,23,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
24,1706585246.083072662,1706585246.182907104,1,0,0,0,-0.030865460,0.014563467,-0.014976693,-0.002503989,-0.000569927,-0.000035130,0.999996702,1101,878,0.797456857,0.024597285,0.013218433,0.008961827,0.024120560,114.408587814,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,145,142,3,0.131698456,50,0,0,0,0,0,906,50,2303,3949,3244,0,0,19239,10,1706585246.089364767,1706585246.179245710,fastlio2_internal_v1,24,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
25,1706585246.182919264,1706585246.282747746,1,0,0,0,-0.024118198,0.009531171,-0.017510661,-0.000070747,-0.000447234,0.000119205,0.999999890,1088,855,0.785845588,0.023264528,0.010770917,0.007224262,0.029801483,106.158055128,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,136,132,4,0.125000000,45,0,0,0,0,0,907,45,2338,4085,3289,0,0,20146,10,1706585246.189682007,1706585246.279819727,fastlio2_internal_v1,25,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
26,1706585246.282759666,1706585246.382569551,1,0,0,0,-0.028532619,0.016397922,-0.003607989,0.001479408,0.000291878,-0.000237938,0.999998835,1138,909,0.798769772,0.020422154,0.011645794,0.007548332,0.024499765,119.902428655,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,147,145,2,0.129173989,44,0,0,0,0,0,947,44,2380,4232,3333,0,0,21093,10,1706585246.289196730,1706585246.380039215,fastlio2_internal_v1,26,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
27,1706585246.382580280,1706585246.482398510,1,1,1,0,-0.061112064,0.018409790,-0.000077375,0.000316950,-0.000002082,0.000278770,0.999999911,1119,880,0.786416443,0.021553601,0.009675562,0.007084370,0.017024596,139.833348370,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,76,73,3,0.067917784,47,52,0,0,1,0,942,101,2393,4308,3432,0,0,22035,10,1706585246.389415026,1706585246.479631186,fastlio2_internal_v1,27,0,none,0,0,2,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
28,1706585246.482410192,1706585246.582133532,1,0,0,0,-0.090487999,0.029526434,0.001462178,-0.001248807,0.000300194,-0.000042515,0.999999174,1086,843,0.776243094,0.019155543,0.009670556,0.007034123,0.020076590,136.657054721,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,110,107,3,0.101289134,42,0,0,0,0,0,930,46,2428,4418,3474,0,0,22965,10,1706585246.489023685,1706585246.579407930,fastlio2_internal_v1,28,0,none,0,0,4,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
29,1706585246.583044052,1706585246.680880547,1,1,1,0,-0.109404902,0.033574684,0.002638527,-0.001265150,0.000453633,0.000040196,0.999999096,1103,868,0.786944696,0.020732773,0.010104954,0.007433951,0.015503472,149.558250284,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,67,64,3,0.060743427,38,53,0,0,3,0,943,93,2440,4485,3565,0,0,23908,10,1706585246.589836836,1706585246.679382563,fastlio2_internal_v1,29,0,none,0,0,2,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
30,1706585246.682888031,1706585246.782706022,1,1,1,0,-0.137667919,0.043197386,0.001974578,-0.001608173,0.000380301,-0.000118950,0.999998627,1102,865,0.784936479,0.019172896,0.009482145,0.007190228,0.017694140,141.032068531,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,57,57,0,0.051724138,27,36,0,0,0,0,982,63,2450,4542,3628,0,0,24890,10,1706585246.689810038,1706585246.779689074,fastlio2_internal_v1,30,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
31,1706585246.782718182,1706585246.882533073,1,0,0,0,-0.150690972,0.049687447,0.005908054,-0.002555878,0.000823000,-0.000120874,0.999996388,1079,850,0.787766450,0.019551397,0.009809613,0.007047176,0.020294346,130.874655466,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,78,78,0,0.072289157,38,0,0,0,0,0,963,38,2469,4620,3666,0,0,25853,10,1706585246.789107561,1706585246.879346132,fastlio2_internal_v1,31,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
32,1706585246.882544994,1706585246.982389927,1,0,0,0,-0.168721590,0.057635317,0.005788810,0.000390335,0.000242458,-0.000032664,0.999999894,1075,858,0.798139535,0.020084353,0.009710789,0.007510155,0.020638815,137.170008059,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,91,91,0,0.084651163,30,0,0,0,0,0,954,30,2493,4711,3696,0,0,26807,10,1706585246.889743805,1706585246.979108334,fastlio2_internal_v1,32,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
33,1706585246.982402563,1706585247.082247019,1,0,0,0,-0.191687587,0.052421718,0.000681702,-0.002236643,0.000182456,0.000458849,0.999997377,1077,852,0.791086351,0.024144673,0.012580872,0.009205759,0.022981159,120.741739565,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,80,78,2,0.074280409,30,0,0,0,0,0,967,30,2513,4791,3726,0,0,27774,10,1706585246.989746094,1706585247.079466581,fastlio2_internal_v1,33,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
34,1706585247.083056927,1706585247.182888746,1,0,0,0,-0.214025920,0.063100840,0.001549676,0.000827559,0.000212780,0.000075163,0.999999632,1087,860,0.791168353,0.021395771,0.010854125,0.008108795,0.021945498,118.866488880,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,85,84,1,0.078196872,26,0,0,0,0,0,976,26,2539,4876,3752,0,0,28750,10,1706585247.089916229,1706585247.178358555,fastlio2_internal_v1,34,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
35,1706585247.182901621,1706585247.282733679,1,0,0,0,-0.230697055,0.064433947,0.001181142,-0.001731250,0.000508726,0.000143439,0.999998362,1101,889,0.807447775,0.021305768,0.011057854,0.007922411,0.021069752,131.348164965,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,73,70,3,0.066303361,31,0,0,0,0,0,997,31,2564,4949,3783,0,0,29747,10,1706585247.188852072,1706585247.278906107,fastlio2_internal_v1,35,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
36,1706585247.282745361,1706585247.382575989,1,1,1,0,-0.233796226,0.072947629,0.002337807,-0.001647803,0.000357459,-0.000208315,0.999998557,1121,886,0.790365745,0.021908479,0.010670036,0.007649362,0.018105672,139.503899121,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,45,45,0,0.040142730,32,26,0,0,0,0,1018,58,2573,4994,3841,0,0,30765,10,1706585247.288289547,1706585247.379106045,fastlio2_internal_v1,36,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
37,1706585247.382586956,1706585247.482405186,1,1,1,0,-0.232346383,0.072082529,-0.001584308,-0.001059241,0.000141292,0.000130163,0.999999421,1098,852,0.775956284,0.020291432,0.010597944,0.007495463,0.014695128,162.242426044,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,39,39,0,0.035519126,32,46,0,0,0,0,981,78,2582,5033,3919,0,0,31746,10,1706585247.388483763,1706585247.478542328,fastlio2_internal_v1,37,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
38,1706585247.482417107,1706585247.582247257,1,0,0,0,-0.220704012,0.069669524,-0.005762912,-0.001382676,-0.000035543,-0.000058414,0.999999042,1092,866,0.793040293,0.020598191,0.010630429,0.007775635,0.021842235,121.090336869,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,91,88,3,0.083333333,24,0,0,0,0,0,977,24,2615,5124,3943,0,0,32723,10,1706585247.489057779,1706585247.578979015,fastlio2_internal_v1,38,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
39,1706585247.583058119,1706585247.682900190,1,0,0,0,-0.205091270,0.061928267,-0.008222252,0.000561856,-0.000323502,0.000195788,0.999999771,1124,890,0.791814947,0.022411516,0.010579348,0.007524669,0.024740428,119.303076741,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,78,78,0,0.069395018,37,0,0,0,0,0,1009,37,2633,5202,3980,0,0,33732,10,1706585247.588446140,1706585247.678806543,fastlio2_internal_v1,39,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
40,1706585247.682912350,1706585247.782736778,1,0,0,0,-0.177214950,0.055043407,-0.008539372,0.000161158,-0.000210106,-0.000050715,0.999999964,1082,855,0.790203327,0.021403441,0.009945035,0.007230401,0.022998838,126.281244470,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,61,60,1,0.056377079,28,0,0,0,0,0,993,28,2653,5263,4008,0,0,34725,10,1706585247.688225269,1706585247.778393745,fastlio2_internal_v1,40,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
41,1706585247.782747984,1706585247.881929874,1,1,1,0,-0.186138574,0.053857406,-0.000769835,0.001384078,0.000103663,0.000204981,0.999999016,1099,863,0.785259327,0.021574526,0.010736942,0.007395029,0.017404094,139.391114354,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,39,38,1,0.035486806,29,25,0,0,2,0,1005,55,2661,5302,4062,0,0,35730,10,1706585247.788985252,1706585247.878955841,fastlio2_internal_v1,41,0,none,0,0,1,2.000000000,200.000000000,20,map_diagnostics_v7,1,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
