frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,localizability_reference_ready,localizability_f0_reference,localizability_lambda0_reference,localizability_f0_ratio,localizability_lambda0_ratio,directional_degenerate,sparse_degenerate,match_quality_degenerate,transition_guard_triggered,transition_guard_turn_residual_triggered,transition_guard_map_active,transition_guard_map_hold_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_localizability_f0_ratio_mean,window_localizability_lambda0_ratio_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_voxel_rejected,normal_quality_filter
511,1706585296.782702446,1706585296.882531404,535,534,0.215235055,0.267238143,1,0,0,0,1,23.512152401,-4.876895133,-0.269300370,-0.035517342,0.028097495,-0.134579756,0.989867334,1238,536,0.432956381,0.031047676,0.019660474,0.013465899,0.201263327,46.262743417,952,0.874447323,65.859258492,310.243762762,456.370830408,0.079112705,0.069179893,1,0.062736717,0.055715333,1.261027187,1.241667056,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004537,0.000007058,0.000008786,0.989821864,-0.101029418,-0.100228406,0.000000015,0.000000016,0.000002375,0.997514448,-0.030080356,0.063718907,0.000000000,0.164768009,0.105952303,2.453622628,0.244578241,49.264056245,0,0.066516681,0.058186246,1.107572885,1.091878968,64,63,1,0.051696284,0,0,0,0,0,1174,0,7343,27103,4095,388,542534,0
512,1706585296.882542610,1706585296.982364416,536,535,0.224002317,0.269078011,1,0,0,0,1,23.633328845,-4.916258323,-0.263847469,-0.038125068,0.030304593,-0.143487688,0.988453031,1207,512,0.424192212,0.027272133,0.018153646,0.012604119,0.187945707,48.704153184,951,0.870099087,62.036848537,294.651030784,470.776352525,0.074972242,0.065233279,1,0.063126020,0.055832731,1.187659886,1.168369837,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004255,0.000007333,0.000008895,0.993908886,-0.091221560,-0.061836503,0.000000013,0.000000021,0.000002532,0.997558225,-0.016409450,0.067884598,0.000000000,0.165726528,0.108007539,2.338531905,0.258408406,49.067616515,0,0.066971992,0.058509436,1.107038073,1.090939920,49,48,1,0.040596520,0,0,0,0,0,1158,0,7354,27152,4095,388,543692,0
513,1706585296.982777119,1706585297.082611322,537,536,0.233910650,0.297803189,1,0,0,0,1,23.749097480,-4.959554620,-0.265024773,-0.037254358,0.035241373,-0.151802971,0.987079539,1185,557,0.470042194,0.026246586,0.017669363,0.011795564,0.174010113,49.819033665,910,0.880946355,59.395960140,276.247586349,466.017636918,0.074091102,0.065270286,1,0.063440634,0.055879050,1.167880846,1.168063624,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004425,0.000007156,0.000008917,0.991848200,-0.120936355,-0.040144063,0.000000013,0.000000024,0.000002453,0.996737189,-0.002740857,0.080668853,0.000000000,0.166958582,0.111271591,2.340123107,0.269782138,48.881115620,0,0.067307938,0.058797310,1.107359968,1.091681404,73,70,3,0.061603376,0,0,0,0,0,1112,0,7373,27225,4095,388,544804,0
514,1706585297.082622528,1706585297.182443142,538,537,0.355420774,0.466218636,1,0,0,0,1,23.845793121,-5.018651692,-0.266087005,-0.030006053,0.023505734,-0.159133607,0.986520964,1164,518,0.445017182,0.028605716,0.019613840,0.012785033,0.166640824,48.929117286,896,0.865571044,50.956769895,287.446165752,437.148719889,0.065703902,0.056871395,1,0.063787849,0.056100255,1.030037891,1.013745747,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004856,0.000007237,0.000009480,0.975538172,-0.217559030,-0.031517352,0.000000015,0.000000023,0.000002204,0.998453191,0.014419140,0.053696491,0.000000000,0.166944139,0.109392390,2.453452887,0.283219398,48.883297514,0,0.067235028,0.058709768,1.103845328,1.088138874,57,54,3,0.048969072,0,0,0,0,0,1107,0,7385,27282,4095,388,545911,0
515,1706585297.182455301,1706585297.282272100,539,538,0.182654349,0.346037885,1,0,0,0,1,23.956563944,-5.072348533,-0.271566717,-0.028461062,0.021541806,-0.161290963,0.986261195,1213,514,0.423742786,0.033208036,0.020740154,0.013387010,0.196838392,44.352876731,925,0.868216010,60.577435550,286.757689654,455.764684461,0.075429523,0.065489120,1,0.064218229,0.056566688,1.174581179,1.157732958,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004997,0.000007319,0.000009183,0.980775763,-0.163772032,-0.106101953,0.000000017,0.000000024,0.000002347,0.998370863,0.018446266,0.053994030,0.000000000,0.169284598,0.111210298,2.445589615,0.275703793,48.591673080,0,0.067638015,0.059027058,1.105039457,1.089131542,85,82,3,0.070074196,0,0,0,0,0,1128,0,7405,27367,4095,388,547039,0
516,1706585297.283083439,1706585297.382906914,540,539,0.167673826,0.306630717,1,0,0,0,1,24.083431188,-5.109144071,-0.277194664,-0.030869721,0.021639312,-0.155432564,0.987126901,1240,515,0.415322581,0.028912062,0.018973178,0.011694490,0.172987962,52.618613408,949,0.864878006,57.418383059,287.018557498,476.332287007,0.069956793,0.060504092,1,0.064325134,0.056860260,1.087549895,1.064083978,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004812,0.000007621,0.000009346,0.990498849,-0.137373706,-0.006363491,0.000000012,0.000000022,0.000002515,0.998639274,-0.002979436,0.052064601,0.000000000,0.169959074,0.086300643,2.336540817,0.261382376,48.692302503,0,0.067816412,0.059151293,1.100462790,1.083929255,62,57,5,0.050000000,0,0,0,0,0,1178,0,7418,27429,4095,388,548217,0
517,1706585297.382919073,1706585297.482470751,541,540,0.299991155,0.425394763,1,0,0,0,1,24.206439424,-5.125055385,-0.285394490,-0.040950034,0.026213656,-0.147360186,0.987887096,1238,538,0.434571890,0.031474291,0.022116453,0.015029667,0.172620705,56.774697801,971,0.866425665,55.650320815,311.752494788,473.896504901,0.066148063,0.057312380,1,0.064363441,0.056971908,1.027727262,1.005976130,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004639,0.000006644,0.000009501,0.981643102,-0.185045384,-0.046206340,0.000000010,0.000000015,0.000002364,0.998578137,-0.014977020,0.051160471,0.000000000,0.170184085,0.087025648,2.347932168,0.263462077,48.915183713,0,0.067543872,0.058904298,1.091325095,1.074774891,72,69,3,0.058158320,0,0,0,0,0,1166,0,7441,27501,4095,388,549383,0
518,1706585297.482758522,1706585297.581070185,542,541,0.163817531,0.236873812,1,0,0,0,1,24.316202380,-5.142015120,-0.279034680,-0.046088092,0.025871793,-0.143986270,0.988167239,1198,513,0.428213689,0.028968076,0.018143908,0.012448123,0.191259671,53.068657974,935,0.867960200,59.208064954,288.861183842,463.473538612,0.072957416,0.063324134,1,0.064801973,0.057126777,1.125851775,1.108484269,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005040,0.000006877,0.000009138,0.979321002,-0.190840270,-0.067159260,0.000000010,0.000000020,0.000002699,0.998588771,-0.024558105,0.047088924,0.000000000,0.171450642,0.086396317,2.358853100,0.259901472,49.130606258,0,0.067847223,0.059154126,1.091267776,1.074901871,75,73,2,0.062604341,0,0,0,0,0,1123,0,7453,27576,4095,388,550506,0
519,1706585297.582603931,1706585297.679642916,543,542,0.166017768,0.254963192,1,0,0,0,1,24.423520367,-5.181365844,-0.278686517,-0.039438046,0.027226327,-0.141583672,0.988765610,1224,533,0.435457516,0.029175057,0.018732195,0.012501788,0.203862465,54.452989335,963,0.870988065,64.645625715,313.552088075,460.563792525,0.077072714,0.067129414,1,0.065452836,0.057246756,1.177530543,1.172632628,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004832,0.000006772,0.000008778,0.997443213,-0.058079939,-0.041638405,0.000000010,0.000000017,0.000002354,0.998110182,-0.024656844,0.056285916,0.000000000,0.172923906,0.084486478,2.473158616,0.264872070,49.372532762,0,0.068266563,0.059516639,1.095188811,1.079344178,68,64,4,0.055555556,0,0,0,0,0,1156,0,7463,27644,4095,388,551662,0
520,1706585297.682449579,1706585297.782281637,544,543,0.256308245,0.376420553,1,0,0,0,1,24.514858253,-5.236494012,-0.283208072,-0.030855547,0.023488737,-0.140807014,0.989277312,1242,517,0.416264090,0.030840176,0.017998245,0.012675122,0.198163954,50.348133438,952,0.865267398,61.827247891,311.962417533,449.944897051,0.075057246,0.064944588,1,0.065700606,0.057328312,1.142413296,1.132853669,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005016,0.000007046,0.000008933,0.949819812,-0.291717780,-0.112885168,0.000000012,0.000000020,0.000002538,0.998519538,-0.017185544,0.051608044,0.000000000,0.174565389,0.084859116,2.463264893,0.255800840,49.445034321,0,0.068862441,0.060003268,1.099628916,1.084262513,71,67,4,0.057165862,0,0,0,0,0,1171,0,7487,27715,4095,388,552833,0
521,1706585297.783092260,1706585297.882895947,545,544,0.155009535,0.223290382,1,0,0,0,1,24.609459741,-5.271022193,-0.289211032,-0.026969001,0.025252034,-0.144073409,0.988877071,1215,500,0.411522634,0.027693283,0.019534649,0.012041888,0.203015055,47.010422866,956,0.872659690,68.967439190,307.351639755,457.943584281,0.082668735,0.072141673,1,0.065925983,0.057531537,1.253962882,1.253950027,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004965,0.000007397,0.000008956,0.964587828,-0.232746714,-0.124093874,0.000000014,0.000000019,0.000002720,0.998392983,-0.009188275,0.055919828,0.000000000,0.177608771,0.085516802,2.349190674,0.254949225,49.462080163,0,0.070659744,0.061532657,1.121664258,1.106508719,54,54,0,0.044444444,0,0,0,0,0,1161,0,7490,27769,4095,388,553994,0
522,1706585297.882908821,1706585297.982323885,546,545,0.308416584,0.452581054,1,0,0,0,1,24.707598587,-5.294760379,-0.294762051,-0.038713388,0.017565202,-0.148128840,0.988053938,1228,511,0.416123779,0.030852959,0.019832263,0.013644840,0.187217784,51.107579348,972,0.868765825,67.601616822,310.306954751,466.531810803,0.080054931,0.069548988,1,0.066161417,0.057872886,1.209994200,1.201754286,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004953,0.000007231,0.000009381,0.948383519,-0.249887870,-0.195255612,0.000000013,0.000000017,0.000002634,0.998870050,-0.006112071,0.047130297,0.000000000,0.178045544,0.083907558,2.450312127,0.262890678,49.536875580,0,0.071086798,0.061897036,1.125679255,1.110838063,67,63,4,0.054560261,0,0,0,0,0,1161,0,7504,27836,4095,388,555155,0
523,1706585297.982747078,1706585298.080982685,547,546,0.262248686,0.349582786,1,0,0,0,1,24.799308019,-5.317410997,-0.298502795,-0.046104835,0.021835406,-0.150106638,0.987352803,1273,531,0.417124902,0.034755880,0.023288949,0.015300678,0.207767786,48.060795562,998,0.863946124,72.490262265,296.061900842,493.666068660,0.084074147,0.072635533,1,0.066339189,0.058052352,1.267337575,1.251207423,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004772,0.000007534,0.000008634,-0.934254023,0.263970781,0.239768322,0.000000013,0.000000018,0.000002484,0.998962533,-0.011103322,0.044165296,0.000000000,0.180018027,0.090614917,2.439442467,0.253922617,49.720766521,0,0.071900406,0.062561063,1.133301507,1.118374435,87,84,3,0.068342498,0,0,0,0,0,1186,0,7519,27923,4095,388,556341,0
524,1706585298.082580090,1706585298.182399988,548,547,0.197884541,0.237452005,1,0,0,0,1,24.892434374,-5.361723343,-0.305080347,-0.042409509,0.025159998,-0.153910885,0.986853509,1237,511,0.413096200,0.028480306,0.020280135,0.012627658,0.191294512,47.183044599,951,0.855584628,64.336908044,293.603716645,455.720356361,0.079070902,0.067651849,1,0.066533702,0.058293253,1.188433838,1.160543377,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005055,0.000007464,0.000008963,0.985776619,-0.094984855,-0.138644637,0.000000015,0.000000023,0.000002456,0.998593833,0.001799135,0.052982251,0.000000000,0.181610559,0.090267119,2.427278417,0.248782389,49.959456170,0,0.072415978,0.062938560,1.136825507,1.120905901,73,71,2,0.059013743,0,0,0,0,0,1164,0,7529,27996,4095,388,557505,0
525,1706585298.182425737,1706585298.282261133,549,548,0.279799122,0.373883060,1,0,0,0,1,24.991770598,-5.415679232,-0.307493466,-0.031266847,0.029467995,-0.158837400,0.986369455,1186,505,0.425801012,0.032046205,0.020515924,0.014535655,0.170702990,50.174627196,923,0.878568597,63.417082530,285.418280778,462.083451887,0.078203985,0.068707565,1,0.066575423,0.058608185,1.174667484,1.172320295,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004857,0.000007655,0.000009448,0.993826846,-0.084693405,-0.071660501,0.000000014,0.000000021,0.000002656,0.997539923,0.007948932,0.069648521,0.000000000,0.185207759,0.085131117,2.313292120,0.233570707,49.861652506,0,0.074021814,0.064337412,1.155785214,1.139988336,61,58,3,0.051433390,0,0,0,0,0,1125,0,7544,28057,4095,388,558630,0
526,1706585298.283073664,1706585298.382918358,550,549,0.206090631,0.272284885,1,0,0,0,1,25.112225880,-5.467494347,-0.315752525,-0.030567026,0.036723659,-0.163392341,0.985403457,1104,514,0.465579710,0.027539769,0.017793989,0.012298995,0.212847447,45.293974028,854,0.867418322,60.060588367,273.377359000,407.337299430,0.081078017,0.070328558,1,0.066645490,0.058966283,1.216556708,1.192691037,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005143,0.000007104,0.000008992,0.991987685,-0.090912598,-0.087723046,0.000000014,0.000000026,0.000002521,0.996658373,0.017966389,0.079682473,0.000000000,0.187470969,0.083459195,2.325173308,0.230951030,49.808922913,0,0.074464858,0.064709759,1.157774814,1.141701023,48,47,1,0.043478261,0,0,0,0,0,1056,0,7547,28105,4095,388,559686,0
527,1706585298.382930279,1706585298.482757568,551,550,0.131712381,0.159127446,1,0,0,0,1,25.231831742,-5.511455700,-0.325101910,-0.029466015,0.034391196,-0.167527852,0.984826593,1081,455,0.420906568,0.029153161,0.017977111,0.012302699,0.162777795,47.903948158,832,0.863764144,49.815124523,253.241469805,415.595173805,0.069317473,0.059873948,1,0.066773497,0.059285921,1.038098585,1.009918497,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005451,0.000007637,0.000010104,0.985127968,-0.155821455,-0.072405529,0.000000018,0.000000029,0.000002772,0.996088901,0.040637785,0.078456814,0.000000000,0.186854867,0.083969334,2.326307088,0.223444787,49.839386994,0,0.074182010,0.064466994,1.148694039,1.132962021,44,44,0,0.040703053,0,0,0,0,0,1037,0,7557,28149,4095,388,560723,0
528,1706585298.482769251,1706585298.582615137,552,551,0.168933343,0.272305522,1,0,0,0,1,25.341932773,-5.560399169,-0.326160095,-0.030067020,0.032254453,-0.172972959,0.983939012,1075,436,0.405581395,0.028936845,0.017875689,0.011951613,0.197586520,45.789514394,828,0.857801694,54.237889530,265.706722694,390.315190737,0.076363451,0.065504697,1,0.066939642,0.059446942,1.140780688,1.101901895,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005863,0.000007926,0.000010277,0.988636551,-0.128650549,-0.077761213,0.000000016,0.000000029,0.000002905,0.996449092,0.044732262,0.071331846,0.000000000,0.187166077,0.084410759,2.336959748,0.219338184,49.695977643,0,0.074322604,0.064543507,1.146300788,1.129838623,57,52,5,0.053023256,0,0,0,0,0,1018,0,7569,28206,4095,388,561741,0
529,1706585298.582627058,1706585298.682459831,553,552,0.240789527,0.357328943,1,0,0,0,1,25.441770457,-5.607435179,-0.330500457,-0.021783511,0.022505856,-0.172463895,0.984517735,1144,472,0.412587413,0.029150246,0.017715069,0.011990219,0.181041639,53.729974051,889,0.858398788,54.996380201,275.343257682,432.776884745,0.072068129,0.061863195,1,0.067382270,0.059710465,1.069541422,1.036052814,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005209,0.000007715,0.000010210,0.991123290,-0.103872903,-0.082976170,0.000000012,0.000000022,0.000002757,0.997465637,0.044424046,0.055577033,0.000000000,0.187367724,0.084889259,2.336440928,0.198315788,49.885818868,0,0.074691025,0.064809171,1.147849028,1.130424701,64,62,2,0.055944056,0,0,0,0,0,1080,0,7578,28270,4095,388,562821,0
530,1706585298.682471275,1706585298.782085180,554,553,0.232884944,0.333041154,1,0,0,0,1,25.561049000,-5.648464281,-0.337044073,-0.021265678,0.014188489,-0.166292307,0.985745062,1132,509,0.449646643,0.030905456,0.019757880,0.014273096,0.243655279,44.869506177,872,0.868295123,66.659143899,273.436129464,417.058074203,0.088039159,0.076443972,1,0.068077626,0.059959513,1.293217229,1.274926508,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005294,0.000007335,0.000008888,0.979488747,-0.056279869,-0.193479639,0.000000014,0.000000022,0.000002312,0.998916305,0.026216813,0.038456395,0.000000000,0.190813216,0.069280298,2.333293198,0.194592214,49.426246603,0,0.075577997,0.065585848,1.156401886,1.139232643,63,62,1,0.055653710,0,0,0,0,0,1069,0,7582,28333,4095,388,563890,0
531,1706585298.782721519,1706585298.880762815,555,554,0.331609141,0.390995575,1,0,0,0,1,25.668942184,-5.687215624,-0.342956890,-0.020691993,0.006976200,-0.152785358,0.988018122,1257,536,0.426412092,0.029122020,0.020096985,0.013775053,0.201300284,53.059119566,979,0.867730075,58.276452688,302.170891003,489.060399830,0.068600261,0.059526509,1,0.068584223,0.060089420,1.000233843,0.990632118,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005205,0.000006923,0.000008677,0.967429831,-0.187784001,-0.169754799,0.000000011,0.000000018,0.000002171,0.999650308,-0.000749659,0.026432938,0.000000000,0.191289901,0.067972469,2.448086783,0.222320614,49.591377192,0,0.075260828,0.065310423,1.149303339,1.132478074,67,65,2,0.053301512,0,0,0,0,0,1190,0,7595,28400,4095,388,565080,0
532,1706585298.882572889,1706585298.979394197,556,555,0.223282204,0.263481590,1,0,0,0,1,25.780626648,-5.721174965,-0.339511192,-0.022431274,0.008695982,-0.142588746,0.989489599,1304,530,0.406441718,0.030462355,0.018965013,0.012813796,0.245767531,51.554869564,1031,0.861364945,80.216780138,311.074162665,496.776315781,0.090327370,0.077804830,1,0.068670888,0.060089420,1.315366286,1.294817464,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005001,0.000007058,0.000007899,-0.968379253,0.180431030,0.172297027,0.000000009,0.000000015,0.000002373,0.999717519,-0.013111083,0.019823769,0.000000000,0.194116716,0.066057116,2.437477546,0.223691441,49.594017807,0,0.076380376,0.066240450,1.161384114,1.144287529,75,72,3,0.057515337,0,0,0,0,0,1229,0,7610,28475,4095,388,566309,0
533,1706585298.982403278,1706585299.082238913,557,556,0.190008414,0.226566183,1,0,0,0,1,25.902805992,-5.748026764,-0.339325178,-0.021332525,0.012352800,-0.134002352,0.990674367,1324,564,0.425981873,0.031816855,0.021701068,0.014764464,0.302641326,51.216100356,1038,0.867579905,89.517930733,320.535579728,490.494430829,0.099403848,0.086240781,1,0.068925848,0.060276644,1.442185358,1.430749534,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004861,0.000006912,0.000007070,-0.796180860,-0.605055957,-0.001823938,0.000000009,0.000000014,0.000002412,0.999096392,-0.032466595,0.027428449,0.000000000,0.198724807,0.066956281,2.435046717,0.222535336,49.819170395,0,0.077302700,0.067015945,1.169618576,1.152882187,70,69,1,0.052870091,0,0,0,0,0,1254,0,7617,28545,4095,388,567563,0
534,1706585299.083049059,1706585299.182886839,558,557,0.125850320,0.194230324,1,0,0,0,1,26.008143025,-5.779696913,-0.345421759,-0.017507701,0.011318319,-0.129245500,0.991393452,1330,555,0.417293233,0.030057962,0.017317913,0.011743374,0.258167693,48.951345807,1037,0.867198926,78.926557488,330.903499284,489.455229019,0.087765872,0.076110470,1,0.069135985,0.060460346,1.269467303,1.258849402,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004732,0.000007000,0.000007221,-0.877932060,-0.473230135,0.072722332,0.000000011,0.000000014,0.000002555,0.998858116,-0.036881803,0.030367676,0.000000000,0.203245601,0.059211021,2.308275160,0.201537038,49.830947983,0,0.078064854,0.067617033,1.173596916,1.156467812,68,66,2,0.051127820,0,0,0,0,0,1262,0,7631,28613,4095,388,568825,0
535,1706585299.182898283,1706585299.281981230,559,558,0.093211396,0.190442300,1,0,0,0,1,26.119555690,-5.802998922,-0.347596300,-0.018416957,0.014153329,-0.127620908,0.991551009,1320,541,0.409848485,0.028122234,0.018020978,0.011813124,0.248231759,53.064220562,1017,0.867663938,73.013591042,327.481787363,481.918846634,0.082742990,0.071793108,1,0.069239631,0.060502628,1.195023549,1.186611400,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004926,0.000006965,0.000007635,-0.959276737,0.058516920,0.276340212,0.000000009,0.000000018,0.000002389,0.998691718,-0.037501957,0.034762836,0.000000000,0.205290426,0.059629013,2.422119326,0.204668661,49.977914919,0,0.078277497,0.067806855,1.174570854,1.157837975,56,53,3,0.042424242,0,0,0,0,0,1264,0,7646,28669,4095,388,570089,0
536,1706585299.282729864,1706585299.380388021,560,559,0.196002099,0.378092876,1,0,0,0,1,26.232578659,-5.818768595,-0.346796705,-0.028142974,0.015613560,-0.127831666,0.991273552,1284,509,0.396417445,0.029603094,0.020348957,0.012849393,0.223519652,53.708670269,988,0.858172311,68.628208725,307.080028973,472.166005265,0.080941495,0.069461750,1,0.069351303,0.060551843,1.167122920,1.147145104,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005038,0.000007342,0.000007902,-0.947201970,0.248889819,0.202144222,0.000000009,0.000000017,0.000002714,0.998546963,-0.040238796,0.035844127,0.000000000,0.207875827,0.058749259,2.413018373,0.201232401,50.195167327,0,0.078970115,0.068379143,1.180801992,1.163901583,73,71,2,0.056853583,0,0,0,0,0,1211,0,7662,28742,4095,388,571300,0
537,1706585299.382570744,1706585299.482414007,561,560,0.250215225,0.341868605,1,0,0,0,1,26.347402403,-5.835406604,-0.347190537,-0.039443780,0.018060994,-0.127509880,0.990888096,1258,523,0.415739269,0.033448401,0.022944669,0.014125771,0.256127384,48.683918680,986,0.859358492,78.281741145,308.232303178,460.813428855,0.092386643,0.079393247,1,0.069398932,0.060648004,1.331240133,1.309082589,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004939,0.000007614,0.000007922,-0.991064554,-0.066791719,0.115455253,0.000000012,0.000000017,0.000002570,0.998558837,-0.039936038,0.035851956,0.000000000,0.210570782,0.059395878,2.396826661,0.189635574,50.392032870,0,0.079740893,0.069011149,1.187922853,1.170781111,56,52,4,0.044515103,0,0,0,0,0,1202,0,7670,28798,4095,388,572502,0
538,1706585299.482426405,1706585299.582262993,562,561,0.131250487,0.187639647,1,0,0,0,1,26.450683534,-5.866715093,-0.351185013,-0.042768420,0.016662726,-0.123007940,0.991343665,1328,548,0.412650602,0.030302055,0.019299510,0.012779453,0.236738961,48.170456455,1032,0.858473786,78.231006923,315.059435036,492.654505077,0.088302334,0.075805239,1,0.069413284,0.060753307,1.272124427,1.247754945,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005046,0.000007341,0.000007603,-0.715733280,0.604109023,0.350397147,0.000000012,0.000000018,0.000002308,0.998485064,-0.048079886,0.026756321,0.000000000,0.215413690,0.059366565,2.269271612,0.176534555,49.876279447,0,0.081261768,0.070296859,1.204340478,1.187375204,74,71,3,0.055722892,0,0,0,0,0,1254,0,7688,28872,4095,388,573756,0
539,1706585299.583073378,1706585299.682907343,563,562,0.097174744,0.168161137,1,0,0,0,1,26.571351077,-5.897896218,-0.351945779,-0.035596921,0.016981431,-0.120413617,0.991940044,1299,550,0.423402617,0.028848856,0.019477347,0.011973276,0.226702576,47.862703204,999,0.864873103,75.344113950,305.368684490,483.295431278,0.087203005,0.075419533,1,0.069478336,0.061120321,1.255110731,1.233951848,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005166,0.000007293,0.000007584,0.804101997,-0.505195081,-0.313365456,0.000000011,0.000000019,0.000002490,0.997834920,-0.055980069,0.034521060,0.000000000,0.217101447,0.059500041,2.279599547,0.176927265,49.628376839,0,0.081940129,0.070872831,1.210495667,1.193349851,74,70,4,0.056966898,0,0,0,0,0,1225,0,7699,28946,4095,388,574981,0
540,1706585299.682918072,1706585299.782749414,564,563,0.138523406,0.198392523,1,0,0,0,1,26.701548801,-5.937695482,-0.350041852,-0.034096449,0.017907522,-0.116845842,0.992403044,1238,493,0.398222940,0.029481748,0.018440395,0.012427278,0.218649291,54.422490129,954,0.855956455,72.599289411,287.139936294,456.843231913,0.088906256,0.076099884,1,0.069749814,0.061541999,1.274645067,1.236552044,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005061,0.000007385,0.000008440,0.686040457,-0.651681036,-0.323512472,0.000000010,0.000000023,0.000002411,0.997656886,-0.060110161,0.032672727,0.000000000,0.217805582,0.059269541,2.308976802,0.181837903,49.626924496,0,0.082503631,0.071299996,1.215120168,1.196393632,62,60,2,0.050080775,0,0,0,0,0,1176,0,7713,29008,4095,388,576157,0
