frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_voxel_rejected
11,1693023237.817588806,1693023237.917101145,1,0,0,0,0.000069168,-0.003591315,0.000400321,-0.000115589,0.000008661,-0.000135170,0.999999984,5231,3350,0.640412923,0.021079624,0.006303230,0.005224987,0.286906012,45.227908338,0.000000000,0.291132394,0.068671708,0.029590389,0.002442521,45.460156675,0,495,491,4,0.094628178,147,0,0,0,0,4586,150,6520,10694,2197,0,44561
12,1693023237.918224812,1693023238.017736197,1,0,0,0,-0.002637022,-0.002761171,-0.001205070,-0.000051494,-0.000025176,-0.000261000,0.999999964,5185,3357,0.647444552,0.019794342,0.005691130,0.005000810,0.285538369,44.555413064,0.000000000,0.290666225,0.067489534,0.032844600,0.002694175,45.384761374,0,406,403,3,0.078302797,165,0,0,0,0,4612,167,6565,11100,2362,0,49173
13,1693023238.020244598,1693023238.121083021,1,0,0,0,-0.001254542,-0.004102807,-0.000375532,-0.000035673,0.000089193,-0.000033165,0.999999995,5219,3394,0.650316153,0.020267827,0.006150078,0.005113550,0.286439857,45.236596534,0.000000000,0.290341120,0.065263387,0.034942069,0.003149836,45.373364078,0,431,429,2,0.082582870,143,0,0,0,0,4643,145,6617,11531,2505,0,53816
14,1693023238.119135618,1693023238.218647957,1,0,0,0,0.000894814,-0.004623145,0.000319982,-0.000182842,-0.000021109,-0.000091610,0.999999979,5216,3400,0.651840491,0.020601393,0.006950116,0.005409560,0.286224582,44.871580277,0.000000000,0.290047081,0.062932015,0.037260306,0.003266713,45.337522378,0,400,399,1,0.076687117,146,0,0,0,0,4668,148,6646,11931,2651,0,58484
15,1693023238.218368292,1693023238.317880630,1,0,0,0,0.001881963,-0.006586106,0.004288618,-0.000282609,-0.000008855,-0.000075810,0.999999957,5203,3410,0.655391121,0.020709026,0.006855328,0.005209486,0.283805828,44.809149189,0.000000000,0.289630998,0.060798464,0.041796575,0.003298311,45.302297499,0,430,428,2,0.082644628,131,0,0,0,0,4640,133,6692,12361,2782,0,63124
16,1693023238.318073511,1693023238.418912888,1,0,0,0,-0.000282996,-0.005188027,0.003023292,-0.000076171,0.000050532,-0.000205878,0.999999975,5215,3435,0.658676894,0.020755640,0.007007789,0.005420029,0.287372700,45.119293682,0.000000000,0.289489854,0.058862222,0.044667589,0.003558458,45.290859760,0,381,378,3,0.073058485,146,0,0,0,0,4686,148,6727,12742,2928,0,67810
17,1693023238.518446445,1693023238.619285822,1,0,0,0,-0.000679860,-0.005359055,0.000688333,0.000052803,0.000030916,-0.000236421,0.999999970,5254,3473,0.661020175,0.020287435,0.006044150,0.004945863,0.283158273,45.395795918,0.000000000,0.289117408,0.057378945,0.047042202,0.003619534,45.297032475,0,330,328,2,0.062809288,152,0,0,0,0,4770,154,6759,13072,3080,0,72580
18,1693023238.619241953,1693023238.718753338,1,0,0,0,0.000499389,-0.006357631,-0.001428723,0.000175727,0.000190071,-0.000054024,0.999999965,5183,3400,0.655990739,0.020602875,0.007549105,0.005827961,0.282136093,45.523421260,0.000000000,0.288729557,0.055783187,0.049663215,0.003984391,45.309609630,0,385,383,2,0.074281304,147,0,0,0,0,4649,149,6798,13457,3227,0,77229
19,1693023238.717110634,1693023238.816616058,1,0,0,0,0.002498316,-0.005609561,-0.000292469,-0.000055587,-0.000003798,-0.000064173,0.999999996,5232,3444,0.658256881,0.020332344,0.005966430,0.005020960,0.287816034,44.525758357,0.000000000,0.288681477,0.054476425,0.052081146,0.004004754,45.268354300,0,330,330,0,0.063073394,130,0,0,0,0,4769,133,6829,13787,3357,0,81998
20,1693023238.814755201,1693023238.915594578,1,0,0,1,-0.001037990,-0.005443560,-0.000657295,0.000047199,-0.000074656,-0.000235689,0.999999968,5226,3436,0.657481822,0.019846095,0.006292022,0.005098403,0.285960457,44.865052566,0.000000000,0.288545426,0.053902069,0.055640095,0.004347795,45.248189213,0,289,288,1,0.055300421,126,0,0,0,0,4808,129,6858,14076,3483,0,86806
21,1693023238.919345140,1693023239.018857479,1,0,0,1,-0.002478373,-0.005945152,-0.001721811,0.000055265,0.000010203,-0.000332934,0.999999943,5208,3433,0.659178187,0.020672355,0.007224791,0.005642712,0.287608294,45.152485211,0.000000000,0.289472244,0.037803963,0.054257800,0.003823620,45.093810727,0,344,344,0,0.066052227,140,0,0,0,0,4722,142,6883,14420,3623,0,91528
22,1693023239.019084454,1693023239.118596792,1,0,0,1,-0.000836545,-0.005561377,0.000229829,-0.000201355,-0.000079985,-0.000182082,0.999999960,5227,3440,0.658121293,0.020543722,0.006151658,0.004971059,0.291883322,44.052006435,0.000000000,0.290395992,0.035425202,0.053461798,0.004002165,44.856702615,0,266,263,3,0.050889612,135,0,0,0,0,4823,138,6917,14686,3758,0,96351
23,1693023239.116850376,1693023239.217689753,1,0,0,1,-0.001776820,-0.007586533,0.002545280,-0.000286268,-0.000020325,-0.000197225,0.999999939,5271,3469,0.658129387,0.020503366,0.006927827,0.005535330,0.289968553,45.982165341,0.000000000,0.290116897,0.032134525,0.054200290,0.003839680,44.912402483,0,355,353,2,0.067349649,120,0,0,0,0,4793,123,6960,15041,3878,0,101144
24,1693023239.219085217,1693023239.318596601,1,0,0,1,0.000215773,-0.008319972,0.006105332,-0.000253295,0.000091387,-0.000148387,0.999999953,5222,3454,0.661432401,0.019805888,0.006777469,0.005176210,0.282250819,45.976052944,0.000000000,0.289438422,0.029422443,0.054187210,0.003833986,44.942135782,0,328,326,2,0.062811183,118,0,0,0,0,4775,119,6987,15369,3996,0,105919
25,1693023239.318724155,1693023239.418235540,1,0,0,1,0.000779972,-0.006948120,0.005695641,-0.000215515,0.000007922,-0.000045386,0.999999976,5237,3486,0.665648272,0.019916718,0.005937829,0.004840057,0.269960330,46.391236774,0.000000000,0.287826933,0.029886498,0.052817759,0.003931847,45.030239467,0,229,229,0,0.043727325,129,0,0,0,0,4877,131,7002,15598,4125,0,110796
26,1693023239.418200493,1693023239.519039869,1,0,0,1,-0.000046921,-0.006970456,0.002814950,-0.000312725,-0.000075412,-0.000214139,0.999999925,5220,3485,0.667624521,0.019242764,0.006184754,0.004935242,0.269695516,46.603812039,0.000000000,0.286459701,0.031148175,0.050929225,0.004103586,45.141973225,0,205,203,2,0.039272031,118,0,0,0,0,4894,121,7018,15803,4243,0,115690
27,1693023239.519098759,1693023239.618611097,1,0,0,1,0.001391277,-0.007450389,0.001275511,-0.000047224,0.000050254,-0.000118163,0.999999991,5221,3478,0.666155909,0.020191994,0.006770611,0.005318434,0.278998628,45.819314009,0.000000000,0.285798543,0.023671355,0.050460236,0.003613100,45.148587311,0,227,225,2,0.043478261,118,0,0,0,0,4875,119,7039,16030,4361,0,120565
28,1693023239.622054577,1693023239.721566916,1,0,0,1,0.000609698,-0.007775376,0.000167494,-0.000143493,-0.000092420,-0.000224636,0.999999960,5228,3483,0.666220352,0.019231376,0.006276517,0.005123735,0.269154632,46.724098569,0.000000000,0.283976828,0.024549421,0.048194614,0.003790525,45.315601729,0,276,273,3,0.052792655,110,0,0,0,0,4839,113,7073,16306,4471,0,125404
29,1693023239.721591711,1693023239.822425127,1,0,0,1,-0.000314625,-0.009146425,0.000659144,-0.000083310,-0.000038240,-0.000232447,0.999999969,5246,3498,0.666793748,0.019453661,0.006867528,0.005381255,0.267612381,47.391110161,0.000000000,0.282912451,0.025882616,0.049167774,0.003697311,45.457865789,0,253,252,1,0.048227221,128,0,0,0,0,4863,130,7089,16559,4599,0,130267
30,1693023239.818858385,1693023239.918370724,1,0,0,1,-0.000259197,-0.009616803,-0.001509264,0.000077957,-0.000047179,-0.000062183,0.999999994,5188,3486,0.671935235,0.019570196,0.007013653,0.005443143,0.267841420,46.172328961,0.000000000,0.281516605,0.025866524,0.049886188,0.003833890,45.519728981,0,250,248,2,0.048188126,126,0,0,0,0,4811,127,7109,16809,4725,0,135078
31,1693023239.915601730,1693023240.015113115,1,0,0,1,0.000070621,-0.009304702,-0.003816932,0.000068790,0.000013284,0.000007889,0.999999998,5205,3492,0.670893372,0.020273473,0.007044473,0.005613123,0.270510312,46.088869377,0.000000000,0.280696820,0.023813077,0.048983896,0.003722388,45.562777033,0,238,236,2,0.045725264,120,0,0,0,0,4844,123,7135,17047,4845,0,139922
32,1693023240.018155813,1693023240.118995190,1,0,0,1,-0.000700811,-0.008082225,-0.004829972,0.000062111,0.000081736,-0.000080026,0.999999992,5240,3509,0.669656489,0.019384423,0.006575648,0.005291321,0.267198216,46.676776775,0.000000000,0.279779812,0.024939786,0.048651592,0.003442549,45.668845219,0,234,234,0,0.044656489,116,0,0,0,0,4888,118,7151,17281,4961,0,144810
33,1693023240.120031834,1693023240.219544172,1,0,0,1,-0.000560412,-0.006449557,-0.002727277,0.000144726,0.000155142,0.000065271,0.999999975,5213,3466,0.664876271,0.021393893,0.008227508,0.006270902,0.269459974,46.081798541,0.000000000,0.278930818,0.028468230,0.048999184,0.003616300,45.711105319,0,242,241,1,0.046422406,114,0,0,0,0,4855,116,7168,17523,5075,0,149665
34,1693023240.220372438,1693023240.321211815,1,0,0,1,-0.000458159,-0.007559649,0.002254947,-0.000007696,0.000189946,-0.000132373,0.999999973,5256,3518,0.669330289,0.019496547,0.006742156,0.005404359,0.275903488,46.374385693,0.000000000,0.278414764,0.028970755,0.049568335,0.003980038,45.786245590,0,180,180,0,0.034246575,113,0,0,0,0,4961,115,7179,17703,5188,0,154626
35,1693023240.318095446,1693023240.417607784,1,0,0,1,0.002863238,-0.008671021,0.001440466,-0.000040533,-0.000078875,-0.000007209,0.999999996,5227,3479,0.665582552,0.020556895,0.007176479,0.005666837,0.272533212,46.178651786,0.000000000,0.277851133,0.028638026,0.050293181,0.003970228,45.854720720,0,189,188,1,0.036158408,127,0,0,0,0,4908,130,7195,17892,5315,0,159534
36,1693023240.418143749,1693023240.517656088,1,0,0,1,0.002702532,-0.009504390,-0.000471847,-0.000127349,0.000013322,-0.000065912,0.999999990,5226,3483,0.666475316,0.019195179,0.006541200,0.005261499,0.275078054,46.476641828,0.000000000,0.277236400,0.029343513,0.050010761,0.004026569,45.922588127,0,160,159,1,0.030616150,97,0,0,0,0,4966,100,7211,18052,5412,0,164500
37,1693023240.518340588,1693023240.619179964,1,0,0,1,0.001181739,-0.008573029,0.000274883,-0.000192485,-0.000124036,-0.000082577,0.999999970,5232,3509,0.670680428,0.019573277,0.006644332,0.005421392,0.275258116,45.809583994,0.000000000,0.276841393,0.029628636,0.049323101,0.003694991,45.943277531,0,173,173,0,0.033065749,125,0,0,0,0,4931,128,7227,18225,5537,0,169431
38,1693023240.619012833,1693023240.718524218,1,0,0,1,-0.000575808,-0.008991275,-0.000832942,-0.000159095,-0.000035276,-0.000094156,0.999999982,5228,3518,0.672915073,0.019133858,0.006169682,0.005135241,0.275905466,46.084849365,0.000000000,0.276529861,0.030258056,0.049024409,0.003697822,45.971348936,0,152,151,1,0.029074216,107,0,0,0,0,4968,108,7242,18377,5644,0,174399
39,1693023240.718742371,1693023240.818247795,1,0,0,1,0.002486968,-0.007448897,0.000335517,0.000080265,-0.000059237,-0.000179222,0.999999979,5219,3489,0.668518873,0.020425465,0.007278281,0.005711694,0.277956869,45.463011280,0.000000000,0.276036903,0.030429136,0.049088280,0.003524933,46.018211582,0,176,176,0,0.033722935,111,0,0,0,0,4928,115,7256,18553,5755,0,179327
40,1693023240.806943655,1693023240.907783031,1,0,0,1,0.001992083,-0.005473662,-0.000654583,-0.000052632,-0.000096162,-0.000193654,0.999999975,5242,3546,0.676459367,0.019380943,0.006871264,0.005418187,0.274124017,46.132402213,0.000000000,0.275445081,0.031029119,0.049492544,0.003359297,46.081579065,0,175,175,0,0.033384205,114,0,0,0,0,4950,117,7274,18728,5869,0,184277
41,1693023240.914261103,1693023241.013773441,1,0,0,1,0.002136794,-0.007765918,0.000093439,-0.000117350,-0.000091115,-0.000229027,0.999999963,5220,3497,0.669923372,0.019532346,0.006733775,0.005497633,0.277506290,45.536265682,0.000000000,0.274939981,0.030011796,0.049328996,0.003128296,46.100768088,0,155,153,2,0.029693487,93,0,0,0,0,4970,95,7291,18883,5962,0,189247
42,1693023241.018640757,1693023241.118153095,1,0,0,1,0.002934504,-0.009924133,-0.002229331,0.000076072,-0.000081259,-0.000054569,0.999999992,5220,3525,0.675287356,0.019399943,0.006218726,0.005146026,0.281065239,45.187736737,0.000000000,0.274399077,0.029310846,0.049381849,0.003446870,46.157554604,0,196,196,0,0.037547893,109,0,0,0,0,4913,111,7310,19079,6071,0,194160
43,1693023241.118357182,1693023241.219196558,1,0,0,1,0.002900196,-0.010393977,-0.002179533,-0.000058637,-0.000118371,-0.000130968,0.999999983,5275,3556,0.674123223,0.019840159,0.006488575,0.005239607,0.274458554,46.056721302,0.000000000,0.273623577,0.028162256,0.045710411,0.003502023,46.161282402,0,158,156,2,0.029952607,111,0,0,0,0,5002,115,7323,19237,6182,0,199162
44,1693023241.218219042,1693023241.317730427,1,0,0,1,0.002657995,-0.010178864,-0.001296345,-0.000092859,0.000044772,-0.000050836,0.999999993,5207,3521,0.676205109,0.019019193,0.006714837,0.005370337,0.274285878,46.252369543,0.000000000,0.273225330,0.029336347,0.045112254,0.003456220,46.175098232,0,130,130,0,0.024966391,100,0,0,0,0,4975,102,7334,19367,6282,0,204137
45,1693023241.318706989,1693023241.418218374,1,0,0,1,0.003289661,-0.008633462,0.000048410,-0.000030709,0.000067387,-0.000147602,0.999999986,5218,3532,0.676887696,0.019911599,0.007456748,0.005713901,0.272661705,45.249056616,0.000000000,0.273360398,0.029332154,0.044258893,0.003312292,46.117989224,0,178,177,1,0.034112687,106,0,0,0,0,4932,108,7348,19545,6388,0,209069
46,1693023241.418133497,1693023241.518972874,1,0,0,1,0.002898586,-0.008045853,-0.001230352,-0.000132430,-0.000114134,-0.000112221,0.999999978,5262,3570,0.678449259,0.019279662,0.006977457,0.005695805,0.275388482,46.756869547,0.000000000,0.273645047,0.029256460,0.043558830,0.003191188,46.125642099,0,188,187,1,0.035727860,103,0,0,0,0,4969,105,7370,19733,6491,0,214038
47,1693023241.518780947,1693023241.618293285,1,0,0,1,0.000395850,-0.007435144,-0.002028937,0.000085253,0.000043742,-0.000098574,0.999999991,5183,3525,0.680108046,0.019265327,0.006829930,0.005383517,0.281323179,44.826660328,0.000000000,0.273761274,0.029163067,0.044861597,0.003005544,46.076009415,0,142,141,1,0.027397260,109,0,0,0,0,4930,111,7385,19875,6600,0,218968
48,1693023241.617146015,1693023241.716658354,1,0,0,1,0.001890255,-0.007585266,0.000749087,0.000005516,0.000033618,-0.000040227,0.999999999,5223,3515,0.672984875,0.018734651,0.006367968,0.005222306,0.279262921,45.132631079,0.000000000,0.274266689,0.030642514,0.046294564,0.003106590,45.996436040,0,147,146,1,0.028144744,95,0,0,0,0,4978,98,7403,20022,6695,0,223946
49,1693023241.718186617,1693023241.819020033,1,0,0,1,0.001296800,-0.008543701,-0.002398209,0.000033690,0.000016341,-0.000288433,0.999999958,5270,3580,0.679316888,0.019165967,0.006504083,0.005343716,0.272153126,47.008433549,0.000000000,0.274493726,0.031057058,0.047418123,0.003262486,45.977302210,0,137,137,0,0.025996205,109,0,0,0,0,5022,111,7411,20159,6804,0,228968
50,1693023241.818845034,1693023241.918357372,1,0,0,1,0.001956552,-0.009655548,-0.000581363,-0.000047618,-0.000011197,-0.000172268,0.999999984,5210,3520,0.675623800,0.018404125,0.006268665,0.005319595,0.275318180,45.869666816,0.000000000,0.274867564,0.034002315,0.047296093,0.003354662,45.962169103,0,118,118,0,0.022648752,103,0,0,0,0,4988,104,7422,20277,6907,0,233956
51,1693023241.918637276,1693023242.019475698,1,0,0,1,0.004047781,-0.009473881,0.000785564,0.000029882,-0.000119634,-0.000149640,0.999999981,5232,3547,0.677943425,0.018767400,0.006744383,0.005310162,0.265120931,46.900973806,0.000000000,0.274598095,0.034193176,0.048035871,0.003224089,46.002774324,0,149,148,1,0.028478593,98,0,0,0,0,4984,99,7435,20426,7005,0,238940
52,1693023242.019168377,1693023242.118679762,1,0,0,1,0.002152683,-0.007688518,0.002475153,-0.000036275,0.000063750,-0.000130096,0.999999989,5219,3529,0.676183177,0.019309334,0.006317487,0.005134679,0.272346311,46.435201702,0.000000000,0.274855500,0.034241440,0.048473851,0.002972551,45.990695570,0,156,156,0,0.029890784,102,0,0,0,0,4958,105,7452,20582,7107,0,243898
53,1693023242.114400864,1693023242.213913202,1,0,0,1,0.003834366,-0.008367566,0.000793206,-0.000069838,-0.000097703,0.000024453,0.999999992,5175,3494,0.675169082,0.019136010,0.006559627,0.005361777,0.274763492,45.334239868,0.000000000,0.275120675,0.026186958,0.045841912,0.002886331,45.953317637,0,149,147,2,0.028792271,98,0,0,0,0,4925,101,7473,20731,7205,0,248823
54,1693023242.318122864,1693023242.417635202,1,0,0,1,0.005669375,-0.008787394,-0.001310787,-0.000081324,-0.000113004,0.000058382,0.999999989,5248,3566,0.679496951,0.018877208,0.005911426,0.005004230,0.271339019,46.569696825,0.000000000,0.274892452,0.026772275,0.045069224,0.002703857,45.963083193,0,150,150,0,0.028582317,103,0,0,0,0,4993,105,7487,20881,7308,0,253816
55,1693023242.417973995,1693023242.517486334,1,0,0,1,0.002888158,-0.008844484,-0.001012096,0.000106282,-0.000027897,-0.000348241,0.999999933,5190,3520,0.678227360,0.018421698,0.006371350,0.005239750,0.268833621,46.434723672,0.000000000,0.274707472,0.024717236,0.045774825,0.003399711,45.975886788,0,184,182,2,0.035452794,113,0,0,0,0,4891,115,7510,21065,7421,0,258707
56,1693023242.518363714,1693023242.619203091,1,0,0,1,0.002991844,-0.008947244,-0.001345653,0.000074408,-0.000049687,-0.000070707,0.999999993,5237,3569,0.681497040,0.018767309,0.006073137,0.005038616,0.268833391,47.279703632,0.000000000,0.274395239,0.025315769,0.044205574,0.003921499,46.016039878,0,137,135,2,0.026160015,93,0,0,0,0,5004,96,7526,21202,7514,0,263711
57,1693023242.619037390,1693023242.718548775,1,0,0,1,0.001948537,-0.008359045,-0.001369809,-0.000012563,-0.000021049,-0.000080748,0.999999996,5229,3560,0.680818512,0.019894390,0.006397546,0.005396966,0.270490342,46.354274514,0.000000000,0.274156851,0.026152671,0.043284271,0.003918377,46.043274404,0,124,124,0,0.023713903,108,0,0,0,0,4995,110,7534,21326,7622,0,268706
58,1693023242.718504190,1693023242.818010569,1,0,0,1,0.002573880,-0.007627620,-0.002792654,0.000256781,0.000017908,0.000001174,0.999999967,5218,3572,0.684553469,0.019624211,0.007100741,0.005757748,0.267936207,46.196304818,0.000000000,0.273758388,0.026454979,0.041379161,0.003912077,46.048847176,0,119,119,0,0.022805673,104,0,0,0,0,4993,106,7546,21445,7726,0,273699
59,1693023242.817905903,1693023242.918745279,1,0,0,1,0.003444057,-0.008544990,0.000967871,-0.000126787,0.000045242,-0.000082213,0.999999988,5264,3605,0.684840426,0.019134566,0.006707663,0.005300087,0.268457774,47.702031175,0.000000000,0.273283433,0.022589647,0.043082334,0.004050025,46.160798171,0,134,134,0,0.025455927,92,0,0,0,0,5035,95,7554,21579,7818,0,278734
60,1693023242.917531252,1693023243.017043591,1,0,0,1,0.003260411,-0.009946233,0.001069829,0.000037145,0.000058812,-0.000135766,0.999999988,5184,3539,0.682677469,0.019098074,0.006437052,0.005197572,0.257041409,47.155868564,0.000000000,0.272429302,0.022515504,0.042083675,0.004086383,46.211971489,0,133,133,0,0.025655864,97,0,0,0,0,4953,98,7564,21712,7915,0,283687
61,1693023243.018202782,1693023243.117715120,1,0,0,1,0.001744143,-0.010817571,0.002993485,-0.000008275,0.000036616,-0.000150929,0.999999988,5201,3559,0.684291482,0.018935804,0.006495787,0.005373941,0.261465686,46.973876605,0.000000000,0.271627272,0.022297275,0.041413956,0.003767834,46.283852035,0,124,122,2,0.023841569,92,0,0,0,0,4984,93,7576,21836,8007,0,288671
62,1693023243.118237257,1693023243.219076633,1,0,0,1,0.003064240,-0.010213070,0.002421586,-0.000229836,-0.000224778,-0.000025494,0.999999948,5262,3586,0.681489928,0.021070825,0.008059958,0.006397140,0.263898568,47.525924733,0.000000000,0.270768939,0.031057499,0.042500732,0.003866037,46.400761435,0,194,193,1,0.036868111,105,0,0,0,0,4960,108,7589,22030,8112,0,293631
63,1693023243.214486599,1693023243.313997984,1,0,0,1,0.005201781,-0.008410444,0.000740947,-0.000001134,0.000075643,-0.000098013,0.999999992,5213,3587,0.688087474,0.019608741,0.007002360,0.005540989,0.264394592,47.385298390,0.000000000,0.270265741,0.030570847,0.044822386,0.003850937,46.467190289,0,119,118,1,0.022827547,105,0,0,0,0,4988,106,7601,22149,8217,0,298619
64,1693023243.318134308,1693023243.417645693,1,0,0,1,0.004760782,-0.008716680,0.000429832,0.000047664,0.000037318,0.000096408,0.999999994,5209,3591,0.689383759,0.018535090,0.006278578,0.005245754,0.265907211,46.414240572,0.000000000,0.269846807,0.031522862,0.043299169,0.004046254,46.475283841,0,124,124,0,0.023804953,82,0,0,0,0,5000,85,7609,22273,8299,0,303619
65,1693023243.417804241,1693023243.518643618,1,0,0,1,0.004121937,-0.007820084,0.001379240,-0.000023016,0.000148561,-0.000072477,0.999999986,5243,3600,0.686629792,0.020373726,0.008354186,0.006452460,0.263053402,47.691645478,0.000000000,0.269366392,0.033288805,0.043292281,0.004313237,46.597413284,0,144,143,1,0.027465192,104,0,0,0,0,4994,105,7618,22417,8403,0,308613
66,1693023243.518788576,1693023243.618300915,1,0,0,1,0.004317274,-0.009635140,-0.000836029,-0.000229047,-0.000177996,0.000009918,0.999999958,5244,3594,0.685354691,0.019177035,0.007111697,0.005578147,0.262940744,47.265516088,0.000000000,0.268744005,0.033293225,0.043465714,0.004450844,46.622845611,0,133,133,0,0.025362319,91,0,0,0,0,5017,94,7627,22550,8494,0,313630
67,1693023243.621829271,1693023243.722668648,1,0,0,1,0.003454018,-0.010559002,-0.003419632,0.000072388,-0.000025419,-0.000007047,0.999999997,5260,3620,0.688212928,0.019755474,0.006676355,0.005507302,0.264671532,46.636255245,0.000000000,0.267911423,0.033809757,0.043184087,0.004368170,46.713325357,0,96,96,0,0.018250951,104,0,0,0,0,5059,105,7637,22646,8598,0,318689
68,1693023243.722394705,1693023243.821900129,1,0,0,1,0.002190541,-0.010007815,0.000113185,-0.000061883,0.000109720,-0.000177871,0.999999976,5168,3558,0.688467492,0.019655609,0.007198032,0.005740513,0.266276271,46.799539267,0.000000000,0.267262090,0.033480437,0.043633222,0.004213416,46.796670766,0,101,100,1,0.019543344,90,0,0,0,0,4974,93,7641,22747,8688,0,323663
