frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_voxel_rejected
22,1709437148.415099859,1709437148.514161110,1,0,0,1,0.452828134,0.099445453,0.004498285,-0.000093453,-0.000098482,-0.003291184,0.999994575,754,659,0.874005305,0.021989777,0.006691493,0.004355356,0.027994549,173.549998345,0.800000000,0.010626737,0.150849806,1.592129777,0.040230853,339.642666707,0,176,162,14,0.233421751,56,0,0,0,0,521,57,3016,4281,2769,1052,9184
23,1709437148.514946699,1709437148.613203526,1,0,0,1,0.443417677,0.131645190,0.002186289,0.000278124,-0.000423651,-0.003950465,0.999992068,811,732,0.902589396,0.019912123,0.005579935,0.003915614,0.025793151,186.080026567,0.750000000,0.011713051,0.150342596,1.296729511,0.033644528,325.914365454,0,193,184,9,0.237977805,80,0,0,0,0,537,81,3102,4474,2849,1052,9721
24,1709437148.614787817,1709437148.714600325,1,1,1,1,0.439615756,0.121362816,0.003418808,-0.000018439,-0.000438746,-0.003657595,0.999993215,735,647,0.880272109,0.019885040,0.005794397,0.003869024,0.013944832,230.043867006,0.750000000,0.012277965,0.131585363,1.296024307,0.033689166,306.858132805,1,119,116,3,0.161904762,60,39,0,23,0,517,99,3141,4593,2948,1052,10238
25,1709437148.714612007,1709437148.813838005,1,0,0,1,0.462115735,0.136809286,-0.000131735,0.000238859,-0.000509231,-0.002957159,0.999995469,804,714,0.888059701,0.019904806,0.005603342,0.003958155,0.025884918,206.165541037,0.700000000,0.013358704,0.129743829,1.225386703,0.034247463,292.199654501,0,179,167,12,0.222636816,71,0,0,0,0,554,71,3218,4772,3019,1052,10792
26,1709437148.815260410,1709437148.912489176,1,1,1,1,0.428564570,0.126124593,0.004335128,0.000066942,-0.000117150,-0.003341086,0.999994409,788,719,0.912436548,0.019311359,0.005263890,0.003788223,0.016907110,224.379301903,0.700000000,0.014071494,0.118444363,1.136927057,0.030482295,280.820478929,1,115,111,4,0.145939086,49,40,0,8,0,583,90,3255,4887,3108,1052,11375
27,1709437148.915110826,1709437149.011179686,1,0,0,1,0.417912291,0.130486828,0.000209487,0.000316411,-0.000467643,-0.003904369,0.999992219,822,737,0.896593674,0.022206642,0.004962982,0.003545775,0.022853905,206.209955064,0.650000000,0.014970382,0.121786472,1.074397367,0.030319548,273.597271009,0,158,156,2,0.192214112,68,0,0,0,0,595,69,3331,5045,3176,1052,11970
28,1709437149.014950037,1709437149.109868050,1,0,0,1,0.429352917,0.131839889,0.001924621,-0.000054906,-0.000393946,-0.003557293,0.999993594,797,710,0.890840652,0.018921456,0.004625359,0.003260198,0.023428282,190.802605659,0.600000000,0.015999730,0.120580165,1.002860189,0.029535691,258.042530503,0,147,139,8,0.184441656,54,0,0,0,0,593,57,3397,5192,3230,1052,12563
29,1709437149.114808559,1709437149.214642286,1,1,1,1,0.413339457,0.100466793,0.000370549,-0.000254189,-0.000464286,-0.002304854,0.999997204,798,709,0.888471178,0.020586604,0.004872352,0.003492424,0.018219369,192.806801665,0.600000000,0.016718998,0.121047622,0.866825705,0.027645146,249.236479768,1,88,84,4,0.110275689,72,43,0,16,0,594,116,3428,5280,3345,1052,13157
30,1709437149.214655876,1709437149.313336134,1,0,0,1,0.433338302,0.104554121,-0.000470214,-0.000157286,-0.000534229,-0.002164228,0.999997503,775,690,0.890322581,0.016815452,0.005113672,0.003651427,0.028871441,166.373696696,0.550000000,0.017903189,0.125071445,0.768520891,0.021705009,240.592026483,0,151,141,10,0.194838710,57,0,0,0,0,562,62,3486,5431,3402,1052,13719
31,1709437149.315297127,1709437149.415116072,1,0,0,1,0.417130371,0.104425772,-0.003955745,0.000006802,-0.000639190,-0.002677334,0.999996212,797,712,0.893350063,0.019682562,0.004884443,0.003668027,0.022460798,195.050866588,0.500000000,0.018864539,0.123127086,0.705866774,0.020574307,225.449238190,0,134,123,11,0.168130489,59,0,0,0,0,601,62,3549,5565,3461,1052,14320
32,1709437149.415127754,1709437149.514950037,1,0,0,1,0.431591759,0.100777786,-0.003611959,0.000004804,-0.000483790,-0.003008947,0.999995356,792,694,0.876262626,0.019646777,0.005287407,0.003504603,0.039930222,138.505630429,0.450000000,0.020704823,0.122743123,0.669568983,0.020888737,208.271166631,0,124,119,5,0.156565657,57,0,0,0,0,604,64,3606,5689,3518,1052,14924
33,1709437149.514961004,1709437149.614771128,1,0,0,1,0.434292131,0.078119767,-0.000973907,0.000027555,-0.000266250,-0.002454386,0.999996952,775,708,0.913548387,0.020325766,0.005950941,0.004287255,0.021354326,190.467027551,0.400000000,0.021411822,0.122499772,0.639136995,0.020664563,203.956670962,0,116,115,1,0.149677419,60,0,0,0,0,598,61,3658,5805,3578,1052,15522
34,1709437149.614782810,1709437149.714614630,1,0,0,1,0.456989821,0.076550004,-0.000331534,0.000084681,-0.000375038,-0.002785022,0.999996048,784,695,0.886479592,0.019954619,0.005533917,0.003837342,0.036688589,159.494525166,0.350000000,0.022830117,0.113828124,0.579121982,0.018940190,198.837869193,0,122,116,6,0.155612245,56,0,0,0,0,605,57,3716,5927,3634,1052,16127
35,1709437149.714627028,1709437149.814291716,1,0,0,1,0.460900655,0.052998521,0.001353603,-0.000130265,-0.000288752,-0.002073259,0.999997801,803,733,0.912826899,0.019557062,0.005366048,0.003778669,0.023525789,188.177532024,0.300000000,0.023760343,0.100136382,0.534558678,0.018201019,190.330629892,0,139,133,6,0.173100872,66,0,0,0,0,596,68,3776,6066,3700,1052,16723
36,1709437149.815254450,1709437149.913389444,1,0,0,1,0.456687937,0.045519193,0.002773080,-0.000083847,-0.000364835,-0.002271861,0.999997349,745,651,0.873825503,0.015427419,0.004794092,0.003390703,0.023741042,179.470168968,0.300000000,0.023913592,0.106457088,0.498521308,0.018397807,189.804886494,0,117,114,3,0.157046980,37,0,0,0,0,590,38,3823,6183,3737,1052,17313
37,1709437149.915097952,1709437150.014899969,1,0,0,1,0.467830204,0.044111200,0.004773134,-0.000073209,-0.000191723,-0.002575757,0.999996662,796,708,0.889447236,0.018844255,0.005127948,0.003726623,0.026073653,201.208725365,0.250000000,0.024739365,0.099801929,0.452715376,0.017150315,184.183027896,0,115,108,7,0.144472362,62,0,0,0,0,618,63,3878,6298,3799,1052,17931
38,1709437150.014924049,1709437150.113547564,1,1,1,1,0.467425099,0.039539933,0.004753671,0.000288139,-0.000293411,-0.002317124,0.999997231,779,709,0.910141207,0.016472552,0.004748418,0.003167772,0.018317158,180.747303744,0.300000000,0.024379337,0.106327296,0.422104756,0.017310568,185.200781167,1,64,64,0,0.082156611,38,32,0,8,0,644,71,3892,6362,3869,1052,18575
39,1709437150.114772081,1709437150.212234259,1,0,0,1,0.462195208,0.053223565,0.004017426,0.000165784,-0.000338797,-0.002760999,0.999996117,792,712,0.898989899,0.021980200,0.004786202,0.003373228,0.027930024,191.767844137,0.250000000,0.024959954,0.108278089,0.369990837,0.017397374,185.553767884,0,101,99,2,0.127525253,65,0,0,0,0,625,66,3934,6463,3934,1052,19200
40,1709437150.214604378,1709437150.310902596,1,1,1,1,0.461622456,0.042721512,0.004525687,-0.000231415,-0.000327477,-0.002062337,0.999997793,797,711,0.892095358,0.017496445,0.004929852,0.003483699,0.019544036,197.967239767,0.300000000,0.024013242,0.092073597,0.366848228,0.018744287,188.599421997,1,67,66,1,0.084065245,41,32,0,8,0,655,75,3956,6530,4007,1052,19855
41,1709437150.315248013,1709437150.415082216,1,0,0,1,0.465298065,0.037823116,0.004723077,-0.000243230,-0.000349485,-0.002059588,0.999997788,779,699,0.897304236,0.018525724,0.004671757,0.003072062,0.026087788,201.328088266,0.250000000,0.024477549,0.089914877,0.344420358,0.017377340,190.029837297,0,103,97,6,0.132220796,49,0,0,0,0,624,52,3998,6633,4056,1052,20479
42,1709437150.415094852,1709437150.514365911,1,0,0,1,0.471994724,0.026647210,0.007489618,-0.000067617,-0.000160457,-0.001837745,0.999998296,776,684,0.881443299,0.016797751,0.005219087,0.003619907,0.024033599,213.193992750,0.250000000,0.024279502,0.089949151,0.324113255,0.016502052,192.012037018,0,98,91,7,0.126288660,40,0,0,0,0,636,42,4041,6731,4096,1052,21115
43,1709437150.514928341,1709437150.612956524,1,0,0,1,0.476805666,0.030928064,0.004361429,-0.000354482,-0.000600138,-0.002314229,0.999997079,799,683,0.854818523,0.019202866,0.007191487,0.004460993,0.022784730,203.252425306,0.250000000,0.024129081,0.089614877,0.320240801,0.016868626,192.870656955,0,118,103,15,0.147684606,40,0,0,0,0,635,46,4103,6849,4136,1052,21750
44,1709437150.614766359,1709437150.711578131,1,0,0,1,0.484419087,0.030037043,0.002008203,-0.000290421,-0.000747900,-0.002228098,0.999997196,768,693,0.902343750,0.019249573,0.004545945,0.003342009,0.038178066,165.043518402,0.200000000,0.025340742,0.089269317,0.300737478,0.015640277,189.620639524,0,103,97,6,0.134114583,49,0,0,0,0,612,53,4145,6952,4185,1052,22362
45,1709437150.714609861,1709437150.814436913,1,0,0,1,0.487183620,0.033585052,0.001784274,0.000171325,-0.001011827,-0.002231085,0.999996985,775,704,0.908387097,0.015857447,0.004863410,0.003452343,0.027038935,198.538551784,0.200000000,0.025398443,0.096711010,0.269747331,0.014879408,189.239290062,0,87,87,0,0.112258065,32,0,0,0,0,654,34,4175,7039,4217,1052,23016
46,1709437150.815246582,1709437150.915089369,1,0,0,1,0.485120010,0.038455999,0.002250955,0.000325559,-0.001225962,-0.002803512,0.999995266,779,700,0.898587933,0.021629414,0.005076388,0.003844761,0.031886206,186.168611680,0.150000000,0.026147398,0.101247508,0.262830044,0.014897867,187.328755551,0,94,90,4,0.120667522,59,0,0,0,0,625,60,4213,7133,4276,1052,23641
47,1709437150.915101290,1709437151.014925718,1,1,1,1,0.491442996,0.037465726,0.003878627,0.000449658,-0.001369274,-0.002004735,0.999996952,819,745,0.909645910,0.020958839,0.006592379,0.004937120,0.019883053,190.557874065,0.200000000,0.025998855,0.096907794,0.257786505,0.015800496,186.546151501,1,64,64,0,0.078144078,61,31,0,6,0,660,95,4231,7197,4368,1052,24301
48,1709437151.014936209,1709437151.114529371,1,0,0,1,0.496495158,0.041368989,0.008744916,-0.000434739,-0.002041763,-0.002351762,0.999995056,755,682,0.903311258,0.023353877,0.006686957,0.004827543,0.035544353,178.538148377,0.200000000,0.026604659,0.108433928,0.230556127,0.013986480,185.932928636,0,78,76,2,0.103311258,56,0,0,0,0,619,58,4265,7275,4424,1052,24920
49,1709437151.114766836,1709437151.214578152,1,0,0,1,0.510679715,0.045200839,0.010657584,-0.000245331,-0.003723157,-0.001821016,0.999991381,813,751,0.923739237,0.019737555,0.005499031,0.004099236,0.028465129,199.209530328,0.150000000,0.027116947,0.107525828,0.224943551,0.014766796,186.253065070,0,91,90,1,0.111931119,58,0,0,0,0,663,59,4298,7366,4482,1052,25583
50,1709437151.214989662,1709437151.314540386,1,0,0,1,0.545316169,0.043460354,0.012777926,-0.000311453,-0.006027160,-0.001476568,0.999980698,826,748,0.905569007,0.019137493,0.006866801,0.005015111,0.026668147,197.348078660,0.150000000,0.027006782,0.103405485,0.243109490,0.014431141,187.801784168,0,110,108,2,0.133171913,50,0,0,0,0,666,50,4345,7476,4532,1052,26249
51,1709437151.314814806,1709437151.413217306,1,0,0,1,0.575961414,0.033192846,0.011976565,0.000940603,-0.005956093,-0.000311851,0.999981771,821,738,0.898903776,0.022319270,0.006917629,0.004662139,0.032790384,184.585239028,0.150000000,0.027523261,0.108527064,0.260520595,0.016082521,187.278502790,0,102,100,2,0.124238733,52,0,0,0,0,664,55,4379,7578,4584,1052,26913
52,1709437151.414664745,1709437151.511898756,1,0,0,1,0.619649628,0.022174908,0.012439330,0.003685836,-0.004973906,0.002271493,0.999978257,811,726,0.895191122,0.017840245,0.004937168,0.003545965,0.027772812,206.130545320,0.150000000,0.026915391,0.110228464,0.282608750,0.020114805,190.659748534,0,88,86,2,0.108508015,56,0,0,0,0,663,60,4415,7666,4640,1052,27576
53,1709437151.515291214,1709437151.610733509,1,0,0,1,0.669752754,0.012873798,0.012841344,0.008523239,-0.008146854,0.002875496,0.999926355,781,699,0.895006402,0.022918959,0.005376916,0.003978527,0.030541533,208.016124421,0.150000000,0.027374751,0.116600207,0.310808501,0.020559495,191.537203378,0,82,81,1,0.104993598,62,0,0,0,0,637,62,4446,7748,4702,1052,28213
54,1709437151.615149021,1709437151.714974880,1,0,0,1,0.731469171,0.021426061,0.016540234,0.003418435,-0.012338354,0.000999341,0.999917537,804,715,0.889303483,0.021705041,0.006459366,0.004663513,0.031427189,192.858550474,0.150000000,0.027111681,0.118877735,0.349290978,0.022833552,193.205404643,0,88,78,10,0.109452736,63,0,0,0,0,650,66,4495,7836,4765,1052,28863
55,1709437151.714986324,1709437151.814080954,1,0,0,1,0.804949127,0.037180044,0.024409630,-0.005114699,-0.010531615,0.003023624,0.999926889,765,700,0.915032680,0.024222367,0.012974909,0.009307009,0.028433990,184.105166844,0.150000000,0.027357091,0.128823282,0.416150973,0.026677523,193.001786384,0,90,88,2,0.117647059,46,0,0,0,0,626,49,4523,7926,4811,1052,29489
56,1709437151.814816236,1709437151.912698984,1,0,0,1,0.890915493,0.022657337,0.023501523,0.002806891,-0.009667539,0.005222263,0.999935692,766,698,0.911227154,0.026289001,0.011170035,0.007039201,0.027338594,236.141829218,0.150000000,0.027536969,0.134584634,0.491932559,0.030305477,195.835369397,0,95,95,0,0.124020888,54,0,0,0,0,614,57,4548,8021,4865,1052,30103
57,1709437151.914657593,1709437152.011324644,1,0,0,1,0.992497066,0.019492287,0.020420537,0.008609288,-0.006262300,0.005467115,0.999928385,773,702,0.908150065,0.020448171,0.007309745,0.005065031,0.029242979,180.926538116,0.150000000,0.027695435,0.133149459,0.589020895,0.030223379,194.821260034,0,95,93,2,0.122897801,52,0,0,0,0,624,54,4574,8116,4917,1052,30727
58,1709437152.015281439,1709437152.115083694,1,0,0,1,1.115745108,0.031124114,0.030183241,-0.004729927,-0.000441115,0.001042431,0.999988173,783,705,0.900383142,0.023341421,0.008459343,0.006110161,0.030069838,190.302221184,0.100000000,0.028283069,0.127368952,0.698533463,0.038073360,195.299005906,0,77,74,3,0.098339719,47,0,0,0,0,658,48,4605,8193,4964,1052,31385
59,1709437152.115107298,1709437152.214916229,1,0,0,1,1.231354645,0.046407873,0.034329052,-0.009614664,0.002889499,0.003720773,0.999942681,830,739,0.890361446,0.020567318,0.008101187,0.005946698,0.026917993,190.650738188,0.100000000,0.028232468,0.126943868,0.804692630,0.041972503,195.243150609,0,86,84,2,0.103614458,55,0,0,0,0,686,58,4640,8279,5019,1052,32071
60,1709437152.214940071,1709437152.314775229,1,0,0,1,1.358562154,0.051469572,0.040064177,-0.007962391,0.007316929,0.002661794,0.999937987,792,725,0.915404040,0.029217431,0.014598360,0.010266402,0.030050893,178.804553714,0.050000000,0.028757810,0.147422989,0.926002657,0.044145414,194.285016306,0,112,110,2,0.141414141,56,0,0,0,0,622,58,4687,8391,5075,1052,32693
61,1709437152.314786911,1709437152.414620876,1,1,1,1,1.497353873,0.044948100,0.041813590,-0.007132521,0.002270971,0.005572765,0.999956456,767,685,0.893089961,0.023214727,0.010718520,0.006712725,0.017403471,249.193301723,0.100000000,0.028323595,0.144350652,1.051639365,0.049607551,196.678276979,1,68,66,2,0.088657106,49,24,0,6,0,623,76,4697,8459,5148,1052,33316
62,1709437152.414633036,1709437152.514465809,1,0,0,1,1.642662574,0.044508799,0.045525527,-0.005876312,0.000554030,0.003707248,0.999975709,785,706,0.899363057,0.025309637,0.010897523,0.007670313,0.027164066,206.522262860,0.100000000,0.028480118,0.137958771,1.189836772,0.052360103,196.344690485,0,97,91,6,0.123566879,58,0,0,0,0,627,61,4733,8556,5206,1052,33943
63,1709437152.515274048,1709437152.614355564,1,0,0,1,1.807069524,0.052888775,0.047756743,-0.010885121,0.003635141,0.000976483,0.999933671,784,714,0.910714286,0.024042349,0.009236929,0.006804036,0.025633277,180.125945580,0.100000000,0.028622545,0.135259555,1.346453806,0.057721959,195.188366498,0,89,86,3,0.113520408,52,0,0,0,0,643,52,4773,8645,5258,1052,34586
64,1709437152.615128994,1709437152.713128090,1,0,0,1,1.955392071,0.052000515,0.059086926,-0.008184391,-0.003233967,0.002221922,0.999958809,806,714,0.885856079,0.025826470,0.013194022,0.009228731,0.023068238,218.183004193,0.100000000,0.027867054,0.134768400,1.490707666,0.060338155,197.845340788,0,123,121,2,0.152605459,37,0,0,0,0,645,38,4812,8768,5295,1052,35231
65,1709437152.714974165,1709437152.811863899,1,0,0,1,2.127587833,0.054351091,0.062222690,0.000046013,-0.002521896,0.002859050,0.999992732,768,688,0.895833333,0.031873033,0.013898649,0.009907179,0.028406988,203.346013335,0.100000000,0.027935457,0.141805352,1.657637424,0.060414065,198.085713865,0,72,70,2,0.093750000,43,0,0,0,0,653,43,4840,8840,5338,1052,35884
66,1709437152.814807892,1709437152.910613537,1,1,1,1,2.290400622,0.060156935,0.067906247,0.002646637,-0.009202850,0.004479585,0.999944117,772,674,0.873056995,0.027956682,0.011349502,0.008087583,0.019139858,255.904114629,0.150000000,0.027298139,0.145657196,1.814049012,0.062010596,201.572489013,1,43,43,0,0.055699482,57,33,0,10,0,637,92,4857,8883,5428,1052,36521
67,1709437152.914657831,1709437153.014471292,1,0,0,1,2.492325716,0.072894701,0.072334160,0.003890895,-0.000090628,0.002510169,0.999989276,782,700,0.895140665,0.035304199,0.014033717,0.010440041,0.029395182,192.149775232,0.100000000,0.027773746,0.174309814,2.008396424,0.065211517,201.652084071,0,129,125,4,0.164961637,54,0,0,0,0,595,58,4906,9012,5482,1052,37116
68,1709437153.015292645,1709437153.113638401,1,0,0,1,2.689182803,0.080181434,0.069241770,-0.001050267,0.010055330,0.002199592,0.999946473,818,718,0.877750611,0.037606687,0.021935034,0.015286922,0.027249137,217.356616390,0.100000000,0.027358985,0.205356045,2.190595612,0.064790890,203.593007472,0,113,103,10,0.138141809,57,0,0,0,0,641,64,4960,9125,5539,1052,37757
69,1709437153.115124464,1709437153.212270498,1,0,0,1,2.876265240,0.084593241,0.075258583,-0.003999213,0.009797319,0.001641316,0.999942661,762,667,0.875328084,0.034818700,0.017628172,0.012452266,0.022172365,240.492409733,0.100000000,0.027044347,0.210243151,2.343081849,0.065274176,205.657151442,0,104,97,7,0.136482940,42,0,0,0,0,616,42,5002,9229,5581,1052,38373
