frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,localizability_reference_ready,localizability_f0_reference,localizability_lambda0_reference,localizability_f0_ratio,localizability_lambda0_ratio,directional_degenerate,sparse_degenerate,match_quality_degenerate,transition_guard_triggered,transition_guard_turn_residual_triggered,transition_guard_map_active,transition_guard_map_hold_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_localizability_f0_ratio_mean,window_localizability_lambda0_ratio_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_voxel_rejected
18,1706584505.173081875,1706584505.272928715,39,38,0.009945297,0.013832166,1,0,0,0,0,-0.123586844,0.039546439,0.007265962,0.000609804,0.000230682,-0.000025116,0.999999787,1067,810,0.759137769,0.020318447,0.010988724,0.007718424,0.032827530,102.382843457,825,0.942693160,17.086135061,293.049580884,467.586141297,0.021969467,0.020710467,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004094,0.000006252,0.000031322,0.966632171,-0.254381523,0.030204093,0.000000013,0.000000033,0.000001096,0.977298176,-0.211571901,0.011207383,0.055555556,0.025585000,0.120589818,0.532121788,0.006208050,104.359592566,0,0.021972387,0.020726089,1.000000000,1.000000000,177,173,4,0.165885661,0,0,0,0,0,890,0,2740,4431,45,0,14845
19,1706584505.272940874,1706584505.372758389,40,39,0.010078700,0.016173599,1,0,0,0,0,-0.115923119,0.034073653,0.010341040,0.001795090,0.000369403,0.000134192,0.999998312,1088,800,0.735294118,0.020215870,0.010894343,0.007533754,0.032858738,93.864920302,867,0.930287133,19.421697306,302.986009243,484.151237521,0.024079700,0.022401035,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004230,0.000005994,0.000028925,0.964944871,-0.262452216,0.000480330,0.000000016,0.000000024,0.000001189,0.974023106,-0.225189782,0.023844324,0.052631579,0.025967829,0.119261128,0.542028361,0.006527710,103.807241394,0,0.022083298,0.020814244,1.000000000,1.000000000,203,201,2,0.186580882,0,0,0,0,0,885,0,2776,4634,45,0,15730
20,1706584505.372770071,1706584505.472592831,41,40,0.012609131,0.018428511,1,0,0,0,0,-0.131240824,0.037127769,0.010057119,0.000062600,0.000482165,-0.000065039,0.999999880,1095,845,0.771689498,0.021100019,0.011109606,0.007796933,0.034772212,98.335161497,836,0.942012158,18.504781817,293.558646092,475.458736341,0.023497474,0.022134906,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003958,0.000005999,0.000026588,0.966449418,-0.256853935,-0.001256133,0.000000012,0.000000032,0.000001058,0.978414830,-0.206355703,0.011033751,0.050000000,0.026408048,0.116727236,0.557650150,0.006927437,103.533637399,0,0.022154007,0.020880277,1.000000000,1.000000000,150,148,2,0.136986301,0,0,0,0,0,945,0,2815,4784,45,0,16675
21,1706584505.472604513,1706584505.572421074,42,41,0.009211181,0.012499862,1,0,0,0,1,-0.139944126,0.041603604,0.009174785,0.000987563,0.000530248,-0.000015129,0.999999372,1067,797,0.746954077,0.018435334,0.010551303,0.007595937,0.027747235,101.971236136,844,0.937314890,17.089402293,295.019631553,478.984733558,0.021602246,0.020248107,1,0.022514378,0.021257209,0.959486695,0.952528945,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004232,0.000005969,0.000029078,0.970190966,-0.242054244,-0.011799661,0.000000017,0.000000029,0.000001148,0.978411255,-0.205958308,0.017105315,0.047619048,0.026471819,0.119592373,0.567476598,0.007028245,103.459237339,0,0.022127733,0.020850174,0.959486695,0.952528945,123,119,4,0.115276476,0,0,0,0,0,944,0,2842,4907,45,0,17619
22,1706584505.572432756,1706584505.672264338,43,42,0.010001731,0.017551761,1,0,0,0,1,-0.137430499,0.040298468,0.010274115,-0.000010587,0.000653919,0.000006046,0.999999786,1089,828,0.760330579,0.019040649,0.010764632,0.007768824,0.019822186,126.363655703,845,0.936083701,13.280897505,301.672138798,476.037690657,0.016790206,0.015717038,1,0.022476697,0.021200689,0.747005044,0.741345654,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004040,0.000006064,0.000033963,0.968437672,-0.248883257,0.013623481,0.000000014,0.000000030,0.000001147,0.978499560,-0.205666976,0.015482462,0.045454545,0.026169563,0.120263209,0.570514728,0.007069533,104.500347265,0,0.021885118,0.020616850,0.853245869,0.846937300,136,135,1,0.124885216,0,0,0,0,0,953,0,2864,5043,45,0,18572
23,1706584505.673074007,1706584505.772902966,44,43,0.010752040,0.015270075,1,0,0,0,1,-0.167690379,0.045714685,0.005781602,-0.000067937,0.000334942,0.000067153,0.999999939,1120,843,0.752678571,0.020753098,0.011554884,0.008355296,0.029764988,112.248167412,901,0.940527558,18.804897185,315.614991902,512.995440750,0.022190886,0.020871140,1,0.022447667,0.021168399,0.988560912,0.985957422,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003801,0.000005549,0.000031126,0.965148196,-0.261347267,0.013658941,0.000000011,0.000000020,0.000001065,0.973057663,-0.230021098,0.015782234,0.047619048,0.026667445,0.088314694,0.443801640,0.006170395,106.128843103,0,0.021782035,0.020501129,0.898350883,0.893277340,128,127,1,0.114285714,0,0,0,0,0,992,0,2891,5171,45,0,19564
24,1706584505.772915125,1706584505.872747898,45,44,0.010851499,0.016644961,1,0,0,0,1,-0.184759329,0.049072854,0.007183854,0.000286606,0.000490582,0.000092229,0.999999834,1093,821,0.751143641,0.019211983,0.010190605,0.007430542,0.027403971,108.269207660,812,0.935755102,12.190152667,287.589328052,460.053661981,0.016043197,0.015012503,1,0.022418637,0.021136109,0.715618750,0.710277525,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003951,0.000005950,0.000030907,0.966441276,-0.256529818,0.013554054,0.000000013,0.000000029,0.000001136,0.977271367,-0.211429241,0.015438643,0.000000000,0.027058462,0.090132600,0.452442774,0.005858683,106.108886801,0,0.021475678,0.020201071,0.852667850,0.847527386,95,92,3,0.086916743,0,0,0,0,0,998,0,2914,5266,45,0,20562
25,1706584505.872760773,1706584505.972007751,46,45,0.007729339,0.012758232,1,0,0,0,1,-0.196892662,0.051330734,0.011680141,-0.000856032,0.000987748,0.000209468,0.999999124,1062,789,0.742937853,0.018722995,0.010425405,0.007402437,0.027352357,109.060422471,815,0.937030027,17.786394485,290.305989437,455.587088422,0.023290392,0.021823797,1,0.022311599,0.021003625,1.043869261,1.039049085,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004091,0.000005786,0.000031427,0.968446597,-0.248961397,0.011375967,0.000000014,0.000000027,0.000001131,0.975760789,-0.218369862,0.014334802,0.000000000,0.027071821,0.091238776,0.465577932,0.006091188,106.243047513,0,0.021558165,0.020274831,0.890908132,0.885831726,79,76,3,0.074387947,0,0,0,0,0,983,0,2941,5345,45,0,21545
26,1706584505.972593784,1706584506.070913076,47,46,0.013196522,0.019295452,1,0,0,0,1,-0.198554367,0.053791372,0.010531138,0.000477825,0.000529818,0.000059652,0.999999744,1057,792,0.749290445,0.019498700,0.009909325,0.007349550,0.034728745,89.569172630,791,0.933182945,15.608806913,283.297383738,439.241518929,0.021145913,0.019733005,1,0.022418637,0.021136109,0.943229187,0.933615776,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004293,0.000006286,0.000028251,0.967957138,-0.250963185,0.008744014,0.000000017,0.000000030,0.000001223,0.977909469,-0.208252418,0.017999996,0.000000000,0.027621024,0.090393288,0.432972515,0.005826187,105.697707306,0,0.021805248,0.020493871,0.899628308,0.893795734,95,93,2,0.089877010,0,0,0,0,0,962,0,2968,5440,45,0,22507
27,1706584506.072422743,1706584506.169879913,48,47,0.012171430,0.016855576,1,0,0,0,1,-0.216451801,0.058868275,0.011223771,-0.000315196,0.000630988,0.000115671,0.999999745,1073,799,0.744641193,0.020643059,0.011568904,0.008418157,0.029612895,102.794849108,801,0.934865096,16.350873030,277.748767506,454.727301416,0.021835316,0.020413075,1,0.022311599,0.021003625,0.978653132,0.971883441,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004301,0.000006211,0.000028356,0.966108832,-0.258050543,0.006606215,0.000000015,0.000000030,0.000001141,0.976773480,-0.213420832,0.019108034,0.000000000,0.027370549,0.084833836,0.386166662,0.005837510,106.463548375,0,0.021659946,0.020344441,0.910917568,0.904951121,80,79,1,0.074557316,0,0,0,0,0,993,0,2982,5520,45,0,23500
28,1706584506.173064470,1706584506.272882462,49,48,0.013802123,0.019243354,1,0,0,0,1,-0.225230607,0.060764142,0.008718162,0.001068022,0.000380138,0.000056435,0.999999356,1062,803,0.756120527,0.019844912,0.010205912,0.006811422,0.027500370,102.140851444,814,0.934301550,13.462367352,291.728138772,455.330955948,0.017701496,0.016538535,1,0.022204561,0.020871140,0.797200881,0.792411665,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004433,0.000006487,0.000029866,0.967935227,-0.251197943,-0.000994689,0.000000017,0.000000033,0.000001154,0.977770441,-0.208996294,0.016897183,0.000000000,0.027307581,0.079372477,0.374923877,0.005405310,106.612382862,0,0.021385813,0.020078292,0.896702982,0.890883689,82,81,1,0.077212806,0,0,0,0,0,980,0,2995,5602,45,0,24480
29,1706584506.272894382,1706584506.372726202,50,49,0.011821941,0.019182320,1,0,0,0,1,-0.215548518,0.056585121,0.009253236,-0.000686354,0.000580630,0.000198751,0.999999576,1088,799,0.734375000,0.020632007,0.010576425,0.007549966,0.030853706,107.463895538,838,0.930701800,17.583637044,297.645674253,464.698797061,0.022545202,0.020982860,1,0.022198731,0.020824640,1.015607710,1.007597754,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004139,0.000006216,0.000029217,0.963331328,-0.267884509,0.015186947,0.000000012,0.000000026,0.000001237,0.975403734,-0.219579513,0.019297473,0.000000000,0.027550721,0.062095058,0.371346595,0.005662640,106.669894587,0,0.021340329,0.020021622,0.909914619,0.903851918,81,78,3,0.074448529,0,0,0,0,0,1007,0,3020,5683,45,0,25487
