frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
11,1517157223.122276068,1517157223.223115206,1,0,0,0,-0.003211126,-0.003060386,0.014270746,-0.000241965,0.000605270,-0.000732695,0.999999519,780,656,0.841025641,0.016862941,0.006107955,0.004403757,0.501702278,27.248122731,0.000000000,0.486046297,0.099711878,0.038792212,0.002238174,25.381038668,0,32,32,0,0.041025641,32,0,0,0,0,0,711,37,1031,1528,441,0,0,6580
12,1517157223.223135948,1517157223.323975325,1,0,0,0,-0.005317413,-0.003654829,0.014645372,-0.000063073,0.000644956,-0.000683086,0.999999557,792,667,0.842171717,0.016155783,0.005923338,0.004573652,0.476925801,27.935378314,0.000000000,0.485286256,0.099298307,0.041012607,0.002337602,25.593900305,0,44,44,0,0.055555556,35,0,0,0,0,0,708,40,1038,1572,476,0,0,7288
13,1517157223.323996067,1517157223.424835205,1,0,0,0,-0.006914867,-0.004170270,0.015026415,0.000097236,0.000711887,-0.000664025,0.999999521,781,660,0.845070423,0.016814011,0.006511742,0.004803823,0.507669513,27.093287281,0.000000000,0.487008045,0.096467399,0.042733866,0.002375944,25.709237764,0,40,38,2,0.051216389,40,0,0,0,0,0,697,44,1046,1612,516,0,0,7985
14,1517157223.424855947,1517157223.525695324,1,0,0,0,-0.007349989,-0.004363277,0.014545865,-0.000110013,0.000627152,-0.000812344,0.999999467,790,671,0.849367089,0.017311647,0.006582774,0.004975805,0.481461802,27.996637633,0.000000000,0.486611884,0.093102653,0.043410262,0.002672857,25.872623469,0,27,27,0,0.034177215,41,0,0,0,0,0,718,45,1046,1639,557,0,0,8703
15,1517157223.525716066,1517157223.626555204,1,0,0,0,-0.007719045,-0.003623989,0.014120745,0.000639360,0.000883458,-0.000849156,0.999999045,786,666,0.847328244,0.017290162,0.007725273,0.005397602,0.481319543,25.224395228,0.000000000,0.486259062,0.090084764,0.044339496,0.002745215,25.829408253,0,70,70,0,0.089058524,32,0,0,0,0,0,677,39,1056,1709,589,0,0,9380
16,1517157223.626575947,1517157223.727415323,1,0,0,0,-0.006820910,-0.003065153,0.013763751,0.000489454,0.000830966,-0.000809980,0.999999207,780,659,0.844871795,0.016321934,0.006981493,0.005339588,0.506388168,25.874368152,0.000000000,0.487517131,0.089122961,0.045455913,0.002823253,25.832218247,0,41,41,0,0.052564103,32,0,0,0,0,0,701,38,1057,1750,621,0,0,10081
17,1517157223.727436066,1517157223.828275204,1,0,0,0,-0.006965856,-0.003630570,0.011426673,0.000071734,0.000761975,-0.000781527,0.999999402,784,668,0.852040816,0.017396759,0.007521670,0.005492061,0.489081652,27.610860786,0.000000000,0.487609161,0.086473396,0.047864780,0.002879454,25.936844279,0,53,53,0,0.067602041,43,0,0,0,0,0,685,46,1064,1803,664,0,0,10766
18,1517157223.828295946,1517157223.929135323,1,0,0,0,-0.003711049,-0.001625315,0.005511034,0.002351743,0.000397558,-0.000702339,0.999996909,783,630,0.804597701,0.023297509,0.009713479,0.007066768,0.461828908,24.762739256,0.000000000,0.486176925,0.111964906,0.054908188,0.003039596,25.871616222,0,168,155,13,0.214559387,58,0,0,0,0,0,557,58,1123,1971,722,0,0,11323
19,1517157223.929156065,1517157224.029935360,1,0,0,0,0.000466074,0.001194339,0.004593887,0.002235836,-0.000004816,0.000179675,0.999997484,766,611,0.797650131,0.025834647,0.011258934,0.008746940,0.484232026,23.432445850,0.000000000,0.486074562,0.145511653,0.060030683,0.004801728,25.743238834,0,194,175,19,0.253263708,57,0,0,0,0,0,515,57,1204,2165,779,0,0,11838
20,1517157224.029957056,1517157224.130795240,1,0,0,1,0.014598848,0.000930400,0.007313734,-0.000288526,-0.000102084,0.000883085,0.999999563,788,603,0.765228426,0.025564544,0.011338874,0.009303653,0.475432427,24.307022855,0.000000000,0.485542455,0.163854830,0.074425215,0.006208629,25.671428035,0,178,169,9,0.225888325,44,0,0,0,0,0,543,67,1279,2343,823,0,0,12381
21,1517157224.130816936,1517157224.231655359,1,0,0,1,0.032234358,0.003085424,0.003518126,0.001502319,0.000172991,0.001650012,0.999997495,761,583,0.766097240,0.029545302,0.013147352,0.009821525,0.459038558,24.139447995,0.000000000,0.483626187,0.200104956,0.086031269,0.007423494,25.837330870,0,169,163,6,0.222076216,46,0,0,0,0,0,543,49,1351,2512,869,0,0,12924
22,1517157224.231677055,1517157224.332516193,1,0,0,1,0.061464639,0.006952652,-0.005058804,0.002538901,0.000173955,0.002763682,0.999992943,774,597,0.771317829,0.030991495,0.013084637,0.010094260,0.489960871,25.840613912,0.000000000,0.484116267,0.233333827,0.110892199,0.009500359,25.968386466,0,178,166,12,0.229974160,50,0,0,0,0,0,544,52,1422,2690,919,0,0,13468
23,1517157224.332536936,1517157224.433376312,1,0,0,1,0.101365796,0.007700456,-0.002701647,0.001215976,0.000532786,0.003378276,0.999993412,802,624,0.778054863,0.031111395,0.013301557,0.010378895,0.514273879,30.050564146,0.000000000,0.486083308,0.255375657,0.144902581,0.010225999,26.294094261,0,154,150,4,0.192019950,41,0,0,0,0,0,605,43,1465,2844,960,0,0,14073
24,1517157224.433397055,1517157224.534236193,1,0,0,1,0.149670318,0.011181570,-0.001979935,0.001287385,-0.000000965,0.003755701,0.999992119,777,626,0.805662806,0.034359428,0.014060308,0.010312921,0.514335053,29.170148374,0.000000000,0.487737921,0.284856264,0.189665487,0.010516410,26.412334996,0,135,134,1,0.173745174,53,0,0,0,0,0,588,54,1503,2979,1013,0,0,14661
25,1517157224.534256935,1517157224.635096312,1,0,0,1,0.209424844,0.013004751,-0.011535067,0.003423775,-0.000940475,0.004518363,0.999983489,767,588,0.766623207,0.033440929,0.015172488,0.011963302,0.497118848,24.759580579,0.000000000,0.488852461,0.303430853,0.246562692,0.011946256,26.450221671,0,166,158,8,0.216427640,43,0,0,0,0,0,558,43,1563,3145,1056,0,0,15219
26,1517157224.635117054,1517157224.735956192,1,0,0,1,0.276225278,0.013081010,-0.005673891,-0.001567492,-0.002085516,0.006289465,0.999976818,775,565,0.729032258,0.045394399,0.018395390,0.014969948,0.407163037,24.847024323,0.000000000,0.485147678,0.358901861,0.308723891,0.014953385,26.352802065,0,220,208,12,0.283870968,67,0,0,0,0,0,486,69,1645,3365,1123,0,0,15705
27,1517157224.735976934,1517157224.836816311,1,0,0,1,0.360887367,0.015544057,-0.005964947,-0.002893353,-0.001130355,0.008798853,0.999956465,754,563,0.746684350,0.042677752,0.017864978,0.014377198,0.429254207,29.919355521,0.000000000,0.482262568,0.373395038,0.389546444,0.019959354,26.612551522,0,197,195,2,0.261273210,53,0,0,0,0,0,502,55,1694,3562,1176,0,0,16207
28,1517157224.836837053,1517157224.937676191,1,0,0,1,0.451417875,0.014695232,0.000664580,0.001320667,-0.000016415,0.011122992,0.999937265,754,562,0.745358090,0.032632152,0.015108156,0.012005586,0.450819535,29.347753806,0.000000000,0.480749540,0.360428075,0.478071112,0.024576920,26.733076594,0,173,172,1,0.229442971,31,0,0,0,0,0,548,33,1726,3735,1207,0,0,16755
29,1517157224.937696934,1517157225.038473368,1,0,0,1,0.560380579,0.021357839,0.012671616,0.003599811,-0.003137637,0.022006545,0.999746422,753,554,0.735723772,0.049152801,0.020220601,0.013742422,0.429743076,26.342915397,0.000000000,0.478286432,0.379462737,0.586572500,0.046200889,26.646237793,0,141,130,11,0.187250996,55,0,0,0,0,0,553,59,1793,3876,1262,0,0,17308
30,1517157225.038494110,1517157225.139333248,1,0,0,1,0.671973435,0.036627116,-0.005946706,-0.001681650,-0.007065367,0.037949019,0.999253284,738,528,0.715447154,0.038580987,0.017637432,0.013014276,0.434499401,25.512763435,0.000000000,0.474612429,0.364594894,0.699979834,0.078149764,26.570771279,0,154,146,8,0.208672087,53,0,0,0,0,0,527,57,1867,4030,1315,0,0,17835
31,1517157225.139353991,1517157225.240193367,1,0,0,1,0.793986077,0.052239383,-0.028243031,0.000099923,-0.008035080,0.036347514,0.999306903,748,545,0.728609626,0.038132858,0.014978388,0.012851986,0.453394641,28.711361169,0.000000000,0.472197047,0.347421511,0.822771254,0.081279392,26.643933201,0,124,120,4,0.165775401,48,0,0,0,0,0,572,52,1911,4154,1363,0,0,18407
32,1517157225.240214109,1517157225.341053247,1,0,0,1,0.921490594,0.073600307,-0.045156191,0.011381457,-0.015468423,0.045396918,0.998784416,743,524,0.705248991,0.056910251,0.024449411,0.018165792,0.533095383,28.705347092,0.000000000,0.475005526,0.363840877,0.951433068,0.099025509,26.682431639,0,120,115,5,0.161507402,33,0,0,0,0,0,590,33,1957,4274,1396,0,0,18997
33,1517157225.341073990,1517157225.439888239,1,0,0,1,1.054446470,0.101351201,-0.072546388,0.016295710,-0.009689920,0.071765935,0.997241298,752,524,0.696808511,0.045877486,0.021514069,0.015696390,0.470015060,29.119565540,0.000000000,0.473122804,0.345569802,1.089312077,0.151571674,26.783745552,0,112,112,0,0.148936170,44,0,0,0,0,0,592,48,1987,4386,1440,0,0,19589
34,1517157225.441934109,1517157225.542773247,1,0,0,1,1.200822271,0.132057009,-0.073923497,0.021268485,-0.000327886,0.112579663,0.993415001,739,510,0.690121786,0.042662948,0.020621756,0.015134106,0.449508019,24.072377751,0.000000000,0.471525115,0.321690623,1.237950948,0.233729458,26.587532558,0,136,125,11,0.184032476,56,0,0,0,0,0,543,60,2042,4522,1496,0,0,20132
35,1517157225.542793989,1517157225.643633366,1,0,0,1,1.349330174,0.166274610,-0.066765636,0.012497809,0.004779091,0.139155146,0.990180191,741,534,0.720647773,0.048501817,0.022996432,0.018560017,0.400436336,24.648256488,0.000000000,0.467480954,0.300383059,1.389401488,0.287396912,26.558725621,0,131,129,2,0.176788124,53,0,0,0,0,0,556,54,2084,4653,1549,0,0,20688
36,1517157225.643654108,1517157225.744493246,1,0,0,1,1.503352722,0.219082411,-0.058337886,0.004700198,-0.000182198,0.159485389,0.987189083,739,523,0.707713126,0.041093083,0.019533970,0.015947592,0.356238058,30.073892843,0.000000000,0.459973449,0.265935833,1.550034444,0.328354756,26.768701856,0,138,135,3,0.186738836,44,0,0,0,0,0,556,45,2137,4791,1593,0,0,21244
37,1517157225.744513988,1517157225.845353365,1,0,0,1,1.657020016,0.276775530,-0.063510029,0.001203396,-0.001133635,0.161095117,0.986937501,727,490,0.674002751,0.036617596,0.016555807,0.013225633,0.393474032,28.298037977,0.000000000,0.455193068,0.231072437,1.707213094,0.331459048,26.803060715,0,110,109,1,0.151306740,38,0,0,0,0,0,578,39,2164,4901,1631,0,0,21822
38,1517157225.845374107,1517157225.946213245,1,0,0,1,1.818402404,0.332159142,-0.071323617,-0.000975629,-0.001972661,0.161905433,0.986803824,721,483,0.669902913,0.039775941,0.014953832,0.011919041,0.403325452,26.937735570,0.000000000,0.452267895,0.209497188,1.872890692,0.331346680,26.911810531,0,120,120,0,0.166435506,43,0,0,0,0,0,556,45,2200,5021,1674,0,0,22378
39,1517157225.946233988,1517157226.047013283,1,0,0,1,1.988364026,0.398221765,-0.061786558,-0.000684830,-0.001399879,0.165378916,0.986228871,708,482,0.680790960,0.038956947,0.018760968,0.013406465,0.335009858,29.193156418,0.000000000,0.444806787,0.192239822,2.041094569,0.336979000,27.199846060,0,133,127,6,0.187853107,33,0,0,0,0,0,541,34,2237,5154,1707,0,0,22919
40,1517157226.147893906,1517157226.248733282,1,0,0,1,2.341963748,0.533976431,-0.063779113,0.002597112,-0.004151581,0.170024645,0.985427643,726,474,0.652892562,0.035558294,0.017451154,0.014364574,0.459751487,26.839915276,0.000000000,0.444022739,0.174438601,2.401696103,0.344854260,27.326490681,0,158,152,6,0.217630854,30,0,0,0,0,0,535,33,2292,5312,1737,0,0,23454
41,1517157226.248754025,1517157226.349593401,1,0,0,1,2.528021386,0.611298199,-0.079346363,0.005452301,0.000349900,0.169651808,0.985488921,690,460,0.666666667,0.031617506,0.016806419,0.012702022,0.412024251,28.810865365,0.000000000,0.441672024,0.170522638,2.573074191,0.343371732,27.560061549,0,133,130,3,0.192753623,24,0,0,0,0,0,532,25,2335,5445,1761,0,0,23986
42,1517157226.349615097,1517157226.450453281,1,0,0,1,2.725872555,0.695897260,-0.097823683,0.024344426,0.012869143,0.203444693,0.978699132,749,511,0.682242991,0.045822032,0.023211674,0.017535713,0.432980913,30.425541657,0.000000000,0.438823026,0.162820985,2.749067532,0.411502609,27.789307936,0,123,116,7,0.164218959,43,0,0,0,0,0,580,46,2384,5568,1804,0,0,24566
43,1517157226.450474977,1517157226.551314354,1,0,0,1,2.910591725,0.784488824,-0.096184491,0.035184829,0.028814229,0.268624874,0.962170694,767,516,0.672750978,0.047289280,0.021036029,0.016772801,0.442146629,28.488552233,0.000000000,0.435216664,0.154643497,2.905503842,0.546469269,27.711207341,0,161,154,7,0.209908735,35,0,0,0,0,0,570,36,2451,5729,1839,0,0,25136
44,1517157226.551335096,1517157226.652174234,1,0,0,1,3.079824736,0.898080985,-0.132523903,0.034937762,0.014830012,0.299632664,0.953299371,793,539,0.679697352,0.052059134,0.019432454,0.015723466,0.441801778,30.522896766,0.000000000,0.431590000,0.156300720,3.051997843,0.608263726,27.778844760,0,131,123,8,0.165195460,40,0,0,0,0,0,621,41,2504,5860,1879,0,0,25757
45,1517157226.652194977,1517157226.753034353,1,0,0,1,3.234611209,1.016033248,-0.152335390,0.013087952,0.005254287,0.284181573,0.958666747,765,521,0.681045752,0.051984862,0.018854435,0.014289931,0.410331863,31.599265458,0.000000000,0.427250651,0.153299879,3.180552798,0.637652569,28.120829004,0,139,136,3,0.181699346,62,0,0,0,0,0,558,68,2567,5999,1941,0,0,26315
46,1517157226.753055096,1517157226.853894234,1,0,0,1,3.393971030,1.133235010,-0.178683535,-0.004255431,-0.002066298,0.260078248,0.965575956,721,468,0.649098474,0.036633324,0.017918580,0.014580622,0.364604837,32.999155289,0.000000000,0.425122741,0.157701210,3.295418991,0.682814364,28.528435553,0,116,112,4,0.160887656,32,0,0,0,0,0,572,33,2616,6115,1973,0,0,26887
47,1517157226.853914976,1517157226.954754353,1,0,0,1,3.553220124,1.235882959,-0.194234623,-0.005300434,0.000892393,0.235005365,0.971979212,724,477,0.658839779,0.041824646,0.020016413,0.015214336,0.313561589,29.308814699,0.000000000,0.419338110,0.157911963,3.394743945,0.729958904,28.497908511,0,94,90,4,0.129834254,39,0,0,0,0,0,591,39,2666,6209,2012,0,0,27478
48,1517157226.954775095,1517157227.055552244,1,0,0,1,3.721371321,1.332512582,-0.215294712,0.007639272,0.001225040,0.238298661,0.971161104,749,472,0.630173565,0.035753976,0.018593536,0.015198174,0.335446376,29.481827551,0.000000000,0.413569452,0.152666396,3.479997942,0.715008868,28.504612199,0,120,118,2,0.160213618,30,0,0,0,0,0,599,30,2707,6329,2042,0,0,28077
49,1517157227.055572987,1517157227.156412363,1,0,0,1,3.892243343,1.424161196,-0.225829027,0.008674881,0.003446093,0.243885763,0.969759045,760,472,0.621052632,0.045194632,0.017504458,0.014068010,0.328559110,27.386129899,0.000000000,0.408510254,0.150110448,3.560021511,0.694611271,28.556772924,0,121,117,4,0.159210526,35,0,0,0,0,0,599,40,2756,6450,2077,0,0,28676
50,1517157227.156433105,1517157227.257272243,1,0,0,1,4.058467062,1.516944446,-0.236968281,0.008201723,0.001021775,0.245619491,0.969331085,763,490,0.642201835,0.040693899,0.016285377,0.013845141,0.288804950,26.217946069,0.000000000,0.401225531,0.148586857,3.625700910,0.694914347,28.592032055,0,106,104,2,0.138925295,37,0,0,0,0,0,620,37,2797,6556,2114,0,0,29296
51,1517157227.257292986,1517157227.358132362,1,0,0,1,4.221597205,1.612046322,-0.242886535,0.013026813,0.001873337,0.250154393,0.968116508,795,510,0.641509434,0.034309385,0.014903169,0.012470893,0.307297660,24.048686248,0.000000000,0.393920682,0.153688863,3.684238021,0.686498335,28.358898309,0,105,99,6,0.132075472,36,0,0,0,0,0,654,36,2841,6661,2150,0,0,29950
52,1517157227.358153105,1517157227.458992243,1,0,0,1,4.380272248,1.709102669,-0.257360874,0.018635430,0.007868451,0.270458039,0.962519225,806,518,0.642679901,0.041032859,0.015962939,0.013157784,0.290628642,24.551452456,0.000000000,0.381797345,0.134933012,3.732249522,0.675923117,28.151203578,0,129,128,1,0.160049628,38,0,0,0,0,0,634,43,2879,6790,2188,0,0,30584
53,1517157227.459012985,1517157227.559852362,1,0,0,1,4.536846644,1.809916097,-0.256551698,0.015468721,0.015801653,0.294963127,0.955252731,842,544,0.646080760,0.039462038,0.017539464,0.012570752,0.257374080,27.060092331,0.000000000,0.371165296,0.134359400,3.768905861,0.645133312,28.048229917,0,146,145,1,0.173396675,41,0,0,0,0,0,653,43,2922,6936,2229,0,0,31237
54,1517157227.559873104,1517157227.660712242,1,0,0,1,4.690260312,1.914575017,-0.266213608,-0.001304457,0.011047889,0.280931945,0.959663214,799,502,0.628285357,0.039759284,0.016709432,0.013899057,0.226407922,27.540549094,0.000000000,0.360010291,0.134870009,3.802302867,0.621175480,28.221638484,0,134,132,2,0.167709637,38,0,0,0,0,0,623,42,2965,7070,2267,0,0,31860
55,1517157227.660732985,1517157227.761572361,1,0,0,1,4.852624943,2.018118315,-0.253639343,-0.013825178,0.005038723,0.238960026,0.970917907,790,515,0.651898734,0.042381337,0.018414409,0.013818353,0.233121372,26.568894468,0.000000000,0.351644543,0.129821078,3.832241872,0.667326005,28.317670383,0,119,115,4,0.150632911,36,0,0,0,0,0,631,40,2997,7189,2303,0,0,32491
56,1517157227.761593103,1517157227.862432241,1,0,0,1,5.014891150,2.097632225,-0.258719564,-0.023486755,0.004018060,0.196342765,0.980245758,794,503,0.633501259,0.037206922,0.016215234,0.011972466,0.214495318,29.560350799,0.000000000,0.344557406,0.131911124,3.848792026,0.751517288,28.291993281,0,123,119,4,0.154911839,39,0,0,0,0,0,626,45,3035,7312,2342,0,0,33117
57,1517157227.862452984,1517157227.963292360,1,0,0,1,5.188360846,2.175247488,-0.283149348,-0.024503081,0.009834940,0.156955916,0.987252609,852,555,0.651408451,0.040981494,0.019661341,0.014397957,0.253709502,27.252416121,0.000000000,0.337569179,0.129199286,3.869597462,0.830142730,28.239712188,0,157,153,4,0.184272300,44,0,0,0,0,0,648,47,3075,7469,2386,0,0,33765
58,1517157227.963313103,1517157228.064091206,1,0,0,1,5.359407017,2.230244899,-0.312575807,-0.027870495,0.010240901,0.109388002,0.993555547,818,534,0.652811736,0.033758759,0.015950973,0.011595321,0.242783726,26.292624555,0.000000000,0.329542093,0.135642095,3.869063395,0.919206757,28.207456638,0,131,129,2,0.160146699,37,0,0,0,0,0,649,38,3104,7600,2423,0,0,34414
59,1517157228.064111948,1517157228.164951324,1,0,0,1,5.533117711,2.250787479,-0.320812753,-0.023032013,0.008378496,0.071420635,0.997145135,804,494,0.614427861,0.029669052,0.013224486,0.009769671,0.218922609,28.409001449,0.000000000,0.323737731,0.149410742,3.665409215,0.985847038,28.168248889,0,100,95,5,0.124378109,26,0,0,0,0,0,678,26,3123,7700,2449,0,0,35092
60,1517157228.164972067,1517157228.265811205,1,0,0,1,5.697988191,2.266371788,-0.337166814,-0.018960989,0.011034609,0.058736979,0.998032407,791,503,0.635903919,0.030410943,0.013512051,0.010376285,0.247505811,26.609520281,0.000000000,0.313125447,0.157760707,3.629734927,1.010533836,28.156729139,0,89,88,1,0.112515803,30,0,0,0,0,0,671,31,3147,7789,2479,0,0,35763
61,1517157228.265831947,1517157228.366671324,1,0,0,1,5.864762146,2.283535527,-0.344956035,-0.012218279,0.009394788,0.058317361,0.998179111,815,521,0.639263804,0.028964833,0.013455057,0.009638120,0.244718546,26.828817546,0.000000000,0.304760162,0.163262763,3.581599557,0.941820050,28.057626748,0,104,99,5,0.127607362,23,0,0,0,0,0,687,24,3173,7893,2502,0,0,36450
62,1517157228.366692066,1517157228.467531204,1,0,0,1,6.032844057,2.308623294,-0.358281671,-0.013303163,0.007070091,0.061534055,0.997991282,807,511,0.633209418,0.032775558,0.015434239,0.011381001,0.207239454,28.178435016,0.000000000,0.293473089,0.166331760,3.547193607,0.812577786,27.945271416,0,116,115,1,0.143742255,31,0,0,0,0,0,657,34,3206,8009,2533,0,0,37107
63,1517157228.467551947,1517157228.568391323,1,0,0,1,6.203278229,2.327380455,-0.364584766,-0.006931850,0.005598289,0.065240571,0.997829783,832,530,0.637019231,0.036887421,0.015916303,0.011763024,0.273274786,24.883485585,0.000000000,0.285029496,0.161718500,3.511737521,0.756806809,27.765018084,0,115,112,3,0.138221154,29,0,0,0,0,0,685,32,3238,8124,2562,0,0,37792
64,1517157228.568413019,1517157228.669251204,1,0,0,1,6.365501034,2.359933017,-0.362604608,0.004804994,0.001336761,0.080410747,0.996749335,872,555,0.636467890,0.035876102,0.015719363,0.009409058,0.252855291,27.891022103,0.000000000,0.275582172,0.143963587,3.481593959,0.754369268,27.633424351,0,101,99,2,0.115825688,25,0,0,0,0,0,746,25,3275,8225,2587,0,0,38538
65,1517157228.669272900,1517157228.770111322,1,0,0,1,6.528622117,2.395860946,-0.365543035,0.017375765,0.003863237,0.106629918,0.994139436,867,534,0.615916955,0.032654594,0.015419516,0.010093032,0.235310747,26.058973239,0.000000000,0.266831116,0.121078975,3.449086048,0.756952440,27.356409740,0,101,99,2,0.116493656,23,0,0,0,0,0,743,23,3306,8326,2610,0,0,39281
66,1517157228.770133018,1517157228.870972395,1,0,0,1,6.695444892,2.443755475,-0.382336488,0.025732512,0.014113297,0.156521806,0.987238359,887,568,0.640360767,0.039513333,0.015845971,0.011342567,0.232652109,24.743573165,0.000000000,0.260233480,0.121642884,3.433356633,0.806415929,26.943630634,0,104,103,1,0.117249154,34,0,0,0,0,0,743,40,3337,8430,2644,0,0,40024
67,1517157228.870992899,1517157228.971832275,1,0,0,1,6.854295715,2.515184146,-0.403841782,0.029133192,0.019752962,0.210791501,0.976897139,872,537,0.615825688,0.032928753,0.016781463,0.011286866,0.202476487,27.052904823,0.000000000,0.254679225,0.121368261,3.413772015,0.910493877,26.830835140,0,98,98,0,0.112385321,28,0,0,0,0,0,744,30,3364,8528,2672,0,0,40768
68,1517157228.971853018,1517157229.072630405,1,0,0,1,6.981090223,2.614370630,-0.416287496,0.011639709,0.010359829,0.228123654,0.973507468,831,501,0.602888087,0.038686165,0.021156614,0.013747980,0.225680981,25.239854611,0.000000000,0.249190955,0.121455531,3.381048486,0.933604712,26.618736493,0,88,86,2,0.105896510,26,0,0,0,0,0,715,28,3388,8616,2698,0,0,41483
