frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_voxel_rejected
21,1706584507.472617388,1706584507.572454929,1,0,0,1,-0.021888050,-0.003849229,-0.003853840,0.001501883,0.000047710,0.000525507,0.999998733,1089,860,0.789715335,0.023445223,0.011342111,0.007958388,0.038324494,94.110671649,0.150000000,0.033310023,0.073453117,0.280972408,0.006768958,97.352392873,0,120,120,0,0.110192837,35,0,0,0,0,934,35,2532,4704,1504,49,16393
22,1706584507.572466612,1706584507.672288656,1,0,0,1,-0.009209727,-0.009895505,-0.002831790,0.001822405,0.000259800,0.000912427,0.999997889,1130,891,0.788495575,0.023878021,0.011522937,0.007424967,0.031304545,105.470948857,0.100000000,0.033997948,0.071455118,0.267551206,0.006995914,96.894113787,0,121,116,5,0.107079646,36,0,0,0,0,970,39,2570,4825,1540,49,17363
23,1706584507.673099756,1706584507.772921801,1,0,0,1,0.001266330,-0.012584854,-0.003653400,0.001902280,0.000082871,0.000795137,0.999997871,1122,869,0.774509804,0.024551480,0.011749366,0.007550372,0.045015896,86.707061306,0.050000000,0.035293993,0.071413419,0.264738621,0.006934671,95.221744593,0,136,134,2,0.121212121,36,0,0,0,0,946,40,2607,4961,1576,49,18309
24,1706584507.772933006,1706584507.872766972,1,0,0,1,0.015847616,-0.013287804,-0.000806241,0.001985551,0.000329792,0.000438478,0.999997878,1100,878,0.798181818,0.025172972,0.012031159,0.008172566,0.042800557,93.198252613,0.000000000,0.036556795,0.071915941,0.262164598,0.007517072,93.648955531,0,120,118,2,0.109090909,33,0,0,0,0,947,33,2635,5081,1609,49,19256
25,1706584507.872778416,1706584507.972614050,1,0,0,1,0.019787400,-0.013922432,-0.002227551,0.001998858,0.000096873,0.000465908,0.999997889,1078,852,0.790352505,0.023491878,0.010582175,0.007345069,0.037896973,95.911990479,0.000000000,0.037104796,0.071168543,0.239896256,0.006793292,93.589403988,0,94,93,1,0.087198516,34,0,0,0,0,950,34,2653,5175,1643,49,20206
26,1706584507.972625494,1706584508.072063923,1,0,0,1,0.021553681,-0.013684749,-0.002657677,0.001746808,0.000056387,0.000495224,0.999998350,1061,844,0.795475966,0.022305844,0.011704551,0.008392863,0.042804969,93.814178688,0.000000000,0.037831295,0.070665835,0.210840592,0.006607853,93.396025952,0,93,90,3,0.087653157,36,0,0,0,0,932,36,2676,5268,1679,49,21138
27,1706584508.072475195,1706584508.170465469,1,0,0,1,0.015294277,-0.010312546,-0.003004568,0.001729790,0.000172831,0.000372485,0.999998420,1070,858,0.801869159,0.021485709,0.011195326,0.007456163,0.033722880,101.876122854,0.000000000,0.037906822,0.072989793,0.213928744,0.006721017,93.706111164,0,89,86,3,0.083177570,29,0,0,0,0,952,29,2702,5357,1708,49,22090
28,1706584508.172723532,1706584508.272552252,1,0,0,1,0.000732503,-0.006323126,-0.002260592,0.001311892,0.000006118,0.000294159,0.999999096,1059,820,0.774315392,0.021922565,0.010921691,0.007724967,0.047611469,89.229671903,0.000000000,0.039036581,0.074370581,0.200069047,0.006781276,93.114092129,0,87,85,2,0.082152975,37,0,0,0,0,935,37,2722,5444,1745,49,23025
29,1706584508.272564650,1706584508.372388363,1,0,0,1,0.000102489,-0.006036500,-0.002043860,0.001677061,0.000054535,-0.000189903,0.999998574,1087,861,0.792088316,0.021234624,0.010593994,0.007353460,0.038271478,97.062762462,0.000000000,0.038767018,0.064454403,0.191637260,0.007393729,93.725253016,0,99,98,1,0.091076357,37,0,0,0,0,950,38,2743,5543,1782,49,23975
30,1706584508.372400761,1706584508.472219944,1,0,0,1,-0.004695831,-0.003780263,-0.002632329,0.001441399,-0.000628149,-0.000015862,0.999998764,1057,835,0.789971618,0.020820479,0.010919889,0.007780055,0.033283279,105.396975316,0.000000000,0.038562784,0.062154577,0.190656087,0.007624198,94.633461708,0,73,72,1,0.069063387,25,0,0,0,0,959,25,2758,5616,1807,49,24934
31,1706584508.473029613,1706584508.572023630,1,0,0,1,0.015987466,-0.007564478,-0.002184197,0.001164980,-0.001480866,-0.001445976,0.999997180,1050,819,0.780000000,0.021823205,0.011526910,0.007508181,0.031451621,104.218094366,0.000000000,0.038158347,0.059796898,0.210391499,0.010229975,95.603733494,0,70,69,1,0.066666667,37,0,0,0,0,943,37,2770,5686,1844,49,25877
32,1706584508.572886467,1706584508.671166420,1,0,0,1,0.043578343,-0.006331902,0.000924895,0.000847507,-0.001191065,-0.004184827,0.999990175,1080,852,0.788888889,0.024425042,0.011376505,0.008058296,0.031914562,110.267394049,0.000000000,0.037908247,0.055322404,0.228739528,0.015414488,96.602935062,0,93,89,4,0.086111111,38,0,0,0,0,949,38,2791,5779,1882,49,26826
33,1706584508.672724485,1706584508.772552967,1,0,0,1,0.091973734,-0.006262526,0.000680739,-0.000478699,-0.002323312,-0.007663856,0.999967819,1118,874,0.781753131,0.023862764,0.012990129,0.009098466,0.034897250,105.384759372,0.000000000,0.037074216,0.056390379,0.272634777,0.021786704,98.192456169,0,107,106,1,0.095706619,34,0,0,0,0,977,34,2819,5886,1916,49,27803
34,1706584508.772565365,1706584508.872396946,1,0,0,1,0.159191418,-0.012380107,0.002248253,-0.000505275,-0.001844842,-0.011559818,0.999931354,1122,880,0.784313725,0.022749594,0.011391250,0.007643747,0.042421004,93.418579957,0.000000000,0.037312041,0.052790314,0.312659003,0.029351101,98.389120846,0,83,83,0,0.073975045,25,0,0,0,0,1014,25,2840,5969,1941,49,28817
35,1706584508.872408390,1706584508.972235680,1,0,0,1,0.227451980,-0.015175378,0.005446114,-0.002568590,-0.004855763,-0.016584961,0.999847370,1187,909,0.765796125,0.024121004,0.012357737,0.008717579,0.037603755,99.737675141,0.000000000,0.037527193,0.053530525,0.365298290,0.038802000,98.304395853,0,92,88,4,0.077506318,29,0,0,0,0,1059,36,2860,6061,1970,49,29876
36,1706584508.973046541,1706584509.072878361,1,0,0,1,0.314395340,-0.019776884,0.006560505,-0.005074319,-0.005002864,-0.021763685,0.999737748,1208,945,0.782284768,0.021371912,0.012184045,0.008472032,0.029872507,120.886831527,0.000000000,0.036823728,0.055281058,0.430775146,0.048359837,99.686315265,0,129,123,6,0.106788079,33,0,0,0,0,1046,33,2885,6190,2003,49,30922
37,1706584509.072890520,1706584509.172708750,1,0,0,1,0.419743465,-0.034787127,0.000056307,-0.001766745,-0.002672564,-0.025783078,0.999662427,1194,930,0.778894472,0.030440264,0.015075150,0.010814980,0.041779256,98.272958821,0.000000000,0.037018785,0.088647962,0.519340802,0.055536557,99.856096820,0,104,103,1,0.087102178,42,0,0,0,0,1048,42,2908,6294,2045,49,31970
38,1706584509.172720432,1706584509.272556543,1,0,0,1,0.515904356,-0.054233032,-0.000516324,0.002812030,-0.000298127,-0.032834121,0.999456815,1168,911,0.779965753,0.024873520,0.013298435,0.008935613,0.034549303,108.978061672,0.000000000,0.037110440,0.088493426,0.612896911,0.069505523,100.398640110,0,91,91,0,0.077910959,27,0,0,0,0,1050,27,2924,6385,2072,49,33020
39,1706584509.272568226,1706584509.371421099,1,0,0,1,0.617138678,-0.066803168,0.002211766,0.002368779,0.004211004,-0.040248354,0.999178025,1202,916,0.762063228,0.024875323,0.014045061,0.009981020,0.032262483,107.670206649,0.000000000,0.036915610,0.088157798,0.708051237,0.084183922,101.023018843,0,76,75,1,0.063227953,27,0,0,0,0,1098,28,2941,6461,2099,49,34118
40,1706584509.372405529,1706584509.469961643,1,0,0,1,0.711820245,-0.079517847,0.004835126,0.002193553,0.005499782,-0.047558512,0.998850904,1196,917,0.766722408,0.023578192,0.013553572,0.009514333,0.040156040,108.269714041,0.000000000,0.037397216,0.087929936,0.796702557,0.098650359,100.994145586,0,108,106,2,0.090301003,29,0,0,0,0,1059,29,2972,6569,2128,49,35177
41,1706584509.473045111,1706584509.572850943,1,0,0,1,0.812733483,-0.094853324,0.008159799,0.000237991,0.007548995,-0.053586946,0.998534624,1246,945,0.758426966,0.025194074,0.013466768,0.009675650,0.046675956,104.149793642,0.000000000,0.037814789,0.088945059,0.884745127,0.109973568,101.496101686,0,127,124,3,0.101926164,28,0,0,0,0,1091,28,3011,6696,2156,49,36268
42,1706584509.572875738,1706584509.672702074,1,0,0,1,0.882187680,-0.106373479,0.010884173,0.000126990,0.005940488,-0.058863907,0.998248333,1255,973,0.775298805,0.025629386,0.014146884,0.009554362,0.045478932,109.004620477,0.000000000,0.038523509,0.090533178,0.944354034,0.120308160,101.672785267,0,125,122,3,0.099601594,35,0,0,0,0,1095,35,3035,6821,2191,49,37363
43,1706584509.672713518,1706584509.772538185,1,0,0,1,0.941966204,-0.123991252,0.009867076,0.003753675,0.003497426,-0.062858939,0.998009234,1280,976,0.762500000,0.026168390,0.014196501,0.009871594,0.048907179,108.917481081,0.000000000,0.038718073,0.092762017,0.991809661,0.127571392,102.783306256,0,118,116,2,0.092187500,41,0,0,0,0,1121,41,3063,6939,2232,49,38484
44,1706584509.772550344,1706584509.872293949,1,0,0,1,0.997566866,-0.136855001,0.010785273,0.003681979,-0.000911258,-0.065975622,0.997814026,1346,990,0.735512630,0.027291866,0.013779675,0.009238820,0.045934466,114.748179656,0.000000000,0.038874768,0.097061460,1.044650260,0.133794347,103.860802608,0,141,139,2,0.104754829,49,0,0,0,0,1156,49,3103,7080,2281,49,39640
45,1706584509.872780561,1706584509.972597599,1,0,0,1,1.031724061,-0.141259869,0.009662295,0.001468416,-0.002713892,-0.068772720,0.997627582,1336,1008,0.754491018,0.026695800,0.013861296,0.009733993,0.044632885,118.903117594,0.000000000,0.039211564,0.099610927,1.077275240,0.139346184,105.010358963,0,110,108,2,0.082335329,41,0,0,0,0,1185,41,3133,7190,2322,49,40825
46,1706584509.972609520,1706584510.072422028,1,0,0,1,1.069460071,-0.145799654,0.013098455,-0.001026797,-0.001454324,-0.070484112,0.997511313,1351,998,0.738712065,0.027355859,0.014109091,0.009902571,0.062775977,97.234989730,0.000000000,0.040210114,0.101403968,1.108319912,0.142520371,105.181399516,0,130,126,4,0.096225019,41,0,0,0,0,1180,41,3173,7320,2363,49,42005
47,1706584510.072434187,1706584510.172255039,1,0,0,1,1.084149687,-0.150314862,0.014375253,-0.000224327,-0.001474840,-0.070966944,0.997477552,1424,1061,0.745084270,0.024268457,0.013571597,0.009703743,0.047881722,112.928218631,0.000000000,0.040918056,0.097325618,1.108624060,0.143333613,105.734004304,0,121,117,4,0.084971910,37,0,0,0,0,1265,38,3208,7441,2400,49,43270
48,1706584510.173065901,1706584510.272901297,1,0,0,1,1.083582493,-0.153765459,0.013445558,0.000460608,-0.002123931,-0.070712179,0.997494393,1425,1054,0.739649123,0.027278597,0.014030187,0.010219937,0.060795196,102.802501906,0.000000000,0.041577243,0.096414302,1.111517149,0.142873395,106.412645805,0,114,109,5,0.080000000,48,0,0,0,0,1256,55,3235,7555,2448,49,44526
49,1706584510.272913456,1706584510.372736692,1,0,0,1,1.080236960,-0.152464665,0.014223844,-0.001173371,-0.002900058,-0.070496650,0.997507110,1391,1054,0.757728253,0.024400094,0.012743716,0.009091617,0.064470091,99.252345215,0.000000000,0.042887173,0.090396482,1.109855212,0.142967378,106.522124942,0,97,93,4,0.069734004,33,0,0,0,0,1259,35,3256,7652,2481,49,45785
50,1706584510.372748613,1706584510.472571611,1,0,0,1,1.068402332,-0.149802534,0.013125295,-0.001494634,-0.004021013,-0.069996010,0.997538047,1429,1056,0.738978307,0.024667492,0.012781305,0.009076814,0.039524640,125.359357167,0.000000000,0.043199241,0.081792192,1.101003800,0.141112866,107.520244035,0,100,97,3,0.069979006,42,0,0,0,0,1287,42,3282,7752,2523,49,47072
51,1706584510.472583055,1706584510.572421074,1,0,0,1,1.063178921,-0.148738065,0.011691765,-0.000872717,-0.004214367,-0.069689046,0.997559479,1389,1064,0.766018719,0.023922234,0.012359946,0.008815302,0.058585407,101.133916089,0.000000000,0.044555931,0.076770062,1.078731112,0.136246959,107.366035121,0,88,86,2,0.063354932,41,0,0,0,0,1260,41,3300,7840,2564,49,48332
52,1706584510.572432995,1706584510.671058655,1,0,0,1,1.054071816,-0.143356295,0.012658764,-0.001190589,-0.004145351,-0.069657025,0.997561676,1409,1086,0.770759404,0.024309930,0.013178293,0.009389577,0.054083675,108.219951140,0.000000000,0.045664386,0.076880947,1.040957574,0.129359768,107.263662975,0,92,91,1,0.065294535,38,0,0,0,0,1279,38,3319,7932,2602,49,49611
53,1706584510.673067093,1706584510.772899628,1,0,0,1,1.049359346,-0.143497519,0.013842035,-0.000868676,-0.004006089,-0.069380266,0.997581864,1367,1017,0.743964887,0.024955828,0.012916251,0.008656120,0.051150849,105.901256926,0.000000000,0.046477066,0.075845148,0.978304686,0.122119308,107.289487853,0,92,90,2,0.067300658,32,0,0,0,0,1243,32,3345,8024,2634,49,50854
54,1706584510.772910118,1706584510.872747898,1,0,0,1,1.049769413,-0.140893813,0.013381677,-0.001144097,-0.004029591,-0.069603616,0.997565933,1386,1066,0.769119769,0.026677659,0.013390728,0.009445930,0.054101461,104.479612157,0.000000000,0.047061089,0.072825619,0.912587811,0.112535692,107.842539463,0,93,90,3,0.067099567,41,0,0,0,0,1252,41,3361,8117,2675,49,52106
55,1706584510.872760057,1706584510.972577095,1,0,0,1,1.052009612,-0.140436528,0.012093585,-0.001097635,-0.004156023,-0.069551491,0.997569102,1411,1077,0.763288448,0.024610995,0.013368566,0.009149953,0.048877232,110.209293601,0.000000000,0.047624763,0.072206535,0.828139905,0.102306297,108.366120386,0,97,94,3,0.068745571,31,0,0,0,0,1283,31,3380,8214,2706,49,53389
56,1706584510.972589254,1706584511.072427750,1,0,0,1,1.049294684,-0.139929521,0.012797213,-0.001012243,-0.003872213,-0.069636607,0.997564396,1402,1064,0.758915835,0.024195343,0.012762134,0.008649652,0.053029862,110.917290302,0.000000000,0.048782631,0.063117246,0.724379299,0.094395999,107.867643325,0,66,65,1,0.047075606,36,0,0,0,0,1300,36,3393,8280,2742,49,54689
57,1706584511.072440386,1706584511.172271490,1,0,0,1,1.049895168,-0.138381985,0.013955666,-0.001461157,-0.004021110,-0.069679539,0.997560253,1387,1055,0.760634463,0.023678961,0.012846264,0.009403516,0.048590203,114.642181334,0.000000000,0.049123178,0.048260885,0.628294455,0.080359810,108.686104450,0,79,79,0,0.056957462,28,0,0,0,0,1280,28,3407,8359,2770,49,55969
58,1706584511.173082829,1706584511.272895813,1,0,0,1,1.047981629,-0.138604305,0.014375651,-0.001319597,-0.003878457,-0.069572595,0.997568479,1378,1029,0.746734398,0.024943340,0.013220384,0.008706483,0.059650527,104.362557729,0.000000000,0.050378239,0.048217304,0.528217898,0.065753916,108.455329253,0,68,66,2,0.049346880,36,0,0,0,0,1274,36,3423,8427,2806,49,57243
59,1706584511.272907734,1706584511.372746229,1,0,0,1,1.047059019,-0.137641116,0.013543521,-0.001458659,-0.003965830,-0.069589862,0.997566737,1412,1059,0.750000000,0.024036300,0.013210939,0.009139859,0.055291822,104.753363563,0.000000000,0.051529706,0.049324187,0.434222477,0.051154835,108.309487099,0,68,68,0,0.048158640,25,0,0,0,0,1319,25,3441,8495,2831,49,58562
60,1706584511.372758389,1706584511.472580194,1,0,0,1,1.057955981,-0.140434801,0.014419382,-0.001263884,-0.003798251,-0.069625248,0.997565186,1404,1059,0.754273504,0.025245941,0.013095507,0.009270756,0.053246350,116.484525976,0.000000000,0.052184222,0.046926847,0.343379937,0.039129645,108.720227696,0,68,68,0,0.048433048,36,0,0,0,0,1299,37,3458,8563,2867,49,59861
61,1706584511.472591877,1706584511.571712494,1,0,0,1,1.062860420,-0.140511259,0.014864591,-0.001275348,-0.003943215,-0.069667077,0.997561689,1410,1064,0.754609929,0.024558415,0.012732311,0.008780630,0.069919548,94.421870877,0.000000000,0.053346401,0.047391966,0.277849321,0.028643483,108.233831558,0,75,72,3,0.053191489,25,0,0,0,0,1308,27,3475,8638,2892,49,61169
62,1706584511.572435379,1706584511.672273159,1,0,0,1,1.065370034,-0.140727562,0.013843437,-0.001342888,-0.004192338,-0.069491246,0.997572848,1390,1047,0.753237410,0.025587502,0.013771810,0.009695982,0.044393311,116.806084284,0.000000000,0.053292120,0.047370584,0.218238451,0.021021234,108.623904748,0,73,70,3,0.052517986,35,0,0,0,0,1282,35,3489,8711,2927,49,62451
63,1706584511.673083067,1706584511.772912025,1,0,0,1,1.060163411,-0.138209068,0.013890212,-0.001044109,-0.003946550,-0.069707508,0.997559120,1409,1067,0.757274663,0.023226473,0.011566651,0.008284315,0.050059202,110.585722546,0.000000000,0.053349721,0.049905874,0.166945661,0.015180546,108.707316821,0,66,65,1,0.046841732,26,0,0,0,0,1317,26,3500,8777,2953,49,63768
64,1706584511.772923946,1706584511.872084856,1,0,0,1,1.063214059,-0.137413985,0.013913187,-0.001237487,-0.003980815,-0.069684747,0.997560353,1390,1069,0.769064748,0.024574500,0.012775885,0.008757749,0.053471098,110.020845482,0.000000000,0.053726553,0.046072766,0.135639950,0.009617471,108.470950112,0,76,74,2,0.054676259,34,0,0,0,0,1280,34,3512,8853,2987,49,65048
65,1706584511.872745514,1706584511.970678329,1,0,0,1,1.061028342,-0.138056332,0.013315940,-0.000975691,-0.003966235,-0.069573306,0.997568480,1372,1031,0.751457726,0.024469493,0.012757218,0.008878601,0.047584533,124.116503351,0.000000000,0.053874135,0.043554515,0.099831974,0.006419530,108.731619400,0,69,68,1,0.050291545,28,0,0,0,0,1275,28,3525,8922,3015,49,66323
66,1706584511.972586632,1706584512.069298267,1,0,0,1,1.063197227,-0.137887491,0.014160825,-0.000853398,-0.003959754,-0.069726270,0.997557938,1386,1077,0.777056277,0.024554715,0.013690183,0.009653270,0.053160794,107.894403334,0.000000000,0.053393376,0.037127456,0.086744891,0.005756711,109.264590081,0,76,74,2,0.054834055,33,0,0,0,0,1277,33,3541,8998,3048,49,67600
67,1706584512.072429657,1706584512.172257662,1,0,0,1,1.060850268,-0.136132448,0.014680146,-0.000777936,-0.003821943,-0.069727953,0.997558419,1376,1039,0.755087209,0.023687852,0.013692827,0.009053684,0.052449118,109.619750877,0.000000000,0.053621746,0.038077488,0.086102766,0.005252935,109.099166693,0,56,54,2,0.040697674,23,0,0,0,0,1297,23,3555,9054,3071,49,68897
68,1706584512.173067093,1706584512.272897005,1,0,0,1,1.053818899,-0.134723415,0.015046427,-0.000572738,-0.003825130,-0.069660282,0.997563274,1383,1048,0.757772957,0.025630988,0.012889062,0.008720617,0.056555209,102.298066880,0.000000000,0.053409747,0.031061577,0.089610346,0.004946963,109.073944942,0,71,69,2,0.051337672,34,0,0,0,0,1278,34,3569,9125,3105,49,70175
69,1706584512.272909641,1706584512.372749805,1,0,0,1,1.055309369,-0.135737917,0.015143782,-0.000405159,-0.003988615,-0.069676706,0.997561569,1388,1054,0.759365994,0.024378030,0.013326771,0.009206028,0.052187901,109.348890449,0.000000000,0.052795637,0.031075125,0.079235956,0.003973942,109.578772203,0,61,60,1,0.043948127,30,0,0,0,0,1297,30,3581,9186,3135,49,71472
