frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_voxel_rejected
43,1517157225.542793989,1517157225.643633366,1,0,0,1,1.420635808,0.170884946,-0.056299546,0.016728857,-0.011779869,0.153428264,0.987947948,752,543,0.722074468,0.031893213,0.017817941,0.013096807,0.485617745,26.415422059,0.000000000,0.548424335,0.151933104,1.400377440,0.289369361,25.315402251,0,127,127,0,0.168882979,24,0,0,0,0,600,25,2289,4513,1256,0,27464
44,1517157225.643654108,1517157225.744493246,1,0,0,1,1.569548987,0.236332518,-0.056319872,0.010026031,-0.015627470,0.173139413,0.984722298,738,511,0.692411924,0.036723995,0.019910480,0.014429739,0.447665878,27.106202431,0.000000000,0.543385772,0.144924673,1.558834872,0.329091503,25.539564958,0,118,112,6,0.159891599,22,0,0,0,0,597,23,2326,4631,1278,0,28061
45,1517157225.744513988,1517157225.845353365,1,0,0,1,1.728500676,0.302440359,-0.060814641,0.007134161,-0.016705294,0.174619557,0.984468408,718,506,0.704735376,0.031870228,0.015379825,0.011725694,0.435456644,27.163171475,0.000000000,0.536405673,0.132358086,1.727889375,0.332001320,25.809689550,0,95,92,3,0.132311978,20,0,0,0,0,602,21,2352,4726,1298,0,28663
46,1517157225.845374107,1517157225.946213245,1,0,0,1,1.891188170,0.364124737,-0.066691761,0.006910998,-0.017630164,0.175620709,0.984275765,727,524,0.720770289,0.031311577,0.016232585,0.012534498,0.429164953,28.654643571,0.000000000,0.529772958,0.124469215,1.894805573,0.333780658,26.043747718,0,101,99,2,0.138927098,22,0,0,0,0,603,23,2380,4827,1320,0,29266
47,1517157225.946233988,1517157226.047013283,1,0,0,1,2.061355676,0.433961403,-0.066801574,0.007970374,-0.017548369,0.178952117,0.983668983,707,507,0.717114569,0.031296732,0.016170350,0.011483853,0.409671817,26.656644917,0.000000000,0.524212761,0.124165475,2.069422471,0.338022817,26.153157669,0,79,78,1,0.111739745,29,0,0,0,0,598,30,2395,4906,1349,0,29864
48,1517157226.047034025,1517157226.147873402,1,0,0,1,2.236179933,0.505006560,-0.075714939,0.008473180,-0.018507739,0.184820828,0.982561413,714,500,0.700280112,0.029565519,0.015738777,0.010827930,0.462151008,29.177836582,0.000000000,0.519425797,0.126080324,2.242389118,0.349457495,26.456162309,0,104,102,2,0.145658263,17,0,0,0,0,593,17,2425,5010,1366,0,30457
49,1517157226.147893906,1517157226.248733282,1,0,0,1,2.415748692,0.577862694,-0.081750550,0.011992251,-0.018978350,0.183952491,0.982678731,731,487,0.666210670,0.029248930,0.016197203,0.011589574,0.484080447,25.130624112,0.000000000,0.514509582,0.128297960,2.409756865,0.349598535,26.465499020,0,94,92,2,0.128590971,24,0,0,0,0,609,28,2447,5104,1390,0,31066
50,1517157226.248754025,1517157226.349593401,1,0,0,1,2.599648986,0.654006902,-0.092013520,0.015372307,-0.014868743,0.183618817,0.982764846,690,477,0.691304348,0.030912122,0.015465707,0.012041677,0.457377384,25.382526823,0.000000000,0.509273630,0.127472561,2.579301386,0.347874450,26.531905265,0,86,85,1,0.124637681,13,0,0,0,0,590,14,2474,5190,1403,0,31656
51,1517157226.349615097,1517157226.450453281,1,0,0,1,2.784272849,0.743077306,-0.116848813,0.031438642,-0.002787457,0.217134011,0.975631418,747,516,0.690763052,0.045979946,0.028232723,0.017184914,0.494694997,28.252438219,0.000000000,0.504117555,0.154057577,2.748684545,0.415456272,26.819157635,0,137,130,7,0.183400268,31,0,0,0,0,576,34,2514,5327,1434,0,32232
52,1517157226.450474977,1517157226.551314354,1,0,0,1,2.966994155,0.841260135,-0.120561125,0.049296186,0.012320236,0.283225917,0.957706206,775,523,0.674838710,0.042313848,0.020389588,0.015529421,0.516374573,27.920977906,0.000000000,0.501486172,0.164186749,2.908628272,0.552183585,26.998303855,0,140,126,14,0.180645161,33,0,0,0,0,601,34,2577,5467,1467,0,32833
53,1517157226.551335096,1517157226.652174234,1,0,0,1,3.131005734,0.946893125,-0.130644277,0.038023624,0.005829371,0.313621689,0.948768496,811,571,0.704069051,0.033456692,0.016167397,0.011291142,0.468446287,27.577450759,0.000000000,0.495108979,0.163742500,3.053956561,0.614295164,27.106803220,0,129,127,2,0.159062885,39,0,0,0,0,642,40,2623,5596,1506,0,33475
54,1517157226.652194977,1517157226.753034353,1,0,0,1,3.277402287,1.065939211,-0.145882961,0.021466976,-0.008642669,0.297590713,0.954413035,777,502,0.646074646,0.039074239,0.017788710,0.011825561,0.463724093,25.613546366,0.000000000,0.488207555,0.167026579,3.178496649,0.642558927,27.167835032,0,136,133,3,0.175032175,38,0,0,0,0,598,43,2676,5732,1544,0,34073
55,1517157226.753055096,1517157226.853894234,1,0,0,1,3.426869316,1.181360208,-0.150104791,0.000694815,-0.013558238,0.273414437,0.961800518,734,492,0.670299728,0.040853996,0.018890469,0.013214285,0.447980042,28.801712596,0.000000000,0.481738399,0.172240213,3.280490328,0.689131071,27.399760664,0,104,100,4,0.141689373,45,0,0,0,0,584,46,2715,5836,1589,0,34657
56,1517157226.853914976,1517157226.954754353,1,0,0,1,3.582510780,1.284372650,-0.151652324,-0.002228437,-0.009216244,0.248604680,0.968558624,719,477,0.663421419,0.039537536,0.016828466,0.011050545,0.364166119,27.356006257,0.000000000,0.472390419,0.174010852,3.370878799,0.735211827,27.561662954,0,121,116,5,0.168289291,30,0,0,0,0,568,30,2754,5957,1619,0,35225
57,1517157226.954775095,1517157227.055552244,1,0,0,1,3.757574488,1.387433835,-0.147642456,0.005979366,-0.008247613,0.252003019,0.967672828,743,481,0.647375505,0.036742318,0.018031272,0.012616445,0.349687441,25.392245470,0.000000000,0.465095541,0.167909138,3.469429711,0.720492826,27.448092165,0,133,131,2,0.179004038,30,0,0,0,0,580,30,2785,6090,1649,0,35805
58,1517157227.055572987,1517157227.156412363,1,0,0,1,3.926008344,1.487043861,-0.150804813,0.010704141,-0.005135477,0.257553470,0.966191109,756,494,0.653439153,0.032070906,0.015540807,0.011316805,0.384152486,24.701299671,0.000000000,0.459856746,0.160135607,3.552527611,0.699598182,27.339764581,0,123,123,0,0.162698413,22,0,0,0,0,607,26,2807,6213,1671,0,36412
59,1517157227.156433105,1517157227.257272243,1,0,0,1,4.091803336,1.587570702,-0.156441630,0.010737165,-0.006492398,0.259612598,0.965631328,755,484,0.641059603,0.029582337,0.013561245,0.009552109,0.333579581,26.335281055,0.000000000,0.450808360,0.151737510,3.625816686,0.700107575,27.430309527,0,105,102,3,0.139072848,22,0,0,0,0,628,22,2841,6318,1693,0,37040
60,1517157227.257292986,1517157227.358132362,1,0,0,1,4.256586313,1.691932290,-0.164993460,0.012776148,-0.005816650,0.263728284,0.964494857,782,521,0.666240409,0.029989377,0.013323013,0.009467126,0.356135418,24.104322434,0.000000000,0.442798290,0.147207023,3.689988227,0.691293391,27.285001452,0,120,116,4,0.153452685,24,0,0,0,0,638,24,2875,6438,1717,0,37678
61,1517157227.358153105,1517157227.458992243,1,0,0,1,4.417975450,1.798613264,-0.176770491,0.019119955,-0.001463952,0.283680239,0.958727180,818,527,0.644254279,0.033378193,0.019047874,0.014347245,0.329583732,25.831953161,0.000000000,0.431735565,0.147816591,3.591374370,0.596252861,27.195829582,0,107,105,2,0.130806846,22,0,0,0,0,683,28,2901,6545,1739,0,38361
62,1517157227.559873104,1517157227.660712242,1,0,0,1,4.743696301,2.011962005,-0.191347316,-0.000680678,-0.005355505,0.294870148,0.955522083,793,486,0.612862547,0.031094616,0.019166903,0.012291006,0.283271304,25.174630475,0.000000000,0.420149097,0.138466903,3.820715956,0.567176864,26.637446817,0,103,100,3,0.129886507,15,0,0,0,0,671,19,2944,6648,1754,0,39032
63,1517157227.660732985,1517157227.761572361,1,0,0,1,4.898371288,2.121250315,-0.199258131,-0.012337605,-0.007695201,0.252695055,0.967436704,788,532,0.675126904,0.030566641,0.014861047,0.011503385,0.276861795,22.242369427,0.000000000,0.409711300,0.139983128,3.847609597,0.614614523,26.428794185,0,92,90,2,0.116751269,20,0,0,0,0,672,24,2967,6740,1774,0,39704
64,1517157227.761593103,1517157227.862432241,1,0,0,1,5.054365361,2.216467412,-0.211783947,-0.019560174,-0.006432074,0.209370311,0.977619610,813,535,0.658056581,0.033756976,0.016228613,0.013008064,0.235780502,26.724560447,0.000000000,0.399117031,0.139649813,3.858586795,0.700572522,26.409712086,0,98,97,1,0.120541205,24,0,0,0,0,685,30,2997,6838,1798,0,40389
65,1517157227.862452984,1517157227.963292360,1,0,0,1,5.219623073,2.304530660,-0.212991145,-0.027064670,-0.003345442,0.169272352,0.985191952,847,559,0.659976387,0.045382017,0.021667548,0.016616480,0.295883799,25.165254473,0.000000000,0.392138389,0.152938478,3.871759591,0.780327805,26.309816236,0,137,134,3,0.161747344,38,0,0,0,0,668,42,3041,6975,1836,0,41057
66,1517157227.963313103,1517157228.064091206,1,0,0,1,5.385708923,2.364093059,-0.217301592,-0.032058061,-0.003857673,0.122096362,0.991992882,811,541,0.667077682,0.038278531,0.018794734,0.012720228,0.274825413,22.568556428,0.000000000,0.384421412,0.151078497,3.864314774,0.868906359,26.005511879,0,112,107,5,0.138101110,37,0,0,0,0,661,38,3082,7087,1873,0,41718
67,1517157228.064111948,1517157228.164951324,1,0,0,1,5.550263618,2.398327795,-0.224306907,-0.023306749,-0.002326058,0.084153806,0.996177455,796,521,0.654522613,0.032790879,0.015243457,0.010723274,0.256029122,22.584348799,0.000000000,0.376739277,0.149496021,3.843619862,0.933333916,25.801897073,0,79,73,6,0.099246231,28,0,0,0,0,689,28,3112,7166,1901,0,42407
68,1517157228.164972067,1517157228.265811205,1,0,0,1,5.715053561,2.421192028,-0.227739530,-0.015149755,-0.000953373,0.071873347,0.997298249,803,556,0.692403487,0.035072077,0.015328614,0.010528266,0.294313917,24.209180991,0.000000000,0.368347423,0.143779146,3.816144014,0.956117701,25.553464294,0,87,85,2,0.108343711,27,0,0,0,0,688,28,3140,7253,1928,0,43095
69,1517157228.265831947,1517157228.366671324,1,0,0,1,5.872042442,2.440373858,-0.233662495,-0.009290598,-0.004424207,0.071658727,0.997376127,800,534,0.667500000,0.041258929,0.019485622,0.013770843,0.286344659,23.813308369,0.000000000,0.358460633,0.139582859,3.775106035,0.955707582,25.487598506,0,87,85,2,0.108750000,25,0,0,0,0,687,26,3171,7340,1953,0,43782
70,1517157228.366692066,1517157228.467531204,1,0,0,1,6.041626790,2.469879876,-0.230399175,-0.007799711,-0.005517430,0.074636566,0.997165034,812,537,0.661330049,0.035611583,0.018168635,0.012980600,0.246054980,28.025537913,0.000000000,0.347894513,0.134828686,3.740783464,0.893271895,25.619749061,0,98,91,7,0.120689655,21,0,0,0,0,690,24,3204,7438,1974,0,44472
