time,current_id,candidate_id,scan_context_distance,icp_fitness,threshold,trans_error,yaw_error,degenerate_pair,accepted,target_points,source_points,reason
1517157392.657643080,320,127,0.130270712,nan,nan,nan,nan,0,0,5299,1088,icp_not_converged
1517157395.178941011,326,247,0.168662673,3.288067391,0.300000000,nan,nan,0,0,3419,1058,fitness_reject
1517157395.582381010,327,249,0.114909354,3.655125171,0.300000000,nan,nan,0,0,3136,988,fitness_reject
1517157395.985821009,328,87,0.151498279,nan,nan,nan,nan,0,0,4395,955,icp_not_converged
1517157396.490078926,329,145,0.112242918,85.580445693,0.300000000,nan,nan,0,0,4596,944,fitness_reject
1517157397.700392008,332,242,0.083353425,3.114302497,0.300000000,nan,nan,0,0,3172,884,fitness_reject
1517157427.149638891,365,182,0.144456922,199.296521686,0.300000000,nan,nan,0,0,3209,990,fitness_reject
1517157427.855659962,367,184,0.169587396,261.342797453,0.300000000,nan,nan,0,0,3159,1038,fitness_reject
1517157430.175257206,373,193,0.175692359,nan,nan,nan,nan,0,0,0,1111,candidate_cooldown_reject
1517157430.679557085,374,193,0.140821267,nan,nan,nan,nan,0,0,0,1120,candidate_cooldown_reject
1517157433.906896114,381,242,0.156450646,nan,nan,nan,nan,0,0,3172,973,icp_not_converged
1517157434.310273886,382,284,0.129579912,nan,nan,nan,nan,0,0,5086,952,icp_not_converged
1517157434.713713884,383,249,0.144193294,nan,nan,nan,nan,0,0,3136,917,icp_not_converged
1517157435.117093086,384,202,0.110858508,nan,nan,nan,nan,0,0,0,967,candidate_cooldown_reject
1517157435.520533085,385,137,0.175345654,0.141672375,0.300000000,0.778556621,0.175038928,0,1,3969,997,accepted
1517157435.923973083,386,291,0.137306286,nan,nan,nan,nan,0,0,0,1020,current_cooldown_reject
1517157436.932512999,388,207,0.161497792,nan,nan,nan,nan,0,0,0,1100,candidate_cooldown_reject
1517157437.436752081,389,209,0.129091509,nan,nan,nan,nan,0,0,0,1077,candidate_cooldown_reject
1517157437.840192080,390,102,0.166590329,0.551349297,0.300000000,nan,nan,0,0,4687,1176,fitness_reject
1517157444.496526957,404,309,0.140393688,nan,nan,nan,nan,0,0,3951,1219,icp_not_converged
1517157445.404207945,406,229,0.110163047,nan,nan,nan,nan,0,0,4644,1069,icp_not_converged
1517157446.211025953,408,29,0.173871551,18.198510522,0.300000000,nan,nan,0,0,4848,1041,fitness_reject
1517157447.824726105,412,301,0.172497433,nan,nan,nan,nan,0,0,3657,1060,icp_not_converged
1517157449.438364983,417,225,0.122543350,nan,nan,nan,nan,0,0,4687,1101,icp_not_converged
1517157449.740945101,418,62,0.168820428,0.337159357,0.300000000,nan,nan,0,0,5297,1091,fitness_reject
1517157450.346044064,420,145,0.159877000,nan,nan,nan,nan,0,0,0,1127,candidate_cooldown_reject
1517157450.648623943,421,30,0.170399644,12.560090101,0.300000000,nan,nan,0,0,4642,1087,fitness_reject
1517157454.178481102,430,37,0.177359609,2.919130198,0.300000000,nan,nan,0,0,4057,1068,fitness_reject
1517157464.364734888,453,131,0.174900544,nan,nan,nan,nan,0,0,0,1064,candidate_cooldown_reject
1517157469.306570053,468,316,0.154688273,nan,nan,nan,nan,0,0,3529,1144,icp_not_converged
1517157475.256946087,483,387,0.136817932,74.968984559,0.300000000,nan,nan,0,0,5611,1088,fitness_reject
1517157478.484285116,490,300,0.118574850,nan,nan,nan,nan,0,0,3839,911,icp_not_converged
1517157479.089382887,491,302,0.178656389,nan,nan,nan,nan,0,0,3590,855,icp_not_converged
1517157480.602222919,493,106,0.160303599,117.446743020,0.300000000,nan,nan,0,0,5670,853,fitness_reject
