time,current_id,candidate_id,scan_context_distance,icp_fitness,threshold,trans_error,yaw_error,degenerate_pair,accepted,target_points,source_points,reason,directional_noise_applied,directional_translation_scale,weak_tx,weak_ty,weak_tz
1517157255.395504236,134,72,0.150232001,2.982340765,0.300000000,nan,nan,0,0,2758,986,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157255.496364355,135,72,0.140826723,0.919411958,0.300000000,nan,nan,0,0,2758,1007,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157255.597224236,136,72,0.108083364,1.268478882,0.300000000,nan,nan,0,0,2758,1063,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157255.798944235,137,57,0.060097594,6.775278934,0.300000000,nan,nan,0,0,2303,1275,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157257.816023350,144,111,0.172831407,6.663054260,0.300000000,nan,nan,0,0,2608,1249,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157258.421122313,146,110,0.168285820,0.568345826,0.300000000,nan,nan,0,0,2600,1058,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157258.723702192,147,110,0.154245705,0.393399030,0.300000000,nan,nan,0,0,2600,1018,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157258.925422192,148,42,0.117947189,13.182926280,0.300000000,nan,nan,0,0,3152,1022,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157259.127081394,149,114,0.047113666,0.336219737,0.300000000,nan,nan,0,0,2522,1029,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157259.328801394,150,114,0.071858629,0.341277779,0.300000000,nan,nan,0,0,2522,1036,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157259.530521393,151,114,0.057057986,0.387429579,0.300000000,nan,nan,0,0,2522,1050,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157259.732241392,152,114,0.117129611,0.412129664,0.300000000,nan,nan,0,0,2522,1063,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157259.933961391,153,114,0.138630508,0.452457280,0.300000000,nan,nan,0,0,2522,1075,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157260.135619402,154,114,0.112315491,0.686384475,0.300000000,nan,nan,0,0,2522,1141,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157260.337340355,155,46,0.080563544,16.711307685,0.300000000,nan,nan,0,0,2888,1257,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157260.539060593,156,46,0.103883652,23.333122898,0.300000000,nan,nan,0,0,2888,1330,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157260.740780354,157,46,0.119431565,20.631282090,0.300000000,nan,nan,0,0,2888,1295,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157261.144158363,159,48,0.124150213,15.318021285,0.300000000,nan,nan,0,0,2530,1155,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157261.345878363,160,52,0.107759773,11.834856077,0.300000000,nan,nan,0,0,2276,1107,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157261.547598362,161,123,0.082696837,0.244889483,0.300000000,0.109067979,0.005884986,0,1,2461,1077,accepted,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157261.749318361,162,58,0.090622633,nan,nan,nan,nan,0,0,0,1056,current_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157261.951038361,163,57,0.114596078,nan,nan,nan,nan,0,0,0,1077,current_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157262.152696371,164,57,0.056276667,nan,nan,nan,nan,0,0,0,1075,current_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157262.455277205,165,59,0.082247008,nan,nan,nan,nan,0,0,0,1078,current_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157262.656997204,166,59,0.035952656,nan,nan,nan,nan,0,0,0,1112,current_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157262.858717203,167,58,0.052022220,nan,nan,nan,nan,0,0,0,1105,current_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157263.060377359,168,59,0.098998869,nan,nan,nan,nan,0,0,0,1085,current_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157263.262097359,169,122,0.162140674,nan,nan,nan,nan,0,0,0,1170,current_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157263.463817358,170,132,0.105472476,nan,nan,nan,nan,0,0,0,1157,current_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157263.665537357,171,114,0.064524798,nan,nan,nan,nan,0,0,0,1092,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157263.867257357,172,114,0.145664456,nan,nan,nan,nan,0,0,0,1119,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157264.068924189,173,114,0.148497688,nan,nan,nan,nan,0,0,0,1096,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157264.270645618,174,65,0.126119503,5.854800216,0.300000000,nan,nan,0,0,2637,1069,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157264.472365379,175,102,0.068003674,nan,nan,nan,nan,0,0,0,1082,loop_pair_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157264.674085379,176,27,0.121508464,18.084853499,0.300000000,nan,nan,0,0,2928,1049,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157264.875805378,177,72,0.111512660,5.180901327,0.300000000,nan,nan,0,0,2758,1019,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157265.077454329,178,114,0.133681870,nan,nan,nan,nan,0,0,0,1041,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157265.279174328,179,103,0.117682619,nan,nan,nan,nan,0,0,0,1030,loop_pair_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157265.480894327,180,136,0.097808827,nan,nan,nan,nan,0,0,0,1010,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157265.682614326,181,73,0.040372290,7.225878229,0.300000000,nan,nan,0,0,2720,1009,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157265.884334326,182,114,0.122978260,nan,nan,nan,nan,0,0,0,1030,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157266.085992336,183,105,0.113089370,nan,nan,nan,nan,0,0,0,1026,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157266.287713289,184,57,0.049577668,9.811827913,0.300000000,nan,nan,0,0,2303,1054,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157266.489433289,185,53,0.109483972,10.924590656,0.300000000,nan,nan,0,0,2297,1041,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157266.691153526,186,72,0.060220005,7.132245964,0.300000000,nan,nan,0,0,2758,1035,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157266.892873287,187,147,0.153940420,nan,nan,nan,nan,0,0,0,1031,loop_pair_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157267.094533205,188,110,0.144499770,nan,nan,nan,nan,0,0,0,1154,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157267.296253204,189,110,0.099199522,nan,nan,nan,nan,0,0,0,1132,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157267.497973204,190,62,0.119645280,9.069848673,0.300000000,nan,nan,0,0,2649,1090,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157267.699693203,191,122,0.114086823,nan,nan,nan,nan,0,0,0,1096,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157267.901413202,192,115,0.161475831,nan,nan,nan,nan,0,0,0,1088,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157268.103070259,193,149,0.066689450,0.383045718,0.300000000,nan,nan,0,0,3206,1075,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157268.304791212,194,114,0.061940303,nan,nan,nan,nan,0,0,0,1067,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157268.506511211,195,64,0.097243456,9.821999871,0.300000000,nan,nan,0,0,2651,1092,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157268.708231211,196,128,0.179922341,nan,nan,nan,nan,0,0,0,1078,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157268.909951210,197,95,0.117550270,7.611893109,0.300000000,nan,nan,0,0,2492,1062,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157269.111611366,198,65,0.083918844,12.217302268,0.300000000,nan,nan,0,0,2637,1058,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157269.414191246,199,65,0.094880608,9.476702828,0.300000000,nan,nan,0,0,2637,1045,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157269.615911245,200,125,0.116661423,nan,nan,nan,nan,0,0,0,1066,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157269.817631245,201,53,0.116967312,16.803227922,0.300000000,nan,nan,0,0,2297,1090,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157270.019289255,202,118,0.083020996,nan,nan,nan,nan,0,0,0,1057,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157270.221010208,203,104,0.073573856,nan,nan,nan,nan,0,0,0,1017,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157270.422730207,204,164,0.086813631,0.321016327,0.300000000,nan,nan,0,0,2834,1027,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157270.624450207,205,167,0.088648419,0.312594477,0.300000000,nan,nan,0,0,2641,1016,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157270.826170206,206,162,0.045153883,0.432465256,0.300000000,nan,nan,0,0,2787,1017,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157271.027829409,207,163,0.090445781,0.413259310,0.300000000,nan,nan,0,0,2786,1011,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157271.229549408,208,167,0.156647209,0.346917454,0.300000000,nan,nan,0,0,2641,1022,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157273.952646255,223,170,0.174282947,3.388525339,0.300000000,nan,nan,0,0,2488,1450,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157275.061985254,228,113,0.130543480,nan,nan,nan,nan,0,0,0,1114,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157275.162845373,229,113,0.107856867,nan,nan,nan,nan,0,0,0,1188,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157275.667145252,231,23,0.172400108,nan,nan,nan,nan,0,0,0,1121,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157275.969725370,232,170,0.164528467,0.997030466,0.300000000,nan,nan,0,0,2488,1086,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157276.272242546,233,164,0.115674689,1.138367210,0.300000000,nan,nan,0,0,2834,1021,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157276.473962307,234,59,0.097878189,23.660437315,0.300000000,nan,nan,0,0,2395,1070,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157276.675683260,235,132,0.139683517,nan,nan,nan,nan,0,0,0,1070,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157276.978263378,236,115,0.155760744,nan,nan,nan,nan,0,0,0,1036,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157277.280783176,237,176,0.154449745,0.812410319,0.300000000,nan,nan,0,0,2384,1031,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157277.583363295,238,123,0.086588250,nan,nan,nan,nan,0,0,0,988,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157277.885943413,239,176,0.081018774,0.823526758,0.300000000,nan,nan,0,0,2384,962,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157278.188462257,240,114,0.103030410,nan,nan,nan,nan,0,0,0,947,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157278.390182257,241,90,0.076103091,22.931308987,0.300000000,nan,nan,0,0,2520,915,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157278.591902256,242,181,0.138354652,0.869769131,0.300000000,nan,nan,0,0,2329,896,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157278.793622255,243,150,0.073302079,2.804825637,0.300000000,nan,nan,0,0,3187,909,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157278.995343208,244,113,0.078943060,nan,nan,nan,nan,0,0,0,935,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157279.197000265,245,184,0.135654406,0.946932896,0.300000000,nan,nan,0,0,2301,941,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157279.398720264,246,184,0.134766657,0.817515180,0.300000000,nan,nan,0,0,2301,954,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157279.600440264,247,122,0.056534892,nan,nan,nan,nan,0,0,0,950,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157279.802160501,248,184,0.079733100,0.826758794,0.300000000,nan,nan,0,0,2301,960,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157280.003819227,249,193,0.111858145,0.785057292,0.300000000,nan,nan,0,0,2331,950,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157280.205539227,250,149,0.121045725,2.184226817,0.300000000,nan,nan,0,0,3206,999,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157280.407259226,251,110,0.104070181,nan,nan,nan,nan,0,0,0,992,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157280.608979225,252,111,0.079057814,nan,nan,nan,nan,0,0,0,1018,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157280.810699224,253,118,0.131674428,nan,nan,nan,nan,0,0,0,958,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157281.012358189,254,62,0.118614292,39.819475565,0.300000000,nan,nan,0,0,2649,1075,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157281.214078188,255,116,0.105327940,nan,nan,nan,nan,0,0,0,1023,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157281.415798187,256,122,0.068994973,nan,nan,nan,nan,0,0,0,1123,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157281.617518187,257,190,0.093685498,1.185446147,0.300000000,nan,nan,0,0,2367,1121,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157281.819238186,258,115,0.091959544,nan,nan,nan,nan,0,0,0,1152,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157282.020897388,259,195,0.117965831,0.985371465,0.300000000,nan,nan,0,0,2320,1104,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157282.222617388,260,114,0.085004841,nan,nan,nan,nan,0,0,0,1120,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157282.424337387,261,56,0.157261868,86.702041565,0.300000000,nan,nan,0,0,2373,1105,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157282.726915121,262,134,0.082537654,nan,nan,nan,nan,0,0,0,1116,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157282.928607464,263,43,0.144634836,215.061852948,0.300000000,nan,nan,0,0,3156,1152,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157283.130296230,264,95,0.140960030,43.411029241,0.300000000,nan,nan,0,0,2492,1132,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157283.332016230,265,26,0.112107404,nan,nan,nan,nan,0,0,0,1081,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157283.735456228,267,173,0.099169630,1.621557655,0.300000000,nan,nan,0,0,2383,1167,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157283.937176228,268,164,0.052564290,3.071855261,0.300000000,nan,nan,0,0,2834,1086,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157284.138834238,269,115,0.085547283,nan,nan,nan,nan,0,0,0,1036,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157284.340554237,270,114,0.106315067,nan,nan,nan,nan,0,0,0,1044,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
