frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,localizability_reference_ready,localizability_f0_reference,localizability_lambda0_reference,localizability_f0_ratio,localizability_lambda0_ratio,directional_degenerate,sparse_degenerate,match_quality_degenerate,transition_guard_triggered,transition_guard_turn_residual_triggered,transition_guard_map_active,transition_guard_map_hold_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_localizability_f0_ratio_mean,window_localizability_lambda0_ratio_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_voxel_rejected
11,1517157222.214606047,1517157222.315445185,32,31,0.010565074,0.015117238,0,1,0,0,0,0.062232067,-0.013714570,-0.044639226,0.010464926,-0.002776299,0.014092302,0.999842080,787,558,0.709021601,0.031790661,0.017880652,0.013319483,0.620702051,20.900904976,497,0.913517806,93.256280466,147.925504281,212.836564986,0.205402007,0.187638391,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002960,0.000004154,0.000004915,-0.160241230,0.509189432,-0.845605624,0.000000024,0.000000027,0.000002679,0.941089779,0.334929772,-0.046605535,0.000000000,0.591399731,0.303881612,0.173643334,0.026961478,24.400132903,0,0.210166800,0.194295351,1.000000000,1.000000000,115,110,5,0.146124524,0,0,0,0,0,672,0,1711,2429,0,0,6127
12,1517157222.315465927,1517157222.416305304,33,32,0.004658539,0.007273003,0,1,0,0,0,0.063317826,-0.014713858,-0.037942787,0.010226222,-0.002486931,0.013915815,0.999847783,792,566,0.714646465,0.025984897,0.015543283,0.010586162,0.590392698,21.469383918,502,0.919621358,94.187549984,154.008177176,213.454194341,0.204023754,0.187624602,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002912,0.000004082,0.000004756,0.000053763,0.524543506,-0.851383643,0.000000022,0.000000024,0.000002281,0.942343747,0.330951622,-0.049591196,0.000000000,0.591315811,0.308193080,0.180500428,0.027307225,24.155903820,0,0.209654879,0.193739455,1.000000000,1.000000000,86,86,0,0.108585859,0,0,0,0,0,706,0,1726,2515,0,0,6833
13,1517157222.416326046,1517157222.517165184,34,33,0.003233778,0.004478988,0,1,0,0,0,0.063274067,-0.015117125,-0.031795159,0.009959080,-0.002537229,0.014150300,0.999847062,792,564,0.712121212,0.025878640,0.015132061,0.010690119,0.595063643,22.603775555,498,0.918935309,94.458803630,147.800765705,215.370214491,0.206408776,0.189676313,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002843,0.000004007,0.000004674,0.029674762,0.521230020,-0.852900155,0.000000020,0.000000023,0.000002328,0.941994020,0.332098410,-0.048558342,0.000000000,0.591604106,0.310760435,0.186661424,0.027776636,24.036509338,0,0.209405179,0.193426905,1.000000000,1.000000000,64,64,0,0.080808081,0,0,0,0,0,728,0,1738,2579,0,0,7561
14,1517157222.517185926,1517157222.618025303,35,34,0.002505528,0.004306712,0,1,0,0,0,0.063056053,-0.017682032,-0.027257661,0.008642636,-0.002860033,0.014049714,0.999859855,805,587,0.729192547,0.026135808,0.015026179,0.010221331,0.582459622,25.085787538,508,0.920087027,95.500600758,155.612384008,216.291224911,0.204321225,0.187993309,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002759,0.000003982,0.000004336,0.061457709,0.572394334,-0.817672108,0.000000014,0.000000023,0.000002199,0.941161023,0.334623283,-0.047362304,0.000000000,0.590950929,0.311289408,0.191878240,0.027976303,24.111457781,0,0.209042039,0.193038791,1.000000000,1.000000000,57,56,1,0.070807453,0,0,0,0,0,748,0,1746,2636,0,0,8309
15,1517157222.618046045,1517157222.718885183,36,35,0.003254105,0.006264696,0,1,0,0,0,0.062623533,-0.017711397,-0.025544549,0.008414666,-0.002891784,0.014100756,0.999860990,790,576,0.729113924,0.025062434,0.014325554,0.009716916,0.602407711,21.658638625,510,0.917106837,100.407189020,152.216662179,215.100635878,0.214671653,0.196876841,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002752,0.000003900,0.000004330,-0.022636631,0.518585955,-0.854725798,0.000000021,0.000000021,0.000002385,0.941736641,0.333039235,-0.047084680,0.000000000,0.591714714,0.313133021,0.193645353,0.028079225,23.947936504,0,0.209417347,0.193294661,1.000000000,1.000000000,47,47,0,0.059493671,0,0,0,0,0,743,0,1754,2683,0,0,9052
16,1517157222.718905926,1517157222.819745302,37,36,0.003195467,0.006047802,0,1,0,0,0,0.061457608,-0.017028461,-0.026687390,0.008811323,-0.002840760,0.014047998,0.999858462,783,572,0.730523627,0.024884904,0.013651687,0.009558249,0.616240114,20.593780010,501,0.920381349,98.446313097,151.766238227,210.898504495,0.213498054,0.196499627,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002762,0.000003872,0.000004287,-0.103094865,0.503272506,-0.857955846,0.000000022,0.000000024,0.000002343,0.940922514,0.335457883,-0.046182580,0.000000000,0.593247552,0.314284765,0.195415062,0.028186252,23.738301723,0,0.209672391,0.193494972,1.000000000,1.000000000,35,35,0,0.044699872,0,0,0,0,0,748,0,1757,2718,0,0,9800
17,1517157222.819766045,1517157222.920605183,38,37,0.002778091,0.004599087,0,1,0,0,0,0.062514606,-0.018712569,-0.023238083,0.007995197,-0.002462189,0.014077600,0.999865909,788,577,0.732233503,0.026512469,0.014103839,0.009388848,0.586099031,21.684440274,507,0.918254603,93.798949396,158.721098000,213.035036210,0.201477661,0.185007790,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002758,0.000003905,0.000004226,-0.034649623,0.542913490,-0.839073504,0.000000020,0.000000023,0.000002360,0.941092002,0.335060032,-0.045613802,0.000000000,0.592827050,0.311718020,0.199396416,0.028256256,23.617486344,0,0.209190348,0.192995726,1.000000000,1.000000000,73,73,0,0.092639594,0,0,0,0,0,715,0,1767,2791,0,0,10515
18,1517157222.920625925,1517157223.021395206,39,38,0.001892529,0.002964006,0,1,0,0,0,0.062604199,-0.017634205,-0.024667406,0.007844695,-0.003033045,0.014150082,0.999864509,783,568,0.725415070,0.024642627,0.014543305,0.009250912,0.593784734,23.187227774,506,0.914541775,97.393772567,154.436575837,210.927789595,0.210463662,0.192477811,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002774,0.000003910,0.000004357,-0.025124986,0.521560715,-0.852844157,0.000000019,0.000000026,0.000002294,0.941888953,0.332866902,-0.045219749,0.000000000,0.592880255,0.312035609,0.201189139,0.028393185,23.593583090,0,0.209261088,0.192966953,1.000000000,1.000000000,45,45,0,0.057471264,0,0,0,0,0,738,0,1771,2836,0,0,11253
19,1517157223.021415949,1517157223.122255325,40,39,0.002011554,0.003463325,0,1,0,0,0,0.061192141,-0.015587094,-0.026832830,0.007811799,-0.003155283,0.014178990,0.999863979,783,575,0.734355045,0.023336594,0.013418399,0.009438071,0.591764452,21.369587878,511,0.918703497,98.348631503,156.720854350,214.388001118,0.209494223,0.192463075,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002751,0.000003877,0.000004281,-0.053544858,0.506041055,-0.860845746,0.000000021,0.000000023,0.000002206,0.940853140,0.335515610,-0.047166138,0.000000000,0.592821529,0.314128877,0.204486659,0.028449335,23.476530710,0,0.209273358,0.192940433,1.000000000,1.000000000,35,35,0,0.044699872,0,0,0,0,0,748,0,1773,2871,0,0,12001
20,1517157223.122276068,1517157223.223115206,41,40,0.001839246,0.003234359,0,1,0,0,0,0.060785235,-0.014339719,-0.029580582,0.008673995,-0.002630439,0.014047571,0.999860244,786,566,0.720101781,0.023609473,0.013308492,0.009733822,0.571573682,21.669596290,506,0.915691092,99.044399687,153.102906090,211.192386820,0.213761958,0.195739920,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002744,0.000003913,0.000004335,-0.025053726,0.501089723,-0.865032601,0.000000022,0.000000023,0.000002413,0.942884555,0.330035861,-0.045222190,0.000000000,0.591759136,0.314989466,0.207531599,0.028708859,23.386183989,0,0.209497788,0.193080407,1.000000000,1.000000000,26,26,0,0.033078880,0,0,0,0,0,760,0,1773,2897,0,0,12761
21,1517157223.223135948,1517157223.323975325,42,41,0.001558787,0.002357438,0,1,0,0,1,0.058774180,-0.012958814,-0.029570818,0.009169910,-0.002560107,0.014080358,0.999855541,787,574,0.729351970,0.024150423,0.014263526,0.010299718,0.590280583,23.074367247,519,0.920876276,99.007936633,161.132510255,217.794340198,0.207157837,0.190766737,1,0.209331243,0.192470443,0.989617384,0.991148219,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002736,0.000003845,0.000004352,-0.045246632,0.478549529,-0.876894002,0.000000019,0.000000021,0.000002323,0.941218102,0.334601246,-0.046373391,0.000000000,0.591688729,0.314447697,0.209971135,0.028772980,23.371335573,0,0.209386362,0.192970232,0.989617384,0.991148219,20,20,0,0.025412961,0,0,0,0,0,767,0,1777,2917,0,0,13528
22,1517157223.323996067,1517157223.424835205,43,42,0.001738335,0.003164957,0,1,0,0,1,0.058604312,-0.013819022,-0.028072366,0.009032026,-0.002474517,0.014222239,0.999855003,788,573,0.727157360,0.024325213,0.014500913,0.010191015,0.613313559,21.959776493,515,0.917178941,98.551217422,162.281294745,211.514642603,0.208641497,0.191361587,1,0.209168262,0.192463075,0.997481619,0.994276886,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002744,0.000003790,0.000004311,-0.070275165,0.457805334,-0.886270657,0.000000020,0.000000022,0.000002184,0.941174600,0.334669027,-0.046765530,0.000000000,0.594005688,0.319968285,0.203036600,0.028101698,22.883873208,0,0.209361278,0.192642530,0.993549501,0.992712553,28,28,0,0.035532995,0,0,0,0,0,760,0,1784,2945,0,0,14288
23,1517157223.424855947,1517157223.525695324,44,43,0.001549112,0.002763015,0,1,0,0,1,0.058425630,-0.013788181,-0.028915731,0.008736452,-0.002765213,0.013967847,0.999860454,796,578,0.726130653,0.023548918,0.014273419,0.010191129,0.560902287,22.554186341,515,0.919201185,98.622578470,160.359428442,214.406603550,0.208333230,0.191500152,1,0.208904880,0.191912331,0.997263591,0.997852254,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002718,0.000003824,0.000004311,-0.031042212,0.472769015,-0.880639449,0.000000020,0.000000024,0.000002310,0.943200649,0.328874082,-0.047057134,0.000000000,0.589295393,0.316907871,0.192969538,0.025767999,22.593221563,0,0.208662368,0.191757301,0.994787531,0.994425787,30,30,0,0.037688442,0,0,0,0,0,766,0,1786,2975,0,0,15054
24,1517157223.525716066,1517157223.626555204,45,44,0.001984085,0.003360727,0,1,0,0,1,0.058690286,-0.013192636,-0.029668000,0.009634395,-0.002805913,0.013924623,0.999852694,792,571,0.720959596,0.023232406,0.013323907,0.009148378,0.585019646,21.927236313,511,0.918854997,99.225283737,160.899919445,209.409700481,0.211326747,0.194178637,1,0.208641497,0.191500152,1.012870163,1.013986856,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002726,0.000003822,0.000004335,0.014115875,0.491839661,-0.870571358,0.000000021,0.000000024,0.000002171,0.942332826,0.331248158,-0.047786014,0.000000000,0.587400225,0.321879352,0.143637820,0.016863120,22.362044743,0,0.208542435,0.191416084,0.999308189,0.999316054,32,32,0,0.040404040,0,0,0,0,0,760,0,1793,3007,0,0,15814
25,1517157223.626575947,1517157223.727415323,46,45,0.001965186,0.002885895,0,1,0,0,1,0.057007860,-0.012815044,-0.029617955,0.008969885,-0.002889669,0.014225713,0.999854399,787,568,0.721728081,0.022398252,0.011943650,0.008801484,0.579173520,21.239101319,514,0.920032917,98.081674417,159.760412834,215.054832108,0.207406034,0.190820378,1,0.208904880,0.191981614,0.992825223,0.993951319,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002727,0.000003848,0.000004300,0.019058268,0.500695524,-0.865413643,0.000000022,0.000000026,0.000002166,0.942069839,0.332434991,-0.044625061,0.000000000,0.585501389,0.314251989,0.121341948,0.009945639,22.352794511,0,0.208272505,0.191069428,0.998011596,0.998243107,21,21,0,0.026683609,0,0,0,0,0,766,0,1794,3028,0,0,16580
26,1517157223.727436066,1517157223.828275204,47,46,0.013599309,0.040079697,0,1,0,0,1,0.055753093,-0.013523185,-0.029591815,0.008969486,-0.002488899,0.014236580,0.999855326,791,570,0.720606827,0.024162477,0.014070723,0.009853258,0.606952958,21.325329336,514,0.919006773,96.856236278,160.481220735,215.032024469,0.205043383,0.188436257,1,0.208641497,0.191500152,0.982754560,0.984000561,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002752,0.000003813,0.000004259,-0.078711743,0.476258109,-0.875775471,0.000000021,0.000000023,0.000002239,0.941581533,0.333530303,-0.046709257,0.000000000,0.588399580,0.319341288,0.091517457,0.009090111,22.250984398,0,0.208626408,0.191359847,0.995468757,0.995869349,29,29,0,0.036662453,0,0,0,0,0,762,0,1795,3057,0,0,17342
27,1517157223.828295946,1517157223.929135323,48,47,0.039453074,0.088241863,0,1,0,0,1,0.062310126,-0.010100256,-0.034306388,0.009793103,-0.004415451,0.013843497,0.999846466,785,555,0.707006369,0.029065761,0.015127976,0.010624921,0.566764772,22.829653929,494,0.913702296,95.508702186,144.241088396,211.619143716,0.211597864,0.193337454,1,0.208487364,0.191430870,1.014919369,1.009959648,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002689,0.000003824,0.000004542,-0.092382790,0.406615993,-0.908916308,0.000000021,0.000000039,0.000002286,0.944585954,0.324133360,-0.051912813,0.000000000,0.586076293,0.215522886,0.087289010,0.009697360,22.238015864,0,0.208078904,0.190862629,0.998247416,0.997882249,118,113,5,0.150318471,0,0,0,0,0,667,0,1849,3175,0,0,18009
28,1517157223.929156065,1517157224.029935360,49,48,0.053921230,0.098715517,0,1,0,0,1,0.067833682,-0.004625090,-0.037702093,0.009976742,-0.005680348,0.015345644,0.999816338,767,543,0.707953064,0.034849635,0.019570466,0.014258775,0.599287888,23.751343833,477,0.917087412,94.500638629,136.442444434,206.507612644,0.216025805,0.198114546,1,0.208641497,0.191500152,1.035392326,1.034539889,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002818,0.000003792,0.000004732,-0.127868277,0.414332709,-0.901098280,0.000000021,0.000000054,0.000002522,0.944000752,0.325006483,-0.056862691,0.000000000,0.588865909,0.128425465,0.081844290,0.009750908,22.136913386,0,0.208109030,0.190903408,1.002890529,1.002464454,143,128,15,0.186440678,0,0,0,0,0,624,0,1924,3318,0,0,18633
