frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
11,1517157222.315465927,1517157222.416305304,1,0,0,0,0.062823901,-0.027433718,-0.029291409,0.008365774,-0.002862289,0.012946582,0.999877096,794,605,0.761964736,0.028795997,0.015936424,0.011071439,0.539025727,22.457381499,0.000000000,0.550111498,0.256216319,0.150778878,0.023637381,25.464532174,0,109,107,2,0.137279597,20,0,0,0,0,0,659,26,1550,2089,544,0,0,5891
12,1517157222.416326046,1517157222.517165184,1,0,0,0,0.062055607,-0.026649811,-0.025400168,0.007454083,-0.003136276,0.012955093,0.999883376,794,604,0.760705290,0.027296912,0.015578681,0.010812333,0.535223111,23.507983151,0.000000000,0.548870799,0.269548504,0.154821964,0.023655788,25.301486422,0,63,62,1,0.079345088,19,0,0,0,0,0,707,24,1565,2152,563,0,0,6598
13,1517157222.517185926,1517157222.618025303,1,0,0,0,0.058751497,-0.024861705,-0.021855158,0.007398268,-0.002801400,0.012599918,0.999889324,803,604,0.752179328,0.027949219,0.015388435,0.010787904,0.531099326,23.261735010,0.000000000,0.547503763,0.277238821,0.159987384,0.024360950,25.144582468,0,76,76,0,0.094645081,19,0,0,0,0,0,703,24,1578,2228,582,0,0,7301
14,1517157222.618046045,1517157222.718885183,1,0,0,0,0.057560976,-0.023438645,-0.017888895,0.007168633,-0.002821313,0.012911721,0.999886963,792,594,0.750000000,0.026425758,0.013918775,0.009506292,0.550665016,22.599574160,0.000000000,0.547729567,0.286193057,0.164366160,0.024985646,24.962796160,0,46,46,0,0.058080808,20,0,0,0,0,0,722,24,1587,2274,602,0,0,8023
15,1517157222.718905926,1517157222.819745302,1,0,0,0,0.057352390,-0.023501770,-0.019774911,0.007581198,-0.003083666,0.012925491,0.999882967,782,586,0.749360614,0.024938612,0.013581405,0.009037289,0.565165214,21.151836960,0.000000000,0.548891943,0.296290140,0.166264724,0.025006866,24.708732213,0,28,27,1,0.035805627,15,0,0,0,0,0,734,20,1592,2302,617,0,0,8757
16,1517157222.819766045,1517157222.920605183,1,0,0,0,0.058470480,-0.023440216,-0.017177656,0.006913798,-0.002299470,0.012771599,0.999891893,788,597,0.757614213,0.026774695,0.014676048,0.010588175,0.527832715,22.743528061,0.000000000,0.547575741,0.299964731,0.169093088,0.025299754,24.585906954,0,52,52,0,0.065989848,14,0,0,0,0,0,718,18,1598,2354,631,0,0,9475
17,1517157222.920625925,1517157223.021395206,1,0,0,0,0.059513763,-0.022672582,-0.020623337,0.006954812,-0.002929306,0.013067006,0.999886145,783,589,0.752234994,0.025476419,0.013621609,0.009339963,0.552412275,21.000754452,0.000000000,0.547860243,0.304969897,0.172774177,0.025881783,24.375015630,0,35,35,0,0.044699872,17,0,0,0,0,0,727,21,1604,2389,648,0,0,10202
18,1517157223.021415949,1517157223.122255325,1,0,0,0,0.060100475,-0.022767501,-0.022107337,0.006563506,-0.003139944,0.012983140,0.999889243,783,596,0.761174968,0.023676711,0.013379106,0.009403951,0.579226225,22.205594708,0.000000000,0.549602798,0.312300369,0.174372770,0.026049880,24.254492246,0,28,28,0,0.035759898,15,0,0,0,0,0,737,18,1608,2417,663,0,0,10939
19,1517157223.122276068,1517157223.223115206,1,0,0,0,0.059926958,-0.023192127,-0.022788908,0.006824999,-0.002920520,0.012940043,0.999888716,786,595,0.756997455,0.023764118,0.012899837,0.008375418,0.550319921,23.046171006,0.000000000,0.549640541,0.317904774,0.175194326,0.026134826,24.190896391,0,22,22,0,0.027989822,15,0,0,0,0,0,745,19,1611,2439,678,0,0,11684
20,1517157223.223135948,1517157223.323975325,1,0,0,1,0.059259045,-0.022278201,-0.017614735,0.006117087,-0.002647111,0.012911519,0.999894428,787,598,0.759847522,0.024816536,0.013029974,0.009087392,0.553279484,24.207604120,0.000000000,0.549822488,0.320417851,0.180490875,0.026184340,24.191731777,0,35,35,0,0.044472681,17,0,0,0,0,0,730,22,1618,2474,695,0,0,12414
21,1517157223.323996067,1517157223.424835205,1,0,0,1,0.059043582,-0.022822345,-0.013549960,0.005610013,-0.002886985,0.013029995,0.999895201,789,601,0.761723701,0.024773993,0.013426608,0.009477416,0.576030243,25.301423719,0.000000000,0.550391130,0.331049461,0.178912585,0.025620792,23.846978655,0,34,33,1,0.043092522,18,0,0,0,0,0,733,22,1622,2508,713,0,0,13147
22,1517157223.424855947,1517157223.525695324,1,0,0,1,0.058367113,-0.021818529,-0.015122412,0.006523179,-0.002805947,0.012813339,0.999892691,795,610,0.767295597,0.023836137,0.012842504,0.008858859,0.538935247,22.743505062,0.000000000,0.549485141,0.341638829,0.167327185,0.023787023,23.317462082,0,25,25,0,0.031446541,15,0,0,0,0,0,751,19,1625,2533,728,0,0,13898
23,1517157223.525716066,1517157223.626555204,1,0,0,1,0.058071885,-0.022032994,-0.015590396,0.006222910,-0.003017965,0.012878516,0.999893150,793,605,0.762925599,0.024628236,0.012868949,0.008965426,0.541424551,23.112414139,0.000000000,0.548638036,0.351163071,0.126219865,0.014603286,23.130889863,0,31,31,0,0.039092055,14,0,0,0,0,0,742,20,1627,2564,742,0,0,14640
24,1517157223.626575947,1517157223.727415323,1,0,0,1,0.059549438,-0.019921546,-0.018738961,0.006684985,-0.003121750,0.013134189,0.999886523,786,598,0.760814249,0.023547006,0.012637692,0.008907283,0.577733036,22.397908749,0.000000000,0.548246584,0.341469746,0.103696759,0.008426783,22.857039666,0,21,21,0,0.026717557,17,0,0,0,0,0,742,23,1628,2585,759,0,0,15382
25,1517157223.727436066,1517157223.828275204,1,0,0,1,0.059248531,-0.020340737,-0.015940099,0.005303881,-0.002933840,0.013064817,0.999896281,791,604,0.763590392,0.025333706,0.013459170,0.009070322,0.561268318,24.225643848,0.000000000,0.550101506,0.347461748,0.078783898,0.007464520,22.869965337,0,22,22,0,0.027812895,19,0,0,0,0,0,747,22,1631,2607,778,0,0,16129
26,1517157223.828295946,1517157223.929135323,1,0,0,1,0.061647884,-0.017067817,-0.014710160,0.005999181,-0.004865710,0.013125684,0.999884019,785,591,0.752866242,0.030429558,0.015311304,0.010518330,0.527599004,22.929731418,0.000000000,0.549679474,0.286009366,0.076012787,0.007514023,22.871755875,0,103,91,12,0.131210191,28,0,0,0,0,0,654,28,1677,2710,806,0,0,16783
27,1517157223.929156065,1517157224.029935360,1,0,0,1,0.068220688,-0.015108355,-0.010623579,0.004622496,-0.008406854,0.014568880,0.999847841,769,572,0.743823147,0.035038257,0.015189119,0.011426036,0.549651204,23.114751104,0.000000000,0.550617392,0.254539997,0.078831885,0.008074240,22.847561729,0,119,109,10,0.154746424,46,0,0,0,0,0,604,46,1734,2829,852,0,0,17387
28,1517157224.029957056,1517157224.130795240,1,0,0,1,0.083599805,-0.013117894,-0.007426704,0.005784310,-0.009626966,0.014709540,0.999828732,781,561,0.718309859,0.033120260,0.018133629,0.013491003,0.587964717,23.300016221,0.000000000,0.552788991,0.249665870,0.084559360,0.007923502,22.799627866,0,119,113,6,0.152368758,34,0,0,0,0,0,606,56,1784,2948,886,0,0,17993
29,1517157224.130816936,1517157224.231655359,1,0,0,1,0.103668116,-0.009697077,-0.024532759,0.005694434,-0.012989560,0.015775304,0.999774967,762,551,0.723097113,0.033078820,0.017156277,0.013140319,0.544837276,23.745667179,0.000000000,0.553297015,0.249807893,0.102972641,0.009486823,22.948317116,0,98,90,8,0.128608924,29,0,0,0,0,0,631,33,1824,3046,915,0,0,18624
30,1517157224.231677055,1517157224.332516193,1,0,0,1,0.135281867,-0.005518174,-0.030066141,0.007844293,-0.014572616,0.017231794,0.999714545,788,574,0.728426396,0.036406694,0.020468256,0.015488067,0.595575678,21.181373082,0.000000000,0.554263414,0.142418627,0.130324903,0.012133796,22.911729882,0,143,127,16,0.181472081,35,0,0,0,0,0,608,37,1894,3189,950,0,0,19232
31,1517157224.332536936,1517157224.433376312,1,0,0,1,0.169747015,-0.001959532,-0.032645423,0.008844895,-0.013368610,0.017795434,0.999713144,784,564,0.719387755,0.032835622,0.016760404,0.012096150,0.591429214,22.978506397,0.000000000,0.556883589,0.147231887,0.161026071,0.013233234,22.937786127,0,119,112,7,0.151785714,24,0,0,0,0,0,640,25,1934,3308,974,0,0,19872
32,1517157224.433397055,1517157224.534236193,1,0,0,1,0.220827814,0.003132613,-0.035226617,0.007445542,-0.014437573,0.018071652,0.999704724,780,580,0.743589744,0.033267900,0.015842346,0.012091241,0.612666486,25.318864906,0.000000000,0.560755758,0.151869095,0.207259488,0.013104232,23.028330215,0,107,105,2,0.137179487,19,0,0,0,0,0,653,20,1965,3415,993,0,0,20525
33,1517157224.534256935,1517157224.635096312,1,0,0,1,0.276366028,0.004534730,-0.033916330,0.008018868,-0.015650212,0.018853704,0.999667598,784,574,0.732142857,0.031495037,0.015599096,0.011497192,0.596315103,26.342558134,0.000000000,0.564016546,0.153302064,0.258452072,0.014010251,23.182371371,0,117,105,12,0.149234694,24,0,0,0,0,0,643,24,2009,3532,1017,0,0,21168
34,1517157224.635117054,1517157224.735956192,1,0,0,1,0.348161534,0.007706852,-0.030800237,0.006214072,-0.017436040,0.021433851,0.999598899,787,565,0.717916137,0.035145597,0.017874667,0.013282424,0.596866589,24.743249075,0.000000000,0.566326625,0.159152374,0.328486581,0.019190767,23.289555117,0,148,145,3,0.188055909,24,0,0,0,0,0,613,26,2060,3680,1041,0,0,21781
35,1517157224.735976934,1517157224.836816311,1,0,0,1,0.436103991,0.013087733,-0.024156374,0.003948043,-0.017693507,0.023469551,0.999560170,765,572,0.747712418,0.033172795,0.014979786,0.011314133,0.565808745,24.626593155,0.000000000,0.566358802,0.157611835,0.414015280,0.023050252,23.463292927,0,101,101,0,0.132026144,24,0,0,0,0,0,638,26,2081,3781,1065,0,0,22419
36,1517157224.836837053,1517157224.937676191,1,0,0,1,0.528209516,0.018126864,-0.022164574,0.008475326,-0.016193775,0.026233088,0.999488747,747,563,0.753681392,0.032887170,0.015016536,0.011220494,0.485111977,28.463934833,0.000000000,0.564222765,0.157436556,0.502598961,0.027859459,23.749313265,0,108,107,1,0.144578313,23,0,0,0,0,0,615,24,2107,3889,1088,0,0,23034
37,1517157224.937696934,1517157225.038473368,1,0,0,1,0.629075436,0.026822279,-0.025605967,0.011147727,-0.018791971,0.036828733,0.999082696,736,559,0.759510870,0.029713945,0.017530683,0.012696206,0.473554950,25.991590081,0.000000000,0.560279899,0.153412931,0.602298873,0.048765113,23.998855047,0,86,86,0,0.116847826,21,0,0,0,0,0,625,25,2127,3975,1109,0,0,23659
38,1517157225.038494110,1517157225.139333248,1,0,0,1,0.736210837,0.037310962,-0.032086376,0.005880508,-0.020340158,0.052389535,0.998402241,755,552,0.731125828,0.027905592,0.014904857,0.010280905,0.503583771,23.072269118,0.000000000,0.556497776,0.146142889,0.709319806,0.080041914,24.042188767,0,99,99,0,0.131125828,17,0,0,0,0,0,635,21,2156,4074,1126,0,0,24294
39,1517157225.139353991,1517157225.240193367,1,0,0,1,0.852837265,0.051187451,-0.041301032,0.005802531,-0.021763669,0.050566191,0.998466691,738,541,0.733062331,0.028525717,0.016626492,0.011479932,0.508862992,24.480040131,0.000000000,0.554424929,0.138001027,0.821833233,0.083650390,24.113882224,0,84,81,3,0.113821138,16,0,0,0,0,0,634,20,2178,4158,1142,0,0,24928
40,1517157225.240214109,1517157225.341053247,1,0,0,1,0.979183764,0.067821473,-0.049895996,0.008168772,-0.022901681,0.059899152,0.997908250,736,529,0.718750000,0.034655590,0.018750127,0.013981681,0.532940940,25.701978361,0.000000000,0.553408002,0.133780395,0.945452819,0.102007590,24.188600936,0,89,88,1,0.120923913,28,0,0,0,0,0,619,28,2208,4247,1170,0,0,25547
41,1517157225.341073990,1517157225.439888239,1,0,0,1,1.112720643,0.094205953,-0.057426540,0.012167655,-0.019198844,0.086484485,0.995993869,732,533,0.728142077,0.031377551,0.018774177,0.012721376,0.525429536,22.692417365,0.000000000,0.550877967,0.125390254,1.079795037,0.154789021,24.058150618,0,92,92,0,0.125683060,18,0,0,0,0,0,618,22,2231,4339,1188,0,0,26165
42,1517157225.441934109,1517157225.542773247,1,0,0,1,1.257851252,0.130331344,-0.060247961,0.021008667,-0.012901135,0.127588283,0.991520765,743,535,0.720053836,0.037258140,0.019732355,0.015389246,0.483363226,33.818980385,0.000000000,0.548099366,0.119315544,1.228787358,0.237209810,24.611924384,0,114,111,3,0.153432032,27,0,0,0,0,0,597,32,2264,4453,1215,0,0,26762
43,1517157225.542793989,1517157225.643633366,1,0,0,1,1.416747470,0.175229596,-0.057340942,0.016554989,-0.012602127,0.153817496,0.987880204,754,545,0.722811671,0.033930654,0.017622877,0.012194390,0.463228209,25.052595252,0.000000000,0.544189549,0.107695155,1.389861902,0.289840574,24.708933440,0,120,119,1,0.159151194,22,0,0,0,0,0,611,23,2301,4573,1237,0,0,27373
44,1517157225.643654108,1517157225.744493246,1,0,0,1,1.569451141,0.238605178,-0.060749136,0.008135661,-0.015770942,0.173395599,0.984692366,738,535,0.724932249,0.037833762,0.021798506,0.015686371,0.436630325,26.166523564,0.000000000,0.537134413,0.094467602,1.552383615,0.329646184,24.897364180,0,109,108,1,0.147696477,28,0,0,0,0,0,600,29,2335,4682,1265,0,0,27973
45,1517157225.744513988,1517157225.845353365,1,0,0,1,1.730886359,0.306050126,-0.065223846,0.006717414,-0.016879160,0.175036020,0.984394414,719,514,0.714881780,0.035353753,0.018044252,0.013931954,0.435337908,27.357017452,0.000000000,0.530837893,0.079432844,1.723157918,0.332934863,25.053932861,0,92,89,3,0.127955494,20,0,0,0,0,0,606,21,2359,4774,1285,0,0,28579
46,1517157225.845374107,1517157225.946213245,1,0,0,1,1.894457498,0.366575658,-0.068963369,0.005197513,-0.018032045,0.176018481,0.984207969,727,522,0.718019257,0.029193078,0.017017880,0.012645216,0.433662065,28.592994994,0.000000000,0.526141046,0.081906573,1.889624210,0.332123176,25.337096039,0,91,91,0,0.125171939,21,0,0,0,0,0,614,22,2383,4865,1306,0,0,29193
47,1517157225.946233988,1517157226.047013283,1,0,0,1,2.064770162,0.438100353,-0.068233998,0.006410657,-0.018153545,0.179399028,0.983587994,706,513,0.726628895,0.031226768,0.016776146,0.011854626,0.394198132,28.341902277,0.000000000,0.518368392,0.082128455,2.058514081,0.338706251,25.598453598,0,79,78,1,0.111898017,28,0,0,0,0,0,598,29,2402,4944,1334,0,0,29791
48,1517157226.047034025,1517157226.147873402,1,0,0,1,2.238148914,0.505964679,-0.077326951,0.004690556,-0.019277671,0.185130642,0.982513621,713,511,0.716690042,0.031691137,0.017329239,0.013203879,0.458435516,29.532865139,0.000000000,0.511891932,0.082690665,2.218332887,0.348347042,25.910096044,0,102,100,2,0.143057504,17,0,0,0,0,0,593,18,2433,5046,1351,0,0,30384
49,1517157226.147893906,1517157226.248733282,1,0,0,1,2.416167134,0.578292644,-0.078819253,0.007792944,-0.019740357,0.184597163,0.982585099,729,505,0.692729767,0.033467460,0.018622098,0.013998704,0.492935866,25.755586950,0.000000000,0.509296861,0.082732201,2.378123928,0.346713329,26.010592032,0,92,89,3,0.126200274,25,0,0,0,0,0,608,29,2454,5138,1376,0,0,30992
50,1517157226.248754025,1517157226.349593401,1,0,0,1,2.597979031,0.654557070,-0.088426998,0.012542869,-0.015541222,0.183867268,0.982748175,688,496,0.720930233,0.031729811,0.020489946,0.014067947,0.430439066,25.323592180,0.000000000,0.501040031,0.079776228,2.540773031,0.347256495,26.217702987,0,82,81,1,0.119186047,17,0,0,0,0,0,588,18,2475,5220,1393,0,0,31580
51,1517157226.349615097,1517157226.450453281,1,0,0,1,2.786478914,0.744932096,-0.114211718,0.027466489,-0.003536701,0.217432360,0.975682455,745,508,0.681879195,0.047679056,0.030988765,0.019715537,0.466885851,29.412717473,0.000000000,0.494812863,0.125495347,2.700003497,0.415146418,26.539413541,0,136,134,2,0.182550336,34,0,0,0,0,0,572,37,2526,5356,1427,0,0,32152
52,1517157226.450474977,1517157226.551314354,1,0,0,1,2.972973817,0.845093820,-0.116921041,0.046417562,0.011967807,0.283241393,0.957849933,773,534,0.690815006,0.043437622,0.020281866,0.015866722,0.506280925,29.565882293,0.000000000,0.489493585,0.139511351,2.856139624,0.550432287,26.751764410,0,134,122,12,0.173350582,37,0,0,0,0,0,601,38,2588,5490,1464,0,0,32753
53,1517157226.551335096,1517157226.652174234,1,0,0,1,3.136714007,0.952989032,-0.127140711,0.036747520,0.005390346,0.313721995,0.948788213,811,561,0.691738594,0.032332126,0.016454362,0.011161111,0.471315813,26.517983841,0.000000000,0.483243620,0.138818559,2.980565071,0.608575194,26.760535696,0,130,128,2,0.160295931,45,0,0,0,0,0,635,46,2639,5620,1509,0,0,33388
54,1517157226.652194977,1517157226.753034353,1,0,0,1,3.282217169,1.072574228,-0.137582997,0.015326431,-0.008985045,0.298161930,0.954349953,777,508,0.653796654,0.034732173,0.015759717,0.011457766,0.453253025,25.921850401,0.000000000,0.476062942,0.138770651,3.080836824,0.637313082,26.819465762,0,149,147,2,0.191763192,32,0,0,0,0,0,591,37,2699,5769,1541,0,0,33979
55,1517157226.753055096,1517157226.853894234,1,0,0,1,3.428489316,1.193011314,-0.148206571,0.002115646,-0.014327239,0.273272940,0.961827508,732,481,0.657103825,0.041716890,0.018826401,0.013259366,0.412448187,27.099045162,0.000000000,0.468394914,0.145574612,3.178344268,0.683537673,26.943088363,0,111,106,5,0.151639344,39,0,0,0,0,0,581,40,2736,5880,1580,0,0,34560
56,1517157226.853914976,1517157226.954754353,1,0,0,1,3.581089729,1.294811196,-0.148068906,-0.003537267,-0.010751310,0.248554129,0.968551879,719,483,0.671766342,0.041621240,0.018238484,0.014051613,0.363176966,26.752288042,0.000000000,0.462298163,0.150386744,3.260485456,0.713641538,26.857506023,0,120,118,2,0.166898470,35,0,0,0,0,0,564,35,2782,6000,1615,0,0,35124
57,1517157226.954775095,1517157227.055552244,1,0,0,1,3.753290190,1.395643379,-0.147717998,0.006060004,-0.008735548,0.252040947,0.967658167,744,490,0.658602151,0.036725954,0.020294642,0.014509860,0.343835378,26.472290025,0.000000000,0.455812185,0.145555818,3.352193088,0.689289831,26.881541020,0,126,123,3,0.169354839,30,0,0,0,0,0,588,30,2813,6126,1645,0,0,35712
58,1517157227.055572987,1517157227.156412363,1,0,0,1,3.917314463,1.491289321,-0.148818342,0.007126925,-0.005548210,0.257650077,0.966196079,757,496,0.655217966,0.030924707,0.014301429,0.009860464,0.393627792,25.933272496,0.000000000,0.450314386,0.140009904,3.424260228,0.697220056,27.024591189,0,115,115,0,0.151915456,26,0,0,0,0,0,612,30,2833,6241,1671,0,0,36324
59,1517157227.156433105,1517157227.257272243,1,0,0,1,4.084656002,1.589147879,-0.156464656,0.006937653,-0.007201844,0.259788846,0.965613669,759,499,0.657444005,0.032164397,0.016153584,0.011214599,0.339084119,27.061112447,0.000000000,0.441825442,0.133976872,3.490538988,0.683053205,27.153644805,0,106,103,3,0.139657444,25,0,0,0,0,0,628,25,2866,6347,1696,0,0,36952
60,1517157227.257292986,1517157227.358132362,1,0,0,1,4.251831160,1.694861168,-0.163856727,0.011041073,-0.005875606,0.263871244,0.964476821,781,507,0.649167734,0.030313305,0.014496422,0.010838762,0.356267799,25.197677523,0.000000000,0.432991785,0.138462384,3.552145373,0.638238280,27.128429763,0,125,119,6,0.160051216,22,0,0,0,0,0,634,22,2901,6472,1718,0,0,37586
61,1517157227.358153105,1517157227.458992243,1,0,0,1,4.414579859,1.803815959,-0.173461123,0.016656510,-0.001722618,0.283778059,0.958743765,818,531,0.649144254,0.032615461,0.018655680,0.014174823,0.350167552,27.483575874,0.000000000,0.424228686,0.137039263,3.598647685,0.597083533,27.367987689,0,112,109,3,0.136919315,27,0,0,0,0,0,673,33,2926,6584,1745,0,0,38259
62,1517157227.459012985,1517157227.559852362,1,0,0,1,4.581959260,1.917648068,-0.183030155,0.016523819,0.001459159,0.308656255,0.951028996,828,544,0.657004831,0.032609670,0.016775781,0.010728587,0.325814755,24.104791256,0.000000000,0.416351263,0.138286015,3.636149830,0.596125659,26.882278232,0,106,100,6,0.128019324,24,0,0,0,0,0,696,26,2971,6690,1769,0,0,38955
63,1517157227.559873104,1517157227.660712242,1,0,0,1,4.743039229,2.023742465,-0.189829159,-0.000911300,-0.005214713,0.294897095,0.955514353,793,515,0.649432535,0.031480219,0.017896736,0.012244755,0.304208915,25.897972283,0.000000000,0.408400298,0.140422972,3.663782095,0.584994296,26.924547084,0,89,85,4,0.112232030,21,0,0,0,0,0,679,25,3004,6779,1790,0,0,39634
64,1517157227.660732985,1517157227.761572361,1,0,0,1,4.896654612,2.127515615,-0.197857443,-0.013626487,-0.007845595,0.252657092,0.967428116,790,533,0.674683544,0.028808405,0.015271889,0.010727750,0.292990344,20.945148323,0.000000000,0.401218299,0.145934374,3.674323251,0.669296317,26.663478322,0,90,88,2,0.113924051,19,0,0,0,0,0,677,23,3026,6869,1809,0,0,40311
65,1517157227.761593103,1517157227.862432241,1,0,0,1,5.051490355,2.218333365,-0.212527703,-0.023199470,-0.006861219,0.209564293,0.977495532,813,551,0.677736777,0.031323001,0.016207707,0.012586230,0.256026359,25.835696202,0.000000000,0.392252721,0.148015437,3.679976408,0.755806465,26.587412259,0,92,90,2,0.113161132,25,0,0,0,0,0,690,31,3056,6961,1834,0,0,41001
66,1517157227.862452984,1517157227.963292360,1,0,0,1,5.208134416,2.307620015,-0.214025833,-0.027284307,-0.003406440,0.169214919,0.985195551,846,556,0.657210402,0.042286240,0.019325896,0.014060776,0.297687758,27.609103525,0.000000000,0.385454006,0.149329115,3.675563099,0.831321396,26.538217686,0,124,121,3,0.146572104,44,0,0,0,0,0,674,48,3094,7085,1878,0,0,41675
67,1517157227.963313103,1517157228.064091206,1,0,0,1,5.366519611,2.369837683,-0.217905070,-0.028034285,-0.003545595,0.122104503,0.992114912,811,531,0.654747226,0.042089090,0.020363226,0.012734227,0.292574643,22.318410023,0.000000000,0.380372831,0.151214080,3.659365269,0.914784607,26.237043073,0,107,102,5,0.131935882,36,0,0,0,0,0,667,37,3129,7192,1914,0,0,42342
68,1517157228.064111948,1517157228.164951324,1,0,0,1,5.530280982,2.401576913,-0.228727896,-0.022236454,-0.001760341,0.084097727,0.996207817,797,521,0.653701380,0.031484769,0.016658965,0.012096132,0.258307800,21.659141394,0.000000000,0.370366446,0.151468983,3.634368459,0.990075603,25.843356886,0,89,81,8,0.111668758,25,0,0,0,0,0,683,25,3157,7281,1939,0,0,43025
