relative_s,lidar_begin_time,lidar_end_time,downsampled_points,effective_points,residual_mean,degeneracy_mode,map_added,total_rejected,unclassified_range_reject,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_rejected
4.900134801864624,1706584913.3425837,1706584913.4424112,1359.0,988.0,0.020666905,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.9999778270721436,1706584913.4424236,1706584913.5422542,1330.0,958.0,0.020872377,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.100618124008179,1706584913.5430658,1706584913.6428945,1320.0,930.0,0.020493728,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.200453281402588,1706584913.642907,1706584913.7427297,1352.0,974.0,0.02061987,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.300292015075684,1706584913.7427404,1706584913.8425684,1356.0,994.0,0.020197179,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.400128602981567,1706584913.84258,1706584913.942405,1326.0,937.0,0.02035895,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.499972343444824,1706584913.9424171,1706584914.0422487,1298.0,938.0,0.020581955,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.600611686706543,1706584914.043059,1706584914.142888,1289.0,891.0,0.020716956,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.7004523277282715,1706584914.1429,1706584914.2427287,1341.0,959.0,0.02031016,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.800275802612305,1706584914.2427413,1706584914.3425522,1343.0,943.0,0.021607462,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.900120735168457,1706584914.342563,1706584914.442397,1327.0,950.0,0.02019783,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.999955654144287,1706584914.4424095,1706584914.542232,1325.0,942.0,0.020623531,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.100593090057373,1706584914.5430434,1706584914.6428695,1329.0,940.0,0.019307967,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.200421094894409,1706584914.6428823,1706584914.7426975,1349.0,960.0,0.019703419,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.300267457962036,1706584914.7427227,1706584914.8425438,1338.0,959.0,0.020647225,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.400099277496338,1706584914.8425562,1706584914.9423757,1324.0,948.0,0.020090505,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.499929428100586,1706584914.9423878,1706584915.0422058,1329.0,952.0,0.021068266,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.6005449295043945,1706584915.0430179,1706584915.1428213,1376.0,985.0,0.019971787,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.700391530990601,1706584915.1428335,1706584915.242668,1310.0,937.0,0.020224981,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.800230026245117,1706584915.2426789,1706584915.3425064,1308.0,912.0,0.020928082,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.900064945220947,1706584915.3425176,1706584915.4423413,1329.0,943.0,0.021257618,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.000300407409668,1706584915.4427536,1706584915.5425768,1298.0,895.0,0.020948139,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.100147008895874,1706584915.5425887,1706584915.6424234,1372.0,964.0,0.021545594,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.199989557266235,1706584915.6424353,1706584915.742266,1314.0,938.0,0.021471803,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.300642490386963,1706584915.7430758,1706584915.8429189,1315.0,925.0,0.019854669,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.400489091873169,1706584915.8429306,1706584915.9427655,1332.0,940.0,0.020990955,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.500325441360474,1706584915.9427774,1706584916.0426018,1356.0,935.0,0.020720578,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.600160121917725,1706584916.0426135,1706584916.1424365,1355.0,955.0,0.021319035,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.700010299682617,1706584916.1424487,1706584916.2422867,1327.0,947.0,0.021209282,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.800636291503906,1706584916.2430937,1706584916.3429127,1344.0,943.0,0.019877684,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.900483131408691,1706584916.342925,1706584916.4427595,1351.0,946.0,0.019869065,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.00032663345337,1706584916.4427705,1706584916.542603,1308.0,918.0,0.020560506,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.099267721176147,1706584916.5426147,1706584916.641544,1320.0,936.0,0.019286278,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.20000672340393,1706584916.6424534,1706584916.742283,1284.0,900.0,0.021469487,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.300643920898438,1706584916.743092,1706584916.8429203,1330.0,958.0,0.019889956,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.400493621826172,1706584916.842933,1706584916.94277,1351.0,968.0,0.02154437,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.500340461730957,1706584916.9427826,1706584917.0426168,1325.0,935.0,0.020205408,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.600180864334106,1706584917.0426285,1706584917.1424572,1331.0,922.0,0.020092368,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.700016975402832,1706584917.1424696,1706584917.2422934,1310.0,921.0,0.020556121,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8002450466156,1706584917.2427034,1706584917.3425214,1336.0,946.0,0.020043033,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.90009069442749,1706584917.3425326,1706584917.442367,1316.0,920.0,0.020796528,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.000333309173584,1706584917.4427776,1706584917.5426097,1324.0,932.0,0.020117277,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.100159883499146,1706584917.5426223,1706584917.6424363,1283.0,904.0,0.020673338,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.200003623962402,1706584917.6424477,1706584917.74228,1329.0,942.0,0.019812186,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.300262689590454,1706584917.7430906,1706584917.842539,1326.0,922.0,0.020020345,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.39877438545227,1706584917.8429263,1706584917.9410508,1301.0,913.0,0.020983106,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.500308752059937,1706584917.9427598,1706584918.0425851,1328.0,965.0,0.020199627,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.600155353546143,1706584918.0425975,1706584918.1424317,1298.0,952.0,0.019575933,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.70000410079956,1706584918.142443,1706584918.2422805,1362.0,970.0,0.019398207,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.80063271522522,1706584918.2430897,1706584918.342909,1326.0,932.0,0.0202245,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.900484323501587,1706584918.3429205,1706584918.4427607,1300.0,914.0,0.019478737,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.000303030014038,1706584918.4427733,1706584918.5425794,1337.0,925.0,0.020496257,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.100139856338501,1706584918.5426042,1706584918.6424162,1329.0,934.0,0.021195136,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.199987411499023,1706584918.6424277,1706584918.7422638,1299.0,908.0,0.018912907,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.30063247680664,1706584918.7430744,1706584918.8429089,1332.0,914.0,0.020614352,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.40046763420105,1706584918.8429205,1706584918.942744,1310.0,941.0,0.018794625,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.500319242477417,1706584918.9427564,1706584919.0425956,1321.0,942.0,0.020634489,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.599772930145264,1706584919.0426073,1706584919.1420493,1328.0,958.0,0.020311619,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.698366165161133,1706584919.1424367,1706584919.2406425,1336.0,947.0,0.019977512,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.800625562667847,1706584919.243077,1706584919.342902,1315.0,951.0,0.019904554,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.900477170944214,1706584919.3429134,1706584919.4427536,1351.0,952.0,0.020963643,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.00031590461731,1706584919.4427655,1706584919.5425923,1296.0,908.0,0.019323326,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.100162029266357,1706584919.5426047,1706584919.6424384,1306.0,917.0,0.020807701,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.200000524520874,1706584919.6424506,1706584919.742277,1313.0,927.0,0.022213464,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.300644636154175,1706584919.7430875,1706584919.842921,1322.0,928.0,0.019810127,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.400480270385742,1706584919.8429322,1706584919.9427567,1320.0,932.0,0.02013426,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.500319957733154,1706584919.9427683,1706584920.0425963,1313.0,903.0,0.02016321,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.600171327590942,1706584920.0426083,1706584920.1424477,1318.0,926.0,0.021209508,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.70003056526184,1706584920.142459,1706584920.242307,1332.0,927.0,0.019487389,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.800268411636353,1706584920.2427177,1706584920.3425448,1340.0,963.0,0.020326686,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.8993980884552,1706584920.3425565,1706584920.4416745,1331.0,957.0,0.020403243,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.998080968856812,1706584920.4423862,1706584920.5403574,1292.0,931.0,0.020694417,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.100569248199463,1706584920.5430155,1706584920.6428456,1323.0,952.0,0.019379583,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.20040488243103,1706584920.6428568,1706584920.7426813,1336.0,927.0,0.02043127,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.300244569778442,1706584920.7426927,1706584920.842521,1326.0,942.0,0.02159748,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.400088548660278,1706584920.8425324,1706584920.942365,1318.0,946.0,0.020159115,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.500331401824951,1706584920.942775,1706584921.0426078,1308.0,885.0,0.02050572,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.600163221359253,1706584921.04262,1706584921.1424396,1328.0,922.0,0.021060161,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.69999885559082,1706584921.1424515,1706584921.2422752,1327.0,915.0,0.021394425,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.800635576248169,1706584921.2430854,1706584921.342912,1287.0,902.0,0.019758785,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.90047287940979,1706584921.3429239,1706584921.4427493,1315.0,921.0,0.019002172,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.000313520431519,1706584921.4427614,1706584921.54259,1343.0,963.0,0.020119368,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.10016679763794,1706584921.542602,1706584921.6424432,1338.0,922.0,0.020418229,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.199107885360718,1706584921.6424556,1706584921.7413843,1304.0,951.0,0.020969427,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.300644874572754,1706584921.743094,1706584921.8429213,1342.0,932.0,0.019621756,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.400480508804321,1706584921.8429332,1706584921.942757,1319.0,935.0,0.020914922,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.500319004058838,1706584921.9427688,1706584922.0425954,1361.0,945.0,0.021508977,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.600170373916626,1706584922.0426073,1706584922.1424468,1320.0,926.0,0.020696401,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.70002293586731,1706584922.142459,1706584922.2422993,1291.0,908.0,0.01988181,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.800264120101929,1706584922.2427113,1706584922.3425405,1323.0,944.0,0.020106269,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.900096654891968,1706584922.342552,1706584922.442373,1315.0,904.0,0.020092492,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.99993085861206,1706584922.4423852,1706584922.5422072,1290.0,893.0,0.020030366,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.100562334060669,1706584922.543019,1706584922.6428387,1338.0,933.0,0.019225846,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.200396537780762,1706584922.642851,1706584922.742673,1337.0,952.0,0.022159064,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.300246477127075,1706584922.742684,1706584922.8425229,1364.0,945.0,0.019563016,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.4000985622406,1706584922.8425345,1706584922.942375,1334.0,943.0,0.020942359,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.498837232589722,1706584922.9423866,1706584923.0411136,1317.0,922.0,0.018975941,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.600574731826782,1706584923.0430233,1706584923.142851,1299.0,901.0,0.020900019,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.70041823387146,1706584923.1428623,1706584923.2426946,1343.0,953.0,0.02009996,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.800272464752197,1706584923.2427075,1706584923.3425488,1358.0,948.0,0.021187952,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.900120735168457,1706584923.3425617,1706584923.442397,1329.0,928.0,0.020138409,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.999955177307129,1706584923.4424088,1706584923.5422316,1324.0,957.0,0.021680943,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.10059666633606,1706584923.543043,1706584923.642873,1356.0,936.0,0.021523284,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.200438976287842,1706584923.6428847,1706584923.7427154,1310.0,924.0,0.020965924,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.300261497497559,1706584923.742727,1706584923.8425379,1347.0,947.0,0.021187776,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.4000985622406,1706584923.842549,1706584923.942375,1321.0,921.0,0.019409997,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.499939680099487,1706584923.942387,1706584924.042216,1342.0,924.0,0.019858448,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.600578546524048,1706584924.0430264,1706584924.142855,1325.0,955.0,0.021941328,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.699867010116577,1706584924.1428676,1706584924.2421434,1347.0,948.0,0.020271201,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.798629999160767,1706584924.2427053,1706584924.3409064,1304.0,908.0,0.020624875,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.900084733963013,1706584924.342539,1706584924.442361,1332.0,950.0,0.019603591,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.000333547592163,1706584924.4427724,1706584924.54261,1345.0,964.0,0.021004098,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.100167512893677,1706584924.5426223,1706584924.642444,1346.0,953.0,0.019981206,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.200020790100098,1706584924.6424556,1706584924.7422972,1308.0,915.0,0.021710755,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.300249099731445,1706584924.7427084,1706584924.8425255,1318.0,939.0,0.022304148,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.400084257125854,1706584924.842537,1706584924.9423606,1343.0,943.0,0.020024427,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.50032138824463,1706584924.9427712,1706584925.0425978,1307.0,919.0,0.0207737,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.600158214569092,1706584925.0426102,1706584925.1424346,1324.0,928.0,0.020459275,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.699992895126343,1706584925.1424468,1706584925.2422693,1334.0,925.0,0.02082859,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.800639629364014,1706584925.24308,1706584925.342916,1322.0,918.0,0.020777736,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.900485038757324,1706584925.3429277,1706584925.4427614,1323.0,924.0,0.020409793,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.999656438827515,1706584925.442772,1706584925.5419328,1328.0,923.0,0.02088996,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.098466157913208,1706584925.5426188,1706584925.6407425,1328.0,921.0,0.019446121,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.200013399124146,1706584925.642451,1706584925.7422898,1301.0,903.0,0.021317908,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.300639390945435,1706584925.7430987,1706584925.8429158,1363.0,974.0,0.019468043,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.400475025177002,1706584925.8429275,1706584925.9427514,1329.0,927.0,0.02215976,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.50031280517578,1706584925.9427638,1706584926.0425892,1303.0,928.0,0.022775161,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.60014772415161,1706584926.0426013,1706584926.142424,1304.0,902.0,0.02057782,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.69998812675476,1706584926.142436,1706584926.2422645,1316.0,914.0,0.020996365,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.80061650276184,1706584926.243076,1706584926.342893,1344.0,950.0,0.020793013,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
