relative_s,lidar_begin_time,lidar_end_time,downsampled_points,effective_points,residual_mean,degeneracy_mode,map_added,total_rejected,unclassified_range_reject,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_rejected
4.9999778270721436,1706584913.4424236,1706584913.5422542,1330.0,1008.0,0.022788185,0.0,79.0,69.0,42.0,27.0,0.0,0.0,0.0,0.0
5.100618124008179,1706584913.5430658,1706584913.6428945,1321.0,987.0,0.022184959,0.0,60.0,70.0,48.0,22.0,0.0,0.0,0.0,0.0
5.200453281402588,1706584913.642907,1706584913.7427297,1352.0,1042.0,0.02270266,0.0,65.0,78.0,51.0,27.0,0.0,0.0,0.0,0.0
5.300292015075684,1706584913.7427404,1706584913.8425684,1354.0,1059.0,0.023081762,0.0,63.0,68.0,46.0,22.0,0.0,0.0,0.0,0.0
5.400128602981567,1706584913.84258,1706584913.942405,1328.0,1012.0,0.021972949,0.0,68.0,68.0,46.0,22.0,0.0,0.0,0.0,0.0
5.499972343444824,1706584913.9424171,1706584914.0422487,1298.0,996.0,0.021420622,0.0,58.0,74.0,46.0,28.0,0.0,0.0,0.0,0.0
5.600611686706543,1706584914.043059,1706584914.142888,1286.0,963.0,0.023040549,0.0,55.0,79.0,47.0,32.0,0.0,0.0,0.0,0.0
5.7004523277282715,1706584914.1429,1706584914.2427287,1339.0,1020.0,0.02359402,0.0,50.0,72.0,41.0,31.0,0.0,0.0,0.0,0.0
5.800275802612305,1706584914.2427413,1706584914.3425522,1343.0,1016.0,0.023583937,0.0,66.0,74.0,45.0,29.0,0.0,0.0,0.0,0.0
5.900120735168457,1706584914.342563,1706584914.442397,1330.0,1013.0,0.022250669,0.0,48.0,65.0,37.0,28.0,0.0,0.0,0.0,0.0
5.999955654144287,1706584914.4424095,1706584914.542232,1321.0,1007.0,0.021887179,0.0,56.0,62.0,45.0,17.0,0.0,0.0,0.0,0.0
6.100593090057373,1706584914.5430434,1706584914.6428695,1332.0,1007.0,0.020925017,0.0,61.0,57.0,42.0,15.0,0.0,0.0,0.0,0.0
6.200421094894409,1706584914.6428823,1706584914.7426975,1348.0,1022.0,0.022502838,0.0,61.0,67.0,43.0,24.0,0.0,0.0,0.0,0.0
6.300267457962036,1706584914.7427227,1706584914.8425438,1338.0,1013.0,0.021302693,0.0,51.0,69.0,46.0,23.0,0.0,0.0,0.0,0.0
6.400099277496338,1706584914.8425562,1706584914.9423757,1326.0,1018.0,0.021417442,0.0,46.0,75.0,47.0,28.0,0.0,0.0,0.0,0.0
6.499929428100586,1706584914.9423878,1706584915.0422058,1328.0,1023.0,0.022137612,0.0,50.0,65.0,45.0,20.0,0.0,0.0,0.0,0.0
6.6005449295043945,1706584915.0430179,1706584915.1428213,1376.0,1056.0,0.02145965,0.0,56.0,69.0,45.0,24.0,0.0,0.0,0.0,0.0
6.700391530990601,1706584915.1428335,1706584915.242668,1313.0,1003.0,0.022567595,0.0,44.0,61.0,42.0,19.0,0.0,0.0,0.0,0.0
6.800230026245117,1706584915.2426789,1706584915.3425064,1308.0,991.0,0.022928551,0.0,37.0,61.0,42.0,19.0,0.0,0.0,0.0,0.0
6.900064945220947,1706584915.3425176,1706584915.4423413,1329.0,1014.0,0.022441848,0.0,48.0,60.0,38.0,22.0,0.0,0.0,0.0,0.0
7.000300407409668,1706584915.4427536,1706584915.5425768,1299.0,965.0,0.023767228,0.0,51.0,70.0,44.0,26.0,0.0,0.0,0.0,0.0
7.100147008895874,1706584915.5425887,1706584915.6424234,1371.0,1030.0,0.02136601,0.0,57.0,62.0,41.0,21.0,0.0,0.0,0.0,0.0
7.199989557266235,1706584915.6424353,1706584915.742266,1315.0,986.0,0.02257502,0.0,41.0,57.0,40.0,17.0,0.0,0.0,0.0,0.0
7.300642490386963,1706584915.7430758,1706584915.8429189,1315.0,999.0,0.021591512,0.0,52.0,70.0,43.0,27.0,0.0,0.0,0.0,0.0
7.400489091873169,1706584915.8429306,1706584915.9427655,1334.0,994.0,0.020995215,0.0,42.0,60.0,40.0,20.0,0.0,0.0,0.0,0.0
7.500325441360474,1706584915.9427774,1706584916.0426018,1354.0,1017.0,0.022356514,0.0,48.0,60.0,42.0,18.0,0.0,0.0,0.0,0.0
7.600160121917725,1706584916.0426135,1706584916.1424365,1352.0,1019.0,0.022406468,0.0,43.0,60.0,39.0,21.0,0.0,0.0,0.0,0.0
7.700010299682617,1706584916.1424487,1706584916.2422867,1328.0,1008.0,0.020604071,0.0,59.0,69.0,48.0,21.0,0.0,0.0,0.0,0.0
7.800636291503906,1706584916.2430937,1706584916.3429127,1343.0,1017.0,0.020552364,0.0,43.0,62.0,44.0,18.0,0.0,0.0,0.0,0.0
7.900483131408691,1706584916.342925,1706584916.4427595,1351.0,1027.0,0.022924337,0.0,52.0,65.0,45.0,20.0,0.0,0.0,0.0,0.0
8.00032663345337,1706584916.4427705,1706584916.542603,1308.0,987.0,0.021910985,0.0,50.0,67.0,46.0,21.0,0.0,0.0,0.0,0.0
8.099267721176147,1706584916.5426147,1706584916.641544,1319.0,1012.0,0.021297583,0.0,43.0,63.0,46.0,17.0,0.0,0.0,0.0,0.0
8.20000672340393,1706584916.6424534,1706584916.742283,1283.0,942.0,0.02213859,0.0,33.0,66.0,47.0,19.0,0.0,0.0,0.0,0.0
8.300643920898438,1706584916.743092,1706584916.8429203,1330.0,1000.0,0.022728339,0.0,41.0,64.0,42.0,22.0,0.0,0.0,0.0,0.0
8.400493621826172,1706584916.842933,1706584916.94277,1345.0,1001.0,0.021731875,0.0,63.0,72.0,47.0,25.0,0.0,0.0,0.0,0.0
8.500340461730957,1706584916.9427826,1706584917.0426168,1327.0,1018.0,0.020892988,0.0,49.0,58.0,36.0,22.0,0.0,0.0,0.0,0.0
8.600180864334106,1706584917.0426285,1706584917.1424572,1331.0,998.0,0.02169398,0.0,41.0,60.0,36.0,24.0,0.0,0.0,0.0,0.0
8.700016975402832,1706584917.1424696,1706584917.2422934,1312.0,970.0,0.021100044,0.0,32.0,52.0,37.0,15.0,0.0,0.0,0.0,0.0
8.8002450466156,1706584917.2427034,1706584917.3425214,1337.0,1003.0,0.021664698,0.0,49.0,59.0,38.0,21.0,0.0,0.0,0.0,0.0
8.90009069442749,1706584917.3425326,1706584917.442367,1318.0,999.0,0.022922177,0.0,39.0,41.0,33.0,8.0,0.0,0.0,0.0,0.0
9.000333309173584,1706584917.4427776,1706584917.5426097,1322.0,1003.0,0.0218413,0.0,38.0,50.0,35.0,15.0,0.0,0.0,0.0,0.0
9.100159883499146,1706584917.5426223,1706584917.6424363,1283.0,968.0,0.021886031,0.0,49.0,58.0,38.0,20.0,0.0,0.0,0.0,0.0
9.200003623962402,1706584917.6424477,1706584917.74228,1329.0,1014.0,0.021038465,0.0,55.0,53.0,37.0,16.0,0.0,0.0,0.0,0.0
9.300262689590454,1706584917.7430906,1706584917.842539,1327.0,995.0,0.021938668,0.0,57.0,58.0,43.0,15.0,0.0,0.0,0.0,0.0
9.39877438545227,1706584917.8429263,1706584917.9410508,1300.0,985.0,0.021878102,0.0,42.0,52.0,40.0,12.0,0.0,0.0,0.0,0.0
9.500308752059937,1706584917.9427598,1706584918.0425851,1326.0,1013.0,0.021998685,0.0,42.0,67.0,35.0,32.0,0.0,0.0,0.0,0.0
9.600155353546143,1706584918.0425975,1706584918.1424317,1301.0,1012.0,0.02070382,0.0,39.0,54.0,38.0,16.0,0.0,0.0,0.0,0.0
9.70000410079956,1706584918.142443,1706584918.2422805,1364.0,1053.0,0.02118472,0.0,37.0,54.0,35.0,19.0,0.0,0.0,0.0,0.0
9.80063271522522,1706584918.2430897,1706584918.342909,1326.0,988.0,0.0203954,0.0,27.0,54.0,33.0,21.0,0.0,0.0,0.0,0.0
9.900484323501587,1706584918.3429205,1706584918.4427607,1304.0,993.0,0.020544965,0.0,40.0,53.0,33.0,20.0,0.0,0.0,0.0,0.0
10.000303030014038,1706584918.4427733,1706584918.5425794,1334.0,1010.0,0.020650424,0.0,35.0,50.0,34.0,16.0,0.0,0.0,0.0,0.0
10.100139856338501,1706584918.5426042,1706584918.6424162,1333.0,995.0,0.022695474,0.0,36.0,49.0,32.0,17.0,0.0,0.0,0.0,0.0
10.199987411499023,1706584918.6424277,1706584918.7422638,1298.0,987.0,0.019672085,0.0,33.0,54.0,33.0,21.0,0.0,0.0,0.0,0.0
10.30063247680664,1706584918.7430744,1706584918.8429089,1334.0,991.0,0.021392305,0.0,41.0,48.0,33.0,15.0,0.0,0.0,0.0,0.0
10.40046763420105,1706584918.8429205,1706584918.942744,1310.0,1002.0,0.019949234,0.0,47.0,50.0,33.0,17.0,0.0,0.0,0.0,0.0
10.500319242477417,1706584918.9427564,1706584919.0425956,1321.0,1006.0,0.021831059,0.0,30.0,54.0,37.0,17.0,0.0,0.0,0.0,0.0
10.599772930145264,1706584919.0426073,1706584919.1420493,1329.0,998.0,0.020898832,0.0,39.0,49.0,32.0,17.0,0.0,0.0,0.0,0.0
10.698366165161133,1706584919.1424367,1706584919.2406425,1333.0,1016.0,0.021706494,0.0,38.0,59.0,34.0,25.0,0.0,0.0,0.0,0.0
10.800625562667847,1706584919.243077,1706584919.342902,1314.0,1010.0,0.022974739,0.0,34.0,57.0,36.0,21.0,0.0,0.0,0.0,0.0
10.900477170944214,1706584919.3429134,1706584919.4427536,1349.0,1041.0,0.021455576,0.0,43.0,46.0,33.0,13.0,0.0,0.0,0.0,0.0
11.00031590461731,1706584919.4427655,1706584919.5425923,1297.0,978.0,0.021559183,0.0,26.0,53.0,34.0,19.0,0.0,0.0,0.0,0.0
11.100162029266357,1706584919.5426047,1706584919.6424384,1305.0,1000.0,0.022404692,0.0,28.0,55.0,36.0,19.0,0.0,0.0,0.0,0.0
11.200000524520874,1706584919.6424506,1706584919.742277,1311.0,977.0,0.021356163,0.0,40.0,61.0,41.0,20.0,0.0,0.0,0.0,0.0
11.300644636154175,1706584919.7430875,1706584919.842921,1324.0,1005.0,0.021893879,0.0,30.0,49.0,34.0,15.0,0.0,0.0,0.0,0.0
11.400480270385742,1706584919.8429322,1706584919.9427567,1322.0,990.0,0.01976995,0.0,30.0,51.0,36.0,15.0,0.0,0.0,0.0,0.0
11.500319957733154,1706584919.9427683,1706584920.0425963,1313.0,970.0,0.021019809,0.0,34.0,50.0,32.0,18.0,0.0,0.0,0.0,0.0
11.600171327590942,1706584920.0426083,1706584920.1424477,1319.0,1011.0,0.02219795,0.0,43.0,47.0,30.0,17.0,0.0,0.0,0.0,0.0
11.70003056526184,1706584920.142459,1706584920.242307,1331.0,1000.0,0.021110444,0.0,37.0,43.0,34.0,9.0,0.0,0.0,0.0,0.0
11.800268411636353,1706584920.2427177,1706584920.3425448,1341.0,1022.0,0.021387142,0.0,39.0,46.0,31.0,15.0,0.0,0.0,0.0,0.0
11.8993980884552,1706584920.3425565,1706584920.4416745,1330.0,1028.0,0.021702189,0.0,30.0,50.0,33.0,17.0,0.0,0.0,0.0,0.0
11.998080968856812,1706584920.4423862,1706584920.5403574,1292.0,990.0,0.02211115,0.0,35.0,57.0,41.0,16.0,0.0,0.0,0.0,0.0
12.100569248199463,1706584920.5430155,1706584920.6428456,1325.0,1016.0,0.020186591,0.0,30.0,54.0,36.0,18.0,0.0,0.0,0.0,0.0
12.20040488243103,1706584920.6428568,1706584920.7426813,1336.0,993.0,0.021929818,0.0,38.0,55.0,38.0,17.0,0.0,0.0,0.0,0.0
12.300244569778442,1706584920.7426927,1706584920.842521,1326.0,1003.0,0.022510047,0.0,25.0,52.0,37.0,15.0,0.0,0.0,0.0,0.0
12.400088548660278,1706584920.8425324,1706584920.942365,1319.0,1010.0,0.021649587,0.0,38.0,64.0,42.0,22.0,0.0,0.0,0.0,0.0
12.500331401824951,1706584920.942775,1706584921.0426078,1308.0,964.0,0.022414907,0.0,29.0,48.0,34.0,14.0,0.0,0.0,0.0,0.0
12.600163221359253,1706584921.04262,1706584921.1424396,1327.0,1004.0,0.02135947,0.0,45.0,41.0,28.0,13.0,0.0,0.0,0.0,0.0
12.69999885559082,1706584921.1424515,1706584921.2422752,1325.0,987.0,0.022402338,0.0,35.0,52.0,32.0,20.0,0.0,0.0,0.0,0.0
12.800635576248169,1706584921.2430854,1706584921.342912,1286.0,985.0,0.020158806,0.0,31.0,38.0,25.0,13.0,0.0,0.0,0.0,0.0
12.90047287940979,1706584921.3429239,1706584921.4427493,1313.0,982.0,0.020482216,0.0,26.0,46.0,34.0,12.0,0.0,0.0,0.0,0.0
13.000313520431519,1706584921.4427614,1706584921.54259,1343.0,1024.0,0.022443533,0.0,28.0,40.0,26.0,14.0,0.0,0.0,0.0,0.0
13.10016679763794,1706584921.542602,1706584921.6424432,1339.0,1007.0,0.02304965,0.0,27.0,46.0,28.0,18.0,0.0,0.0,0.0,0.0
13.199107885360718,1706584921.6424556,1706584921.7413843,1305.0,1002.0,0.021078851,0.0,25.0,53.0,36.0,17.0,0.0,0.0,0.0,0.0
13.300644874572754,1706584921.743094,1706584921.8429213,1342.0,1030.0,0.021251506,0.0,33.0,56.0,35.0,21.0,0.0,0.0,0.0,0.0
13.400480508804321,1706584921.8429332,1706584921.942757,1319.0,1001.0,0.022289698,0.0,24.0,53.0,36.0,17.0,0.0,0.0,0.0,0.0
13.500319004058838,1706584921.9427688,1706584922.0425954,1361.0,1008.0,0.022363311,0.0,28.0,47.0,30.0,17.0,0.0,0.0,0.0,0.0
13.600170373916626,1706584922.0426073,1706584922.1424468,1319.0,987.0,0.021418112,0.0,29.0,62.0,39.0,23.0,0.0,0.0,0.0,0.0
13.70002293586731,1706584922.142459,1706584922.2422993,1288.0,977.0,0.022668229,0.0,27.0,51.0,34.0,17.0,0.0,0.0,0.0,0.0
13.800264120101929,1706584922.2427113,1706584922.3425405,1321.0,1008.0,0.021619483,0.0,28.0,50.0,34.0,16.0,0.0,0.0,0.0,0.0
13.900096654891968,1706584922.342552,1706584922.442373,1314.0,974.0,0.021129122,0.0,30.0,50.0,35.0,15.0,0.0,0.0,0.0,0.0
13.99993085861206,1706584922.4423852,1706584922.5422072,1289.0,964.0,0.020928215,0.0,20.0,41.0,28.0,13.0,0.0,0.0,0.0,0.0
14.100562334060669,1706584922.543019,1706584922.6428387,1337.0,1000.0,0.021179932,0.0,27.0,52.0,40.0,12.0,0.0,0.0,0.0,0.0
14.200396537780762,1706584922.642851,1706584922.742673,1338.0,1002.0,0.021908999,0.0,38.0,43.0,30.0,13.0,0.0,0.0,0.0,0.0
14.300246477127075,1706584922.742684,1706584922.8425229,1364.0,1015.0,0.021008396,0.0,27.0,47.0,33.0,14.0,0.0,0.0,0.0,0.0
14.4000985622406,1706584922.8425345,1706584922.942375,1333.0,1001.0,0.021843891,0.0,32.0,51.0,33.0,18.0,0.0,0.0,0.0,0.0
14.498837232589722,1706584922.9423866,1706584923.0411136,1316.0,1005.0,0.020353142,0.0,23.0,47.0,37.0,10.0,0.0,0.0,0.0,0.0
14.600574731826782,1706584923.0430233,1706584923.142851,1299.0,983.0,0.021274092,0.0,23.0,42.0,33.0,9.0,0.0,0.0,0.0,0.0
14.70041823387146,1706584923.1428623,1706584923.2426946,1344.0,1017.0,0.021487827,0.0,22.0,58.0,35.0,23.0,0.0,0.0,0.0,0.0
14.800272464752197,1706584923.2427075,1706584923.3425488,1360.0,1003.0,0.022095614,0.0,29.0,54.0,38.0,16.0,0.0,0.0,0.0,0.0
14.900120735168457,1706584923.3425617,1706584923.442397,1331.0,989.0,0.021407302,0.0,28.0,39.0,26.0,13.0,0.0,0.0,0.0,0.0
14.999955177307129,1706584923.4424088,1706584923.5422316,1327.0,1025.0,0.022932051,0.0,27.0,52.0,35.0,17.0,0.0,0.0,0.0,0.0
15.10059666633606,1706584923.543043,1706584923.642873,1356.0,1007.0,0.022998718,0.0,34.0,52.0,33.0,19.0,0.0,0.0,0.0,0.0
15.200438976287842,1706584923.6428847,1706584923.7427154,1308.0,980.0,0.021417688,0.0,28.0,51.0,30.0,21.0,0.0,0.0,0.0,0.0
15.300261497497559,1706584923.742727,1706584923.8425379,1347.0,1008.0,0.022486297,0.0,32.0,51.0,36.0,15.0,0.0,0.0,0.0,0.0
15.4000985622406,1706584923.842549,1706584923.942375,1321.0,1000.0,0.020766272,0.0,32.0,53.0,32.0,21.0,0.0,0.0,0.0,0.0
15.499939680099487,1706584923.942387,1706584924.042216,1343.0,978.0,0.02015881,0.0,29.0,52.0,43.0,9.0,0.0,0.0,0.0,0.0
15.600578546524048,1706584924.0430264,1706584924.142855,1324.0,1006.0,0.023217707,0.0,37.0,49.0,35.0,14.0,0.0,0.0,0.0,0.0
15.699867010116577,1706584924.1428676,1706584924.2421434,1349.0,1012.0,0.021482633,0.0,36.0,52.0,36.0,16.0,0.0,0.0,0.0,0.0
15.798629999160767,1706584924.2427053,1706584924.3409064,1303.0,975.0,0.02158654,0.0,21.0,44.0,34.0,10.0,0.0,0.0,0.0,0.0
15.900084733963013,1706584924.342539,1706584924.442361,1331.0,1017.0,0.020931696,0.0,19.0,54.0,36.0,18.0,0.0,0.0,0.0,0.0
16.000333547592163,1706584924.4427724,1706584924.54261,1346.0,1020.0,0.022956904,0.0,22.0,50.0,39.0,11.0,0.0,0.0,0.0,0.0
16.100167512893677,1706584924.5426223,1706584924.642444,1345.0,991.0,0.021226001,0.0,24.0,47.0,31.0,16.0,0.0,0.0,0.0,0.0
16.200020790100098,1706584924.6424556,1706584924.7422972,1309.0,986.0,0.022427099,0.0,23.0,46.0,35.0,11.0,0.0,0.0,0.0,0.0
16.300249099731445,1706584924.7427084,1706584924.8425255,1318.0,977.0,0.024038626,0.0,20.0,48.0,31.0,17.0,0.0,0.0,0.0,0.0
16.400084257125854,1706584924.842537,1706584924.9423606,1344.0,1014.0,0.021892575,0.0,25.0,42.0,28.0,14.0,0.0,0.0,0.0,0.0
16.50032138824463,1706584924.9427712,1706584925.0425978,1309.0,984.0,0.021883985,0.0,23.0,49.0,36.0,13.0,0.0,0.0,0.0,0.0
16.600158214569092,1706584925.0426102,1706584925.1424346,1326.0,1009.0,0.020105851,0.0,15.0,42.0,27.0,15.0,0.0,0.0,0.0,0.0
16.699992895126343,1706584925.1424468,1706584925.2422693,1334.0,992.0,0.022540493,0.0,28.0,56.0,39.0,17.0,0.0,0.0,0.0,0.0
16.800639629364014,1706584925.24308,1706584925.342916,1323.0,977.0,0.020926484,0.0,29.0,54.0,36.0,18.0,0.0,0.0,0.0,0.0
16.900485038757324,1706584925.3429277,1706584925.4427614,1322.0,985.0,0.020489411,0.0,27.0,44.0,35.0,9.0,0.0,0.0,0.0,0.0
16.999656438827515,1706584925.442772,1706584925.5419328,1326.0,996.0,0.021827156,0.0,29.0,39.0,33.0,6.0,0.0,0.0,0.0,0.0
17.098466157913208,1706584925.5426188,1706584925.6407425,1329.0,1005.0,0.020559623,0.0,31.0,48.0,35.0,13.0,0.0,0.0,0.0,0.0
17.200013399124146,1706584925.642451,1706584925.7422898,1300.0,962.0,0.022333938,0.0,27.0,48.0,35.0,13.0,0.0,0.0,0.0,0.0
17.300639390945435,1706584925.7430987,1706584925.8429158,1363.0,1061.0,0.022005003,0.0,24.0,47.0,32.0,15.0,0.0,0.0,0.0,0.0
17.400475025177002,1706584925.8429275,1706584925.9427514,1334.0,976.0,0.022855448,0.0,24.0,50.0,37.0,13.0,0.0,0.0,0.0,0.0
17.50031280517578,1706584925.9427638,1706584926.0425892,1305.0,972.0,0.022649024,0.0,24.0,52.0,40.0,12.0,0.0,0.0,0.0,0.0
17.60014772415161,1706584926.0426013,1706584926.142424,1307.0,977.0,0.02152628,0.0,28.0,50.0,32.0,18.0,0.0,0.0,0.0,0.0
17.69998812675476,1706584926.142436,1706584926.2422645,1316.0,981.0,0.023669299,0.0,22.0,49.0,38.0,11.0,0.0,0.0,0.0,0.0
