frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected,sync_imu_samples,sync_imu_first_time,sync_imu_last_time,frontend_core_revision,log_sequence,map_update_skipped,map_skip_reason,window_updated,range_near_rejected,range_far_rejected,map_min_range,map_max_range,map_min_effective_points,runtime_schema_revision,invalid_quality_filter_enabled,invalid_quality_low_effective_relax_enabled,invalid_quality_relax_active,invalid_quality_relax_effective_threshold,invalid_quality_relaxed,total_invalid_quality_relaxed,invalid_quality_turn_guard_enabled,invalid_quality_turn_guard_active,invalid_quality_turn_guard_yaw_threshold,invalid_quality_turn_guard_rejected,total_invalid_quality_turn_guard_rejected,directional_selection_enabled,directional_selection_active,equal_point_count_control_enabled,equal_point_count_control_active,equal_point_count_target,equal_point_count_rejected,total_equal_point_count_rejected
11,1517157221.609498978,1517157221.710338354,0,0,0,0,0.055662282,-0.033991921,0.106468192,0.009129493,-0.019918461,-0.004602669,0.999749330,761,558,0.733245729,0.039163021,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,207,190,17,0.272010512,0,0,0,0,0,0,554,0,1740,2370,0,0,0,6155,20,1517157221.614079952,1517157221.709088087,fastlio2_internal_v1,11,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
12,1517157221.710359097,1517157221.811198235,0,0,0,0,0.071926130,-0.034701650,0.084970281,0.009315533,-0.012729779,-0.003990186,0.999867617,778,553,0.710796915,0.043146752,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,199,187,12,0.255784062,0,0,0,0,0,0,579,0,1833,2569,0,0,0,6734,20,1517157221.714080095,1517157221.809087992,fastlio2_internal_v1,12,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
13,1517157221.811218977,1517157221.912058353,0,0,0,0,0.082788409,-0.042332780,0.087932553,0.007607163,-0.013414142,-0.004196985,0.999872280,787,558,0.709021601,0.037181913,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,152,147,5,0.193138501,0,0,0,0,0,0,635,0,1880,2721,0,0,0,7369,20,1517157221.814080000,1517157221.909087896,fastlio2_internal_v1,13,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
14,1517157221.912080050,1517157222.012864351,0,0,0,0,0.077020137,-0.040635859,0.081036037,0.010178455,-0.012547885,-0.004384560,0.999859853,782,565,0.722506394,0.031291755,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,118,112,6,0.150895141,0,0,0,0,0,0,664,0,1909,2839,0,0,0,8033,20,1517157221.914079905,1517157222.009039879,fastlio2_internal_v1,14,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
15,1517157222.012886047,1517157222.113724232,0,0,0,0,0.070165664,-0.038038038,0.084814596,0.011197647,-0.013623566,-0.004980837,0.999832087,777,565,0.727155727,0.034394477,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,103,98,5,0.132561133,0,0,0,0,0,0,674,0,1945,2942,0,0,0,8707,20,1517157222.014031887,1517157222.109040022,fastlio2_internal_v1,15,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
16,1517157222.113745928,1517157222.214585304,0,0,0,0,0.061709933,-0.034728818,0.080687678,0.010364696,-0.013914392,-0.005353008,0.999835140,776,559,0.720360825,0.031841542,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,93,88,5,0.119845361,0,0,0,0,0,0,683,0,1978,3035,0,0,0,9390,21,1517157222.114032030,1517157222.214031935,fastlio2_internal_v1,16,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
17,1517157222.214606047,1517157222.315445185,0,0,0,0,0.056836547,-0.033266381,0.071809211,0.010962144,-0.013352203,-0.005332874,0.999836542,784,580,0.739795918,0.031081934,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,86,82,4,0.109693878,0,0,0,0,0,0,698,0,2002,3121,0,0,0,10088,20,1517157222.219039917,1517157222.314032078,fastlio2_internal_v1,17,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
18,1517157222.315465927,1517157222.416305304,0,0,0,0,0.058234925,-0.030453622,0.071685830,0.010967532,-0.013331282,-0.005094311,0.999838006,783,580,0.740740741,0.028643638,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,55,55,0,0.070242656,0,0,0,0,0,0,728,0,2014,3176,0,0,0,10816,20,1517157222.319040060,1517157222.414031982,fastlio2_internal_v1,18,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
19,1517157222.416326046,1517157222.517165184,0,0,0,0,0.060556581,-0.028774727,0.073030804,0.012660368,-0.012418707,-0.005235277,0.999829027,776,577,0.743556701,0.027804356,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,41,41,0,0.052835052,0,0,0,0,0,0,735,0,2026,3217,0,0,0,11551,20,1517157222.419039965,1517157222.514032125,fastlio2_internal_v1,19,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
20,1517157222.517186165,1517157222.618025541,0,0,0,0,0.061850189,-0.029757273,0.072646111,0.012144375,-0.012626915,-0.005265960,0.999832658,801,593,0.740324594,0.030354995,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,47,46,1,0.058676654,0,0,0,0,0,0,754,0,2033,3264,0,0,0,12305,20,1517157222.519040108,1517157222.614031792,fastlio2_internal_v1,20,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
21,1517157222.618046045,1517157222.718885183,0,0,0,0,0.061519605,-0.030372638,0.073250573,0.011880523,-0.012696748,-0.005210697,0.999835234,785,576,0.733757962,0.028260142,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,33,33,0,0.042038217,0,0,0,0,0,0,752,0,2038,3297,0,0,0,13057,20,1517157222.619040012,1517157222.714032173,fastlio2_internal_v1,21,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
22,1517157222.718905926,1517157222.819745302,0,0,0,0,0.061890956,-0.030369359,0.075750778,0.011500306,-0.012948222,-0.004934549,0.999837855,776,568,0.731958763,0.027645671,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,20,20,0,0.025773196,0,0,0,0,0,0,756,0,2040,3317,0,0,0,13813,21,1517157222.719039917,1517157222.819040060,fastlio2_internal_v1,22,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
23,1517157222.819766045,1517157222.920605183,0,0,0,0,0.061720327,-0.032129039,0.077413340,0.010338521,-0.012861813,-0.005331077,0.999849623,789,592,0.750316857,0.029064617,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,33,32,1,0.041825095,0,0,0,0,0,0,756,0,2047,3350,0,0,0,14569,20,1517157222.824032068,1517157222.919039965,fastlio2_internal_v1,23,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
24,1517157222.920625925,1517157223.021395206,0,0,0,0,0.060883615,-0.032605244,0.075570887,0.010452709,-0.013175582,-0.005278196,0.999844631,777,574,0.738738739,0.027013381,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,26,26,0,0.033462033,0,0,0,0,0,0,751,0,2050,3376,0,0,0,15320,20,1517157222.924031973,1517157223.018975973,fastlio2_internal_v1,24,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
25,1517157223.021415949,1517157223.122255325,0,0,0,0,0.060898642,-0.032661466,0.074959078,0.011205510,-0.012842529,-0.005118688,0.999841640,775,575,0.741935484,0.027943936,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,13,13,0,0.016774194,0,0,0,0,0,0,762,0,2051,3389,0,0,0,16082,20,1517157223.023967981,1517157223.118976116,fastlio2_internal_v1,25,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
26,1517157223.122276068,1517157223.223115206,0,0,0,0,0.061256510,-0.032625885,0.073277686,0.011286006,-0.012770478,-0.005154485,0.999841474,782,579,0.740409207,0.029193984,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,25,25,0,0.031969309,0,0,0,0,0,0,757,0,2054,3414,0,0,0,16839,20,1517157223.123967886,1517157223.218976021,fastlio2_internal_v1,26,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
27,1517157223.223135948,1517157223.323975325,0,0,0,0,0.061177443,-0.031081196,0.074136125,0.011206626,-0.012789418,-0.005222743,0.999841770,787,572,0.726810673,0.027403013,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,22,22,0,0.027954257,0,0,0,0,0,0,765,0,2057,3436,0,0,0,17604,21,1517157223.223968029,1517157223.323967934,fastlio2_internal_v1,27,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
28,1517157223.323996067,1517157223.424835205,0,0,0,0,0.061395076,-0.031319343,0.074271138,0.010945552,-0.012874997,-0.005051601,0.999844443,780,577,0.739743590,0.027519057,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,17,17,0,0.021794872,0,0,0,0,0,0,763,0,2061,3453,0,0,0,18367,20,1517157223.328975916,1517157223.423968077,fastlio2_internal_v1,28,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
29,1517157223.424855947,1517157223.525695324,0,0,0,0,0.061729315,-0.031412714,0.074533817,0.010873038,-0.012962977,-0.005314679,0.999842734,794,587,0.739294710,0.028197400,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,16,16,0,0.020151134,0,0,0,0,0,0,778,0,2061,3469,0,0,0,19145,20,1517157223.428976059,1517157223.523967981,fastlio2_internal_v1,29,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
30,1517157223.525716066,1517157223.626555204,0,0,0,0,0.061557390,-0.031876617,0.073832812,0.010876456,-0.013026384,-0.005044338,0.999843273,786,578,0.735368957,0.028405879,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,33,33,0,0.041984733,0,0,0,0,0,0,753,0,2068,3502,0,0,0,19898,20,1517157223.528975964,1517157223.623967886,fastlio2_internal_v1,30,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
31,1517157223.626575947,1517157223.727415323,0,0,0,0,0.063071602,-0.031042228,0.072283955,0.010250279,-0.013328644,-0.004890240,0.999846671,782,581,0.742966752,0.028027984,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,21,21,0,0.026854220,0,0,0,0,0,0,761,0,2069,3523,0,0,0,20659,20,1517157223.628976107,1517157223.723968029,fastlio2_internal_v1,31,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
32,1517157223.727436066,1517157223.828275204,0,0,0,0,0.062596886,-0.031120361,0.070333930,0.010147391,-0.012941763,-0.005150930,0.999851494,790,586,0.741772152,0.028137026,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,31,31,0,0.039240506,0,0,0,0,0,0,759,0,2072,3554,0,0,0,21418,20,1517157223.728975773,1517157223.823967934,fastlio2_internal_v1,32,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
33,1517157223.828295946,1517157223.929135323,0,0,0,0,0.064687351,-0.029477640,0.063621622,0.010320946,-0.013752933,-0.004942892,0.999839939,782,561,0.717391304,0.034601651,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,94,87,7,0.120204604,0,0,0,0,0,0,688,0,2117,3648,0,0,0,22106,21,1517157223.828976154,1517157223.928975821,fastlio2_internal_v1,33,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
34,1517157223.929156065,1517157224.029935360,0,0,0,0,0.069497336,-0.027338792,0.068728461,0.008928368,-0.014228259,-0.003861986,0.999851452,767,553,0.720990874,0.033105691,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,135,128,7,0.176010430,0,0,0,0,0,0,632,0,2171,3783,0,0,0,22738,20,1517157223.933967829,1517157224.028912067,fastlio2_internal_v1,34,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
35,1517157224.029957056,1517157224.130795240,0,0,0,0,0.083053009,-0.023202716,0.079025155,0.008385093,-0.014633045,-0.003297675,0.999852334,788,561,0.711928934,0.027667400,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,119,92,27,0.151015228,0,0,0,0,0,0,669,0,2239,3902,0,0,0,23407,20,1517157224.033904076,1517157224.128911972,fastlio2_internal_v1,35,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
36,1517157224.130816936,1517157224.231655359,0,0,0,0,0.101378531,-0.023032467,0.085122594,0.010019493,-0.016065277,-0.002340896,0.999818002,762,559,0.733595801,0.030401099,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,116,106,10,0.152230971,0,0,0,0,0,0,646,0,2279,4018,0,0,0,24053,20,1517157224.133903980,1517157224.228912115,fastlio2_internal_v1,36,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
37,1517157224.231676817,1517157224.332515955,0,0,0,0,0.128259630,-0.018222996,0.083891344,0.011273906,-0.016148473,-0.001226322,0.999805292,778,550,0.706940874,0.031905800,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,122,114,8,0.156812339,0,0,0,0,0,0,656,0,2339,4140,0,0,0,24709,20,1517157224.233904123,1517157224.328911781,fastlio2_internal_v1,37,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
38,1517157224.332536936,1517157224.433376312,0,0,0,0,0.172066886,-0.016618274,0.079237195,0.009578396,-0.017266351,-0.000692419,0.999804805,792,572,0.722222222,0.030650499,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,103,99,4,0.130050505,0,0,0,0,0,0,689,0,2369,4243,0,0,0,25398,20,1517157224.333903790,1517157224.428912163,fastlio2_internal_v1,38,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
39,1517157224.433397055,1517157224.534236193,0,0,0,0,0.227197149,-0.012976416,0.082331274,0.007874033,-0.018242870,-0.000295460,0.999802536,771,553,0.717250324,0.030758587,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,108,107,1,0.140077821,0,0,0,0,0,0,663,0,2404,4351,0,0,0,26061,21,1517157224.433904171,1517157224.533903837,fastlio2_internal_v1,39,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
40,1517157224.534256935,1517157224.635096312,0,0,0,0,0.287514978,-0.011396360,0.084762893,0.011156346,-0.020563536,0.000477869,0.999726187,775,560,0.722580645,0.031975792,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,173,172,1,0.223225806,0,0,0,0,0,0,602,0,2448,4524,0,0,0,26663,20,1517157224.538912058,1517157224.633904219,fastlio2_internal_v1,40,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
41,1517157224.735976934,1517157224.836816311,0,0,0,0,0.439732811,-0.007367919,0.082260002,0.010626736,-0.025159893,0.004244587,0.999617945,749,540,0.720961282,0.035900186,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,170,168,2,0.226969292,0,0,0,0,0,0,579,0,2498,4694,0,0,0,27242,40,1517157224.638911963,1517157224.833904028,fastlio2_internal_v1,41,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
