frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
29,1624182045.531696796,1624182045.631643295,1,0,0,1,-0.024315732,0.002173484,-0.001259814,-0.000057141,-0.000001454,0.000503785,0.999999871,2500,2141,0.856400000,0.012707915,0.002039212,0.001726982,0.103628254,126.173430091,0.000000000,0.116415536,0.039328212,0.055713188,0.002687827,117.572074059,0,222,222,0,0.088800000,59,0,0,0,0,0,2219,59,4805,11303,2320,0,0,58687
30,1624182045.631694317,1624182045.731654882,1,0,0,1,-0.022124017,0.000995887,-0.000946509,-0.000068648,-0.000008813,0.000328444,0.999999944,2501,2124,0.849260296,0.012178356,0.002034964,0.001808171,0.103311561,127.273916789,0.000000000,0.115017524,0.038463823,0.055702409,0.002976669,118.487627071,0,148,145,3,0.059176329,61,0,0,0,0,0,2292,61,4835,11451,2381,0,0,60979
31,1624182045.731691599,1624182045.831755400,1,0,0,1,-0.022554321,-0.002383080,-0.000788412,-0.000081376,-0.000034193,0.000507292,0.999999867,2493,2118,0.849578821,0.012008545,0.002092765,0.001837049,0.103110526,125.287154392,0.000000000,0.113739916,0.038645052,0.055016389,0.003328342,119.273852573,0,216,215,1,0.086642599,69,0,0,0,0,0,2208,69,4874,11667,2450,0,0,63187
32,1624182045.831688881,1624182045.931784153,1,0,0,1,-0.021644379,-0.005035973,-0.000942097,-0.000075664,-0.000045320,0.000484283,0.999999879,2487,2119,0.852030559,0.012116183,0.002067377,0.001800020,0.104680149,123.986872798,0.000000000,0.112634613,0.038459140,0.056677462,0.003238643,119.990580776,0,166,164,2,0.066747085,49,0,0,0,0,0,2271,50,4902,11833,2499,0,0,65458
33,1624182045.931686163,1624182046.031746626,1,0,0,1,-0.022590578,-0.003006418,-0.000701548,-0.000064441,-0.000018420,0.000465617,0.999999889,2485,2108,0.848289738,0.011801127,0.001931834,0.001672682,0.102963579,127.376621157,0.000000000,0.111147328,0.038139976,0.052000456,0.003242968,120.949278376,0,142,140,2,0.057142857,56,0,0,0,0,0,2287,56,4929,11975,2555,0,0,67745
34,1624182046.031683445,1624182046.131756306,1,0,0,1,-0.021813454,-0.002294050,-0.000478747,-0.000058857,-0.000007453,0.000413630,0.999999913,2499,2139,0.855942377,0.011735829,0.001851174,0.001678790,0.101071255,128.390982614,0.000000000,0.109761750,0.033317604,0.047648657,0.003066126,121.887289937,0,131,131,0,0.052420968,41,0,0,0,0,0,2327,41,4959,12106,2596,0,0,70072
35,1624182046.131680727,1624182046.231694460,1,0,0,1,-0.021229681,0.000951246,-0.000072226,-0.000080740,-0.000025672,0.000350236,0.999999935,2513,2146,0.853959411,0.012863760,0.002296355,0.001858983,0.105216172,127.095904429,0.000000000,0.108765610,0.032190700,0.046194623,0.002731681,122.587079704,0,122,121,1,0.048547553,51,0,0,0,0,0,2340,51,4971,12228,2647,0,0,72412
36,1624182046.231678247,1624182046.331489325,1,0,0,1,-0.021140652,0.004371131,-0.000283653,-0.000062718,-0.000006404,0.000377379,0.999999927,2486,2108,0.847948512,0.011871262,0.001958653,0.001736033,0.099145258,127.866401289,0.000000000,0.107715474,0.032844797,0.046931736,0.002733465,123.272071128,0,132,131,1,0.053097345,59,0,0,0,0,0,2295,59,5003,12360,2706,0,0,74707
37,1624182046.331675529,1624182046.431389093,1,0,0,1,-0.021725514,0.006537949,-0.000995705,-0.000082764,-0.000007869,0.000365346,0.999999930,2511,2136,0.850657109,0.011651307,0.001843032,0.001660066,0.097740470,130.535539455,0.000000000,0.106693230,0.033602821,0.047834630,0.002688249,123.900833429,0,125,122,3,0.049780964,52,0,0,0,0,0,2334,52,5025,12485,2758,0,0,77041
38,1624182046.431672812,1624182046.531335831,1,0,0,1,-0.020954802,0.005022689,-0.001529330,-0.000079980,-0.000005324,0.000349898,0.999999936,2493,2123,0.851584436,0.011951414,0.001799128,0.001531280,0.098208308,130.088958478,0.000000000,0.105601556,0.033522275,0.048781585,0.002463110,124.693757951,0,121,120,1,0.048535901,50,0,0,0,0,0,2322,50,5057,12606,2808,0,0,79363
39,1624182046.531670094,1624182046.631382465,1,0,0,1,-0.020144033,0.004512491,-0.001231667,-0.000081626,-0.000013441,0.000364590,0.999999930,2498,2138,0.855884708,0.012708169,0.001844292,0.001663314,0.099897712,127.830042571,0.000000000,0.104922013,0.034706350,0.046258645,0.002467452,125.093716468,0,116,116,0,0.046437150,48,0,0,0,0,0,2334,48,5080,12722,2856,0,0,81697
40,1624182046.631667376,1624182046.731522083,1,0,0,1,-0.021632079,0.002742050,-0.001305464,-0.000077771,0.000001670,0.000347801,0.999999936,2504,2148,0.857827476,0.011371873,0.001876892,0.001637206,0.099351124,132.182723370,0.000000000,0.104291409,0.037868643,0.045119752,0.002327266,125.878150950,0,105,104,1,0.041932907,46,0,0,0,0,0,2353,46,5101,12827,2902,0,0,84050
41,1624182046.731664896,1624182046.831635237,1,0,0,1,-0.020695883,0.001314816,-0.001535541,-0.000075399,-0.000009548,0.000401930,0.999999916,2489,2118,0.850944154,0.012198557,0.001948492,0.001678046,0.100373345,128.372604293,0.000000000,0.103642298,0.037861569,0.045743210,0.002162544,126.330102887,0,110,110,0,0.044194456,32,0,0,0,0,0,2347,32,5118,12937,2934,0,0,86397
42,1624182046.831662178,1624182046.931737423,1,0,0,1,-0.020479846,0.003019457,-0.001032185,-0.000068367,-0.000009847,0.000246189,0.999999967,2485,2132,0.857947686,0.011585011,0.001637255,0.001464241,0.095151700,134.076676010,0.000000000,0.102787738,0.037831881,0.044368997,0.002339025,127.030973673,0,117,114,3,0.047082495,43,0,0,0,0,0,2325,43,5141,13054,2977,0,0,88722
43,1624182046.931659460,1624182047.031721592,1,0,0,1,-0.022117617,0.004884066,-0.000893108,-0.000063091,-0.000016932,0.000340390,0.999999940,2506,2151,0.858339984,0.011853582,0.001709564,0.001522017,0.097276102,130.846065598,0.000000000,0.102138545,0.034467050,0.046109490,0.002395330,127.572156578,0,111,111,0,0.044293695,42,0,0,0,0,0,2353,42,5162,13165,3019,0,0,91075
44,1624182047.031656742,1624182047.131758213,1,0,0,1,-0.023375454,0.002318904,-0.001227085,-0.000092767,-0.000007029,0.000457337,0.999999891,2503,2156,0.861366360,0.012184116,0.001882405,0.001647336,0.097549641,129.790663588,0.000000000,0.101620988,0.034321498,0.046795772,0.002459543,127.883695682,0,112,111,1,0.044746304,47,0,0,0,0,0,2344,47,5186,13277,3066,0,0,93419
45,1624182047.131654024,1624182047.231718302,1,0,0,1,-0.023557368,0.002429759,-0.000832829,-0.000064095,-0.000010721,0.000467441,0.999999889,2487,2139,0.860072376,0.011988341,0.001626497,0.001469187,0.094645099,132.487292708,0.000000000,0.100989479,0.034057226,0.045505581,0.002435230,128.281269561,0,137,136,1,0.055086450,47,0,0,0,0,0,2303,47,5211,13414,3113,0,0,95722
46,1624182047.331648827,1624182047.431613922,1,0,0,1,-0.024453845,0.005461882,-0.000501941,-0.000078176,0.000000979,0.000397623,0.999999918,2488,2133,0.857315113,0.011443671,0.001800411,0.001499098,0.093001573,135.897522958,0.000000000,0.100285928,0.036014128,0.045492695,0.002410745,128.951337882,0,114,112,2,0.045819936,43,0,0,0,0,0,2331,43,5236,13528,3156,0,0,98053
47,1624182047.431646109,1624182047.531586170,1,0,0,1,-0.022341345,0.003652557,-0.000765244,-0.000076284,0.000001652,0.000363831,0.999999931,2496,2150,0.861378205,0.012119000,0.001641468,0.001475969,0.097539230,130.794328268,0.000000000,0.099840290,0.032443558,0.044214229,0.002477788,129.201157885,0,95,93,2,0.038060897,52,0,0,0,0,0,2349,52,5256,13623,3208,0,0,100402
48,1624182047.531643391,1624182047.631525517,1,0,0,1,-0.023175992,-0.000434627,-0.000861775,-0.000073406,-0.000020520,0.000521974,0.999999861,2493,2146,0.860810269,0.012303285,0.001769741,0.001584300,0.093931710,132.999065208,0.000000000,0.099389638,0.032724658,0.045728091,0.002580466,129.467638303,0,158,156,2,0.063377457,50,0,0,0,0,0,2285,50,5278,13781,3258,0,0,102687
49,1624182047.631640673,1624182047.731520414,1,0,0,1,-0.023410136,0.001681927,-0.000842475,-0.000076518,0.000001494,0.000460959,0.999999891,2493,2142,0.859205776,0.012110163,0.001802700,0.001596704,0.094704051,132.242668098,0.000000000,0.098943428,0.030226071,0.045349955,0.002351818,129.771100203,0,105,104,1,0.042117930,40,0,0,0,0,0,2348,40,5302,13886,3298,0,0,105035
50,1624182047.731637955,1624182047.831450224,1,0,0,1,-0.025918061,0.006146248,-0.000972348,-0.000080604,-0.000024128,0.000537049,0.999999852,2508,2169,0.864832536,0.011599718,0.001598393,0.001418914,0.092397993,135.198603605,0.000000000,0.098397750,0.030949381,0.047062211,0.002146302,130.167334544,0,167,167,0,0.066586922,47,0,0,0,0,0,2294,47,5318,14053,3345,0,0,107329
51,1624182047.831635475,1624182047.931437731,1,0,0,1,-0.025717479,0.007185922,-0.000969816,-0.000092250,-0.000003433,0.000623974,0.999999801,2478,2139,0.863196126,0.011974646,0.001796115,0.001558263,0.091224617,136.326698863,0.000000000,0.097803454,0.030946428,0.045312244,0.002274130,130.719311768,0,169,168,1,0.068200161,46,0,0,0,0,0,2262,47,5345,14222,3391,0,0,109591
52,1624182047.931632757,1624182048.031509638,1,0,0,1,-0.023619577,0.009052346,-0.001249313,-0.000086733,-0.000020286,0.000452837,0.999999894,2511,2163,0.861409797,0.012169845,0.001876785,0.001618978,0.089788997,137.448520255,0.000000000,0.097058897,0.031042216,0.045881931,0.002579065,131.392394141,0,115,111,4,0.045798487,57,0,0,0,0,0,2339,57,5371,14337,3448,0,0,111930
53,1624182048.031630039,1624182048.131527424,1,0,0,1,-0.023934139,0.002755060,-0.000874844,-0.000069524,0.000021552,0.000529245,0.999999857,2458,2122,0.863303499,0.012249386,0.001680979,0.001477666,0.095096198,130.458217210,0.000000000,0.096665528,0.031183703,0.051120668,0.002627897,131.546473943,0,123,121,2,0.050040683,59,0,0,0,0,0,2276,59,5389,14460,3507,0,0,114206
54,1624182048.131627321,1624182048.231575251,1,0,0,1,-0.024294840,0.002893938,-0.000960146,-0.000071266,0.000000759,0.000536843,0.999999853,2492,2149,0.862359551,0.011490692,0.001720589,0.001522476,0.095309833,131.991677293,0.000000000,0.096377457,0.032230467,0.048194133,0.002516313,131.726508677,0,123,121,2,0.049357945,46,0,0,0,0,0,2323,46,5413,14583,3553,0,0,116529
55,1624182048.231624603,1624182048.331572771,1,0,0,1,-0.025196016,0.001774206,-0.001029180,-0.000077992,-0.000017527,0.000457356,0.999999892,2475,2138,0.863838384,0.011475975,0.001669762,0.001451974,0.094330293,132.330596200,0.000000000,0.095833163,0.028908657,0.046205549,0.002621002,131.988243266,0,99,98,1,0.040000000,47,0,0,0,0,0,2327,49,5423,14682,3600,0,0,118856
56,1624182048.331622124,1624182048.431622982,1,0,0,1,-0.023355573,0.002392578,-0.000992308,-0.000070760,-0.000002883,0.000365339,0.999999931,2491,2162,0.867924528,0.011678436,0.001654461,0.001478580,0.091928641,132.381679949,0.000000000,0.095472332,0.029248514,0.045792839,0.002780972,132.214007199,0,94,92,2,0.037735849,43,0,0,0,0,0,2354,43,5442,14776,3643,0,0,121210
57,1624182048.431619406,1624182048.531655073,1,0,0,1,-0.025167205,0.002701558,-0.000715035,-0.000086671,-0.000010903,0.000557997,0.999999841,2471,2138,0.865236746,0.011641551,0.001720816,0.001524593,0.095382649,130.821260721,0.000000000,0.095354441,0.029280135,0.045869641,0.003135394,132.228293262,0,131,131,0,0.053014974,55,0,0,0,0,0,2285,55,5457,14907,3698,0,0,123495
58,1624182048.531616688,1624182048.631702662,1,0,0,1,-0.026699781,0.001981182,-0.000953086,-0.000071714,-0.000005121,0.000537598,0.999999853,2493,2148,0.861612515,0.011186331,0.001648906,0.001424843,0.092440539,135.837264943,0.000000000,0.095066052,0.032171807,0.046576608,0.003146807,132.515708585,0,132,132,0,0.052948255,40,0,0,0,0,0,2321,40,5476,15039,3738,0,0,125816
59,1624182048.631613970,1624182048.731648207,1,0,0,1,-0.026615951,0.003196213,-0.000955784,-0.000080589,-0.000003630,0.000628255,0.999999799,2463,2126,0.863174990,0.010747357,0.001498755,0.001333457,0.092040529,135.249413084,0.000000000,0.094673193,0.034344221,0.045480618,0.003294540,132.886677111,0,180,180,0,0.073081608,39,0,0,0,0,0,2244,39,5495,15219,3777,0,0,128060
60,1624182048.731611252,1624182048.831531525,1,0,0,1,-0.025849939,0.006832319,-0.001191401,-0.000085035,-0.000003830,0.000431429,0.999999903,2461,2119,0.861032101,0.011398655,0.001776050,0.001526224,0.093488328,133.565504721,0.000000000,0.094380053,0.034232056,0.047481675,0.003579933,132.955816179,0,92,91,1,0.037383178,37,0,0,0,0,0,2332,37,5508,15311,3814,0,0,130392
61,1624182048.831608534,1624182048.931529284,1,0,0,1,-0.025472742,0.007903515,-0.000860677,-0.000071809,-0.000010642,0.000462353,0.999999890,2498,2158,0.863891113,0.011128285,0.001659646,0.001491873,0.091226008,134.528085550,0.000000000,0.093922687,0.035280750,0.046874032,0.003330299,133.263590241,0,113,112,1,0.045236189,37,0,0,0,0,0,2348,37,5525,15424,3851,0,0,132740
62,1624182048.931606054,1624182049.031481266,1,0,0,1,-0.024392452,0.005619753,-0.000373529,-0.000069399,-0.000005250,0.000542403,0.999999850,2478,2148,0.866828087,0.011615170,0.001619094,0.001465938,0.096099746,131.266987571,0.000000000,0.093970089,0.035239746,0.046961312,0.003301994,133.123105819,0,108,108,0,0.043583535,49,0,0,0,0,0,2321,49,5547,15532,3900,0,0,135061
63,1624182049.031603336,1624182049.131521463,1,0,0,1,-0.023473204,0.005571816,-0.000808449,-0.000078480,-0.000005117,0.000384644,0.999999923,2477,2129,0.859507469,0.011189623,0.001607823,0.001425231,0.090135570,137.078679214,0.000000000,0.093613062,0.036555419,0.045102972,0.003383620,133.434736500,0,63,63,0,0.025433993,33,0,0,0,0,0,2381,33,5567,15595,3933,0,0,137442
64,1624182049.131600618,1624182049.231549978,1,0,0,1,-0.024470574,0.005939622,-0.001717033,-0.000086394,-0.000008990,0.000465526,0.999999888,2520,2174,0.862698413,0.011475120,0.001738681,0.001504288,0.092613609,135.652086962,0.000000000,0.093366261,0.035489114,0.046053253,0.003525176,133.727807669,0,76,75,1,0.030158730,44,0,0,0,0,0,2400,44,5582,15671,3977,0,0,139842
65,1624182049.231597900,1624182049.331602097,1,0,0,1,-0.023756291,0.007205244,-0.001427249,-0.000071614,0.000015463,0.000404755,0.999999915,2476,2133,0.861470113,0.012134934,0.001843384,0.001486107,0.094860345,132.669475345,0.000000000,0.093377023,0.036083075,0.044355996,0.003507083,133.736916801,0,76,74,2,0.030694669,46,0,0,0,0,0,2354,46,5592,15747,4023,0,0,142196
66,1624182049.331595182,1624182049.431542397,1,0,0,1,-0.025151791,0.006766394,-0.001232298,-0.000082292,0.000001647,0.000430000,0.999999904,2502,2166,0.865707434,0.011599685,0.001569664,0.001349280,0.097051816,130.418000311,0.000000000,0.093579535,0.035837550,0.043037949,0.003489990,133.462940668,0,68,66,2,0.027178257,43,0,0,0,0,0,2391,43,5608,15815,4066,0,0,144587
