frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_voxel_rejected
11,1693023237.817588806,1693023237.917101145,1,0,0,0,0.001273831,-0.005562446,0.003511250,-0.000186310,-0.000024906,-0.000149962,0.999999971,5241,3349,0.639000191,0.021860554,0.006843342,0.005526243,0.296067485,43.891257874,0.000000000,0.296658751,0.075903206,0.028511728,0.002645958,44.741222354,0,478,475,3,0.091203969,161,0,0,0,0,4599,164,6534,10673,2215,0,44562
12,1693023237.918224812,1693023238.017736197,1,0,0,0,-0.001806320,-0.003361281,0.002504174,-0.000103716,-0.000059478,-0.000288844,0.999999951,5183,3338,0.644028555,0.020968028,0.006809072,0.005485601,0.299792632,43.593249512,0.000000000,0.296919908,0.072995783,0.032429210,0.002923718,44.645557950,0,436,433,3,0.084121165,168,0,0,0,0,4576,171,6581,11109,2383,0,49138
13,1693023238.020244598,1693023238.121083021,1,0,0,0,-0.001952810,-0.002499539,0.002760764,-0.000074184,0.000066231,-0.000060430,0.999999993,5217,3390,0.649798735,0.020853940,0.006637600,0.005459041,0.300452625,43.862000120,0.000000000,0.297191656,0.070537055,0.033340197,0.003380522,44.585284271,0,412,408,4,0.078972590,162,0,0,0,0,4641,164,6629,11521,2545,0,53779
14,1693023238.119135618,1693023238.218647957,1,0,0,0,-0.001511582,-0.001937157,0.002620259,-0.000215094,-0.000035958,-0.000111125,0.999999970,5209,3387,0.650220772,0.021370240,0.007502510,0.006052394,0.301949293,43.803213375,0.000000000,0.297531487,0.067962028,0.034068687,0.003481885,44.529422064,0,359,357,2,0.068919178,164,0,0,0,0,4684,166,6660,11880,2709,0,58463
15,1693023238.218368292,1693023238.317880630,1,0,0,0,-0.001161810,-0.002703154,0.004350191,-0.000299891,-0.000038641,-0.000101787,0.999999949,5215,3431,0.657909875,0.021761074,0.007904918,0.005998271,0.292620072,43.834692574,0.000000000,0.297204059,0.065769346,0.035992681,0.003500568,44.483106765,0,387,385,2,0.074209012,124,0,0,0,0,4701,127,6699,12267,2833,0,63164
16,1693023238.318073511,1693023238.418912888,1,0,0,0,-0.002427927,-0.001688977,0.003643010,-0.000057519,0.000046950,-0.000228254,0.999999971,5224,3450,0.660413476,0.021289947,0.007134089,0.005647791,0.302086523,43.835073336,0.000000000,0.297509213,0.063695548,0.037762345,0.003753531,44.442604675,0,372,370,2,0.071209801,149,0,0,0,0,4701,151,6734,12639,2982,0,67865
17,1693023238.420722723,1693023238.520235062,1,0,0,0,-0.002604344,-0.001450891,0.000530639,0.000135898,-0.000198659,-0.000354986,0.999999908,5243,3429,0.654014877,0.021527549,0.009226689,0.006908301,0.307063492,43.603488570,0.000000000,0.298071230,0.061795298,0.040888791,0.004007043,44.393244905,0,423,421,2,0.080679001,147,0,0,0,0,4671,149,6779,13062,3129,0,72536
18,1693023238.518446445,1693023238.619285822,1,0,0,0,-0.002621472,-0.002125234,0.000598521,0.000073308,0.000000494,-0.000279366,0.999999958,5252,3491,0.664699162,0.021267431,0.007285038,0.006104320,0.310400600,42.896442637,0.000000000,0.298756195,0.060075713,0.041566758,0.004158336,44.310089223,0,320,319,1,0.060929170,140,0,0,0,0,4790,142,6809,13382,3269,0,77326
19,1693023238.619241953,1693023238.718753338,1,0,0,0,-0.001815474,-0.003074937,-0.000395623,0.000180485,0.000168367,-0.000108374,0.999999964,5189,3436,0.662169975,0.021479935,0.008329180,0.006448181,0.305876290,43.578099272,0.000000000,0.299130936,0.058470325,0.043160462,0.004500382,44.271563436,0,321,321,0,0.061861630,140,0,0,0,0,4726,142,6854,13703,3409,0,82052
20,1693023238.717110634,1693023238.816616058,1,0,0,1,-0.000150021,-0.003289131,-0.000067314,-0.000066183,-0.000018816,-0.000096459,0.999999993,5235,3468,0.662464183,0.020792113,0.007016822,0.005801429,0.305833743,43.240587258,0.000000000,0.299466077,0.057357842,0.044871426,0.004524152,44.220014627,0,286,285,1,0.054632283,129,0,0,0,0,4817,132,6884,13989,3538,0,86869
21,1693023238.814755201,1693023238.915594578,1,0,0,1,-0.001116564,-0.003592405,-0.000414229,0.000050872,-0.000112911,-0.000258365,0.999999959,5224,3456,0.661562021,0.020656767,0.006966176,0.005628416,0.302768380,43.814181192,0.000000000,0.301150899,0.037063059,0.042716005,0.004132917,43.998720940,0,261,260,1,0.049961715,130,0,0,0,0,4830,133,6913,14250,3668,0,91699
22,1693023238.919345140,1693023239.018857479,1,0,0,1,-0.001573013,-0.003816470,-0.001191403,0.000061237,-0.000018262,-0.000329035,0.999999944,5208,3481,0.668394777,0.021023113,0.007879143,0.006166031,0.303148808,43.886968784,0.000000000,0.302630968,0.036985711,0.038981336,0.003729726,43.753397424,0,278,278,0,0.053379416,132,0,0,0,0,4796,134,6935,14528,3800,0,96495
23,1693023239.019084454,1693023239.118596792,1,0,0,1,-0.001150948,-0.003737627,-0.000529952,-0.000205795,-0.000100852,-0.000208419,0.999999952,5236,3481,0.664820474,0.021101518,0.006893781,0.005612323,0.306453537,42.924187738,0.000000000,0.303237529,0.036207725,0.037577205,0.003700507,43.646761007,0,258,255,3,0.049274255,131,0,0,0,0,4844,134,6968,14786,3931,0,101339
24,1693023239.116850376,1693023239.217689753,1,0,0,1,-0.002305126,-0.004338900,0.000262355,-0.000282187,-0.000049746,-0.000206007,0.999999938,5263,3510,0.666920008,0.021258995,0.008330349,0.006142467,0.308409292,44.381806938,0.000000000,0.303862799,0.028900416,0.035842486,0.003642361,43.609789118,0,308,306,2,0.058521756,129,0,0,0,0,4822,133,7000,15094,4060,0,106161
25,1693023239.219085217,1693023239.318596601,1,0,0,1,-0.001479373,-0.005225220,0.001768997,-0.000234173,0.000048215,-0.000176784,0.999999956,5226,3490,0.667814772,0.020651659,0.008194923,0.006130985,0.304806261,44.480652838,0.000000000,0.303838418,0.029602770,0.034456391,0.003686860,43.649292058,0,341,339,2,0.065250670,115,0,0,0,0,4769,116,7031,15435,4175,0,110930
26,1693023239.318724155,1693023239.418235540,1,0,0,1,-0.000901991,-0.005097423,0.002387874,-0.000184056,-0.000021779,-0.000036354,0.999999982,5237,3517,0.671567691,0.020533839,0.007013539,0.005743615,0.295426563,44.033297425,0.000000000,0.303065193,0.029367912,0.030871643,0.003889486,43.708492240,0,230,230,0,0.043918274,130,0,0,0,0,4876,131,7041,15665,4305,0,115806
27,1693023239.519098759,1693023239.618611097,1,0,0,1,-0.000455615,-0.005236407,0.002335654,-0.000029372,0.000041268,-0.000162816,0.999999985,5215,3515,0.674017258,0.020554765,0.007244552,0.005977264,0.300936688,44.117416543,0.000000000,0.302684376,0.021249614,0.028618485,0.003536434,43.736755404,0,200,197,3,0.038350911,113,0,0,0,0,4901,114,7060,15865,4418,0,120707
28,1693023239.622054577,1693023239.721566916,1,0,0,1,-0.000598799,-0.005108078,0.001761270,-0.000097132,-0.000089334,-0.000229101,0.999999965,5231,3507,0.670426305,0.020232578,0.007479132,0.006028977,0.295170514,44.952927742,0.000000000,0.301767052,0.022419335,0.026743918,0.003610820,43.840219321,0,222,220,2,0.042439304,112,0,0,0,0,4894,115,7087,16087,4530,0,125601
29,1693023239.721591711,1693023239.822425127,1,0,0,1,-0.000643189,-0.005609588,0.001553875,-0.000034715,-0.000041090,-0.000260327,0.999999965,5246,3523,0.671559283,0.020263095,0.007676332,0.006070452,0.300013252,44.739797397,0.000000000,0.301857449,0.023398265,0.026432174,0.003576727,43.907179099,0,232,231,1,0.044224171,108,0,0,0,0,4904,110,7101,16319,4638,0,130505
30,1693023239.818858385,1693023239.918370724,1,0,0,1,-0.000411273,-0.005945705,0.000198352,0.000138285,-0.000047744,-0.000106862,0.999999984,5196,3527,0.678791378,0.020592803,0.008154122,0.006144630,0.294809538,44.177628628,0.000000000,0.301704279,0.021863765,0.026496966,0.003683589,43.882348488,0,255,253,2,0.049076212,127,0,0,0,0,4813,128,7121,16574,4765,0,135318
31,1693023239.915601730,1693023240.015113115,1,0,0,1,-0.000014033,-0.006344134,-0.001126406,0.000123846,0.000034949,-0.000047307,0.999999991,5209,3510,0.673833749,0.021404146,0.008061496,0.006321054,0.303098252,43.336291845,0.000000000,0.302055818,0.020310446,0.024018765,0.003524960,43.854600186,0,244,242,2,0.046842004,108,0,0,0,0,4855,110,7149,16818,4873,0,140173
32,1693023240.018155813,1693023240.118995190,1,0,0,1,-0.000464221,-0.006484410,-0.002214969,0.000101987,0.000083231,-0.000085500,0.999999988,5242,3545,0.676268600,0.020798241,0.007659187,0.006145048,0.299703695,43.864859559,0.000000000,0.302051371,0.020405696,0.024294081,0.003144535,43.868180689,0,223,223,0,0.042541015,121,0,0,0,0,4896,123,7168,17041,4994,0,145069
33,1693023240.120031834,1693023240.219544172,1,0,0,1,-0.000189096,-0.006527518,-0.002489840,0.000184273,0.000144376,0.000043158,0.999999972,5208,3506,0.673195084,0.021864887,0.008757497,0.006640949,0.304340870,43.004091376,0.000000000,0.302245783,0.022305644,0.023956879,0.003300523,43.825285251,0,238,237,1,0.045698925,112,0,0,0,0,4856,114,7183,17279,5106,0,149925
34,1693023240.220372438,1693023240.321211815,1,0,0,1,-0.000188730,-0.007019022,-0.001468585,0.000035002,0.000162232,-0.000155551,0.999999974,5260,3550,0.674904943,0.021218506,0.008617328,0.006737969,0.313427625,43.015849296,0.000000000,0.302819700,0.022099437,0.023166258,0.003679300,43.785917047,0,229,229,0,0.043536122,117,0,0,0,0,4912,119,7197,17508,5223,0,154837
35,1693023240.318095446,1693023240.417607784,1,0,0,1,0.000606749,-0.007575722,-0.001912975,0.000007089,-0.000087593,-0.000048822,0.999999995,5231,3547,0.678073026,0.021234807,0.008163122,0.006533826,0.308979824,43.219353475,0.000000000,0.303637687,0.020740680,0.022464387,0.003639783,43.755150093,0,179,178,1,0.034219079,117,0,0,0,0,4932,120,7212,17687,5340,0,159769
36,1693023240.418143749,1693023240.517656088,1,0,0,1,0.000567115,-0.007780990,-0.001978055,-0.000089495,-0.000002011,-0.000112142,0.999999990,5233,3553,0.678960443,0.020492074,0.007577086,0.006128493,0.310164091,43.034537364,0.000000000,0.304041566,0.021111697,0.019556897,0.003512909,43.715123294,0,162,161,1,0.030957386,94,0,0,0,0,4974,97,7228,17849,5434,0,164743
37,1693023240.518340588,1693023240.619179964,1,0,0,1,0.000496101,-0.007721739,-0.001387208,-0.000179889,-0.000156988,-0.000135217,0.999999962,5233,3560,0.680298108,0.020949254,0.007929028,0.006088516,0.308350557,42.497748405,0.000000000,0.304105919,0.020163680,0.019476971,0.003407709,43.659836286,0,192,190,2,0.036690235,117,0,0,0,0,4921,120,7243,18041,5551,0,169664
38,1693023240.619012833,1693023240.718524218,1,0,0,1,0.000106035,-0.007827090,-0.001559998,-0.000129930,-0.000046636,-0.000115509,0.999999984,5230,3565,0.681644359,0.020221497,0.007283510,0.005949493,0.305794830,43.284278264,0.000000000,0.303875630,0.021074794,0.018322707,0.003105035,43.679228067,0,137,136,1,0.026195029,103,0,0,0,0,4989,104,7256,18178,5654,0,174653
39,1693023240.718742371,1693023240.818247795,1,0,0,1,0.000998699,-0.007690338,-0.001140090,0.000098205,-0.000077796,-0.000206163,0.999999971,5214,3534,0.677790564,0.020828541,0.008187637,0.006356037,0.302911628,42.776076150,0.000000000,0.303727397,0.019996735,0.017607671,0.003262601,43.639126911,0,179,178,1,0.034330648,99,0,0,0,0,4932,103,7269,18357,5753,0,179585
40,1693023240.806943655,1693023240.907783031,1,0,0,1,0.000794295,-0.007027826,-0.001503028,-0.000029429,-0.000119922,-0.000220319,0.999999968,5244,3597,0.685926773,0.020412880,0.007709640,0.006044091,0.300613578,43.295327934,0.000000000,0.303466389,0.020493964,0.017319487,0.002967065,43.641863945,0,189,189,0,0.036041190,114,0,0,0,0,4938,117,7286,18546,5867,0,184523
41,1693023240.914261103,1693023241.013773441,1,0,0,1,0.000865419,-0.007419968,-0.000973636,-0.000079808,-0.000115183,-0.000272092,0.999999953,5221,3527,0.675541084,0.020518440,0.007860155,0.006268363,0.297782026,43.623694161,0.000000000,0.303217071,0.020674303,0.017053390,0.002929269,43.632339593,0,151,149,2,0.028921663,93,0,0,0,0,4975,95,7302,18697,5960,0,189498
42,1693023241.018640757,1693023241.118153095,1,0,0,1,0.001016343,-0.007649162,-0.001623088,0.000122017,-0.000086074,-0.000082200,0.999999985,5226,3535,0.676425564,0.020063802,0.007378735,0.005935902,0.307487398,43.064280811,0.000000000,0.303434001,0.021975048,0.016969851,0.003067737,43.591205194,0,173,173,0,0.033103712,95,0,0,0,0,4955,98,7326,18870,6055,0,194453
43,1693023241.118357182,1693023241.219196558,1,0,0,1,0.001032723,-0.007914225,-0.001730201,-0.000037226,-0.000118922,-0.000154078,0.999999980,5267,3570,0.677805202,0.020359990,0.007234348,0.005677571,0.297187162,44.100888133,0.000000000,0.302970682,0.022055601,0.015732591,0.003206653,43.650040214,0,158,157,1,0.029998101,100,0,0,0,0,5005,104,7340,19028,6155,0,199458
44,1693023241.218219042,1693023241.317730427,1,0,0,1,0.001356794,-0.007843218,-0.001579316,-0.000058218,0.000024723,-0.000085221,0.999999994,5205,3528,0.677809798,0.019818440,0.007410787,0.005868842,0.298336256,43.916079005,0.000000000,0.302467030,0.023234588,0.014163813,0.003285958,43.626753817,0,131,131,0,0.025168108,104,0,0,0,0,4968,106,7353,19159,6259,0,204426
45,1693023241.318706989,1693023241.418218374,1,0,0,1,0.001552601,-0.007421144,-0.001393016,0.000002517,0.000056614,-0.000131585,0.999999990,5220,3541,0.678352490,0.020749405,0.007867449,0.006001539,0.295157890,43.589284464,0.000000000,0.301984612,0.023252442,0.013809022,0.003097794,43.582185399,0,148,146,2,0.028352490,113,0,0,0,0,4957,115,7367,19307,6372,0,209383
46,1693023241.418133497,1693023241.518972874,1,0,0,1,0.001293273,-0.007518397,-0.001777706,-0.000098838,-0.000107839,-0.000171779,0.999999975,5268,3571,0.677866363,0.019955552,0.007661404,0.006108618,0.299463579,44.753181668,0.000000000,0.302186463,0.024414713,0.013812622,0.002925226,43.618179611,0,146,145,1,0.027714503,106,0,0,0,0,5013,109,7389,19453,6478,0,214396
47,1693023241.518780947,1693023241.618293285,1,0,0,1,0.000542227,-0.007370799,-0.002004552,0.000109967,0.000036468,-0.000100718,0.999999988,5179,3534,0.682371114,0.019679443,0.007291495,0.005764923,0.296556130,43.525759057,0.000000000,0.301967435,0.026445788,0.014005230,0.002934784,43.588596737,0,149,148,1,0.028770033,103,0,0,0,0,4925,105,7401,19602,6581,0,219321
48,1693023241.617146015,1693023241.716658354,1,0,0,1,0.000668423,-0.007221533,-0.001261860,0.000017795,0.000019051,-0.000061267,0.999999998,5228,3542,0.677505738,0.019555903,0.007441436,0.005704130,0.302929485,43.065367389,0.000000000,0.302355383,0.028448792,0.014228700,0.002951212,43.494218719,0,159,158,1,0.030413160,98,0,0,0,0,4968,101,7417,19761,6679,0,224289
49,1693023241.718186617,1693023241.819020033,1,0,0,1,0.000300906,-0.006738035,-0.002164637,0.000091859,0.000023371,-0.000324166,0.999999943,5270,3583,0.679886148,0.019858225,0.007572352,0.006039137,0.297059615,44.728219970,0.000000000,0.302207701,0.029272534,0.013901049,0.003170090,43.493639848,0,122,122,0,0.023149905,103,0,0,0,0,5043,105,7426,19883,6782,0,229332
50,1693023241.818845034,1693023241.918357372,1,0,0,1,0.000030033,-0.006775793,-0.001533775,-0.000029373,-0.000025376,-0.000242976,0.999999970,5211,3529,0.677221263,0.019181769,0.007313811,0.005934640,0.299002402,44.092219102,0.000000000,0.302417345,0.032667987,0.013149363,0.003213336,43.489369371,0,116,116,0,0.022260603,95,0,0,0,0,4999,96,7434,19999,6877,0,234331
51,1693023241.918637276,1693023242.019475698,1,0,0,1,0.000475493,-0.006540927,-0.001092370,0.000054928,-0.000136636,-0.000219297,0.999999965,5230,3557,0.680114723,0.019222823,0.007345147,0.005778609,0.285279004,44.919703545,0.000000000,0.301526382,0.033559215,0.012632713,0.003184298,43.568539956,0,128,127,1,0.024474187,88,0,0,0,0,5012,90,7446,20127,6965,0,239343
52,1693023242.019168377,1693023242.118679762,1,0,0,1,-0.000216816,-0.006089011,-0.000311887,-0.000002566,0.000030486,-0.000181104,0.999999983,5224,3559,0.681278714,0.020346378,0.007637075,0.006109575,0.291929687,44.406829058,0.000000000,0.301137682,0.033212841,0.013378383,0.003003347,43.595638431,0,158,158,0,0.030245023,100,0,0,0,0,4962,104,7460,20285,7065,0,244305
53,1693023242.114400864,1693023242.213913202,1,0,0,1,0.000203046,-0.006068508,-0.000397956,-0.000026642,-0.000107743,-0.000006684,0.999999994,5172,3503,0.677300851,0.019482046,0.007103119,0.005948871,0.292844625,43.798779732,0.000000000,0.300562870,0.029647671,0.012674093,0.002954733,43.635372849,0,132,130,2,0.025522042,91,0,0,0,0,4946,94,7478,20417,7156,0,249251
54,1693023242.221545696,1693023242.322385073,1,0,0,1,0.001109663,-0.005658045,-0.000615974,-0.000004191,-0.000049176,0.000067396,0.999999997,5261,3587,0.681809542,0.019893696,0.007342449,0.005952686,0.291247831,44.290461105,0.000000000,0.299453880,0.027570125,0.012625105,0.002889443,43.699103440,0,128,128,0,0.024329975,91,0,0,0,0,5040,93,7488,20545,7247,0,254291
55,1693023242.318122864,1693023242.417635202,1,0,0,1,0.001603559,-0.005686090,-0.000601981,-0.000040756,-0.000094889,-0.000067258,0.999999992,5244,3566,0.680015256,0.019524012,0.007082460,0.005864367,0.294710472,44.097374503,0.000000000,0.298740412,0.025438596,0.012901039,0.003032106,43.743004491,0,120,120,0,0.022883295,94,0,0,0,0,5027,97,7499,20665,7341,0,259318
56,1693023242.417973995,1693023242.517486334,1,0,0,1,0.001109630,-0.005475327,-0.000438445,0.000132312,-0.000046381,-0.000405217,0.999999908,5192,3530,0.679892142,0.019132902,0.007277298,0.005882087,0.290603444,44.141034314,0.000000000,0.297762380,0.026883377,0.012864363,0.003661951,43.798329338,0,170,168,2,0.032742681,124,0,0,0,0,4896,126,7520,20835,7465,0,264214
57,1693023242.518363714,1693023242.619203091,1,0,0,1,0.001555564,-0.005491963,-0.000733970,0.000110072,-0.000044285,-0.000142427,0.999999983,5237,3570,0.681687989,0.019012844,0.006942095,0.005755436,0.294692722,44.874320890,0.000000000,0.297079488,0.026633720,0.012960151,0.004148161,43.917157963,0,113,111,2,0.021577239,86,0,0,0,0,5034,90,7535,20948,7551,0,269248
58,1693023242.619037390,1693023242.718548775,1,0,0,1,0.001576873,-0.005490584,-0.001044482,0.000018152,-0.000017758,-0.000162320,0.999999987,5228,3560,0.680948738,0.019948372,0.006900469,0.005703815,0.284480323,44.628779373,0.000000000,0.296013763,0.026390283,0.012275467,0.004006601,43.984383018,0,111,111,0,0.021231829,100,0,0,0,0,5015,102,7543,21059,7651,0,274263
59,1693023242.718504190,1693023242.818010569,1,0,0,1,0.001583911,-0.005052055,-0.001640938,0.000285700,0.000020352,-0.000019933,0.999999959,5219,3553,0.680781759,0.020045172,0.007912557,0.006267771,0.290583082,44.211580241,0.000000000,0.295397336,0.024164346,0.012233239,0.004263100,44.056158223,0,132,132,0,0.025292202,91,0,0,0,0,4994,93,7556,21191,7742,0,279257
60,1693023242.817905903,1693023242.918745279,1,0,0,1,0.002060133,-0.005062513,-0.000724080,-0.000110112,0.000017069,-0.000134119,0.999999985,5266,3601,0.683820737,0.019511526,0.007756216,0.006151291,0.289642730,45.067074930,0.000000000,0.294848793,0.023512576,0.012603812,0.004387952,44.144745573,0,126,126,0,0.023927079,91,0,0,0,0,5046,94,7567,21317,7833,0,284303
61,1693023242.917531252,1693023243.017043591,1,0,0,1,0.002055267,-0.005369835,-0.000755522,0.000083493,0.000045970,-0.000163433,0.999999982,5182,3523,0.679853338,0.019197697,0.007157850,0.005737152,0.279384267,45.092486927,0.000000000,0.293928905,0.022875136,0.012207727,0.004066823,44.218185211,0,127,126,1,0.024507912,91,0,0,0,0,4963,92,7575,21444,7924,0,289266
62,1693023243.018202782,1693023243.117715120,1,0,0,1,0.001663966,-0.005751359,0.000141256,0.000011025,0.000005580,-0.000198992,0.999999980,5202,3552,0.682814302,0.019125303,0.007493604,0.005955502,0.284862150,44.535563062,0.000000000,0.292797643,0.023498485,0.012971556,0.003994223,44.291749323,0,112,110,2,0.021530181,89,0,0,0,0,5000,90,7583,21556,8013,0,294266
63,1693023243.118237257,1693023243.219076633,1,0,0,1,0.001975882,-0.006072302,0.000543518,-0.000194901,-0.000247385,-0.000098024,0.999999946,5260,3570,0.678707224,0.021267207,0.008388450,0.006552840,0.288413226,44.911255826,0.000000000,0.292358946,0.028436751,0.013208853,0.004058554,44.332267708,0,164,163,1,0.031178707,98,0,0,0,0,4995,101,7596,21720,8111,0,299261
64,1693023243.214486599,1693023243.313997984,1,0,0,1,0.002561784,-0.005661716,0.000632525,0.000025050,0.000059909,-0.000161367,0.999999985,5216,3568,0.684049080,0.020142896,0.007654557,0.006017501,0.289978121,44.652337933,0.000000000,0.291941039,0.028773137,0.013428620,0.004092610,44.369080654,0,98,97,1,0.018788344,107,0,0,0,0,5010,108,7606,21818,8218,0,304271
65,1693023243.318134308,1693023243.417645693,1,0,0,1,0.002977974,-0.005710142,0.000931102,0.000058599,0.000027315,0.000067026,0.999999996,5215,3569,0.684372004,0.018824351,0.007061849,0.005874207,0.293547290,43.961646809,0.000000000,0.291860509,0.028097430,0.013469096,0.004469030,44.387698772,0,102,102,0,0.019558965,75,0,0,0,0,5035,78,7616,21920,8293,0,309306
66,1693023243.417804241,1693023243.518643618,1,0,0,1,0.003140645,-0.005847944,0.001377462,-0.000000914,0.000152297,-0.000097943,0.999999984,5246,3587,0.683759055,0.020859396,0.008706600,0.006615739,0.290330526,44.997598660,0.000000000,0.291403857,0.030955290,0.013165437,0.004656862,44.399919621,0,147,146,1,0.028021350,104,0,0,0,0,4994,105,7624,22067,8397,0,314300
67,1693023243.518788576,1693023243.618300915,1,0,0,1,0.003672563,-0.006202969,0.000702385,-0.000193850,-0.000175608,-0.000067786,0.999999963,5244,3580,0.682684973,0.020034271,0.007986067,0.006156862,0.290442396,44.349258979,0.000000000,0.291098170,0.031159001,0.013327351,0.004638350,44.441094617,0,120,120,0,0.022883295,96,0,0,0,0,5025,99,7629,22187,8493,0,319325
68,1693023243.621829271,1693023243.722668648,1,0,0,1,0.003731326,-0.006621687,-0.000200521,0.000103374,-0.000013424,-0.000026131,0.999999994,5254,3588,0.682908260,0.020062704,0.007747483,0.006138066,0.285943599,44.903525443,0.000000000,0.290248876,0.031303073,0.013236308,0.004195795,44.533002520,0,101,101,0,0.019223449,92,0,0,0,0,5060,93,7641,22288,8585,0,324385
