frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
11,1706585908.873063803,1706585908.969898701,1,0,0,0,-0.027108021,0.016640645,0.034967146,-0.004976215,0.000789388,-0.000024959,0.999987307,1197,947,0.791144528,0.030122120,0.014355255,0.010900632,0.095114439,80.476923460,0.000000000,0.096616832,0.115621205,0.110416991,0.004856675,72.135392176,0,215,214,1,0.179615706,52,0,0,0,0,0,930,52,2548,3976,724,0,0,8512
12,1706585908.972906828,1706585909.072733879,1,0,0,0,-0.022029688,0.019340361,0.037951749,-0.003599360,0.001104499,-0.000268283,0.999992876,1199,940,0.783986656,0.027298030,0.012024640,0.008538436,0.096801113,74.832328118,0.000000000,0.096632189,0.116099302,0.116896634,0.005343415,72.360136838,0,165,163,2,0.137614679,45,0,0,0,0,0,989,45,2584,4141,769,0,0,9501
13,1706585909.072745800,1706585909.172573090,1,0,0,0,-0.022036952,0.009583680,0.033148972,-0.005544997,0.000560983,0.000181046,0.999984453,1231,961,0.780666125,0.028935130,0.013816876,0.009770649,0.098711279,78.942121642,0.000000000,0.096792119,0.112799765,0.127771355,0.006243796,72.866443361,0,176,173,3,0.142973193,55,0,0,0,0,0,1000,55,2626,4317,824,0,0,10501
14,1706585909.172584534,1706585909.272420883,1,0,0,0,-0.027571115,0.004173817,0.027732409,-0.005497278,0.000390020,0.000215896,0.999984790,1198,941,0.785475793,0.025351476,0.013377345,0.009715625,0.083349798,79.608875042,0.000000000,0.095831953,0.118101349,0.137217662,0.006315427,73.348045624,0,159,157,2,0.132721202,38,0,0,0,0,0,1001,38,2661,4476,862,0,0,11502
15,1706585909.272432327,1706585909.372260571,1,0,0,0,-0.027910823,0.009086791,0.027997239,-0.005581756,0.000567361,-0.000056219,0.999984259,1192,932,0.781879195,0.025800479,0.012725457,0.009459712,0.092473074,79.954000648,0.000000000,0.095608028,0.120453274,0.142149482,0.006861696,73.788442626,0,141,140,1,0.118288591,46,0,0,0,0,0,1005,46,2687,4617,908,0,0,12507
16,1706585909.373070240,1706585909.472900152,1,0,0,0,-0.030343177,0.010643999,0.028410310,-0.004649685,0.000793393,-0.000099770,0.999988870,1233,957,0.776155718,0.027431747,0.013759168,0.009516048,0.079887430,86.119354817,0.000000000,0.094625490,0.118684300,0.145066993,0.006949840,74.559124638,0,158,158,0,0.128142741,40,0,0,0,0,0,1035,40,2725,4775,948,0,0,13542
17,1706585909.472924232,1706585909.572743654,1,0,0,0,-0.029774144,0.011864484,0.033148736,-0.004464240,0.000768362,0.000041166,0.999989739,1207,918,0.760563380,0.026048366,0.013897240,0.009996581,0.096013508,79.003836393,0.000000000,0.094707139,0.119357070,0.149993053,0.007232227,74.820578270,0,145,144,1,0.120132560,25,0,0,0,0,0,1037,25,2756,4920,973,0,0,14579
18,1706585909.572754860,1706585909.671779394,1,0,0,0,-0.032542702,0.011858304,0.037812474,-0.004845280,0.001070344,-0.000176353,0.999987673,1180,917,0.777118644,0.027072646,0.013567286,0.010364812,0.088888526,81.182277596,0.000000000,0.094383882,0.117885548,0.155416651,0.007670773,75.174006011,0,137,136,1,0.116101695,41,0,0,0,0,0,1002,41,2782,5057,1014,0,0,15581
19,1706585909.672601223,1706585909.770454884,1,0,0,0,-0.029050400,0.013331196,0.036715916,-0.004862473,0.000745440,0.000080829,0.999987897,1179,905,0.767599661,0.027860945,0.014085453,0.010472522,0.091616998,81.440798587,0.000000000,0.094238257,0.115514550,0.159362285,0.008188255,75.503837199,0,106,106,0,0.089906701,35,0,0,0,0,0,1038,35,2806,5163,1049,0,0,16619
20,1706585909.772438288,1706585909.868912220,1,0,0,1,-0.027110633,0.012093910,0.036557057,-0.005202518,0.000825797,0.000062932,0.999986124,1194,933,0.781407035,0.027021109,0.013794204,0.010137856,0.084895565,85.452358220,0.000000000,0.093771122,0.114151418,0.161668540,0.008225393,76.001263250,0,118,117,1,0.098827471,39,0,0,0,0,0,1037,39,2829,5281,1088,0,0,17656
21,1706585909.873092175,1706585909.972931147,1,0,0,1,-0.027513683,0.014070339,0.037073082,-0.004819449,0.001065725,-0.000050504,0.999987817,1164,918,0.788659794,0.025957911,0.012744088,0.009650596,0.084003122,85.172511611,0.000000000,0.092754089,0.064290683,0.138746393,0.007525241,77.296872961,0,104,104,0,0.089347079,33,0,0,0,0,0,1027,33,2847,5385,1121,0,0,18683
22,1706585909.972943068,1706585910.072144270,1,0,0,1,-0.027240951,0.015145300,0.037892190,-0.004673843,0.001001575,-0.000091004,0.999988572,1195,922,0.771548117,0.029037686,0.014078860,0.010768389,0.098104892,77.237399627,0.000000000,0.092911536,0.060232215,0.125711950,0.007384947,78.000704823,0,132,131,1,0.110460251,37,0,0,0,0,0,1026,37,2870,5517,1158,0,0,19709
23,1706585910.072781324,1706585910.170928001,1,0,0,1,-0.028456665,0.013685836,0.040105913,-0.005634852,0.000902794,-0.000000286,0.999983717,1197,932,0.778613200,0.025328355,0.012351420,0.009601453,0.090810134,82.716237884,0.000000000,0.092580110,0.058674929,0.117792265,0.007399309,78.706815784,0,125,124,1,0.104427736,41,0,0,0,0,0,1031,41,2892,5642,1199,0,0,20740
24,1706585910.172612906,1706585910.269775152,1,0,0,1,-0.029919446,0.013003068,0.042250968,-0.005005670,0.001049856,0.000096927,0.999986916,1210,931,0.769421488,0.026251782,0.013032177,0.009826163,0.088475058,80.577883427,0.000000000,0.092022336,0.056922103,0.105509833,0.006306726,79.215754977,0,128,128,0,0.105785124,31,0,0,0,0,0,1051,31,2916,5770,1230,0,0,21791
25,1706585910.272456884,1706585910.372284651,1,0,0,1,-0.033964751,0.012095860,0.038516468,-0.005553518,0.000902133,0.000047889,0.999984171,1198,930,0.776293823,0.025355045,0.012199528,0.009596348,0.090433979,80.895696392,0.000000000,0.091703552,0.056228358,0.102404633,0.005839884,79.765284803,0,98,95,3,0.081803005,34,0,0,0,0,0,1066,34,2936,5868,1264,0,0,22857
26,1706585910.373095751,1706585910.472922564,1,0,0,1,-0.024250247,0.014456485,0.037285550,-0.004919000,0.000820586,-0.000008854,0.999987565,1221,964,0.789516790,0.025336113,0.012690340,0.009612390,0.089172067,81.956025467,0.000000000,0.091557123,0.057980571,0.107906427,0.005834397,80.125245113,0,89,87,2,0.072891073,34,0,0,0,0,0,1098,34,2945,5957,1298,0,0,23955
27,1706585910.472934484,1706585910.572751999,1,0,0,1,-0.022963616,0.016190668,0.037945803,-0.004125343,0.000946136,0.000032940,0.999991043,1190,926,0.778151261,0.024664469,0.013096413,0.008708195,0.090732510,82.486454555,0.000000000,0.091229332,0.061471735,0.103823793,0.005835237,80.435080372,0,100,100,0,0.084033613,29,0,0,0,0,0,1061,29,2962,6057,1327,0,0,25016
28,1706585910.572763681,1706585910.672602415,1,0,0,1,-0.019675374,0.012754316,0.038409735,-0.004155707,0.001198251,0.000033525,0.999990647,1196,954,0.797658863,0.026569026,0.013690845,0.009492227,0.092655115,82.948241269,0.000000000,0.091235523,0.053844481,0.100801554,0.005740897,80.768119621,0,102,102,0,0.085284281,36,0,0,0,0,0,1058,36,2984,6159,1363,0,0,26074
29,1706585910.672614098,1706585910.772450447,1,0,0,1,-0.017083132,0.011098191,0.039123248,-0.005336153,0.000831210,0.000163731,0.999985404,1210,915,0.756198347,0.025267750,0.013294340,0.010060095,0.091875796,80.146436030,0.000000000,0.091098111,0.054221939,0.095329539,0.005358223,80.992092457,0,84,84,0,0.069421488,31,0,0,0,0,0,1095,31,2996,6243,1394,0,0,27169
30,1706585910.772462606,1706585910.872291565,1,0,0,1,-0.016732573,0.015263830,0.037972552,-0.004589671,0.001075356,-0.000219228,0.999988865,1205,946,0.785062241,0.028203476,0.014340842,0.010522810,0.084574870,89.105994277,0.000000000,0.090429464,0.054464746,0.090496774,0.005374431,81.512787753,0,97,96,1,0.080497925,31,0,0,0,0,0,1077,31,3020,6340,1425,0,0,28246
31,1706585910.873100996,1706585910.971498251,1,0,0,1,-0.019778631,0.019679526,0.038137308,-0.004976352,0.000834393,0.000042487,0.999987269,1193,915,0.766974015,0.026989428,0.013687636,0.009950321,0.093430069,79.499424523,0.000000000,0.090345245,0.046526204,0.089384066,0.005412682,81.463912806,0,91,89,2,0.076278290,30,0,0,0,0,0,1072,30,3044,6431,1455,0,0,29318
32,1706585910.972957373,1706585911.069945574,1,0,0,1,-0.016475772,0.019241560,0.042748247,-0.004755816,0.001108824,-0.000168301,0.999988062,1182,907,0.767343486,0.027313896,0.013219670,0.009894688,0.083663915,85.996553835,0.000000000,0.089688385,0.046542093,0.084198058,0.004936116,82.022124092,0,92,91,1,0.077834179,26,0,0,0,0,0,1064,26,3057,6523,1481,0,0,30382
33,1706585911.072803497,1706585911.172633648,1,0,0,1,-0.012642152,0.016914558,0.039729194,-0.005609573,0.000629483,0.000112719,0.999984062,1184,908,0.766891892,0.024313001,0.013315615,0.009892083,0.082742677,82.233027566,0.000000000,0.088889955,0.045876755,0.080157881,0.005430003,82.186669388,0,72,71,1,0.060810811,25,0,0,0,0,0,1087,25,3066,6595,1506,0,0,31469
34,1706585911.172645569,1706585911.272463799,1,0,0,1,-0.020964139,0.019004251,0.040464149,-0.005500376,0.000874070,-0.000059362,0.999984489,1218,929,0.762725780,0.027136320,0.013103018,0.009847068,0.092463090,83.315085451,0.000000000,0.089345620,0.045274822,0.083837823,0.005230445,82.371979909,0,92,92,0,0.075533662,28,0,0,0,0,0,1098,28,3084,6687,1534,0,0,32567
35,1706585911.272487879,1706585911.372006655,1,0,0,1,-0.021282888,0.016258253,0.038423816,-0.004414993,0.000828273,0.000128947,0.999989903,1179,937,0.794741306,0.024884646,0.012983742,0.009813170,0.074053451,89.600702795,0.000000000,0.088424639,0.046895094,0.084356162,0.005521216,82.854315016,0,74,74,0,0.062765055,27,0,0,0,0,0,1078,27,3097,6761,1561,0,0,33645
36,1706585911.372719288,1706585911.470854998,1,0,0,1,-0.012511620,0.020108013,0.041069181,-0.004152744,0.000945634,-0.000188918,0.999990912,1197,916,0.765246449,0.026725223,0.015007208,0.010544064,0.091119995,78.642919664,0.000000000,0.088986267,0.046200878,0.089367594,0.005875096,82.480493258,0,74,72,2,0.061821220,28,0,0,0,0,0,1095,28,3116,6835,1589,0,0,34740
37,1706585911.472538948,1706585911.569767237,1,0,0,1,-0.015653775,0.016773444,0.041641661,-0.005850079,0.000903123,-0.000030835,0.999982480,1194,919,0.769681742,0.025044181,0.012896942,0.009641097,0.088061657,85.634440440,0.000000000,0.088588674,0.047518569,0.088561380,0.005750001,82.812023461,0,75,75,0,0.062814070,28,0,0,0,0,0,1091,28,3131,6910,1617,0,0,35831
38,1706585911.572773933,1706585911.672604322,1,0,0,1,-0.016015190,0.015011468,0.041695442,-0.004616253,0.001017756,-0.000071635,0.999988825,1213,930,0.766694147,0.025889215,0.013299610,0.009750216,0.085121512,83.399875619,0.000000000,0.088400324,0.047275007,0.086415211,0.005312948,82.922903362,0,89,89,0,0.073371805,23,0,0,0,0,0,1101,23,3141,6999,1640,0,0,36932
39,1706585911.672616005,1706585911.772447586,1,0,0,1,-0.022405392,0.014976523,0.041817156,-0.005143083,0.000924027,-0.000031689,0.999986347,1202,936,0.778702163,0.024954400,0.012380666,0.009301979,0.090851051,79.741932711,0.000000000,0.088362026,0.046528203,0.090500412,0.005355595,82.837960068,0,80,80,0,0.066555740,17,0,0,0,0,0,1105,17,3161,7079,1657,0,0,38037
40,1706585911.772459984,1706585911.872287273,1,0,0,1,-0.023724164,0.016029061,0.038471262,-0.004873027,0.000887210,-0.000109316,0.999987727,1211,915,0.755573906,0.025156238,0.012231208,0.009137328,0.087567988,83.305429234,0.000000000,0.088495647,0.046626630,0.092165611,0.005281441,82.730613619,0,71,71,0,0.058629232,28,0,0,0,0,0,1112,28,3168,7150,1685,0,0,39149
41,1706585911.873099089,1706585911.972927094,1,0,0,1,-0.020068228,0.017064361,0.037524231,-0.003868134,0.000866734,-0.000001959,0.999992143,1213,903,0.744435284,0.025047242,0.014076301,0.010314090,0.095080480,79.566785841,0.000000000,0.089049515,0.047416226,0.094702833,0.005418005,82.450327330,0,65,64,1,0.053586150,24,0,0,0,0,0,1124,24,3177,7215,1709,0,0,40273
42,1706585911.972938538,1706585912.072777271,1,0,0,1,-0.023861139,0.020387825,0.038193686,-0.004480496,0.000991460,-0.000227938,0.999989445,1216,924,0.759868421,0.026406406,0.014110332,0.010372920,0.087266706,85.816229691,0.000000000,0.088507606,0.039450141,0.096873104,0.005691516,82.879268833,0,76,76,0,0.062500000,28,0,0,0,0,0,1112,28,3187,7291,1737,0,0,41385
43,1706585912.072789431,1706585912.172510624,1,0,0,1,-0.025840021,0.018084861,0.039162418,-0.004439999,0.000998910,0.000066924,0.999989642,1170,885,0.756410256,0.025370529,0.013851684,0.010688390,0.106808200,75.865579879,0.000000000,0.089307509,0.039407411,0.097375659,0.006087161,82.536735933,0,84,83,1,0.071794872,19,0,0,0,0,0,1067,19,3199,7375,1756,0,0,42452
44,1706585912.172621250,1706585912.270940781,1,0,0,1,-0.024103053,0.016537367,0.041351167,-0.004509124,0.001112595,-0.000056499,0.999989213,1177,888,0.754460493,0.026671004,0.014773115,0.010993465,0.085588159,93.793135057,0.000000000,0.089163164,0.039855553,0.094989997,0.006237583,83.197498515,0,63,63,0,0.053525913,22,0,0,0,0,0,1092,22,3205,7438,1778,0,0,43544
45,1706585912.272474527,1706585912.369503975,1,0,0,1,-0.025465381,0.017095580,0.042732249,-0.005677499,0.000866061,-0.000114463,0.999983501,1178,896,0.760611205,0.025734113,0.013736527,0.010002723,0.098639539,76.510684322,0.000000000,0.089573442,0.039591425,0.086935941,0.006241772,82.978247911,0,65,65,0,0.055178268,29,0,0,0,0,0,1084,29,3216,7503,1807,0,0,44628
46,1706585912.372735500,1706585912.472554445,1,0,0,1,-0.028069304,0.016803804,0.042084420,-0.004459767,0.000860571,-0.000050412,0.999989684,1191,901,0.756507137,0.027392715,0.013927468,0.009991266,0.088748939,86.519021697,0.000000000,0.089552286,0.041058493,0.087377018,0.006288177,83.206397723,0,64,64,0,0.053736356,25,0,0,0,0,0,1102,25,3226,7567,1832,0,0,45730
47,1706585912.472565889,1706585912.572383404,1,0,0,1,-0.023915642,0.015327203,0.040129145,-0.005066382,0.000805168,0.000044130,0.999986841,1218,929,0.762725780,0.024243296,0.012839793,0.009597580,0.079794813,88.147386098,0.000000000,0.089005401,0.042233027,0.087420770,0.006475794,83.489444300,0,78,78,0,0.064039409,20,0,0,0,0,0,1120,20,3237,7645,1852,0,0,46850
48,1706585912.572395563,1706585912.671879768,1,0,0,1,-0.025623426,0.019560952,0.043103698,-0.004070831,0.000904954,-0.000025066,0.999991304,1191,918,0.770780856,0.027336462,0.014176254,0.010263818,0.089438803,80.114163363,0.000000000,0.088844585,0.043453686,0.089711763,0.006351898,83.347740405,0,57,57,0,0.047858942,25,0,0,0,0,0,1109,25,3245,7702,1877,0,0,47959
49,1706585912.673040628,1706585912.770777464,1,0,0,1,-0.022705409,0.022291393,0.047700934,-0.005113281,0.001253336,-0.000094802,0.999986137,1182,900,0.761421320,0.024070286,0.012533616,0.009275001,0.091073859,83.656114184,0.000000000,0.088804489,0.046142350,0.091467283,0.005729910,83.523224312,0,52,50,2,0.043993232,20,0,0,0,0,0,1110,20,3254,7754,1897,0,0,49069
50,1706585912.772888899,1706585912.872713804,1,0,0,1,-0.017486882,0.021661831,0.048281365,-0.004863381,0.001070476,-0.000063837,0.999987599,1219,932,0.764561116,0.024076064,0.012659435,0.009140531,0.089457009,80.268621321,0.000000000,0.089048596,0.044465618,0.091388663,0.005269254,83.081355665,0,66,64,2,0.054142740,15,0,0,0,0,0,1136,17,3262,7820,1912,0,0,50205
51,1706585912.872725725,1706585912.972551107,1,0,0,1,-0.015149590,0.016811393,0.045495960,-0.004761457,0.000930002,0.000043124,0.999988231,1215,924,0.760493827,0.023926355,0.012433144,0.008635018,0.085450116,83.019008017,0.000000000,0.088649598,0.045782661,0.091761977,0.005060915,83.257334839,0,72,72,0,0.059259259,20,0,0,0,0,0,1123,20,3275,7892,1932,0,0,51328
52,1706585912.972563982,1706585913.072388887,1,0,0,1,-0.003798334,0.015516811,0.037248343,-0.003543269,0.000874345,0.000073850,0.999993338,1212,921,0.759900990,0.026057809,0.012886576,0.009422047,0.092759785,80.893036635,0.000000000,0.089104391,0.043450608,0.100446627,0.004559508,83.002158979,0,59,59,0,0.048679868,17,0,0,0,0,0,1136,17,3283,7951,1949,0,0,52464
53,1706585913.072401285,1706585913.172232389,1,0,0,1,-0.006436384,0.016110491,0.030478765,-0.003727826,0.000660813,0.000108143,0.999992827,1201,917,0.763530391,0.025520579,0.013767555,0.010238035,0.098049578,80.324776037,0.000000000,0.089869736,0.041974423,0.099124512,0.004282653,82.906746403,0,62,62,0,0.051623647,18,0,0,0,0,0,1121,18,3290,8013,1967,0,0,53585
54,1706585913.173042059,1706585913.272862434,1,0,0,1,-0.005922082,0.015533335,0.030805062,-0.004883225,0.000686852,0.000005066,0.999987841,1199,905,0.754795663,0.024576238,0.012842571,0.009417259,0.097075743,82.414074310,0.000000000,0.090100369,0.040571094,0.096527759,0.004111671,82.861695846,0,52,51,1,0.043369475,24,0,0,0,0,0,1123,24,3297,8065,1991,0,0,54708
55,1706585913.272874594,1706585913.372697830,1,0,0,1,0.003519583,0.016888539,0.031430797,-0.005138516,0.000542066,0.000149019,0.999986640,1207,893,0.739850870,0.025059572,0.011526990,0.008677777,0.093444826,81.956026952,0.000000000,0.091069938,0.040395046,0.096149198,0.003764444,82.479462054,0,46,46,0,0.038111019,24,0,0,0,0,0,1137,24,3303,8111,2015,0,0,55845
56,1706585913.372710228,1706585913.471954346,1,0,0,1,-0.000888622,0.020737583,0.039940502,-0.004222250,0.001140696,-0.000135137,0.999990427,1178,884,0.750424448,0.025001344,0.013273445,0.010123513,0.091479777,88.508013215,0.000000000,0.091087927,0.039040312,0.101859569,0.004023360,82.972716731,0,61,61,0,0.051782683,20,0,0,0,0,0,1097,20,3307,8172,2035,0,0,56942
57,1706585913.472540379,1706585913.570533514,1,0,0,1,-0.009416744,0.016922901,0.044280246,-0.004867431,0.001060628,0.000015931,0.999987591,1194,894,0.748743719,0.025255493,0.013772314,0.010557557,0.103229025,75.624937399,0.000000000,0.091846295,0.038926422,0.110361270,0.004244372,82.472241579,0,45,45,0,0.037688442,17,0,0,0,0,0,1132,17,3314,8217,2052,0,0,58074
58,1706585913.572392225,1706585913.669106722,1,0,0,1,-0.025640357,0.016804517,0.047638857,-0.005347974,0.000837715,0.000081606,0.999985345,1188,901,0.758417508,0.025422320,0.013343288,0.009884231,0.092132255,84.155085609,0.000000000,0.092196832,0.038700432,0.120537854,0.004297301,82.510002079,0,75,75,0,0.063131313,16,0,0,0,0,0,1097,16,3323,8292,2068,0,0,59171
59,1706585913.673038483,1706585913.772859812,1,0,0,1,-0.019970285,0.011571244,0.044551754,-0.005444126,0.000734575,0.000269168,0.999984875,1218,895,0.734811166,0.024967655,0.013121231,0.009307374,0.083504395,85.952686368,0.000000000,0.091829500,0.038688686,0.125101249,0.004518985,82.820539761,0,52,51,1,0.042692939,28,0,0,0,0,0,1138,28,3331,8344,2096,0,0,60309
60,1706585913.772871971,1706585913.872694492,1,0,0,1,-0.022452984,0.017303906,0.045975727,-0.004849428,0.000912779,0.000087453,0.999987821,1232,938,0.761363636,0.026486585,0.013956725,0.009553419,0.092592006,82.323653554,0.000000000,0.092080701,0.039700405,0.127592720,0.004666611,82.771450977,0,51,51,0,0.041396104,30,0,0,0,0,0,1151,30,3336,8395,2126,0,0,61460
61,1706585913.872705936,1706585913.971860409,1,0,0,1,-0.022653822,0.021252370,0.046092928,-0.005102436,0.000947091,0.000097995,0.999986529,1182,904,0.764805415,0.024540578,0.011774761,0.009234434,0.088095599,83.748697216,0.000000000,0.091731456,0.040352085,0.126460809,0.004232749,82.980546546,0,41,40,1,0.034686971,23,0,0,0,0,0,1118,23,3341,8436,2149,0,0,62578
62,1706585913.972546577,1706585914.070850134,1,0,0,1,-0.020960188,0.025135714,0.045251284,-0.004057434,0.001034532,-0.000085612,0.999991230,1186,899,0.758010118,0.025270148,0.012392391,0.008994191,0.083531916,83.643363500,0.000000000,0.091544717,0.039422003,0.127593027,0.004008957,82.871903237,0,68,60,8,0.057335582,24,0,0,0,0,0,1089,29,3352,8504,2173,0,0,63667
63,1706585914.072385788,1706585914.172213078,1,0,0,1,-0.020945227,0.021924522,0.043555854,-0.004528453,0.000926691,0.000111545,0.999989311,1201,928,0.772689425,0.025343528,0.011901546,0.008682870,0.081895051,87.674708770,0.000000000,0.090299060,0.039423637,0.128030220,0.004155264,83.462359681,0,38,35,3,0.031640300,21,0,0,0,0,0,1141,22,3357,8542,2194,0,0,64808
64,1706585914.173022032,1706585914.272847176,1,0,0,1,-0.017611252,0.019653098,0.040877237,-0.004362387,0.000900244,0.000078505,0.999990076,1215,918,0.755555556,0.024350452,0.012102982,0.009020064,0.084734646,83.458744315,0.000000000,0.090256384,0.038573899,0.130854069,0.004105079,82.945640144,0,39,38,1,0.032098765,17,0,0,0,0,0,1159,17,3362,8581,2211,0,0,65967
65,1706585914.272858143,1706585914.372692347,1,0,0,1,-0.020385278,0.015995108,0.039332249,-0.004868032,0.000813846,0.000081993,0.999987817,1203,914,0.759767249,0.024617501,0.013041219,0.010064908,0.093759976,82.356844130,0.000000000,0.090012406,0.038722863,0.132998824,0.003981728,83.237948135,0,51,51,0,0.042394015,21,0,0,0,0,0,1131,21,3370,8632,2232,0,0,67098
66,1706585914.372704268,1706585914.472529173,1,0,0,1,-0.028733469,0.019766538,0.040038714,-0.004186240,0.000903935,-0.000148325,0.999990818,1201,907,0.755203997,0.025275267,0.013338919,0.010392200,0.097966987,82.821330574,0.000000000,0.090473308,0.033227979,0.137364107,0.004253405,83.053063578,0,52,51,1,0.043297252,20,0,0,0,0,0,1129,20,3378,8684,2252,0,0,68227
67,1706585914.472541571,1706585914.572366238,1,0,0,1,-0.023973441,0.022055935,0.041905399,-0.004287028,0.000836006,-0.000012396,0.999990461,1205,905,0.751037344,0.023854581,0.012567733,0.009176895,0.087757691,82.792081903,0.000000000,0.090871452,0.034182625,0.137517453,0.004388060,82.785298369,0,48,48,0,0.039834025,23,0,0,0,0,0,1134,23,3384,8732,2275,0,0,69361
