frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,localizability_reference_ready,localizability_f0_reference,localizability_lambda0_reference,localizability_f0_ratio,localizability_lambda0_ratio,directional_degenerate,sparse_degenerate,match_quality_degenerate,transition_guard_triggered,transition_guard_turn_residual_triggered,transition_guard_map_active,transition_guard_map_hold_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_localizability_f0_ratio_mean,window_localizability_lambda0_ratio_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_voxel_rejected,normal_quality_filter
11,1706585908.873063803,1706585908.969898701,32,31,0.013695027,0.022389503,1,0,0,0,0,-0.022125305,0.012808868,0.021269118,-0.004014973,0.000487291,0.000028674,0.999991821,1197,896,0.748538012,0.024328512,0.013362639,0.009763292,0.099342962,77.122710610,902,0.936306460,48.988400572,267.723819116,527.836207093,0.058005437,0.054310865,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004222,0.000005145,0.000010223,0.992998561,0.093245631,0.072519728,0.000000007,0.000000016,0.000000899,0.997798184,0.051679703,-0.041569116,0.000000000,0.098017352,0.188382391,0.082932585,0.003326964,70.731382753,0,0.058609296,0.055011399,1.000000000,1.000000000,222,220,2,0.185463659,0,0,0,0,0,975,0,2706,4374,0,0,8848,0
12,1706585908.972906828,1706585909.072733879,33,32,0.015225231,0.019263747,1,0,0,0,0,-0.021220844,0.016598474,0.025517745,-0.003001543,0.000633963,-0.000111727,0.999995288,1198,908,0.757929883,0.024373053,0.012965542,0.009343147,0.096056485,74.363990645,898,0.937486738,48.334808874,269.598588920,523.929693239,0.057414097,0.053824954,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004186,0.000005190,0.000010215,0.994338514,0.099207071,0.038064107,0.000000007,0.000000015,0.000000876,0.997810209,0.050971745,-0.042150541,0.000000000,0.097853946,0.183706722,0.088697131,0.003607659,71.034100078,0,0.058509696,0.054912529,1.000000000,1.000000000,192,189,3,0.160267112,0,0,0,0,0,1006,0,2752,4566,0,0,9854,0
13,1706585909.072745800,1706585909.172573090,34,33,0.015095940,0.024598390,1,0,0,0,0,-0.012564335,0.015793894,0.025396463,-0.004543635,0.000388146,0.000029625,0.999989602,1229,907,0.737998373,0.022432508,0.012899135,0.009081635,0.103354348,74.485675390,921,0.939893973,51.616556837,266.806197322,547.219594976,0.059628040,0.056044036,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004190,0.000005237,0.000009714,0.995748625,0.070881031,0.058826479,0.000000007,0.000000017,0.000000887,0.997444425,0.054071970,-0.046699481,0.000000000,0.098277054,0.183856950,0.097391796,0.003890641,71.299605871,0,0.058595723,0.054999568,1.000000000,1.000000000,190,188,2,0.154597234,0,0,0,0,0,1039,0,2795,4756,0,0,10893,0
14,1706585909.172584534,1706585909.272420883,35,34,0.011692670,0.020350413,1,0,0,0,0,-0.024341259,0.010047364,0.020529450,-0.004588854,0.000080042,0.000272726,0.999989431,1197,891,0.744360902,0.022582284,0.012611481,0.009114548,0.080669181,79.699379521,905,0.936160022,40.663057264,273.265083765,533.296678543,0.047995593,0.044931555,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004136,0.000005642,0.000010694,0.995692248,0.085651568,0.035507126,0.000000008,0.000000021,0.000000893,0.997394382,0.054325181,-0.047468121,0.000000000,0.097019349,0.182895114,0.111370579,0.004379630,71.899589703,0,0.057838571,0.054280424,1.000000000,1.000000000,162,160,2,0.135338346,0,0,0,0,0,1035,0,2824,4918,0,0,11928,0
15,1706585909.272432327,1706585909.372260571,36,35,0.014989344,0.025402560,1,0,0,0,0,-0.020587976,0.014433520,0.024185226,-0.004197805,0.000520235,0.000013628,0.999991054,1196,883,0.738294314,0.021931285,0.011059524,0.008625164,0.094529128,77.490770975,886,0.931862655,43.449904065,258.940315794,523.240092521,0.052626343,0.049040524,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004119,0.000005393,0.000010302,0.999175488,0.039707913,-0.008463203,0.000000007,0.000000017,0.000000886,0.997575048,0.053161794,-0.044920450,0.000000000,0.096853334,0.183105263,0.118203602,0.004901455,72.272335121,0,0.057491089,0.053931097,1.000000000,1.000000000,158,157,1,0.132107023,0,0,0,0,0,1038,0,2847,5076,0,0,12966,0
16,1706585909.373070240,1706585909.472900152,37,36,0.012959606,0.018913385,1,0,0,0,0,-0.020176815,0.016057186,0.027684957,-0.004455694,0.000672853,-0.000080943,0.999989844,1233,905,0.733982157,0.022423278,0.012637208,0.008845400,0.089677268,81.844758245,955,0.936264804,41.695635972,294.382753339,558.054498710,0.046632482,0.043660352,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004039,0.000005225,0.000010414,0.999601414,0.025373443,0.012377461,0.000000006,0.000000017,0.000000883,0.997683764,0.054439123,-0.040785892,0.000000000,0.096404830,0.181645829,0.122083481,0.005092223,72.870611566,0,0.056812426,0.053289176,1.000000000,1.000000000,157,157,0,0.127331711,0,0,0,0,0,1076,0,2877,5233,0,0,14042,0
17,1706585909.472924232,1706585909.572743654,38,37,0.011800607,0.018539885,1,0,0,0,0,-0.021931108,0.015612296,0.029876328,-0.003716343,0.000588752,0.000074370,0.999992918,1207,859,0.711681856,0.021330869,0.012708699,0.008730198,0.100079512,74.037301652,916,0.930608918,49.450731239,262.414628574,540.572409218,0.058010958,0.053985514,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004272,0.000005296,0.000009851,0.998936465,0.035909762,-0.028921061,0.000000007,0.000000017,0.000000945,0.997777410,0.049809982,-0.044262925,0.000000000,0.096620988,0.182367601,0.124925589,0.005404467,72.939240395,0,0.056882928,0.053330137,1.000000000,1.000000000,156,155,1,0.129246065,0,0,0,0,0,1051,0,2911,5389,0,0,15093,0
18,1706585909.572754860,1706585909.671779394,39,38,0.013449203,0.020803329,1,0,0,0,0,-0.025414789,0.015899729,0.030163890,-0.004049452,0.000696760,-0.000129299,0.999991550,1182,868,0.734348562,0.021835487,0.012329868,0.008795914,0.085127443,79.990194885,898,0.938588070,41.369279011,263.614671072,537.868137112,0.049082490,0.046068239,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004425,0.000005390,0.000010301,0.998541982,0.053537814,-0.006900161,0.000000007,0.000000022,0.000000920,0.997392289,0.054910862,-0.046833952,0.000000000,0.095982457,0.181480658,0.128432916,0.005813069,73.330960089,0,0.056449570,0.052926698,1.000000000,1.000000000,138,136,2,0.116751269,0,0,0,0,0,1044,0,2940,5527,0,0,16137,0
19,1706585909.672601223,1706585909.770454884,40,39,0.012471672,0.017351338,1,0,0,0,0,-0.027291532,0.012631750,0.026803154,-0.004955656,0.000265660,0.000281878,0.999987646,1180,861,0.729661017,0.023101900,0.012291982,0.009081131,0.100307802,78.236032019,883,0.932203622,47.174092520,264.290513809,511.671191488,0.057310219,0.053424793,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004237,0.000005048,0.000009845,0.995428221,0.095332046,-0.005870102,0.000000006,0.000000016,0.000000948,0.997964961,0.048395202,-0.041519174,0.000000000,0.096210107,0.178363851,0.133482312,0.006638425,73.589121769,0,0.056494867,0.052952914,1.000000000,1.000000000,129,128,1,0.109322034,0,0,0,0,0,1051,0,2969,5656,0,0,17188,0
20,1706585909.772438288,1706585909.868912220,40,40,0.014958775,0.021173932,1,0,0,0,0,-0.027478746,0.018196789,0.028345887,-0.004217024,0.000627992,-0.000079262,0.999990908,1195,878,0.734728033,0.022528447,0.013256884,0.009360538,0.092270041,80.175231765,907,0.932966142,44.596908886,269.414251290,532.189131032,0.052702545,0.049169690,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004200,0.000004965,0.000009913,0.997730356,0.067121686,-0.005367986,0.000000006,0.000000018,0.000000893,0.997628952,0.053300007,-0.043538291,0.000000000,0.096013104,0.176129301,0.139260264,0.007363361,73.918427269,0,0.056305251,0.052763753,1.000000000,1.000000000,134,134,0,0.112133891,0,0,0,0,0,1061,0,2996,5790,0,0,18249,0
21,1706585909.873092175,1706585909.972931147,42,41,0.013967546,0.020277808,1,0,0,0,1,-0.024241011,0.018985131,0.029532978,-0.003857496,0.000830250,-0.000063583,0.999992213,1163,861,0.740326741,0.020516798,0.010929385,0.008114064,0.093210369,76.345937287,879,0.938789514,45.975328805,258.574216517,520.646437278,0.055714436,0.052304128,1,0.057362158,0.053709435,0.971275112,0.973835018,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004381,0.000005438,0.000010072,0.996914527,0.077875096,-0.009843568,0.000000007,0.000000017,0.000000882,0.997942945,0.048586731,-0.041823544,0.000000000,0.095879640,0.177476966,0.142797720,0.007393611,74.034022984,0,0.056277117,0.052741866,0.971275112,0.973835018,123,121,2,0.105760963,0,0,0,0,0,1040,0,3013,5913,0,0,19289,0
22,1706585909.972943068,1706585910.072144270,43,42,0.012672756,0.022289580,1,0,0,0,1,-0.014028070,0.017831060,0.028353979,-0.003760545,0.000510987,0.000190860,0.999992780,1195,857,0.717154812,0.022886633,0.012933360,0.008847012,0.091820137,78.849837532,894,0.926773108,47.323930572,260.363014732,520.848213078,0.057117589,0.052935045,1,0.057310219,0.053593915,0.996638824,0.987706256,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004247,0.000005280,0.000010254,0.997788119,0.064340469,0.016708492,0.000000007,0.000000019,0.000000900,0.997513211,0.055547572,-0.043380434,0.000000000,0.095695117,0.174677674,0.153143061,0.007905055,74.252923646,0,0.056315321,0.052750647,0.983956968,0.980770637,133,133,0,0.111297071,0,0,0,0,0,1062,0,3039,6046,0,0,20351,0
23,1706585910.072781324,1706585910.170928001,44,43,0.015491675,0.023337630,1,0,0,0,1,-0.018241705,0.018871440,0.030030101,-0.004119854,0.000635732,-0.000035875,0.999991311,1196,869,0.726588629,0.020588882,0.011464995,0.008452694,0.082347585,84.552585393,920,0.928227174,45.079620372,268.092356523,540.797023515,0.052788357,0.048999587,1,0.057298023,0.053509354,0.921294566,0.915720027,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004171,0.000005282,0.000010749,0.995879389,0.074642661,0.051504515,0.000000007,0.000000017,0.000000899,0.997758659,0.050992883,-0.043328797,0.000000000,0.094778615,0.096948792,0.139833410,0.008057689,75.345172651,0,0.055814216,0.052247235,0.963069501,0.959087100,137,136,1,0.114548495,0,0,0,0,0,1059,0,3062,6183,0,0,21410,0
24,1706585910.172612906,1706585910.269775152,45,44,0.012403072,0.019375109,1,0,0,0,1,-0.024245992,0.016660308,0.030056231,-0.004056502,0.000657948,0.000134271,0.999991547,1212,878,0.724422442,0.022270529,0.011991169,0.008145623,0.094518955,74.817338943,909,0.932815539,45.966487396,262.832770295,539.130067620,0.054210281,0.050568193,1,0.057285827,0.053424793,0.946312285,0.946530436,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004139,0.000005042,0.000010091,0.998894617,0.043750650,0.017187932,0.000000007,0.000000015,0.000000920,0.997795326,0.052299712,-0.040856170,0.000000000,0.094721613,0.082601577,0.122544453,0.007471137,75.838571450,0,0.055415092,0.051848169,0.958880197,0.955947934,135,135,0,0.111386139,0,0,0,0,0,1077,0,3089,6318,0,0,22487,0
25,1706585910.272456884,1706585910.372284651,46,45,0.012596119,0.017107590,1,0,0,0,1,-0.029025422,0.018599830,0.028391859,-0.004421322,0.000549578,-0.000002086,0.999990075,1197,862,0.720133668,0.019308018,0.010353182,0.007774144,0.087674459,78.749369359,900,0.932799045,46.304215286,260.961238334,532.253686599,0.055155640,0.051449128,1,0.057201708,0.053179919,0.964230649,0.967454045,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004191,0.000005224,0.000010460,0.997105177,0.061732664,0.044388555,0.000000007,0.000000018,0.000000942,0.997351762,0.056650308,-0.045609280,0.000000000,0.094050696,0.070898938,0.116564000,0.006958418,76.594404572,0,0.055079901,0.051511949,0.959950287,0.958249156,99,97,2,0.082706767,0,0,0,0,0,1098,0,3104,6417,0,0,23585,0
26,1706585910.373095751,1706585910.472922564,47,46,0.014512133,0.022031842,1,0,0,0,1,-0.025461098,0.017188711,0.030865543,-0.004910984,0.000607701,0.000047976,0.999987755,1221,923,0.755937756,0.021317227,0.012547959,0.009249771,0.091641252,79.885526172,940,0.936636246,46.143323710,279.228390774,555.066356557,0.052409505,0.049088642,1,0.057117589,0.052935045,0.917572087,0.927337303,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004016,0.000005022,0.000009971,0.997638668,0.063362838,0.026499807,0.000000006,0.000000015,0.000000882,0.997653904,0.053546247,-0.042655443,0.000000000,0.093585086,0.069317349,0.114496012,0.007015172,77.166703878,0,0.054688647,0.051143313,0.952887254,0.953097181,106,105,1,0.086814087,0,0,0,0,0,1115,0,3114,6523,0,0,24700,0
27,1706585910.472934484,1706585910.572751999,48,47,0.014346111,0.019808792,1,0,0,0,1,-0.022555909,0.019391810,0.030037654,-0.003475628,0.000633898,0.000020805,0.999993759,1188,866,0.728956229,0.022151666,0.012538995,0.008205037,0.082156706,86.193229086,904,0.931168166,45.528503393,254.637714647,541.609803805,0.054086244,0.050363389,1,0.056416012,0.052619587,0.958703774,0.957122466,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004085,0.000005063,0.000010491,0.999115490,0.041990020,0.002252894,0.000000006,0.000000017,0.000000895,0.997675856,0.053503375,-0.042193313,0.000000000,0.093018670,0.067137108,0.107565682,0.006732688,77.751528714,0,0.054733283,0.051162508,0.953718185,0.953672222,95,94,1,0.079966330,0,0,0,0,0,1093,0,3133,6618,0,0,25793,0
28,1706585910.572763681,1706585910.672602415,49,48,0.016597678,0.020798474,1,0,0,0,1,-0.024694922,0.015258571,0.029878780,-0.004372021,0.000731131,0.000095308,0.999990171,1198,898,0.749582638,0.021804402,0.012575073,0.008518761,0.092259511,78.939069138,925,0.938472531,47.693293731,274.041473567,546.352324134,0.054940678,0.051560318,1,0.055714436,0.052304128,0.986112080,0.985779119,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004049,0.000004870,0.000010152,0.998250585,0.052057082,0.028032656,0.000000006,0.000000016,0.000000913,0.997807055,0.052055529,-0.040881581,0.000000000,0.092637887,0.060474337,0.110281222,0.006541151,78.137962965,0,0.054558037,0.050995923,0.957767422,0.957685584,113,113,0,0.094323873,0,0,0,0,0,1085,0,3152,6731,0,0,26878,0
