time,current_id,candidate_id,scan_context_distance,icp_fitness,threshold,trans_error,yaw_error,degenerate_pair,accepted,target_points,source_points,reason,directional_noise_applied,directional_translation_scale,weak_tx,weak_ty,weak_tz
1517157244.805875301,82,44,0.147921055,nan,nan,nan,nan,0,0,0,1090,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157245.007535219,83,45,0.146390601,nan,nan,nan,nan,0,0,0,1141,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157245.209255219,84,45,0.089137713,nan,nan,nan,nan,0,0,0,1128,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157245.410975218,85,26,0.104408185,nan,nan,nan,nan,0,0,0,1075,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157245.612695217,86,45,0.081315562,nan,nan,nan,nan,0,0,0,1070,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157245.814415216,87,51,0.161359060,0.784453206,0.300000000,nan,nan,0,0,2272,1057,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157246.419514179,90,51,0.134008030,2.212935672,0.300000000,nan,nan,0,0,2272,1058,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157246.621234179,91,27,0.145313496,nan,nan,nan,nan,0,0,0,1077,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157246.822954178,92,27,0.078920403,nan,nan,nan,nan,0,0,0,1054,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157247.024613380,93,26,0.097082155,nan,nan,nan,nan,0,0,0,1043,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157247.226333380,94,26,0.093742914,nan,nan,nan,nan,0,0,0,1053,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157247.428053617,95,60,0.137051954,0.485584859,0.300000000,nan,nan,0,0,2430,1052,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157247.629773378,96,57,0.131520127,1.246850066,0.300000000,nan,nan,0,0,2308,1056,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157248.234871387,99,26,0.129914152,nan,nan,nan,nan,0,0,0,1078,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157248.436592340,100,26,0.110295038,nan,nan,nan,nan,0,0,0,1041,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157248.638312340,101,57,0.099586206,3.065138668,0.300000000,nan,nan,0,0,2308,1062,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157248.840032339,102,54,0.096552995,0.964815919,0.300000000,nan,nan,0,0,2344,1041,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157249.041690350,103,57,0.128045861,2.561478382,0.300000000,nan,nan,0,0,2308,1033,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157249.243410349,104,71,0.104221764,1.314046864,0.300000000,nan,nan,0,0,2614,1039,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157249.445130348,105,64,0.176260869,1.464747178,0.300000000,nan,nan,0,0,2574,1068,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157249.646850348,106,64,0.165509900,1.544040078,0.300000000,nan,nan,0,0,2574,1063,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157249.848570347,107,62,0.054513658,0.757763620,0.300000000,nan,nan,0,0,2495,1058,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157250.050235510,108,60,0.104776974,1.149361724,0.300000000,nan,nan,0,0,2430,1147,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157250.554536343,110,71,0.158446375,1.931426281,0.300000000,nan,nan,0,0,2614,1133,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157250.756256342,111,59,0.113537623,2.699926126,0.300000000,nan,nan,0,0,2431,1114,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157250.957976341,112,28,0.096982412,nan,nan,nan,nan,0,0,0,1126,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157251.159628391,113,26,0.036255725,nan,nan,nan,nan,0,0,0,1119,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157251.361348391,114,65,0.137354223,0.613280329,0.300000000,nan,nan,0,0,2630,1157,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157251.563068390,115,57,0.131278734,5.534873385,0.300000000,nan,nan,0,0,2308,1138,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157251.764788389,116,72,0.132594394,0.475893155,0.300000000,nan,nan,0,0,2677,1074,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157251.966508389,117,53,0.092315274,2.008138623,0.300000000,nan,nan,0,0,2245,1092,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157252.168167353,118,57,0.156388480,1.532400755,0.300000000,nan,nan,0,0,2308,1074,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157252.369888306,119,60,0.111883900,1.264504283,0.300000000,nan,nan,0,0,2430,1066,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157252.571608305,120,62,0.121907922,1.052008348,0.300000000,nan,nan,0,0,2495,1063,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157252.773328304,121,57,0.123898930,2.090150989,0.300000000,nan,nan,0,0,2308,1024,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157252.975048304,122,57,0.144537740,4.223032441,0.300000000,nan,nan,0,0,2308,1069,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157253.176707268,123,72,0.075036251,0.508804107,0.300000000,nan,nan,0,0,2677,1031,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157253.378427505,124,58,0.063747335,5.702279201,0.300000000,nan,nan,0,0,2348,1047,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157253.580147266,125,56,0.101610375,4.845969621,0.300000000,nan,nan,0,0,2342,1004,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157253.882727385,126,57,0.148292002,1.629572822,0.300000000,nan,nan,0,0,2308,1070,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157254.185245275,127,28,0.141978275,nan,nan,nan,nan,0,0,0,1050,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157254.689546347,129,86,0.069644654,0.518256827,0.300000000,nan,nan,0,0,2494,1010,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157254.891266346,130,26,0.151369874,nan,nan,nan,nan,0,0,0,1116,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157255.294644594,132,62,0.162305388,2.682653152,0.300000000,nan,nan,0,0,2495,1004,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157255.496364355,134,51,0.149466956,4.915603794,0.300000000,nan,nan,0,0,2272,1008,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157255.597224236,135,71,0.070268752,1.079324723,0.300000000,nan,nan,0,0,2614,1061,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157255.798944235,136,57,0.080722927,6.848101559,0.300000000,nan,nan,0,0,2308,1280,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157256.202323198,137,64,0.156524675,1.613309189,0.300000000,nan,nan,0,0,2574,1122,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157258.421122313,145,53,0.158509234,7.865224502,0.300000000,nan,nan,0,0,2245,1057,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157258.723702192,146,65,0.131470928,4.297241878,0.300000000,nan,nan,0,0,2630,1015,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157259.026221275,147,113,0.084025332,0.307711608,0.300000000,nan,nan,0,0,2520,1011,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157259.227941275,148,108,0.056403833,0.381248588,0.300000000,nan,nan,0,0,2591,1030,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157259.429661274,149,113,0.066599060,0.333630637,0.300000000,nan,nan,0,0,2520,1068,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157259.631381273,150,47,0.070225285,9.415605584,0.300000000,nan,nan,0,0,2888,1083,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157259.833101273,151,43,0.126068281,nan,nan,nan,nan,0,0,0,1076,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157260.034759283,152,116,0.109865206,0.413029613,0.300000000,nan,nan,0,0,2490,1102,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157260.236480236,153,53,0.169137094,8.070412006,0.300000000,nan,nan,0,0,2245,1156,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157260.438200235,154,47,0.150210761,18.167355118,0.300000000,nan,nan,0,0,2888,1286,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157260.639920235,155,47,0.167651792,21.156348733,0.300000000,nan,nan,0,0,2888,1305,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157261.043298244,157,50,0.148568580,15.042624905,0.300000000,nan,nan,0,0,2337,1189,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157261.245018482,158,71,0.159660278,3.217336527,0.300000000,nan,nan,0,0,2614,1113,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157261.446738243,159,53,0.121521359,8.793768091,0.300000000,nan,nan,0,0,2245,1139,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157261.648458242,160,57,0.064684767,7.455841258,0.300000000,nan,nan,0,0,2308,1084,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157261.850178242,161,28,0.094678734,nan,nan,nan,nan,0,0,0,1089,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157262.051836252,162,60,0.148374145,7.812111987,0.300000000,nan,nan,0,0,2430,1082,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157262.253557205,163,108,0.049948563,0.671909251,0.300000000,nan,nan,0,0,2591,1079,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157262.455277205,164,59,0.041663352,4.061983836,0.300000000,nan,nan,0,0,2431,1078,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157262.656997204,165,60,0.030068914,8.174976252,0.300000000,nan,nan,0,0,2430,1114,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157262.858717203,166,60,0.042585600,7.680562697,0.300000000,nan,nan,0,0,2430,1106,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157263.060377359,167,61,0.062729502,7.703954721,0.300000000,nan,nan,0,0,2501,1084,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157263.262097359,168,131,0.169229966,0.168262842,0.300000000,0.042002394,0.001166885,0,1,2984,1165,accepted,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157263.463817358,169,104,0.134395704,nan,nan,nan,nan,0,0,0,1159,current_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157263.665537357,170,31,0.067667356,nan,nan,nan,nan,0,0,0,1090,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157263.867257357,171,110,0.143094429,nan,nan,nan,nan,0,0,0,1122,current_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157264.068924189,172,108,0.145311879,nan,nan,nan,nan,0,0,0,1096,current_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157264.270645618,173,127,0.138652262,nan,nan,nan,nan,0,0,0,1070,current_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157264.472365379,174,86,0.080502309,nan,nan,nan,nan,0,0,0,1082,current_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157264.674085379,175,65,0.109945324,nan,nan,nan,nan,0,0,0,1048,current_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157264.875805378,176,133,0.126526626,nan,nan,nan,nan,0,0,0,1020,current_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157265.077454329,177,28,0.113197947,nan,nan,nan,nan,0,0,0,1043,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157265.279174328,178,100,0.072689887,1.174977701,0.300000000,nan,nan,0,0,2518,1025,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157265.480894327,179,71,0.049455724,4.411334574,0.300000000,nan,nan,0,0,2614,1007,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157265.682614326,180,104,0.060071623,nan,nan,nan,nan,0,0,0,1010,loop_pair_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157265.884334326,181,49,0.117646453,13.548652667,0.300000000,nan,nan,0,0,2515,1026,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157266.085992336,182,102,0.045784979,nan,nan,nan,nan,0,0,0,1022,loop_pair_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157266.287713289,183,113,0.073782033,nan,nan,nan,nan,0,0,0,1051,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157266.489433289,184,102,0.101809067,nan,nan,nan,nan,0,0,0,1043,loop_pair_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157266.691153526,185,65,0.119755041,5.986474789,0.300000000,nan,nan,0,0,2630,1039,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157266.892873287,186,108,0.147706104,nan,nan,nan,nan,0,0,0,1034,loop_pair_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157267.094533205,187,108,0.141306188,nan,nan,nan,nan,0,0,0,1155,loop_pair_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157267.296253204,188,119,0.155025043,nan,nan,nan,nan,0,0,0,1129,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157267.497973204,189,108,0.125267130,nan,nan,nan,nan,0,0,0,1092,loop_pair_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157267.699693203,190,124,0.140083507,nan,nan,nan,nan,0,0,0,1096,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157267.901413202,191,65,0.145836461,5.217861819,0.300000000,nan,nan,0,0,2630,1083,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157268.103070259,192,86,0.073829109,9.422978997,0.300000000,nan,nan,0,0,2494,1075,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157268.304791212,193,113,0.108443690,nan,nan,nan,nan,0,0,0,1070,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157268.506511211,194,113,0.100180289,nan,nan,nan,nan,0,0,0,1089,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157268.708231211,195,127,0.173693886,nan,nan,nan,nan,0,0,0,1082,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157268.909951210,196,147,0.111968037,nan,nan,nan,nan,0,0,0,1061,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157269.111611366,197,86,0.110154252,12.143723840,0.300000000,nan,nan,0,0,2494,1054,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157269.414191246,198,86,0.110636662,13.651786430,0.300000000,nan,nan,0,0,2494,1046,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157269.615911245,199,94,0.155755631,13.895380898,0.300000000,nan,nan,0,0,2480,1063,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157269.817631245,200,102,0.134519490,3.339340592,0.300000000,nan,nan,0,0,2542,1091,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157270.019289255,201,161,0.064739436,0.318919471,0.300000000,nan,nan,0,0,2777,1059,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157270.221010208,202,123,0.101142316,nan,nan,nan,nan,0,0,0,1014,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157270.523590326,203,161,0.028725304,0.344137473,0.300000000,nan,nan,0,0,2777,1024,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157270.725310326,204,99,0.098470249,4.041193460,0.300000000,nan,nan,0,0,2490,991,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157270.927030325,205,108,0.103023926,3.169266308,0.300000000,nan,nan,0,0,2591,1028,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157271.128689289,206,174,0.174621979,0.269622441,0.300000000,0.066409953,0.007284633,0,1,2378,1006,accepted,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157271.330409288,207,111,0.167792546,nan,nan,nan,nan,0,0,0,1052,current_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157273.952646255,221,169,0.171881293,nan,nan,nan,nan,0,0,0,1452,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157274.557743073,224,112,0.172364784,nan,nan,nan,nan,0,0,0,1286,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157275.061985254,226,130,0.139405688,nan,nan,nan,nan,0,0,0,1114,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157275.969725370,230,169,0.164493968,nan,nan,nan,nan,0,0,0,1088,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157276.473962307,232,60,0.093055158,20.620963276,0.300000000,nan,nan,0,0,2430,1074,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157276.675683260,233,163,0.085788532,nan,nan,nan,nan,0,0,0,1067,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157276.978263378,234,122,0.109003005,nan,nan,nan,nan,0,0,0,1035,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157277.280783176,235,147,0.144901060,nan,nan,nan,nan,0,0,0,1031,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157277.583363295,236,123,0.091166646,nan,nan,nan,nan,0,0,0,993,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157277.885943413,237,175,0.080336450,nan,nan,nan,nan,0,0,0,958,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157278.491042376,239,130,0.061230010,nan,nan,nan,nan,0,0,0,895,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157278.692762375,240,113,0.092864114,nan,nan,nan,nan,0,0,0,899,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157278.894482374,241,175,0.069721902,nan,nan,nan,nan,0,0,0,919,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157279.096140385,242,183,0.061159590,nan,nan,nan,nan,0,0,0,933,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157279.297860384,243,128,0.155422854,nan,nan,nan,nan,0,0,0,952,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157279.499580383,244,113,0.068727808,nan,nan,nan,nan,0,0,0,953,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157279.701300383,245,110,0.109988200,13.139476505,0.300000000,nan,nan,0,0,2549,955,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157279.903020382,246,183,0.020807494,nan,nan,nan,nan,0,0,0,969,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157280.104679346,247,64,0.073541153,16.594569342,0.300000000,nan,nan,0,0,2574,982,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157280.407259226,248,163,0.057132676,nan,nan,nan,nan,0,0,0,993,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157280.608979225,249,113,0.146340229,nan,nan,nan,nan,0,0,0,1019,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157280.810699224,250,117,0.130414224,nan,nan,nan,nan,0,0,0,959,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157281.012358189,251,61,0.118630681,43.880620365,0.300000000,nan,nan,0,0,2501,1076,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157281.214078188,252,115,0.108072146,nan,nan,nan,nan,0,0,0,1022,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157281.415798187,253,146,0.075868691,nan,nan,nan,nan,0,0,0,1122,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157281.617518187,254,191,0.172756911,nan,nan,nan,nan,0,0,0,1122,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157281.819238186,255,65,0.136595876,21.199848214,0.300000000,nan,nan,0,0,2630,1154,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157282.020897388,256,194,0.117070971,0.988865776,0.300000000,nan,nan,0,0,2315,1104,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157282.222617388,257,113,0.082779355,nan,nan,nan,nan,0,0,0,1122,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157282.424337387,258,65,0.136014503,28.819401019,0.300000000,nan,nan,0,0,2630,1106,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157282.626057386,259,133,0.127621120,nan,nan,nan,nan,0,0,0,1110,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157283.231156111,262,135,0.150639227,nan,nan,nan,nan,0,0,0,1143,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157283.432876348,263,65,0.155643922,33.680143287,0.300000000,nan,nan,0,0,2630,1109,fitness_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157283.836316347,265,166,0.094479753,nan,nan,nan,nan,0,0,0,1111,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157284.037974358,266,170,0.051586217,nan,nan,nan,nan,0,0,0,1070,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157284.239694357,267,162,0.037261690,nan,nan,nan,nan,0,0,0,1055,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157284.441414356,268,233,0.162664378,0.149261202,0.300000000,0.128206391,0.000134337,0,1,2552,1040,accepted,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157284.643134356,269,170,0.115823928,nan,nan,nan,nan,0,0,0,1032,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157284.844854355,270,162,0.035585112,nan,nan,nan,nan,0,0,0,1051,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
1517157285.046521187,271,113,0.126452813,nan,nan,nan,nan,0,0,0,1000,candidate_cooldown_reject,0,1.000000000,0.000000000,0.000000000,0.000000000
