frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_voxel_rejected
12,1709437780.145268917,1709437780.245113611,1,0,0,0,-0.041780800,0.143365375,-0.006207296,-0.001058668,0.000129089,-0.001271338,0.999998623,874,787,0.900457666,0.021598691,0.006927863,0.005295556,0.036847559,462.507619098,0.000000000,0.032253375,0.166098281,0.503363064,0.006341821,448.592887080,0,225,218,7,0.257437071,108,0,0,0,0,539,110,3285,4162,1228,0,5011
13,1709437780.245126247,1709437780.344110250,1,0,0,0,-0.046412154,0.190634295,-0.011242364,-0.001263454,-0.000087889,-0.001669326,0.999997805,906,805,0.888520971,0.023681232,0.006568452,0.005298901,0.032416163,464.942478003,0.000000000,0.032265897,0.160410447,0.551124473,0.007137300,449.850547920,0,263,256,7,0.290286976,110,0,0,0,0,532,111,3404,4425,1338,0,5543
14,1709437780.344958544,1709437780.442717314,1,0,0,0,-0.033291007,0.139893865,-0.008457096,-0.000739330,-0.000049938,-0.000888122,0.999999331,855,775,0.906432749,0.022154238,0.006113767,0.004522371,0.038192557,365.817100886,0.000000000,0.032689230,0.157754496,0.603607932,0.008699558,443.848158846,0,188,182,6,0.219883041,103,0,0,0,0,563,104,3482,4613,1441,0,6106
15,1709437780.444814205,1709437780.544632673,1,0,0,0,-0.015528371,0.098370279,-0.003177519,-0.001287124,0.000085392,-0.001100541,0.999998562,857,769,0.897316219,0.024523564,0.006216864,0.004908812,0.029526580,432.565306877,0.000000000,0.032478386,0.152360010,0.649078729,0.009124688,443.095968715,0,202,196,6,0.235705951,105,0,0,0,0,548,107,3563,4815,1546,0,6654
16,1709437780.544656992,1709437780.644484997,1,0,0,0,-0.028246558,0.107044392,-0.006385967,-0.001097418,-0.000130043,-0.001074186,0.999998812,859,781,0.909196740,0.023410517,0.005699506,0.004513674,0.034695920,400.294305065,0.000000000,0.032616982,0.148234594,0.664804080,0.009177902,440.420864737,0,171,163,8,0.199068685,120,0,0,0,0,568,120,3635,4986,1666,0,7222
17,1709437780.645295382,1709437780.744993687,1,0,0,0,-0.031489455,0.092008068,-0.006559532,-0.001647874,0.000085728,-0.000967929,0.999998170,931,820,0.880773362,0.026085343,0.006959784,0.005323682,0.036581892,354.936127932,0.000000000,0.032850212,0.144180074,0.680187108,0.009389850,435.392350807,0,182,177,5,0.195488722,95,0,0,0,0,650,99,3713,5168,1761,0,7872
18,1709437780.745142937,1709437780.843937397,1,0,0,0,-0.050344972,0.066052117,-0.001643330,-0.001190770,0.000266080,-0.000897891,0.999998853,857,776,0.905484247,0.028205050,0.007971224,0.006259494,0.033925918,361.051499235,0.000000000,0.032909974,0.143243531,0.712643401,0.009529573,431.262303498,0,154,150,4,0.179696616,124,0,0,0,0,578,125,3785,5322,1885,0,8450
19,1709437780.844986200,1709437780.942907095,1,0,0,0,-0.055879523,0.127506445,-0.004416888,-0.001391558,0.000117420,-0.001211035,0.999998292,860,780,0.906976744,0.024475240,0.005732012,0.004491486,0.032936303,369.799507725,0.000000000,0.032911359,0.139487649,0.774408750,0.010155553,428.027419510,0,158,153,5,0.183720930,100,0,0,0,0,602,100,3862,5480,1985,0,9052
20,1709437780.944830418,1709437781.041956902,1,0,0,1,-0.055002848,0.130322672,-0.003346926,-0.001204578,0.000189217,-0.001159791,0.999998584,874,800,0.915331808,0.023370279,0.007421149,0.005613384,0.044474214,401.078214719,0.000000000,0.033489502,0.136780156,0.777546347,0.010257911,426.679959270,0,174,172,2,0.199084668,103,0,0,0,0,596,104,3932,5654,2088,0,9648
21,1709437781.044677019,1709437781.144516230,1,0,0,1,-0.057085045,0.113775866,-0.003169389,-0.001006615,0.000132953,-0.001013925,0.999998971,841,759,0.902497027,0.021403681,0.005682856,0.004262682,0.029405761,369.578632608,0.000000000,0.033610161,0.078307510,0.644972799,0.008471988,416.238777291,0,162,157,5,0.192627824,77,0,0,0,0,602,77,3996,5816,2165,0,10250
22,1709437781.144927025,1709437781.243578911,1,0,0,1,-0.056783895,0.104395167,-0.006970401,-0.001290532,-0.000011704,-0.000973269,0.999998694,871,795,0.912743972,0.023513139,0.005910293,0.004655660,0.036077182,390.538971628,0.000000000,0.034091582,0.076955078,0.587777982,0.007228149,411.916819259,0,169,167,2,0.194029851,93,0,0,0,0,608,94,4067,5985,2258,0,10858
23,1709437781.244763613,1709437781.342256069,1,0,0,1,-0.055404781,0.138064730,-0.010123606,-0.000936369,0.000078746,-0.001180630,0.999998862,846,766,0.905437352,0.020490667,0.005334017,0.003998702,0.024231438,412.510868581,0.000000000,0.033775683,0.082498168,0.569320796,0.006355369,409.709287112,0,147,145,2,0.173758865,86,0,0,0,0,612,87,4121,6132,2344,0,11470
24,1709437781.344614983,1709437781.440958500,1,0,0,1,-0.041259630,0.135757659,-0.009795404,-0.000964642,-0.000019298,-0.001043150,0.999998990,895,818,0.913966480,0.022439893,0.005837130,0.004683738,0.042913237,464.250177690,0.000000000,0.034426232,0.081896058,0.550115740,0.006083909,406.981516022,0,163,159,4,0.182122905,87,0,0,0,0,644,88,4188,6295,2431,0,12114
25,1709437781.445238829,1709437781.545053482,1,0,0,1,-0.036039142,0.177901872,-0.011767900,-0.000893145,-0.000117652,-0.001327402,0.999998713,873,774,0.886597938,0.021833019,0.006163852,0.004773400,0.026516322,323.651301194,0.000000000,0.034143518,0.083369760,0.572279985,0.006610283,399.444485094,0,157,148,9,0.179839633,88,0,0,0,0,622,94,4262,6452,2519,0,12736
26,1709437781.545077085,1709437781.643718958,1,0,0,1,-0.026732183,0.183627002,-0.012737705,-0.001189778,-0.000170772,-0.001279551,0.999998459,833,765,0.918367347,0.022209949,0.005692003,0.004410748,0.043467510,400.605684362,0.000000000,0.034681044,0.081961427,0.564953470,0.006664817,402.706370356,0,126,123,3,0.151260504,88,0,0,0,0,615,92,4316,6578,2607,0,13351
27,1709437781.644917727,1709437781.742369890,1,0,0,1,-0.051305891,0.192589302,-0.009500809,-0.000823844,0.000206775,-0.001295411,0.999998800,848,776,0.915094340,0.022025444,0.005527593,0.003985992,0.030948655,333.108340288,0.000000000,0.034709989,0.081355756,0.557856805,0.006625666,398.374598266,0,127,126,1,0.149764151,78,0,0,0,0,642,79,4363,6705,2685,0,13993
28,1709437781.744766474,1709437781.840987444,1,0,0,1,-0.043941172,0.156724593,-0.006902711,-0.000695933,-0.000035664,-0.001091100,0.999999162,848,763,0.899764151,0.021945533,0.005842773,0.004207317,0.034864991,385.164871363,0.000000000,0.034413313,0.080555089,0.539080086,0.006984213,397.022703689,0,121,116,5,0.142688679,84,0,0,0,0,642,85,4410,6826,2769,0,14635
29,1709437781.844604731,1709437781.944420576,1,0,0,1,-0.040812205,0.132761300,-0.002313597,-0.000864408,-0.000010453,-0.001198345,0.999998908,914,829,0.907002188,0.026315473,0.006968649,0.005371287,0.044932027,379.428864010,0.000000000,0.035076830,0.078790104,0.553044989,0.006907052,395.181561648,0,137,135,2,0.149890591,107,0,0,0,0,668,109,4457,6963,2876,0,15303
30,1709437781.945242405,1709437782.045009851,1,0,0,1,-0.031678842,0.111091640,-0.002934403,-0.001027032,-0.000012929,-0.000955041,0.999999016,898,816,0.908685969,0.021438890,0.005681133,0.004338303,0.032881339,419.989534805,0.000000000,0.034784233,0.080992027,0.546724190,0.007009659,394.631299460,0,141,135,6,0.157015590,87,0,0,0,0,670,87,4512,7104,2963,0,15973
31,1709437782.045084000,1709437782.144082546,1,0,0,1,-0.022179178,0.116264093,-0.007657103,-0.001085321,-0.000229210,-0.001041113,0.999998843,900,812,0.902222222,0.021980889,0.005927473,0.004615536,0.045652246,341.909798530,0.000000000,0.035574391,0.081950470,0.525637128,0.006958192,391.686460230,0,121,118,3,0.134444444,80,0,0,0,0,699,80,4562,7225,3043,0,16672
32,1709437782.144930363,1709437782.243009329,1,0,0,1,-0.039346973,0.114994516,-0.007540912,-0.001261287,-0.000933840,-0.000966408,0.999998302,884,795,0.899321267,0.023828967,0.005793686,0.004629750,0.040083900,394.683968616,0.000000000,0.035736208,0.080292645,0.495090786,0.006313978,388.295277706,0,139,134,5,0.157239819,85,0,0,0,0,658,87,4615,7364,3128,0,17330
33,1709437782.244756460,1709437782.342149973,1,0,0,1,-0.027654312,0.146934423,-0.010523906,-0.001718948,-0.000925321,-0.001149219,0.999997434,845,792,0.937278107,0.024112704,0.006085383,0.004671483,0.038178218,335.193569151,0.000000000,0.036024311,0.080524942,0.476750763,0.005116516,381.807832263,0,113,113,0,0.133727811,74,0,0,0,0,658,74,4652,7477,3202,0,17988
34,1709437782.344992638,1709437782.444633007,1,0,0,1,0.001388975,0.102935281,-0.004275663,-0.001957986,-0.003059646,-0.002013054,0.999991376,885,809,0.914124294,0.024637687,0.007439125,0.005669874,0.035748544,375.381956139,0.000000000,0.035902110,0.080227155,0.484369302,0.006410309,382.286075026,0,126,123,3,0.142372881,89,0,0,0,0,670,89,4700,7603,3291,0,18658
35,1709437782.444819927,1709437782.543320179,1,0,0,1,0.025766468,0.114340425,0.001554097,-0.004058950,-0.002059287,-0.002111696,0.999987412,873,813,0.931271478,0.023352211,0.007855317,0.005692821,0.035707711,381.160690898,0.000000000,0.036211166,0.079684057,0.496181664,0.006549586,379.715844227,0,122,120,2,0.139747995,88,0,0,0,0,662,89,4737,7725,3379,0,19320
36,1709437782.544656515,1709437782.642040014,1,0,0,1,0.039137450,0.116557439,0.005781611,-0.002664787,-0.002530916,-0.002405046,0.999990355,902,820,0.909090909,0.024602110,0.007558937,0.005521641,0.047287874,428.188176425,0.000000000,0.036840764,0.080328405,0.494996177,0.006927604,381.110537795,0,112,110,2,0.124168514,84,0,0,0,0,704,86,4783,7837,3463,0,20024
37,1709437782.645298004,1709437782.745138168,1,0,0,1,0.097516648,0.111086407,0.005799294,-0.002565071,-0.002609145,-0.002061562,0.999991181,874,800,0.915331808,0.023507222,0.008470517,0.005981197,0.034440945,342.862959624,0.000000000,0.036733717,0.076393774,0.521174884,0.007474748,380.506879380,0,121,115,6,0.138443936,87,0,0,0,0,664,89,4836,7958,3550,0,20688
38,1709437782.745150566,1709437782.844697475,1,0,0,1,0.147010863,0.081279110,0.008607564,-0.003218548,-0.006456105,-0.001998558,0.999971982,891,832,0.933782267,0.030269895,0.008915446,0.006883287,0.038352372,403.498124964,0.000000000,0.036955040,0.089511909,0.517254489,0.007002752,382.629210666,0,104,104,0,0.116722783,92,0,0,0,0,694,93,4876,8062,3642,0,21382
39,1709437782.844997406,1709437782.943353415,1,0,0,1,0.213285847,0.074980930,0.003060517,-0.000922126,-0.008857921,-0.002476086,0.999957277,897,818,0.911928651,0.028743346,0.010223058,0.007619563,0.032953797,380.376547198,0.000000000,0.036955914,0.101266856,0.580921161,0.007881027,383.158062640,0,115,112,3,0.128205128,70,0,0,0,0,712,70,4926,8177,3712,0,22094
40,1709437782.944827557,1709437783.041973352,1,0,0,1,0.266547664,0.120344450,0.008964554,-0.003167692,-0.007873429,-0.003288239,0.999958580,922,839,0.909978308,0.036587424,0.016896895,0.013065135,0.045172289,357.191702296,0.000000000,0.036990818,0.152586072,0.634453512,0.009179872,380.963737018,0,150,148,2,0.162689805,74,0,0,0,0,695,77,4985,8327,3786,0,22789
41,1709437783.044670820,1709437783.140571833,1,0,0,1,0.341313945,0.125916662,0.019408326,-0.006834347,-0.011271883,-0.003509239,0.999906956,913,840,0.920043812,0.024718462,0.011597371,0.008687201,0.042607478,395.493918753,0.000000000,0.037650904,0.149179529,0.700025057,0.009436636,382.259501326,0,141,139,2,0.154435926,59,0,0,0,0,713,59,5033,8468,3845,0,23502
42,1709437783.145313978,1709437783.245147228,1,0,0,1,0.434977795,0.128485279,0.030986072,-0.009209917,-0.011313585,-0.004689386,0.999882588,954,844,0.884696017,0.028335850,0.010099829,0.007899238,0.047365025,361.158625029,0.000000000,0.038215296,0.151368026,0.760591701,0.011327948,380.790483996,0,149,145,4,0.156184486,94,0,0,0,0,707,98,5085,8617,3939,0,24209
43,1709437783.245158911,1709437783.344976664,1,0,0,1,0.541544725,0.127285994,0.039254141,-0.010391676,-0.009284944,-0.003352481,0.999897277,921,841,0.913137894,0.024279193,0.010844023,0.007553771,0.043504638,384.316355556,0.000000000,0.039178956,0.145279449,0.853149805,0.013712096,379.380758345,0,131,128,3,0.142236699,77,0,0,0,0,710,80,5129,8748,4016,0,24919
44,1709437783.345000267,1709437783.444043159,1,0,0,1,0.634500520,0.138235624,0.041960546,-0.009890058,-0.013048623,0.001143290,0.999865297,901,815,0.904550499,0.025072163,0.009742567,0.007237538,0.057724869,387.215551811,0.000000000,0.039919537,0.142800811,0.904275295,0.022201486,375.529027051,0,113,111,2,0.125416204,87,0,0,0,0,699,89,5174,8861,4103,0,25618
45,1709437783.444840670,1709437783.543176651,1,0,0,1,0.737081942,0.159829978,0.036410805,-0.010830011,-0.005405574,0.003507154,0.999920592,915,831,0.908196721,0.028382864,0.012693094,0.009612635,0.042193792,372.688092062,0.000000000,0.040703411,0.140788127,0.998281958,0.026691652,377.980866594,0,132,129,3,0.144262295,56,0,0,0,0,726,57,5211,8993,4159,0,26344
46,1709437783.544672966,1709437783.644369602,1,0,0,1,0.806815892,0.169326421,0.041822098,-0.004835594,-0.004614060,0.006984547,0.999953271,889,827,0.930258718,0.031350118,0.010784080,0.008114851,0.043483040,392.616164471,0.000000000,0.040704188,0.144300897,1.042510740,0.033541987,377.581390599,0,96,95,1,0.107986502,83,0,0,0,0,709,84,5255,9089,4242,0,27053
47,1709437783.644917965,1709437783.744386196,1,0,0,1,0.893235177,0.217880817,0.046266070,-0.012377585,0.000490332,0.010237157,0.999870869,902,819,0.907982262,0.024700535,0.008610966,0.006118333,0.040992755,366.721797938,0.000000000,0.041206392,0.140073713,1.105030462,0.039579838,379.262063482,0,127,122,5,0.140798226,73,0,0,0,0,701,74,5299,9216,4315,0,27754
48,1709437783.744771719,1709437783.843149185,1,0,0,1,0.974589640,0.230630000,0.056063219,-0.018424248,-0.003095635,0.012204645,0.999750974,909,832,0.915291529,0.024284663,0.009381711,0.006552963,0.031263233,384.675664203,0.000000000,0.041026305,0.135867260,1.163360017,0.043424481,379.237603124,0,128,128,0,0.140814081,75,0,0,0,0,705,76,5339,9344,4390,0,28459
49,1709437783.844609499,1709437783.941946030,1,0,0,1,1.055957431,0.228908516,0.058232745,-0.013459469,-0.008184003,0.017677355,0.999719649,912,831,0.911184211,0.023337302,0.008630527,0.006415181,0.028931638,366.118197105,0.000000000,0.040226285,0.138466638,1.221250942,0.053994819,378.572069779,0,130,128,2,0.142543860,83,0,0,0,0,695,87,5390,9474,4473,0,29154
50,1709437783.945225716,1709437784.045054436,1,0,0,1,1.145558404,0.220280019,0.059003829,-0.013887207,-0.004045358,0.020254499,0.999690220,915,854,0.933333333,0.029592799,0.011236635,0.008482993,0.042458892,374.838930043,0.000000000,0.040705163,0.133854371,1.299467099,0.058867177,376.314539541,0,109,105,4,0.119125683,80,0,0,0,0,726,80,5433,9583,4553,0,29880
51,1709437784.045066833,1709437784.144375324,1,0,0,1,1.267376502,0.172482925,0.070661036,-0.017145456,-0.004688364,0.027835253,0.999454477,902,829,0.919068736,0.032322194,0.013401699,0.010144986,0.040344190,369.501764709,0.000000000,0.040439760,0.134571101,1.413629739,0.073926666,377.694137849,0,116,115,1,0.128603104,70,0,0,0,0,715,71,5497,9699,4623,0,30595
52,1709437784.144898891,1709437784.242953777,1,0,0,1,1.382815621,0.126223808,0.071429273,-0.010420602,-0.006818966,0.035011760,0.999309306,901,811,0.900110988,0.027211477,0.009761111,0.007444221,0.038873767,376.511425647,0.000000000,0.040379253,0.131332041,1.503851435,0.087910689,376.785510701,0,127,122,5,0.140954495,88,0,0,0,0,686,88,5545,9826,4711,0,31281
53,1709437784.244727612,1709437784.341562510,1,0,0,1,1.494501137,0.114863299,0.077361009,-0.018083648,-0.006875030,0.041546267,0.998949260,930,840,0.903225806,0.027476154,0.010900106,0.008869713,0.036916755,410.911086567,0.000000000,0.040316180,0.128295431,1.563180519,0.099367671,380.571386572,0,137,137,0,0.147311828,87,0,0,0,0,704,89,5597,9963,4798,0,31985
54,1709437784.344956398,1709437784.440285444,1,0,0,1,1.609484242,0.117246929,0.081947542,-0.021871422,0.001478501,0.052241703,0.998393840,892,816,0.914798206,0.029318567,0.009887308,0.007570822,0.025473979,371.793909188,0.000000000,0.039802452,0.126516169,1.650742035,0.120260694,380.391984224,0,123,116,7,0.137892377,83,0,0,0,0,686,83,5654,10086,4881,0,32671
55,1709437784.444803953,1709437784.544625759,1,0,0,1,1.740898107,0.130663133,0.086225201,-0.012688947,0.002406066,0.064442137,0.997837869,923,826,0.894907909,0.025790253,0.008734487,0.006604089,0.033191939,348.510598450,0.000000000,0.039676663,0.122236142,1.768710665,0.144132506,378.759479602,0,136,127,9,0.147345612,93,0,0,0,0,694,93,5719,10222,4974,0,33365
56,1709437784.544636726,1709437784.644452333,1,1,1,1,1.882576014,0.150304774,0.087902967,-0.008186707,0.000825474,0.077412038,0.996965231,885,802,0.906214689,0.028911884,0.009952507,0.007527401,0.017855464,395.661574750,0.050000000,0.038205043,0.119314531,1.853118450,0.169502532,377.133149518,1,131,121,10,0.148022599,90,29,0,26,0,633,121,5771,10353,5093,0,33998
57,1709437784.645275116,1709437784.744747639,1,0,0,1,2.051418555,0.170869162,0.094667154,-0.013347453,0.012341255,0.086945769,0.996047174,887,796,0.897406990,0.030650710,0.013707143,0.010350105,0.028066667,421.530974806,0.050000000,0.037886329,0.114638964,1.965498207,0.188198921,381.066550277,0,189,177,12,0.213077790,72,0,0,0,0,624,74,5857,10542,5165,0,34622
58,1709437784.745096445,1709437784.843806267,1,0,0,1,2.185079435,0.221193067,0.103541233,-0.012703720,-0.001781635,0.101221166,0.994781241,888,803,0.904279279,0.033484736,0.014974312,0.011517905,0.025561433,386.487034412,0.050000000,0.037246782,0.120407039,2.041789974,0.216225972,380.215995750,0,180,167,13,0.202702703,60,0,0,0,0,647,61,5946,10722,5225,0,35269
59,1709437784.844928980,1709437784.944745064,1,0,0,1,2.334612028,0.304556057,0.112981863,-0.017706028,-0.004582105,0.113666839,0.993350568,966,854,0.884057971,0.030699700,0.011160302,0.008508949,0.028593776,364.529127855,0.050000000,0.037028781,0.121450635,2.143039315,0.239772708,379.423624782,0,183,170,13,0.189440994,102,0,0,0,0,681,102,6031,10905,5327,0,35950
60,1709437784.944769621,1709437785.044337034,1,0,0,1,2.482301123,0.346214880,0.124304077,-0.015749852,-0.018462084,0.136522619,0.990339673,1002,894,0.892215569,0.035388482,0.013799855,0.010643545,0.025354427,410.333054943,0.050000000,0.036037888,0.116869509,2.221210930,0.286045071,382.080692415,0,189,182,7,0.188622754,108,0,0,0,0,703,110,6113,11094,5435,0,36653
61,1709437785.044599056,1709437785.143028259,1,0,0,1,2.640427058,0.428637950,0.118420217,-0.014900895,-0.009165175,0.159256250,0.987082271,990,858,0.866666667,0.048832193,0.025325007,0.018549525,0.021560101,378.015184168,0.050000000,0.034985519,0.185786133,2.305214512,0.329311524,381.206755686,0,269,251,18,0.271717172,81,0,0,0,0,637,84,6243,11363,5516,0,37290
62,1709437785.145237923,1709437785.241837978,1,0,0,1,2.805872914,0.463008065,0.113231966,-0.005552209,-0.007717494,0.187483816,0.982221682,973,841,0.864337102,0.042443067,0.019708100,0.015959862,0.023106715,362.384412902,0.050000000,0.033772603,0.203823558,2.367378436,0.383819814,381.268045079,0,230,216,14,0.236382323,81,0,0,0,0,662,81,6359,11593,5597,0,37952
63,1709437785.245070219,1709437785.344887018,1,0,0,1,3.016474037,0.512368206,0.126286252,-0.010385937,0.007330361,0.210674332,0.977473644,946,806,0.852008457,0.042668062,0.018806734,0.014071305,0.040000028,358.801227807,0.050000000,0.033597373,0.210996883,2.490442644,0.421857959,379.992288692,0,237,210,27,0.250528541,95,0,0,0,0,614,95,6506,11830,5692,0,38566
64,1709437785.344898224,1709437785.444036961,1,0,0,1,3.188339823,0.608340626,0.137818197,-0.015973432,0.005236340,0.238747874,0.970936086,962,801,0.832640333,0.045532989,0.024455657,0.019504578,0.033350363,316.316885282,0.050000000,0.032378648,0.221489545,2.582650177,0.474836786,376.447355365,0,293,272,21,0.304573805,74,0,0,0,0,594,75,6678,12123,5766,0,39160
65,1709437785.444736004,1709437785.542629004,1,0,0,1,3.315121678,0.693268858,0.150691104,-0.029113805,-0.004209900,0.246762290,0.968629462,988,830,0.840080972,0.046100465,0.022987322,0.016838637,0.026378698,374.915912118,0.050000000,0.031587893,0.232531855,2.665205815,0.484700163,376.558746368,0,294,272,22,0.297570850,78,0,0,0,0,616,78,6848,12417,5844,0,39776
66,1709437785.544975281,1709437785.641193628,1,0,0,1,3.442333808,0.817014920,0.164690459,-0.046727831,-0.016893315,0.252653538,0.966280143,980,833,0.850000000,0.040885416,0.020070796,0.015661320,0.035127871,303.540586483,0.050000000,0.031170134,0.234493528,2.744003423,0.491476174,372.104967469,0,288,277,11,0.293877551,62,0,0,0,0,630,62,7004,12705,5906,0,40406
67,1709437785.644809723,1709437785.739865780,1,0,0,1,3.566001924,0.938000694,0.175647494,-0.061696311,-0.016907018,0.255966536,0.964566665,1010,883,0.874257426,0.041636517,0.020295224,0.015381096,0.033373179,339.846411656,0.050000000,0.030789156,0.226383450,2.834428740,0.494327813,370.761198155,0,275,262,13,0.272277228,87,0,0,0,0,648,87,7143,12980,5993,0,41054
68,1709437785.744657040,1709437785.844489336,1,0,0,1,3.722852788,0.996898940,0.187260157,-0.057159720,-0.021745033,0.253388890,0.965429433,1071,896,0.836601307,0.041399299,0.017812209,0.012599696,0.033184642,318.450297486,0.050000000,0.030885226,0.214802980,2.920960401,0.487979351,367.449929819,0,247,240,7,0.230625584,96,0,0,0,0,728,96,7266,13227,6089,0,41782
69,1709437785.845300198,1709437785.945133209,1,0,0,1,3.862390609,1.120006052,0.187529161,-0.050866577,-0.005452001,0.252613052,0.966214010,1068,921,0.862359551,0.042183833,0.017162935,0.012134536,0.028085130,285.537264207,0.050000000,0.030842901,0.198958688,3.017022890,0.486398467,363.420883174,0,238,233,5,0.222846442,105,0,0,0,0,725,105,7373,13465,6194,0,42507
