frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,localizability_reference_ready,localizability_f0_reference,localizability_lambda0_reference,localizability_f0_ratio,localizability_lambda0_ratio,directional_degenerate,sparse_degenerate,match_quality_degenerate,transition_guard_triggered,transition_guard_turn_residual_triggered,transition_guard_map_active,transition_guard_map_hold_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_localizability_f0_ratio_mean,window_localizability_lambda0_ratio_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_voxel_rejected
16,1709436658.695275307,1709436658.795115471,38,37,0.013961989,0.022335867,1,0,0,0,0,-0.016842169,-0.091014996,0.003437356,-0.001355533,0.000205617,0.000730433,0.999998793,979,844,0.862104188,0.020107725,0.006778845,0.005123085,0.022221789,399.212111935,831,0.961056322,22.466511956,120.129068354,656.042223282,0.028131040,0.027035514,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002067,0.000011216,0.000087306,0.079693540,-0.996808285,0.004709943,0.000000005,0.000000010,0.000000032,0.898792734,0.006474346,-0.438326025,0.250000000,0.023144441,0.200397498,0.926595492,0.009457879,464.815138735,0,0.026928114,0.026075399,1.000000000,1.000000000,236,234,2,0.241062308,0,0,0,0,0,743,0,4354,6391,452,0,8866
17,1709436658.795127153,1709436658.894458771,39,38,0.015213201,0.020080202,1,0,0,0,0,-0.017343167,-0.103865794,0.001037344,-0.001464094,0.000048786,0.000904449,0.999998518,918,798,0.869281046,0.021646068,0.007054187,0.005458264,0.020282140,365.109269767,765,0.966899845,17.745718949,99.807572722,622.125089505,0.023991128,0.023197018,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002184,0.000011898,0.000082357,0.085596368,-0.996329810,0.000413934,0.000000004,0.000000010,0.000000031,0.806706726,0.074978862,-0.586176107,0.235294118,0.022976071,0.205314839,0.939678079,0.009806325,458.950087619,0,0.026755350,0.025906082,1.000000000,1.000000000,231,221,10,0.251633987,0,0,0,0,0,687,0,4458,6622,452,0,9553
18,1709436658.894970417,1709436658.993427038,40,39,0.012902072,0.016739275,1,0,0,0,0,-0.023766134,-0.072669108,-0.000594285,-0.001594831,0.000056374,0.000756779,0.999998440,978,834,0.852760736,0.023658631,0.007811301,0.006221794,0.029498860,406.479789092,808,0.960418881,24.674968224,112.602184100,638.741303280,0.031796883,0.030538327,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002095,0.000011763,0.000082872,0.043903626,-0.999023624,0.004926525,0.000000004,0.000000008,0.000000031,0.862067904,-0.006924104,-0.506745485,0.222222222,0.023338448,0.204528638,0.971570867,0.010101702,456.035071034,0,0.027035435,0.026163429,1.000000000,1.000000000,270,262,8,0.276073620,0,0,0,0,0,708,0,4569,6892,452,0,10261
19,1709436658.994812727,1709436659.092432737,41,40,0.013274452,0.019088175,1,0,0,0,0,-0.026609358,-0.121960946,0.000643827,-0.001407340,0.000052205,0.000877725,0.999998623,941,803,0.853347503,0.022445720,0.007335136,0.005724688,0.026381181,333.335817456,802,0.959969519,24.643330565,114.786058696,630.466165264,0.032008667,0.030727345,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002168,0.000010904,0.000077307,0.064139300,-0.997940574,0.000871787,0.000000005,0.000000008,0.000000032,0.862929559,0.025220250,-0.504694477,0.210526316,0.023498592,0.205785380,1.020960159,0.010343628,449.577215583,0,0.027297184,0.026403635,1.000000000,1.000000000,239,236,3,0.253985122,0,0,0,0,0,702,0,4676,7131,452,0,10963
20,1709436659.094666243,1709436659.194489479,42,41,0.012666885,0.017369810,1,0,0,0,0,-0.020847628,-0.131702752,-0.001113597,-0.001526182,0.000033527,0.001095379,0.999998235,1002,863,0.861277445,0.023843136,0.007112196,0.005634494,0.027577844,381.277823013,833,0.958229972,26.388789203,116.644704554,655.172072828,0.033060142,0.031679219,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002065,0.000010298,0.000073975,0.075434080,-0.997146330,0.002982533,0.000000004,0.000000009,0.000000028,0.871569554,0.008654714,-0.490195480,0.200000000,0.023702554,0.204062785,1.032413929,0.010778980,446.162245954,0,0.027585332,0.026667414,1.000000000,1.000000000,262,257,5,0.261477046,0,0,0,0,0,740,0,4778,7393,452,0,11703
21,1709436659.195313454,1709436659.293277979,43,42,0.014478519,0.019668541,1,0,0,0,0,-0.019787137,-0.140911275,-0.002077972,-0.001256698,-0.000070911,0.000901587,0.999998801,949,815,0.858798736,0.023138858,0.007334683,0.005667535,0.036211670,396.369971878,799,0.960401993,29.790120270,114.168496117,623.402576257,0.038821510,0.037284256,1,0.027898578,0.026906203,1.391522919,1.385712277,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002108,0.000009620,0.000078183,0.057400205,-0.998351196,-0.000325935,0.000000004,0.000000009,0.000000033,0.901185637,0.047857008,-0.430783188,0.190476190,0.024298226,0.203320071,1.041733347,0.011166284,443.791185284,0,0.028120388,0.027172978,1.391522919,1.385712277,210,208,2,0.221285564,0,0,0,0,0,739,0,4859,7603,452,0,12442
22,1709436659.295148134,1709436659.392018318,44,43,0.014146117,0.020835914,1,0,0,0,1,-0.006917373,-0.124440657,-0.000403675,-0.000992179,0.000175468,0.000809129,0.999999165,986,848,0.860040568,0.022052507,0.008128942,0.006682218,0.026472014,394.056063639,824,0.961946113,23.551176525,123.608101024,645.484319178,0.029712189,0.028581525,1,0.028131040,0.027035514,1.056206570,1.057184455,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002073,0.000009349,0.000078653,0.063041969,-0.998001989,0.004211899,0.000000004,0.000000009,0.000000033,0.881720431,0.008358085,-0.471698233,0.181818182,0.024397035,0.204203685,1.062702739,0.011351724,441.530497936,0,0.028192743,0.027237003,1.223864744,1.221448366,201,199,2,0.203853955,0,0,0,0,0,785,0,4931,7804,452,0,13227
23,1709436659.394989252,1709436659.490612984,45,44,0.014280776,0.019507244,1,0,0,0,1,-0.015714200,-0.137634663,0.002005306,-0.001208112,0.000195951,0.000872565,0.999998870,1015,895,0.881773399,0.024093216,0.007102813,0.005657337,0.031366739,394.705771090,862,0.964131986,29.219308202,121.973865116,679.888599020,0.035158163,0.033897109,1,0.028537446,0.027455837,1.232001017,1.234604835,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000001988,0.000009371,0.000072732,0.035810232,-0.999296430,0.011147709,0.000000003,0.000000008,0.000000027,0.914890814,-0.047585661,-0.400887021,0.181818182,0.024861172,0.186168375,0.863791190,0.008955462,427.113371368,0,0.028963238,0.027965668,1.226576835,1.225833855,230,230,0,0.226600985,0,0,0,0,0,785,0,5025,8034,452,0,14012
24,1709436659.494827271,1709436659.594626904,46,45,0.014301404,0.021604619,1,0,0,0,1,-0.024285694,-0.131740764,0.003007018,-0.001289480,0.000147670,0.000786999,0.999998848,1004,868,0.864541833,0.021758283,0.006671134,0.005406340,0.042809129,370.790600916,849,0.966559823,33.577651397,113.071622189,673.960015948,0.040917952,0.039549648,1,0.028943852,0.027876161,1.413700955,1.418762397,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002031,0.000009097,0.000070157,0.013538897,-0.999856900,0.010142847,0.000000004,0.000000008,0.000000030,0.896749632,0.015366140,-0.442271386,0.142857143,0.026131948,0.163579263,0.670943920,0.007832527,410.724186739,0,0.030232614,0.029179324,1.273357865,1.274065991,233,230,3,0.232071713,0,0,0,0,0,771,0,5115,8267,452,0,14783
25,1709436659.594650745,1709436659.694434166,47,46,0.011421337,0.018703266,1,0,0,0,1,-0.015625278,-0.159120061,0.003771353,-0.001809706,0.000131684,0.000960241,0.999997893,968,847,0.875000000,0.023178095,0.006860576,0.005262299,0.029187215,424.734721082,850,0.964881839,27.541284133,113.382028839,679.226249803,0.033580807,0.032401511,1,0.029328021,0.028228843,1.145007607,1.147815767,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002046,0.000009518,0.000074725,0.025624946,-0.999637864,0.008216053,0.000000004,0.000000009,0.000000030,0.868165982,0.013852171,-0.496080583,0.095238095,0.026626958,0.157792891,0.619269482,0.006897454,408.326483200,0,0.030818715,0.029737733,1.247687813,1.248815946,209,204,5,0.215909091,0,0,0,0,0,759,0,5194,8476,452,0,15542
26,1709436659.695294380,1709436659.795111179,48,47,0.012325717,0.020576303,1,0,0,0,1,-0.018325606,-0.169354095,0.002083872,-0.001570090,0.000046479,0.001094213,0.999998168,953,818,0.858342078,0.023817208,0.006717557,0.005403010,0.047985427,344.720035513,809,0.957984009,35.031201017,111.749778994,628.228083217,0.045201021,0.043301855,1,0.029712189,0.028581525,1.521295546,1.515029570,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002064,0.000009783,0.000069421,0.002721579,-0.999955317,0.009053028,0.000000004,0.000000008,0.000000030,0.913196598,-0.030904503,-0.406345770,0.047619048,0.027970241,0.134753490,0.598825105,0.006625338,403.104747605,0,0.031694667,0.030557734,1.293289102,1.293184883,190,186,4,0.199370409,0,0,0,0,0,763,0,5266,8666,452,0,16305
27,1709436659.795123100,1709436659.894934416,49,48,0.012716671,0.018415142,1,0,0,0,1,-0.001705214,-0.172942903,-0.000101703,-0.001777859,0.000231266,0.001361379,0.999997466,1000,866,0.866000000,0.023138777,0.007352912,0.005667256,0.025862420,367.126601128,848,0.959364573,24.138242710,123.171037364,666.231877861,0.029670586,0.028464909,1,0.029787302,0.028761219,0.996081688,0.989697588,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002046,0.000009837,0.000066393,0.023260196,-0.999689797,0.008903577,0.000000004,0.000000008,0.000000029,0.889272224,0.054455465,-0.454124998,0.000000000,0.028289775,0.126148326,0.490525657,0.005676221,398.688708160,0,0.031864539,0.030707210,1.250830900,1.249829555,180,174,6,0.180000000,0,0,0,0,0,820,0,5330,8846,452,0,17125
28,1709436659.894958496,1709436659.994790077,50,49,0.013003663,0.028654397,1,0,0,0,1,0.009381343,-0.171819596,-0.000441219,-0.001234677,0.000119139,0.001018119,0.999998712,973,846,0.869475848,0.019457946,0.006241712,0.004840124,0.024705686,409.389897425,835,0.964201411,23.491454475,110.467879572,671.148844146,0.029178010,0.028133478,1,0.029712189,0.028581525,0.982021546,0.984323912,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002045,0.000009729,0.000070086,0.057712888,-0.998311434,0.006595687,0.000000004,0.000000008,0.000000028,0.876089638,0.035945122,-0.480806505,0.000000000,0.028156096,0.079329448,0.436341214,0.005570767,399.233578625,0,0.031679096,0.030517164,1.217229731,1.216641350,172,167,5,0.176772867,0,0,0,0,0,801,0,5391,9018,452,0,17926
