frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,localizability_reference_ready,localizability_f0_reference,localizability_lambda0_reference,localizability_f0_ratio,localizability_lambda0_ratio,directional_degenerate,sparse_degenerate,match_quality_degenerate,transition_guard_triggered,transition_guard_turn_residual_triggered,transition_guard_map_active,transition_guard_map_hold_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_localizability_f0_ratio_mean,window_localizability_lambda0_ratio_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_voxel_rejected
11,1709437145.315312147,1709437145.415149689,33,32,0.013018020,0.022308442,0,0,0,0,0,-0.004209231,0.047660397,0.003096115,-0.000663590,-0.000034634,0.000805461,0.999999455,808,680,0.841584158,0.014890640,0.004989215,0.003409003,0.024186766,187.658982590,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002832,0.000029049,0.000051624,-0.098256429,0.994890681,-0.023199294,0.000000007,0.000000027,0.000000056,0.979345339,0.030931049,0.199814859,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,263,249,14,0.325495050,0,0,0,0,0,545,0,2948,3929,0,0,4667
12,1709437145.415162086,1709437145.514974594,34,33,0.012140152,0.019924879,0,0,0,0,0,0.020321036,0.064193448,0.002250257,-0.000189858,0.000118450,0.000230412,0.999999948,791,689,0.871049305,0.012558405,0.004923126,0.003496636,0.021245489,209.484310405,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003004,0.000025359,0.000058191,-0.024060592,0.999318002,-0.028011054,0.000000010,0.000000032,0.000000065,0.994819843,0.031041400,-0.096798304,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,227,222,5,0.286978508,0,0,0,0,0,564,0,3051,4156,0,0,5231
13,1709437145.514986038,1709437145.614790678,35,34,0.015831243,0.019377326,0,0,0,0,0,0.010216986,0.096961439,0.002960070,-0.000747291,0.000099037,-0.000164439,0.999999702,816,705,0.863970588,0.016169306,0.005002975,0.003524968,0.022402130,191.337159865,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002630,0.000027933,0.000050794,-0.090257176,0.995483368,-0.029436468,0.000000006,0.000000025,0.000000045,0.792771241,0.084357204,0.603653561,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,237,227,10,0.290441176,0,0,0,0,0,579,0,3148,4393,0,0,5810
14,1709437145.614814281,1709437145.714637995,36,35,0.011183700,0.018506603,0,0,0,0,0,0.015056493,0.099942650,-0.001539999,-0.000581552,-0.000031156,0.000499220,0.999999706,796,686,0.861809045,0.013243228,0.004182133,0.003120262,0.033282912,174.899727087,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002637,0.000024332,0.000046020,-0.048563408,0.998364369,-0.030169227,0.000000007,0.000000015,0.000000050,0.989175571,0.056021909,0.135621661,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,210,196,14,0.263819095,0,0,0,0,0,586,0,3236,4603,0,0,6396
15,1709437145.714661598,1709437145.814484596,37,36,0.013017694,0.031248933,0,0,0,0,0,0.020158247,0.080921966,-0.007814406,-0.000531206,-0.000240349,0.000328024,0.999999776,806,713,0.884615385,0.016375086,0.004684892,0.003313981,0.020080504,197.154609630,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002474,0.000028730,0.000043535,-0.234597527,0.970966698,-0.046772546,0.000000006,0.000000023,0.000000049,0.997988476,0.013572497,-0.061925681,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,180,171,9,0.223325062,0,0,0,0,0,626,0,3324,4783,0,0,7022
16,1709437145.815295219,1709437145.914095163,38,37,0.012802247,0.018036570,0,0,0,0,0,0.002252606,0.068507785,-0.004748337,-0.000340723,-0.000022550,0.000528478,0.999999802,777,658,0.846846847,0.014751611,0.004316678,0.003008954,0.027722464,173.898048350,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002605,0.000028440,0.000042307,-0.199662638,0.979125909,-0.038043192,0.000000006,0.000000021,0.000000054,0.976613345,0.123576122,0.175941229,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,186,175,11,0.239382239,0,0,0,0,0,591,0,3406,4969,0,0,7613
17,1709437145.915132523,1709437146.013010979,39,38,0.013410919,0.019410431,0,0,0,0,0,0.012015476,0.052943386,-0.002211850,-0.000546888,-0.000037717,0.000624905,0.999999654,783,696,0.888888889,0.012002139,0.003948427,0.002739752,0.023830410,186.031275792,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002823,0.000025134,0.000045058,-0.011115823,-0.999343919,0.034469856,0.000000008,0.000000038,0.000000055,0.636605606,0.063579934,0.768564177,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,183,179,4,0.233716475,0,0,0,0,0,600,0,3487,5152,0,0,8213
18,1709437146.014971018,1709437146.111982584,40,39,0.012833332,0.023190327,0,0,0,0,0,0.014898953,0.074759413,0.000531740,-0.001046482,0.000114984,0.000723809,0.999999184,741,646,0.871794872,0.016468177,0.005003866,0.003537861,0.035470790,165.939139255,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002622,0.000021272,0.000040660,-0.166177287,0.985441372,-0.035922294,0.000000006,0.000000012,0.000000046,0.994658542,0.098162393,0.031914409,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,166,161,5,0.224021592,0,0,0,0,0,575,0,3550,5318,0,0,8788
19,1709437146.114814043,1709437146.214465857,41,40,0.013783708,0.019293585,0,0,0,0,0,0.032502892,0.065732217,0.002340890,-0.000062637,0.000066619,0.000384836,0.999999922,773,685,0.886157827,0.013661622,0.004259936,0.003143047,0.028798056,192.048356540,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002573,0.000019934,0.000042987,-0.047257830,0.998017564,-0.041564888,0.000000006,0.000000018,0.000000056,0.978549712,0.096292710,0.182121320,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,177,173,4,0.228978008,0,0,0,0,0,596,0,3630,5495,0,0,9384
20,1709437146.214664221,1709437146.313104630,42,41,0.014728851,0.025272215,0,0,0,0,0,0.030778467,0.070056149,0.002182895,-0.000530895,0.000047719,0.000518549,0.999999723,770,672,0.872727273,0.014608220,0.004371331,0.003185540,0.022387154,211.010394469,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002520,0.000022982,0.000047624,-0.107807014,0.993114587,-0.045837372,0.000000007,0.000000026,0.000000057,0.944126878,0.081157603,0.319433689,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,158,153,5,0.205194805,0,0,0,0,0,612,0,3692,5653,0,0,9996
21,1709437146.315300703,1709437146.411764622,43,42,0.014911391,0.021227125,0,0,0,0,0,0.043762352,0.070485458,-0.004012313,-0.000437706,-0.000177138,0.000237008,0.999999860,775,675,0.870967742,0.012817899,0.004099456,0.002790292,0.024369987,202.491337826,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002369,0.000023411,0.000047338,-0.008883698,0.999009346,-0.043605115,0.000000006,0.000000032,0.000000072,0.998675916,-0.015075424,0.049184824,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,176,168,8,0.227096774,0,0,0,0,0,599,0,3767,5829,0,0,10595
22,1709437146.415157080,1709437146.510384798,44,43,0.011935527,0.016958236,0,0,0,0,0,0.054405370,0.056963553,0.000719783,-0.000086598,0.000094741,0.000444113,0.999999893,775,702,0.905806452,0.015011042,0.004501251,0.003266418,0.033403893,165.576423455,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002683,0.000020428,0.000042428,-0.017871419,-0.999378937,0.030370268,0.000000007,0.000000025,0.000000061,0.881522553,0.025954429,0.471427997,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,151,145,6,0.194838710,0,0,0,0,0,624,0,3837,5980,0,0,11219
23,1709437146.515002012,1709437146.614834309,45,44,0.011633100,0.016320490,0,0,0,0,0,0.023482470,0.033238251,0.001255585,-0.001190325,0.000003628,0.000899539,0.999998887,801,700,0.873907615,0.017725818,0.007046497,0.005156264,0.035541254,174.513303846,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002490,0.000019434,0.000038933,-0.052850564,0.998128174,-0.030772826,0.000000006,0.000000016,0.000000048,0.994045893,0.046294052,0.098638854,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,169,165,4,0.210986267,0,0,0,0,0,632,0,3904,6149,0,0,11851
24,1709437146.614846468,1709437146.714291573,46,45,0.012670980,0.018833906,0,0,0,0,0,0.012610953,0.006246187,-0.006596722,-0.001639704,-0.000248924,0.001337180,0.999997731,797,708,0.888331242,0.017810275,0.007634184,0.005036440,0.028441790,195.096764781,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002541,0.000017802,0.000041508,-0.084477228,-0.995822384,0.034660878,0.000000007,0.000000016,0.000000051,0.985182515,0.066991831,0.157884473,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,160,154,6,0.200752823,0,0,0,0,0,637,0,3967,6309,0,0,12488
25,1709437146.714677334,1709437146.812725306,47,46,0.011611647,0.018838130,0,0,0,0,0,0.011411009,0.010908592,-0.003712169,-0.000933837,-0.000039772,0.001500050,0.999998438,781,680,0.870678617,0.013564911,0.005055518,0.003467555,0.025986151,181.751829564,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002666,0.000019608,0.000041383,-0.037188585,0.998684065,-0.035314986,0.000000007,0.000000026,0.000000052,0.998693370,0.020723244,-0.046712952,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,149,144,5,0.190781050,0,0,0,0,0,632,0,4020,6458,0,0,13120
26,1709437146.815307617,1709437146.915044308,48,47,0.012623174,0.019014034,0,0,0,0,0,-0.001950573,0.020025218,-0.001845044,-0.000612419,0.000001587,0.000459502,0.999999707,800,695,0.868750000,0.015206788,0.004684541,0.003283905,0.045847948,164.424130716,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002317,0.000018688,0.000034825,-0.005242239,-0.998939912,0.045733692,0.000000005,0.000000012,0.000000042,0.984942493,0.130609230,0.113267451,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,145,141,4,0.181250000,0,0,0,0,0,655,0,4082,6603,0,0,13775
27,1709437146.915143490,1709437147.014962435,49,48,0.012011473,0.023980281,0,0,0,0,0,-0.002534699,0.015579711,-0.000849800,-0.000992095,-0.000090718,0.001022907,0.999998981,788,691,0.876903553,0.015935597,0.005276445,0.003702927,0.034323578,178.801343079,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002514,0.000019766,0.000035697,-0.084396894,0.994777947,-0.057393383,0.000000006,0.000000018,0.000000046,0.998661548,0.047007852,0.021572560,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,141,134,7,0.178934010,0,0,0,0,0,647,0,4153,6744,0,0,14422
28,1709437147.014972925,1709437147.114813566,50,49,0.013467115,0.017909348,0,0,0,0,0,0.015534876,0.016907642,0.000307082,-0.000632987,0.000025092,0.000801731,0.999999478,800,702,0.877500000,0.013909682,0.003731153,0.002755998,0.038190516,196.164723469,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002205,0.000017931,0.000036584,-0.038824751,0.998190611,-0.045914524,0.000000005,0.000000013,0.000000048,0.973955645,0.037695318,0.223583238,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,140,136,4,0.175000000,0,0,0,0,0,660,0,4205,6884,0,0,15082
29,1709437147.114825726,1709437147.214107990,51,50,0.012327267,0.020376236,0,0,0,0,0,0.008530451,0.022941082,0.001016500,-0.000941583,-0.000031967,0.001245208,0.999998781,782,700,0.895140665,0.013397878,0.005213346,0.003724136,0.022777434,189.833088714,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002627,0.000022262,0.000040552,-0.074247711,0.996489367,-0.038680988,0.000000008,0.000000029,0.000000049,0.997282132,0.072798586,-0.011345241,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,123,120,3,0.157289003,0,0,0,0,0,659,0,4245,7007,0,0,15741
