frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_voxel_rejected
31,1709436662.294780493,1709436662.392083883,1,0,0,1,-0.032230615,-0.447317536,0.004155032,-0.000698350,0.000151583,0.002207912,0.999997307,933,796,0.853161844,0.029948580,0.007943637,0.006506880,0.032188654,362.025950050,0.050000000,0.029828038,0.062150553,0.522351615,0.005954629,426.984236542,0,133,127,6,0.142550911,101,0,0,0,0,699,101,4675,7825,3865,117,18430
32,1709436662.394615889,1709436662.494436741,1,0,0,1,-0.041130261,-0.445405152,0.005991057,-0.000461813,0.000367470,0.001996808,0.999997832,981,873,0.889908257,0.032476267,0.009804982,0.008126780,0.032018176,379.633731911,0.050000000,0.030182000,0.058532729,0.527719171,0.005575303,421.158352726,0,145,144,1,0.147808359,102,0,0,0,0,734,102,4728,7970,3967,117,19164
33,1709436662.495245934,1709436662.595076323,1,0,0,1,-0.044102499,-0.444927670,0.005470526,-0.000901196,0.000266857,0.002368032,0.999996755,938,820,0.874200426,0.030704568,0.008425000,0.007047258,0.032806365,381.253300202,0.050000000,0.030666391,0.057352145,0.443182833,0.005158758,419.051696561,0,121,119,2,0.128997868,97,0,0,0,0,720,97,4768,8091,4064,117,19884
34,1709436662.595088005,1709436662.694911480,1,0,0,1,-0.041053210,-0.464662991,0.005116908,-0.000800704,0.000254826,0.002205804,0.999997214,1019,914,0.896957802,0.031835004,0.010016266,0.008394196,0.037523805,339.688384094,0.050000000,0.030865872,0.053301016,0.420629664,0.005141270,414.160131577,0,140,140,0,0.137389598,80,0,0,0,0,799,80,4832,8231,4144,117,20683
35,1709436662.694923401,1709436662.794762135,1,0,0,1,-0.046332160,-0.463401928,0.005950798,-0.001061195,0.000346113,0.002125643,0.999997118,944,822,0.870762712,0.027017651,0.008492754,0.006788298,0.028588899,428.781930959,0.050000000,0.030921980,0.062041150,0.414012866,0.005051758,414.037812920,0,112,110,2,0.118644068,83,0,0,0,0,749,83,4876,8343,4227,117,21432
36,1709436662.794774294,1709436662.893979549,1,0,0,1,-0.054855451,-0.481321264,0.007715687,-0.000744133,0.000424815,0.002001903,0.999997629,950,854,0.898947368,0.030082581,0.008510654,0.007078894,0.035065903,363.526723172,0.050000000,0.030915264,0.054120625,0.421094316,0.005050500,408.932526435,0,103,103,0,0.108421053,92,0,0,0,0,754,93,4907,8446,4319,117,22186
37,1709436662.894614220,1709436662.994444847,1,0,0,1,-0.051281369,-0.505845923,0.008082948,-0.000938838,0.000550377,0.002511142,0.999996255,981,870,0.886850153,0.031303818,0.008188106,0.006936635,0.024133448,415.514772020,0.050000000,0.030171222,0.053417046,0.419222535,0.005946136,409.124176139,0,119,118,1,0.121304791,102,0,0,0,0,760,102,4949,8565,4421,117,22946
38,1709436662.995256424,1709436663.093696594,1,0,0,1,-0.052021745,-0.509808708,0.008458961,-0.001254805,0.000562280,0.002147713,0.999996748,984,873,0.887195122,0.029294339,0.008592277,0.007010133,0.027137814,370.062650039,0.050000000,0.029957380,0.053641429,0.406687211,0.006091433,406.236208981,0,106,104,2,0.107723577,107,0,0,0,0,771,107,4988,8671,4528,117,23717
39,1709436663.095092297,1709436663.192433596,1,0,0,1,-0.053426418,-0.524602747,0.008946320,-0.000948287,0.000382820,0.002446147,0.999996485,978,864,0.883435583,0.027819142,0.008859260,0.006782155,0.027860767,427.876401942,0.050000000,0.029830809,0.057730655,0.380019673,0.006673590,409.433027226,0,110,109,1,0.112474438,101,0,0,0,0,765,103,5034,8781,4629,117,24482
40,1709436663.194927931,1709436663.291157484,1,0,0,1,-0.046927169,-0.506532504,0.007964545,-0.001166672,0.000412197,0.002369779,0.999996427,1024,900,0.878906250,0.034508273,0.009633730,0.007845198,0.044146716,379.192673717,0.050000000,0.030603115,0.063235686,0.339596938,0.006711985,407.122647140,0,138,134,4,0.134765625,113,0,0,0,0,773,113,5081,8919,4742,117,25255
41,1709436663.294775009,1709436663.390023232,1,0,0,1,-0.047807127,-0.496743999,0.008077085,-0.000752079,0.000388340,0.002447737,0.999996646,943,840,0.890774125,0.031238018,0.008726129,0.007213528,0.034349528,385.062567911,0.050000000,0.031182666,0.060690707,0.300816854,0.006565917,406.238211345,0,104,102,2,0.110286320,90,0,0,0,0,749,90,5112,9023,4832,117,26004
42,1709436663.394613266,1709436663.494440317,1,0,0,1,-0.053777509,-0.481108612,0.008054649,-0.001008731,0.000282079,0.002504416,0.999996315,1001,875,0.874125874,0.030486444,0.009504725,0.007592413,0.032111812,410.996071007,0.050000000,0.031505017,0.060741910,0.303569102,0.006434848,405.439851789,0,113,109,4,0.112887113,85,0,0,0,0,802,86,5151,9136,4917,117,26806
43,1709436663.495251894,1709436663.593112946,1,0,0,1,-0.052229877,-0.481735506,0.008617670,-0.001186318,0.000456322,0.002405626,0.999996299,939,818,0.871139510,0.026415846,0.008079174,0.006164700,0.032484372,363.643688688,0.050000000,0.031510657,0.060400939,0.290795037,0.006522622,398.986882113,0,111,107,4,0.118210863,79,0,0,0,0,749,79,5196,9247,4996,117,27555
44,1709436663.595097065,1709436663.691739798,1,0,0,1,-0.055219718,-0.486929357,0.008420388,-0.000998426,0.000425014,0.002384010,0.999996569,976,875,0.896516393,0.032906518,0.008940819,0.007268560,0.032501022,387.812271839,0.050000000,0.031874136,0.062291495,0.282666889,0.006363014,397.594609039,0,97,96,1,0.099385246,106,0,0,0,0,773,106,5231,9344,5102,117,28328
45,1709436663.694949389,1709436663.794781923,1,0,0,1,-0.056074287,-0.489608500,0.007823781,-0.001239007,0.000331432,0.002374252,0.999996359,954,827,0.866876310,0.026702364,0.008774685,0.006631987,0.030932058,368.786731732,0.050000000,0.032256728,0.068449888,0.260728106,0.005854020,393.737713369,0,91,90,1,0.095387841,77,0,0,0,0,786,77,5267,9435,5179,117,29114
46,1709436663.794793606,1709436663.894608974,1,0,0,1,-0.057734564,-0.482079941,0.007772868,-0.000974726,0.000373045,0.002398069,0.999996580,983,877,0.892166836,0.029085266,0.009273943,0.007206742,0.036401589,420.857404966,0.050000000,0.032135159,0.068630012,0.259685641,0.005718443,394.335944301,0,101,100,1,0.102746694,79,0,0,0,0,803,79,5300,9536,5258,117,29917
47,1709436663.894632816,1709436663.994458437,1,0,0,1,-0.061590070,-0.482100878,0.008177516,-0.001067914,0.000429997,0.002436876,0.999996368,972,846,0.870370370,0.031122569,0.008263560,0.006672731,0.031948399,346.445882419,0.000000000,0.032733027,0.068643755,0.207172846,0.005683251,390.683238668,0,85,83,2,0.087448560,92,0,0,0,0,795,92,5327,9621,5350,117,30712
48,1709436663.995280981,1709436664.095111132,1,0,0,1,-0.062991330,-0.490433207,0.008593379,-0.000957514,0.000527902,0.002317627,0.999996717,985,877,0.890355330,0.031547373,0.008908001,0.007242042,0.037964144,391.966121584,0.000000000,0.032702600,0.067663773,0.195173667,0.005688050,389.298550668,0,97,96,1,0.098477157,88,0,0,0,0,800,88,5354,9718,5438,117,31512
49,1709436664.095123053,1709436664.194966555,1,0,0,1,-0.061243100,-0.493476901,0.008495748,-0.001220732,0.000501408,0.002513756,0.999995970,1003,905,0.902293121,0.029656094,0.009275300,0.007485712,0.029416570,408.623706604,0.000000000,0.032559699,0.067835615,0.192331870,0.006000400,388.247922403,0,83,82,1,0.082751745,86,0,0,0,0,834,86,5380,9801,5524,117,32346
50,1709436664.194978237,1709436664.294774294,1,0,0,1,-0.063380774,-0.488921714,0.008805684,-0.001313831,0.000532539,0.002333078,0.999996273,989,875,0.884732053,0.029233779,0.009328515,0.007204521,0.032633816,347.795245981,0.000000000,0.032610693,0.068228224,0.186455698,0.006040475,383.977310542,0,105,104,1,0.106167846,90,0,0,0,0,791,93,5412,9906,5614,117,33137
51,1709436664.294822693,1709436664.393471479,1,0,0,1,-0.063705437,-0.489778238,0.008849279,-0.001213152,0.000451573,0.002665989,0.999995608,964,851,0.882780083,0.031122567,0.008421847,0.006783984,0.026387019,452.031803900,0.000000000,0.032320611,0.068412920,0.178086612,0.006284267,388.477603234,0,85,83,2,0.088174274,91,0,0,0,0,788,91,5443,9991,5705,117,33925
52,1709436664.394668102,1709436664.492203474,1,0,0,1,-0.065070726,-0.489570371,0.009420201,-0.001588608,0.000538812,0.002313084,0.999995918,982,880,0.896130346,0.033755110,0.009514763,0.007350819,0.042059210,360.364875154,0.000000000,0.032822663,0.071123817,0.176525973,0.006248389,387.514160396,0,82,77,5,0.083503055,89,0,0,0,0,811,89,5473,10073,5794,117,34736
53,1709436664.495298147,1709436664.590997219,1,0,0,1,-0.062802723,-0.486581631,0.009338086,-0.001315748,0.000466563,0.002559992,0.999995749,931,820,0.880773362,0.028617274,0.009713813,0.007600767,0.028052019,453.403467204,0.000000000,0.032584946,0.072292466,0.160306091,0.006418306,391.121668747,0,87,84,3,0.093447905,76,0,0,0,0,768,76,5506,10160,5870,117,35504
54,1709436664.595139980,1709436664.694968224,1,0,0,1,-0.059663212,-0.489928086,0.009172663,-0.001265012,0.000403648,0.002463540,0.999996084,987,868,0.879432624,0.030963836,0.008544985,0.006714678,0.042632839,378.730159423,0.000000000,0.032840397,0.071575383,0.159406506,0.006450354,393.073757513,0,94,90,4,0.095238095,92,0,0,0,0,800,93,5534,10254,5962,117,36304
55,1709436664.694978952,1709436664.794143677,1,0,0,1,-0.058538773,-0.481399628,0.009417048,-0.001160911,0.000544149,0.002318969,0.999996489,949,819,0.863013699,0.027467108,0.008084811,0.006021970,0.031605811,373.534593054,0.000000000,0.032991243,0.070509161,0.148090797,0.006492359,390.311390618,0,89,84,5,0.093782929,64,0,0,0,0,796,64,5564,10343,6026,117,37100
56,1709436664.794830799,1709436664.892767906,1,0,0,1,-0.055115426,-0.486523132,0.009240437,-0.001094079,0.000509367,0.002412711,0.999996361,964,856,0.887966805,0.027611469,0.008299948,0.006451446,0.035284453,393.974851832,0.000000000,0.033002170,0.073190396,0.129468829,0.005661913,391.833797051,0,68,67,1,0.070539419,86,0,0,0,0,809,87,5578,10411,6112,117,37909
57,1709436664.894677877,1709436664.991440773,1,0,0,1,-0.054169435,-0.485914709,0.008777951,-0.001221796,0.000442253,0.002503005,0.999996023,944,828,0.877118644,0.026397472,0.008586196,0.006492269,0.037448502,379.837781894,0.000000000,0.033667923,0.077694396,0.126636106,0.005115294,390.049947544,0,89,89,0,0.094279661,67,0,0,0,0,788,67,5603,10500,6179,117,38697
58,1709436664.994919777,1709436665.094742060,1,0,0,1,-0.052391108,-0.475935832,0.008731553,-0.001075752,0.000551799,0.002278647,0.999996673,982,882,0.898167006,0.028279136,0.008617024,0.006881110,0.032183595,365.677676046,0.000000000,0.033920212,0.078549951,0.121903743,0.004966560,389.830698845,0,91,89,2,0.092668024,74,0,0,0,0,817,74,5630,10591,6253,117,39514
59,1709436665.094765902,1709436665.194525003,1,0,0,1,-0.054191419,-0.483742376,0.008684181,-0.001048471,0.000322643,0.002353943,0.999996628,986,871,0.883367140,0.026289785,0.008446463,0.006827243,0.029738956,375.069901987,0.000000000,0.034014122,0.081627342,0.110686760,0.004964687,387.190373847,0,86,86,0,0.087221095,71,0,0,0,0,829,71,5652,10677,6324,117,40343
60,1709436665.194600582,1709436665.292874098,1,0,0,1,-0.056111413,-0.489592474,0.008918015,-0.000805445,0.000327416,0.002373608,0.999996805,987,874,0.885511651,0.028130132,0.008523724,0.006826109,0.040753495,366.825517424,0.000000000,0.033844461,0.073958072,0.107019688,0.004847870,386.572016032,0,89,89,0,0.090172239,87,0,0,0,0,811,87,5680,10766,6411,117,41154
61,1709436665.295244932,1709436665.395076275,1,0,0,1,-0.055027954,-0.488458487,0.008835194,-0.001088375,0.000520808,0.002479471,0.999996198,993,878,0.884189325,0.027425395,0.007495824,0.006078529,0.023054479,421.545498938,0.000000000,0.033279708,0.074213494,0.091853726,0.004945619,388.396162584,0,83,82,1,0.083585096,84,0,0,0,0,826,84,5708,10849,6495,117,41980
62,1709436665.395088673,1709436665.494928598,1,0,0,1,-0.056778780,-0.487896076,0.009157439,-0.000828911,0.000490910,0.002344613,0.999996787,982,875,0.891038697,0.029044829,0.008223155,0.006798678,0.032163601,370.296340620,0.000000000,0.033282298,0.073659894,0.091958541,0.005016922,386.361176064,0,83,82,1,0.084521385,76,0,0,0,0,823,76,5731,10932,6571,117,42803
63,1709436665.494940042,1709436665.594639301,1,0,0,1,-0.055595823,-0.488243457,0.010075455,-0.000975332,0.000662571,0.002347476,0.999996550,996,881,0.884538153,0.028757987,0.008304295,0.006771429,0.035338162,390.431353338,0.000000000,0.033424987,0.070384042,0.087499508,0.004979174,387.700559297,0,79,75,4,0.079317269,77,0,0,0,0,840,77,5750,11011,6648,117,43643
64,1709436665.594789267,1709436665.693241358,1,0,0,1,-0.052989101,-0.476553214,0.010051845,-0.001159264,0.000519421,0.002049017,0.999997094,965,851,0.881865285,0.029620342,0.007394189,0.005898198,0.032363715,378.932486871,0.000000000,0.033418122,0.064625101,0.096602153,0.005556516,387.256570048,0,76,75,1,0.078756477,80,0,0,0,0,809,80,5778,11087,6728,117,44452
65,1709436665.694613934,1709436665.792036772,1,0,0,1,-0.051297383,-0.477835205,0.010279872,-0.001058264,0.000514576,0.002273437,0.999996723,959,849,0.885297185,0.027782391,0.008370865,0.006636354,0.026571932,416.722568311,0.000000000,0.033200115,0.062673272,0.091027336,0.005957743,389.653361877,0,69,68,1,0.071949948,76,0,0,0,0,812,78,5806,11156,6804,117,45264
66,1709436665.795252085,1709436665.891340256,1,0,0,1,-0.051200639,-0.471466565,0.010205364,-0.001278544,0.000506431,0.002159128,0.999996724,934,839,0.898286938,0.031898413,0.008751103,0.006874753,0.034685671,374.711526887,0.000000000,0.033114319,0.065777279,0.093520408,0.006109147,387.346067973,0,61,60,1,0.065310493,83,0,0,0,0,787,86,5825,11217,6887,117,46051
67,1709436665.895083427,1709436665.994919777,1,0,0,1,-0.046025230,-0.472823436,0.009709025,-0.000920746,0.000449082,0.002272496,0.999996893,937,810,0.864461046,0.027463810,0.007816973,0.006331115,0.036071648,357.414859854,0.000000000,0.033320482,0.065703410,0.090434144,0.006097763,387.894516845,0,71,66,5,0.075773746,77,0,0,0,0,788,78,5845,11288,6964,117,46839
68,1709436665.994931221,1709436666.093812943,1,0,0,1,-0.048271481,-0.471690669,0.010310379,-0.001136080,0.000505940,0.002207601,0.999996790,1002,890,0.888223553,0.030355875,0.008439175,0.006698814,0.048303120,341.848797067,0.000000000,0.033837431,0.063729092,0.089509334,0.005835833,385.388650619,0,95,95,0,0.094810379,88,0,0,0,0,819,88,5877,11383,7052,117,47658
69,1709436666.094773531,1709436666.192481041,1,0,0,1,-0.050261179,-0.457885078,0.009989352,-0.001163162,0.000445346,0.002204780,0.999996794,975,856,0.877948718,0.025335700,0.008660455,0.006187675,0.029193528,347.067524864,0.000000000,0.033826279,0.069624792,0.098419890,0.005479829,382.310841532,0,73,71,2,0.074871795,62,0,0,0,0,840,62,5896,11456,7114,117,48498
