frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected,sync_imu_samples,sync_imu_first_time,sync_imu_last_time,frontend_core_revision,log_sequence,map_update_skipped,map_skip_reason,window_updated,range_near_rejected,range_far_rejected,map_min_range,map_max_range,map_min_effective_points,runtime_schema_revision,invalid_quality_filter_enabled,invalid_quality_low_effective_relax_enabled,invalid_quality_relax_active,invalid_quality_relax_effective_threshold,invalid_quality_relaxed,total_invalid_quality_relaxed,invalid_quality_turn_guard_enabled,invalid_quality_turn_guard_active,invalid_quality_turn_guard_yaw_threshold,invalid_quality_turn_guard_rejected,total_invalid_quality_turn_guard_rejected,directional_selection_enabled,directional_selection_active,equal_point_count_control_enabled,equal_point_count_control_active,equal_point_count_target,equal_point_count_rejected,total_equal_point_count_rejected
11,1517157221.508638859,1517157221.609477997,0,0,0,0,0.031569861,-0.036476877,0.118773099,0.009505843,-0.026548169,-0.007803114,0.999571881,760,545,0.717105263,0.039081452,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,221,208,13,0.290789474,0,0,0,0,0,0,539,0,1680,2269,0,0,0,6271,21,1517157221.509088039,1517157221.609087944,fastlio2_internal_v1,11,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
12,1517157221.609498978,1517157221.710338354,0,0,0,0,0.053069021,-0.036267666,0.103638792,0.011462529,-0.019182303,-0.004982657,0.999737877,760,557,0.732894737,0.037513998,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,209,190,19,0.275000000,0,0,0,0,0,0,551,0,1766,2478,0,0,0,6822,20,1517157221.614079952,1517157221.709088087,fastlio2_internal_v1,12,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
13,1517157221.710359097,1517157221.811198235,0,0,0,0,0.070013318,-0.036665244,0.084245517,0.010000521,-0.012833770,-0.004114288,0.999859168,778,554,0.712082262,0.042862997,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,195,183,12,0.250642674,0,0,0,0,0,0,583,0,1857,2673,0,0,0,7405,20,1517157221.714080095,1517157221.809087992,fastlio2_internal_v1,13,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
14,1517157221.811218977,1517157221.912058353,0,0,0,0,0.081942772,-0.042128767,0.086765352,0.008001173,-0.013164716,-0.003984098,0.999873391,787,569,0.722998729,0.037684916,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,153,149,4,0.194409149,0,0,0,0,0,0,634,0,1899,2826,0,0,0,8039,20,1517157221.814080000,1517157221.909087896,fastlio2_internal_v1,14,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
15,1517157221.912080050,1517157222.012864351,0,0,0,0,0.076491809,-0.039491519,0.080920127,0.010451822,-0.012467853,-0.004313643,0.999858342,782,568,0.726342711,0.030304055,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,114,109,5,0.145780051,0,0,0,0,0,0,668,0,1925,2940,0,0,0,8707,20,1517157221.914079905,1517157222.009039879,fastlio2_internal_v1,15,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
16,1517157222.012886047,1517157222.113724232,0,0,0,0,0.070887527,-0.038094395,0.085251158,0.010787816,-0.013678304,-0.004901910,0.999836236,777,573,0.737451737,0.033174942,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,101,96,5,0.129987130,0,0,0,0,0,0,676,0,1961,3041,0,0,0,9383,20,1517157222.014031887,1517157222.109040022,fastlio2_internal_v1,16,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
17,1517157222.113745928,1517157222.214585304,0,0,0,0,0.060710551,-0.032458209,0.079856365,0.011572891,-0.013414290,-0.005637655,0.999827156,776,562,0.724226804,0.032364508,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,93,87,6,0.119845361,0,0,0,0,0,0,683,0,1996,3134,0,0,0,10066,21,1517157222.114032030,1517157222.214031935,fastlio2_internal_v1,17,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
18,1517157222.214606047,1517157222.315445185,0,0,0,0,0.056860398,-0.028942114,0.071234641,0.011806885,-0.013168348,-0.005089233,0.999830632,783,572,0.730523627,0.030242710,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,86,82,4,0.109833972,0,0,0,0,0,0,697,0,2021,3220,0,0,0,10763,20,1517157222.219039917,1517157222.314032078,fastlio2_internal_v1,18,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
19,1517157222.315465927,1517157222.416305304,0,0,0,0,0.057641036,-0.027425007,0.070012868,0.012274056,-0.012916853,-0.005321575,0.999827077,783,576,0.735632184,0.027863552,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,52,52,0,0.066411239,0,0,0,0,0,0,731,0,2033,3272,0,0,0,11494,20,1517157222.319040060,1517157222.414031982,fastlio2_internal_v1,19,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
20,1517157222.416326046,1517157222.517165184,0,0,0,0,0.060669329,-0.026888281,0.070225881,0.013023163,-0.012530972,-0.005113697,0.999823595,776,573,0.738402062,0.026518746,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,40,39,1,0.051546392,0,0,0,0,0,0,736,0,2042,3312,0,0,0,12230,20,1517157222.419039965,1517157222.514032125,fastlio2_internal_v1,20,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
21,1517157222.517186165,1517157222.618025541,0,0,0,0,0.061945214,-0.026822504,0.070818612,0.012521757,-0.012708030,-0.005168348,0.999827485,801,583,0.727840200,0.027913308,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,47,45,2,0.058676654,0,0,0,0,0,0,754,0,2049,3359,0,0,0,12984,20,1517157222.519040108,1517157222.614031792,fastlio2_internal_v1,21,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
22,1517157222.618046045,1517157222.718885183,0,0,0,0,0.061759192,-0.027542877,0.072091576,0.012425737,-0.012523625,-0.005169836,0.999831002,785,576,0.733757962,0.026578744,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,27,27,0,0.034394904,0,0,0,0,0,0,758,0,2052,3386,0,0,0,13742,20,1517157222.619040012,1517157222.714032173,fastlio2_internal_v1,22,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
23,1517157222.718905926,1517157222.819745302,0,0,0,0,0.063229071,-0.028791772,0.074050188,0.012261119,-0.012751020,-0.005012129,0.999830963,776,566,0.729381443,0.026519219,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,21,21,0,0.027061856,0,0,0,0,0,0,755,0,2059,3407,0,0,0,14497,21,1517157222.719039917,1517157222.819040060,fastlio2_internal_v1,23,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
24,1517157222.819766045,1517157222.920605183,0,0,0,0,0.063169025,-0.030378629,0.074832879,0.011721505,-0.012610897,-0.005203184,0.999838236,789,588,0.745247148,0.027945663,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,28,27,1,0.035487959,0,0,0,0,0,0,761,0,2065,3435,0,0,0,15258,20,1517157222.824032068,1517157222.919039965,fastlio2_internal_v1,24,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
25,1517157222.920625925,1517157223.021395206,0,0,0,0,0.064198033,-0.031179823,0.073373457,0.011674435,-0.013024884,-0.005093506,0.999834044,776,574,0.739690722,0.027244173,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,24,24,0,0.030927835,0,0,0,0,0,0,752,0,2069,3459,0,0,0,16010,20,1517157222.924031973,1517157223.018975973,fastlio2_internal_v1,25,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
26,1517157223.021415949,1517157223.122255325,0,0,0,0,0.064055991,-0.031527354,0.072964385,0.011587333,-0.012923792,-0.005061044,0.999836534,776,578,0.744845361,0.027159729,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,12,12,0,0.015463918,0,0,0,0,0,0,764,0,2070,3471,0,0,0,16774,20,1517157223.023967981,1517157223.118976116,fastlio2_internal_v1,26,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
27,1517157223.122276068,1517157223.223115206,0,0,0,0,0.065571231,-0.030903051,0.072184896,0.011865536,-0.012933040,-0.005023582,0.999833341,782,573,0.732736573,0.027884113,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,24,24,0,0.030690537,0,0,0,0,0,0,758,0,2073,3495,0,0,0,17532,20,1517157223.123967886,1517157223.218976021,fastlio2_internal_v1,27,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
28,1517157223.223135948,1517157223.323975325,0,0,0,0,0.064611948,-0.029068580,0.072137152,0.011713639,-0.012832225,-0.005151663,0.999835779,787,580,0.736975858,0.027086118,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,27,27,0,0.034307497,0,0,0,0,0,0,760,0,2076,3522,0,0,0,18292,21,1517157223.223968029,1517157223.323967934,fastlio2_internal_v1,28,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
29,1517157223.323996067,1517157223.424835205,0,0,0,0,0.064526883,-0.029746045,0.071468861,0.011696657,-0.012822283,-0.004971623,0.999837017,780,580,0.743589744,0.027746745,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,22,22,0,0.028205128,0,0,0,0,0,0,758,0,2078,3544,0,0,0,19050,20,1517157223.328975916,1517157223.423968077,fastlio2_internal_v1,29,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
30,1517157223.424855947,1517157223.525695324,0,0,0,0,0.064053491,-0.029519066,0.070995835,0.012131861,-0.012868409,-0.005186828,0.999830145,794,586,0.738035264,0.026831782,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,18,18,0,0.022670025,0,0,0,0,0,0,776,0,2079,3562,0,0,0,19826,20,1517157223.428976059,1517157223.523967981,fastlio2_internal_v1,30,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
31,1517157223.525716066,1517157223.626555204,0,0,0,0,0.063049601,-0.030228470,0.071658268,0.011528889,-0.013032879,-0.005107276,0.999835559,786,576,0.732824427,0.027821504,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,34,34,0,0.043256997,0,0,0,0,0,0,752,0,2083,3596,0,0,0,20578,20,1517157223.528975964,1517157223.623967886,fastlio2_internal_v1,31,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
32,1517157223.626575947,1517157223.727415323,0,0,0,0,0.064959574,-0.029997868,0.070498439,0.011400672,-0.013289827,-0.004800570,0.999835166,781,578,0.740076825,0.028470112,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,28,28,0,0.035851472,0,0,0,0,0,0,753,0,2084,3624,0,0,0,21331,20,1517157223.628976107,1517157223.723968029,fastlio2_internal_v1,32,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
33,1517157223.727436066,1517157223.828275204,0,0,0,0,0.065106465,-0.029455242,0.068019606,0.010979295,-0.013143466,-0.005036093,0.999840658,790,582,0.736708861,0.027859067,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,25,25,0,0.031645570,0,0,0,0,0,0,765,0,2084,3649,0,0,0,22096,20,1517157223.728975773,1517157223.823967934,fastlio2_internal_v1,33,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
34,1517157223.828295946,1517157223.929135323,0,0,0,0,0.061736513,-0.028304752,0.059994449,0.010797087,-0.013729772,-0.004893303,0.999835472,782,557,0.712276215,0.033793142,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,90,84,6,0.115089514,0,0,0,0,0,0,692,0,2127,3739,0,0,0,22788,21,1517157223.828976154,1517157223.928975821,fastlio2_internal_v1,34,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
35,1517157223.929156065,1517157224.029935360,0,0,0,0,0.066996413,-0.025638058,0.063111523,0.011967910,-0.013717270,-0.003891057,0.999826718,766,558,0.728459530,0.036028859,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,128,123,5,0.167101828,0,0,0,0,0,0,638,0,2179,3867,0,0,0,23426,20,1517157223.933967829,1517157224.028912067,fastlio2_internal_v1,35,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
36,1517157224.029957056,1517157224.130795240,0,0,0,0,0.078963790,-0.024444873,0.074650599,0.009990317,-0.014657600,-0.003305238,0.999837199,787,548,0.696315121,0.026558749,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,116,92,24,0.147395172,0,0,0,0,0,0,671,0,2246,3983,0,0,0,24097,20,1517157224.033904076,1517157224.128911972,fastlio2_internal_v1,36,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
37,1517157224.130816936,1517157224.231655359,0,0,0,0,0.097631720,-0.024094828,0.085278942,0.009940806,-0.016749077,-0.002210104,0.999807864,763,551,0.722149410,0.028329101,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,120,110,10,0.157273919,0,0,0,0,0,0,643,0,2285,4103,0,0,0,24740,20,1517157224.133903980,1517157224.228912115,fastlio2_internal_v1,37,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
38,1517157224.231676817,1517157224.332515955,0,0,0,0,0.126207531,-0.019619454,0.086745974,0.010921339,-0.016965009,-0.001137879,0.999795788,778,550,0.706940874,0.030830106,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,126,119,7,0.161953728,0,0,0,0,0,0,652,0,2344,4229,0,0,0,25392,20,1517157224.233904123,1517157224.328911781,fastlio2_internal_v1,38,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
39,1517157224.433397055,1517157224.534236193,0,0,0,0,0.221926440,-0.013517083,0.089603988,0.007946177,-0.017911111,-0.000034269,0.999808006,769,545,0.708712614,0.031265103,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,130,128,2,0.169050715,0,0,0,0,0,0,639,0,2388,4359,0,0,0,26031,41,1517157224.333903790,1517157224.533903837,fastlio2_internal_v1,39,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
40,1517157224.534256935,1517157224.635096312,0,0,0,0,0.284220559,-0.013278213,0.091137578,0.010667219,-0.020727750,0.000559777,0.999728092,775,557,0.718709677,0.030726225,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,174,172,2,0.224516129,0,0,0,0,0,0,601,0,2428,4533,0,0,0,26632,20,1517157224.538912058,1517157224.633904219,fastlio2_internal_v1,40,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
41,1517157224.635117054,1517157224.735956192,0,0,0,0,0.351412912,-0.010249900,0.084177770,0.012484584,-0.024855813,0.002275108,0.999610498,769,526,0.684005202,0.033441513,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,192,186,6,0.249674902,0,0,0,0,0,0,577,0,2482,4725,0,0,0,27209,20,1517157224.638911963,1517157224.733903885,fastlio2_internal_v1,41,0,none,0,0,0,0.500000000,80.000000000,20,map_diagnostics_v8,0,0,0,120,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
