frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
11,1517157223.122276068,1517157223.223115206,1,0,0,0,-0.003211126,-0.003060386,0.014270746,-0.000241965,0.000605270,-0.000732695,0.999999519,780,656,0.841025641,0.016862941,0.006107955,0.004403757,0.501702278,27.248122731,0.000000000,0.486046297,0.099711878,0.038792212,0.002238174,25.381038668,0,32,32,0,0.041025641,32,0,0,0,0,0,711,37,1031,1528,441,0,0,6580
12,1517157223.223135948,1517157223.323975325,1,0,0,0,-0.005317413,-0.003654829,0.014645372,-0.000063073,0.000644956,-0.000683086,0.999999557,792,667,0.842171717,0.016155783,0.005923338,0.004573652,0.476925801,27.935378314,0.000000000,0.485286256,0.099298307,0.041012607,0.002337602,25.593900305,0,44,44,0,0.055555556,35,0,0,0,0,0,708,40,1038,1572,476,0,0,7288
13,1517157223.323996067,1517157223.424835205,1,0,0,0,-0.006914867,-0.004170270,0.015026415,0.000097236,0.000711887,-0.000664025,0.999999521,781,660,0.845070423,0.016814011,0.006511742,0.004803823,0.507669513,27.093287281,0.000000000,0.487008045,0.096467399,0.042733866,0.002375944,25.709237764,0,40,38,2,0.051216389,40,0,0,0,0,0,697,44,1046,1612,516,0,0,7985
14,1517157223.424855947,1517157223.525695324,1,0,0,0,-0.007349989,-0.004363277,0.014545865,-0.000110013,0.000627152,-0.000812344,0.999999467,790,671,0.849367089,0.017311647,0.006582774,0.004975805,0.481461802,27.996637633,0.000000000,0.486611884,0.093102653,0.043410262,0.002672857,25.872623469,0,27,27,0,0.034177215,41,0,0,0,0,0,718,45,1046,1639,557,0,0,8703
15,1517157223.525716066,1517157223.626555204,1,0,0,0,-0.007719045,-0.003623989,0.014120745,0.000639360,0.000883458,-0.000849156,0.999999045,786,666,0.847328244,0.017290162,0.007725273,0.005397602,0.481319543,25.224395228,0.000000000,0.486259062,0.090084764,0.044339496,0.002745215,25.829408253,0,70,70,0,0.089058524,32,0,0,0,0,0,677,39,1056,1709,589,0,0,9380
16,1517157223.626575947,1517157223.727415323,1,0,0,0,-0.006820910,-0.003065153,0.013763751,0.000489454,0.000830966,-0.000809980,0.999999207,780,659,0.844871795,0.016321934,0.006981493,0.005339588,0.506388168,25.874368152,0.000000000,0.487517131,0.089122961,0.045455913,0.002823253,25.832218247,0,41,41,0,0.052564103,32,0,0,0,0,0,701,38,1057,1750,621,0,0,10081
17,1517157223.727436066,1517157223.828275204,1,0,0,0,-0.006965856,-0.003630570,0.011426673,0.000071734,0.000761975,-0.000781527,0.999999402,784,668,0.852040816,0.017396759,0.007521670,0.005492061,0.489081652,27.610860786,0.000000000,0.487609161,0.086473396,0.047864780,0.002879454,25.936844279,0,53,53,0,0.067602041,43,0,0,0,0,0,685,46,1064,1803,664,0,0,10766
18,1517157223.828295946,1517157223.929135323,1,0,0,0,-0.003711049,-0.001625315,0.005511034,0.002351743,0.000397558,-0.000702339,0.999996909,783,630,0.804597701,0.023297509,0.009713479,0.007066768,0.461828908,24.762739256,0.000000000,0.486176925,0.111964906,0.054908188,0.003039596,25.871616222,0,168,155,13,0.214559387,58,0,0,0,0,0,557,58,1123,1971,722,0,0,11323
19,1517157223.929156065,1517157224.029935360,1,0,0,0,0.000466074,0.001194339,0.004593887,0.002235836,-0.000004816,0.000179675,0.999997484,766,611,0.797650131,0.025834647,0.011258934,0.008746940,0.484232026,23.432445850,0.000000000,0.486074562,0.145511653,0.060030683,0.004801728,25.743238834,0,194,175,19,0.253263708,57,0,0,0,0,0,515,57,1204,2165,779,0,0,11838
20,1517157224.029957056,1517157224.130795240,1,0,0,1,0.014598848,0.000930400,0.007313734,-0.000288526,-0.000102084,0.000883085,0.999999563,788,603,0.765228426,0.025564544,0.011338874,0.009303653,0.475432427,24.307022855,0.000000000,0.485542455,0.163854830,0.074425215,0.006208629,25.671428035,0,178,169,9,0.225888325,44,0,0,0,0,0,543,67,1279,2343,823,0,0,12381
21,1517157224.130816936,1517157224.231655359,1,0,0,1,0.032234358,0.003085424,0.003518126,0.001502319,0.000172991,0.001650012,0.999997495,761,583,0.766097240,0.029545302,0.013147352,0.009821525,0.459038558,24.139447995,0.000000000,0.483626187,0.200104956,0.086031269,0.007423494,25.837330870,0,169,163,6,0.222076216,46,0,0,0,0,0,543,49,1351,2512,869,0,0,12924
22,1517157224.231677055,1517157224.332516193,1,0,0,1,0.061464639,0.006952652,-0.005058804,0.002538901,0.000173955,0.002763682,0.999992943,774,597,0.771317829,0.030991495,0.013084637,0.010094260,0.489960871,25.840613912,0.000000000,0.484116267,0.233333827,0.110892199,0.009500359,25.968386466,0,178,166,12,0.229974160,50,0,0,0,0,0,544,52,1422,2690,919,0,0,13468
23,1517157224.332536936,1517157224.433376312,1,0,0,1,0.101365796,0.007700456,-0.002701647,0.001215976,0.000532786,0.003378276,0.999993412,802,624,0.778054863,0.031111395,0.013301557,0.010378895,0.514273879,30.050564146,0.000000000,0.486083308,0.255375657,0.144902581,0.010225999,26.294094261,0,154,150,4,0.192019950,41,0,0,0,0,0,605,43,1465,2844,960,0,0,14073
24,1517157224.433397055,1517157224.534236193,1,0,0,1,0.149670318,0.011181570,-0.001979935,0.001287385,-0.000000965,0.003755701,0.999992119,777,626,0.805662806,0.034359428,0.014060308,0.010312921,0.514335053,29.170148374,0.000000000,0.487737921,0.284856264,0.189665487,0.010516410,26.412334996,0,135,134,1,0.173745174,53,0,0,0,0,0,588,54,1503,2979,1013,0,0,14661
25,1517157224.534256935,1517157224.635096312,1,0,0,1,0.209424844,0.013004751,-0.011535067,0.003423775,-0.000940475,0.004518363,0.999983489,767,588,0.766623207,0.033440929,0.015172488,0.011963302,0.497118848,24.759580579,0.000000000,0.488852461,0.303430853,0.246562692,0.011946256,26.450221671,0,166,158,8,0.216427640,43,0,0,0,0,0,558,43,1563,3145,1056,0,0,15219
26,1517157224.635117054,1517157224.735956192,1,0,0,1,0.276225278,0.013081010,-0.005673891,-0.001567492,-0.002085516,0.006289465,0.999976818,775,565,0.729032258,0.045394399,0.018395390,0.014969948,0.407163037,24.847024323,0.000000000,0.485147678,0.358901861,0.308723891,0.014953385,26.352802065,0,220,208,12,0.283870968,67,0,0,0,0,0,486,69,1645,3365,1123,0,0,15705
27,1517157224.735976934,1517157224.836816311,1,0,0,1,0.360887367,0.015544057,-0.005964947,-0.002893353,-0.001130355,0.008798853,0.999956465,754,563,0.746684350,0.042677752,0.017864978,0.014377198,0.429254207,29.919355521,0.000000000,0.482262568,0.373395038,0.389546444,0.019959354,26.612551522,0,197,195,2,0.261273210,53,0,0,0,0,0,502,55,1694,3562,1176,0,0,16207
28,1517157224.836837053,1517157224.937676191,1,0,0,1,0.451417875,0.014695232,0.000664580,0.001320667,-0.000016415,0.011122992,0.999937265,754,562,0.745358090,0.032632152,0.015108156,0.012005586,0.450819535,29.347753806,0.000000000,0.480749540,0.360428075,0.478071112,0.024576920,26.733076594,0,173,172,1,0.229442971,31,0,0,0,0,0,548,33,1726,3735,1207,0,0,16755
29,1517157224.937696934,1517157225.038473368,1,0,0,1,0.560380579,0.021357839,0.012671616,0.003599811,-0.003137637,0.022006545,0.999746422,753,554,0.735723772,0.049152801,0.020220601,0.013742422,0.429743076,26.342915397,0.000000000,0.478286432,0.379462737,0.586572500,0.046200889,26.646237793,0,141,130,11,0.187250996,55,0,0,0,0,0,553,59,1793,3876,1262,0,0,17308
30,1517157225.038494110,1517157225.139333248,1,0,0,1,0.671973435,0.036627116,-0.005946706,-0.001681650,-0.007065367,0.037949019,0.999253284,738,528,0.715447154,0.038580987,0.017637432,0.013014276,0.434499401,25.512763435,0.000000000,0.474612429,0.364594894,0.699979834,0.078149764,26.570771279,0,154,146,8,0.208672087,53,0,0,0,0,0,527,57,1867,4030,1315,0,0,17835
31,1517157225.139353991,1517157225.240193367,1,0,0,1,0.793986077,0.052239383,-0.028243031,0.000099923,-0.008035080,0.036347514,0.999306903,748,545,0.728609626,0.038132858,0.014978388,0.012851986,0.453394641,28.711361169,0.000000000,0.472197047,0.347421511,0.822771254,0.081279392,26.643933201,0,124,120,4,0.165775401,48,0,0,0,0,0,572,52,1911,4154,1363,0,0,18407
32,1517157225.240214109,1517157225.341053247,1,0,0,1,0.921490594,0.073600307,-0.045156191,0.011381457,-0.015468423,0.045396918,0.998784416,743,524,0.705248991,0.056910251,0.024449411,0.018165792,0.533095383,28.705347092,0.000000000,0.475005526,0.363840877,0.951433068,0.099025509,26.682431639,0,120,115,5,0.161507402,33,0,0,0,0,0,590,33,1957,4274,1396,0,0,18997
33,1517157225.341073990,1517157225.439888239,1,0,0,1,1.054446470,0.101351201,-0.072546388,0.016295710,-0.009689920,0.071765935,0.997241298,752,524,0.696808511,0.045877486,0.021514069,0.015696390,0.470015060,29.119565540,0.000000000,0.473122804,0.345569802,1.089312077,0.151571674,26.783745552,0,112,112,0,0.148936170,44,0,0,0,0,0,592,48,1987,4386,1440,0,0,19589
34,1517157225.441934109,1517157225.542773247,1,0,0,1,1.200822271,0.132057009,-0.073923497,0.021268485,-0.000327886,0.112579663,0.993415001,739,510,0.690121786,0.042662948,0.020621756,0.015134106,0.449508019,24.072377751,0.000000000,0.471525115,0.321690623,1.237950948,0.233729458,26.587532558,0,136,125,11,0.184032476,56,0,0,0,0,0,543,60,2042,4522,1496,0,0,20132
35,1517157225.542793989,1517157225.643633366,1,0,0,1,1.349330174,0.166274610,-0.066765636,0.012497809,0.004779091,0.139155146,0.990180191,741,534,0.720647773,0.048501817,0.022996432,0.018560017,0.400436336,24.648256488,0.000000000,0.467480954,0.300383059,1.389401488,0.287396912,26.558725621,0,131,129,2,0.176788124,53,0,0,0,0,0,556,54,2084,4653,1549,0,0,20688
36,1517157225.643654108,1517157225.744493246,1,0,0,1,1.503352722,0.219082411,-0.058337886,0.004700198,-0.000182198,0.159485389,0.987189083,739,523,0.707713126,0.041093083,0.019533970,0.015947592,0.356238058,30.073892843,0.000000000,0.459973449,0.265935833,1.550034444,0.328354756,26.768701856,0,138,135,3,0.186738836,44,0,0,0,0,0,556,45,2137,4791,1593,0,0,21244
37,1517157225.744513988,1517157225.845353365,1,0,0,1,1.657020016,0.276775530,-0.063510029,0.001203396,-0.001133635,0.161095117,0.986937501,727,490,0.674002751,0.036617596,0.016555807,0.013225633,0.393474032,28.298037977,0.000000000,0.455193068,0.231072437,1.707213094,0.331459048,26.803060715,0,110,109,1,0.151306740,38,0,0,0,0,0,578,39,2164,4901,1631,0,0,21822
38,1517157225.845374107,1517157225.946213245,1,0,0,1,1.818402404,0.332159142,-0.071323617,-0.000975629,-0.001972661,0.161905433,0.986803824,721,483,0.669902913,0.039775941,0.014953832,0.011919041,0.403325452,26.937735570,0.000000000,0.452267895,0.209497188,1.872890692,0.331346680,26.911810531,0,120,120,0,0.166435506,43,0,0,0,0,0,556,45,2200,5021,1674,0,0,22378
39,1517157225.946233988,1517157226.047013283,1,0,0,1,1.988364026,0.398221765,-0.061786558,-0.000684830,-0.001399879,0.165378916,0.986228871,708,482,0.680790960,0.038956947,0.018760968,0.013406465,0.335009858,29.193156418,0.000000000,0.444806787,0.192239822,2.041094569,0.336979000,27.199846060,0,133,127,6,0.187853107,33,0,0,0,0,0,541,34,2237,5154,1707,0,0,22919
40,1517157226.047034025,1517157226.147873402,1,0,0,1,2.159852247,0.466648644,-0.067221064,-0.000259199,-0.002517011,0.170930319,0.985279871,715,487,0.681118881,0.037213338,0.016155360,0.012587729,0.413615423,31.592129359,0.000000000,0.441715936,0.173089565,2.207642909,0.346709634,27.564101385,0,125,123,2,0.174825175,31,0,0,0,0,0,558,32,2273,5279,1738,0,0,23477
41,1517157226.147893906,1517157226.248733282,1,0,0,1,2.341830032,0.535396578,-0.066982101,0.003289557,-0.003958643,0.169948371,0.985439526,726,484,0.666666667,0.033425443,0.016641205,0.013186285,0.450770566,25.945064472,0.000000000,0.441302537,0.166269207,2.371466614,0.346497796,27.654382209,0,127,124,3,0.174931129,29,0,0,0,0,0,567,32,2308,5406,1767,0,0,24044
42,1517157226.248754025,1517157226.349593401,1,0,0,1,2.528915228,0.613258010,-0.082783288,0.007325703,0.000827831,0.169436800,0.985513480,691,462,0.668596237,0.033129191,0.017540241,0.013086291,0.392219574,30.101463902,0.000000000,0.436415472,0.162621102,2.534744772,0.346284944,27.867424708,0,123,119,4,0.178002894,24,0,0,0,0,0,543,25,2345,5529,1791,0,0,24587
43,1517157226.349615097,1517157226.450453281,1,0,0,1,2.725838684,0.696868571,-0.097468349,0.025298527,0.013024082,0.203377835,0.978686780,750,502,0.669333333,0.044737821,0.023830619,0.017557036,0.416455836,30.032066392,0.000000000,0.431524570,0.153591629,2.700751258,0.415210554,27.866499820,0,121,114,7,0.161333333,41,0,0,0,0,0,585,44,2396,5650,1832,0,0,25172
44,1517157226.450474977,1517157226.551314354,1,0,0,1,2.911854563,0.787113135,-0.094413485,0.037638722,0.029022389,0.268650299,0.962064470,767,505,0.658409387,0.048017906,0.020613167,0.016120894,0.442372072,28.185418555,0.000000000,0.427926421,0.151539376,2.846983730,0.549679390,27.817263329,0,154,148,6,0.200782269,37,0,0,0,0,0,575,38,2461,5804,1869,0,0,25747
45,1517157226.551335096,1517157226.652174234,1,0,0,1,3.079588783,0.897791368,-0.132952574,0.035641321,0.014900485,0.299637123,0.953270825,796,545,0.684673367,0.052151116,0.018977055,0.015353645,0.432730861,30.350571662,0.000000000,0.424707021,0.151613438,2.984547483,0.609302934,28.096812884,0,130,124,6,0.163316583,42,0,0,0,0,0,623,43,2512,5934,1911,0,0,26370
46,1517157226.652194977,1517157226.753034353,1,0,0,1,3.234053636,1.015186322,-0.151816089,0.013827824,0.005291453,0.284063993,0.958691003,766,523,0.682767624,0.052173877,0.019181534,0.014820560,0.401114039,31.477467999,0.000000000,0.424404571,0.158068966,3.094776748,0.637490420,28.428335067,0,138,135,3,0.180156658,59,0,0,0,0,0,563,65,2574,6072,1970,0,0,26933
47,1517157226.753055096,1517157226.853894234,1,0,0,1,3.391816758,1.132154980,-0.179501311,-0.003379194,-0.001970199,0.260061858,0.965584035,719,466,0.648122392,0.037361427,0.018715453,0.015428329,0.351017883,32.307795574,0.000000000,0.420492755,0.161344181,3.202336290,0.682822982,28.547757070,0,109,106,3,0.151599444,34,0,0,0,0,0,575,35,2618,6181,2004,0,0,27508
48,1517157226.853914976,1517157226.954754353,1,0,0,1,3.552342268,1.234824722,-0.193778443,-0.003640935,0.001174683,0.234936181,0.972003269,723,477,0.659751037,0.039906753,0.018437286,0.014421000,0.290859310,30.161344780,0.000000000,0.412494744,0.151960756,3.283596420,0.712962975,28.588436619,0,98,94,4,0.135546335,35,0,0,0,0,0,590,35,2666,6279,2039,0,0,28098
49,1517157226.954775095,1517157227.055552244,1,0,0,1,3.719315193,1.331723147,-0.214256443,0.009707432,0.001425031,0.238177531,0.971172075,749,467,0.623497997,0.034795469,0.018403716,0.014746803,0.327351237,29.961863277,0.000000000,0.407375152,0.155570749,3.363570861,0.687698922,28.769384013,0,125,123,2,0.166889186,27,0,0,0,0,0,597,27,2710,6404,2066,0,0,28695
50,1517157227.055572987,1517157227.156412363,1,0,0,1,3.890816766,1.422221288,-0.225097932,0.010218407,0.003617100,0.243950721,0.969727047,761,473,0.621550591,0.045246010,0.017629147,0.013820762,0.315552873,26.685360662,0.000000000,0.401427826,0.154039519,3.432776041,0.696413114,28.828013874,0,117,114,3,0.153745072,37,0,0,0,0,0,602,42,2758,6521,2103,0,0,29297
51,1517157227.156433105,1517157227.257272243,1,0,0,1,4.057605934,1.514713382,-0.239551914,0.010133740,0.001236582,0.245539650,0.969332790,765,491,0.641830065,0.040192773,0.015728438,0.013041487,0.275293320,26.750331343,0.000000000,0.392522760,0.152461412,3.493658049,0.681855008,28.729962383,0,101,99,2,0.132026144,40,0,0,0,0,0,624,40,2795,6622,2143,0,0,29921
52,1517157227.257292986,1517157227.358132362,1,0,0,1,4.221924798,1.608898391,-0.247270016,0.013466571,0.001714227,0.250158946,0.968109609,794,500,0.629722922,0.033965936,0.015475567,0.012563838,0.294980137,24.281958688,0.000000000,0.380616997,0.140512342,3.544657582,0.638549372,28.508792963,0,114,108,6,0.143576826,27,0,0,0,0,0,653,27,2843,6736,2170,0,0,30574
53,1517157227.358153105,1517157227.458992243,1,0,0,1,4.383110131,1.704489390,-0.266840280,0.018750582,0.007503978,0.270597808,0.962480614,806,515,0.638957816,0.043155798,0.016101525,0.013279651,0.282609390,24.523621982,0.000000000,0.371246714,0.139086586,3.583507486,0.598857721,28.278995785,0,124,124,0,0.153846154,42,0,0,0,0,0,635,47,2873,6860,2212,0,0,31209
54,1517157227.459012985,1517157227.559852362,1,0,0,1,4.537132937,1.806491011,-0.260928817,0.014192101,0.015387538,0.294845065,0.955315757,843,532,0.631079478,0.038725617,0.018164369,0.013169392,0.253813724,25.995480066,0.000000000,0.361461999,0.140058231,3.615770993,0.595986125,28.375150900,0,146,146,0,0.173190985,41,0,0,0,0,0,654,43,2914,7006,2253,0,0,31863
55,1517157227.559873104,1517157227.660712242,1,0,0,1,4.689695179,1.909125592,-0.260613161,-0.004014417,0.010870601,0.281075208,0.959615778,799,498,0.623279099,0.038535000,0.015868587,0.012812187,0.228550468,28.843454182,0.000000000,0.352867706,0.135614684,3.636601937,0.584225377,28.584910785,0,125,124,1,0.156445557,44,0,0,0,0,0,626,48,2959,7131,2297,0,0,32489
56,1517157227.660732985,1517157227.761572361,1,0,0,1,4.851305545,2.012237917,-0.249973109,-0.016114259,0.004483749,0.239091147,0.970853053,789,505,0.640050697,0.042683579,0.019582039,0.014291497,0.239016111,26.402474150,0.000000000,0.347006608,0.135844607,3.664377985,0.668121317,28.401339850,0,118,114,4,0.149556401,37,0,0,0,0,0,630,41,2992,7249,2334,0,0,33119
57,1517157227.761593103,1517157227.862432241,1,0,0,1,5.007992009,2.094576467,-0.262339624,-0.026388404,0.001649287,0.195941846,0.980259009,794,492,0.619647355,0.042956817,0.019128588,0.013514114,0.229178791,27.687212044,0.000000000,0.338791846,0.133503044,3.671012995,0.754932310,28.370798554,0,117,111,6,0.147355164,32,0,0,0,0,0,639,38,3033,7366,2366,0,0,33758
58,1517157227.862452984,1517157227.963292360,1,0,0,1,5.178216027,2.170377023,-0.290269309,-0.025356155,0.010458676,0.157399390,0.987154048,851,537,0.631022327,0.042949113,0.019556428,0.014844041,0.272772906,28.731220826,0.000000000,0.332264219,0.133289709,3.676834351,0.826558451,28.460472817,0,148,147,1,0.173913043,43,0,0,0,0,0,657,46,3080,7514,2409,0,0,34415
59,1517157227.963313103,1517157228.064091206,1,0,0,1,5.349106025,2.229816361,-0.313499725,-0.028129941,0.009779269,0.109398424,0.993551739,816,500,0.612745098,0.032910841,0.014587823,0.011139026,0.242938904,26.881925320,0.000000000,0.327660671,0.140815413,3.674535724,0.912211780,28.344911262,0,122,120,2,0.149509804,38,0,0,0,0,0,655,39,3102,7636,2447,0,0,35070
60,1517157228.064111948,1517157228.164951324,1,0,0,1,5.522276192,2.250209654,-0.315607049,-0.023879753,0.008686765,0.071411499,0.997123210,803,492,0.612702366,0.033831893,0.017161401,0.011863992,0.233497322,28.779280838,0.000000000,0.318654766,0.145068328,3.654384446,0.986330995,28.204268836,0,101,97,4,0.125778331,23,0,0,0,0,0,679,23,3127,7737,2470,0,0,35749
61,1517157228.164972067,1517157228.265811205,1,0,0,1,5.687883980,2.266715836,-0.329771675,-0.016944415,0.011738123,0.058638999,0.998066416,792,509,0.642676768,0.029034041,0.013436125,0.008977044,0.238517576,27.158371566,0.000000000,0.308042117,0.154143530,3.618158599,1.010866286,28.264934190,0,91,91,0,0.114898990,31,0,0,0,0,0,669,32,3157,7828,2501,0,0,36418
62,1517157228.265831947,1517157228.366671324,1,0,0,1,5.860388841,2.284861275,-0.339732402,-0.009816116,0.011096231,0.058347436,0.998186403,815,499,0.612269939,0.032144551,0.013246714,0.008929572,0.243798204,28.166721986,0.000000000,0.300621048,0.155831502,3.577459280,0.941584008,28.168197094,0,108,106,2,0.132515337,25,0,0,0,0,0,681,26,3190,7936,2526,0,0,37099
63,1517157228.366692066,1517157228.467531204,1,0,0,1,6.029984612,2.310522928,-0.355592229,-0.010536596,0.007271435,0.061341086,0.998034758,807,506,0.627013631,0.032889775,0.014546715,0.010406443,0.215703423,27.123849542,0.000000000,0.290583428,0.160902540,3.542943571,0.811645683,28.022786252,0,103,102,1,0.127633209,37,0,0,0,0,0,664,40,3215,8039,2563,0,0,37763
64,1517157228.467551947,1517157228.568391323,1,0,0,1,6.203415074,2.329783976,-0.356663618,-0.006571632,0.004120830,0.064860616,0.997864186,833,538,0.645858343,0.038152825,0.015039724,0.011132330,0.266046323,23.179231041,0.000000000,0.281767140,0.155564817,3.512822730,0.755615875,27.772476876,0,104,102,2,0.124849940,31,0,0,0,0,0,695,34,3241,8143,2594,0,0,38458
65,1517157228.568413019,1517157228.669251204,1,0,0,1,6.362131321,2.356780602,-0.361990014,0.004469336,0.000901580,0.080419915,0.996750646,872,544,0.623853211,0.034457473,0.014704037,0.010387158,0.256734940,27.089895833,0.000000000,0.272967344,0.140832455,3.478978994,0.753670668,27.609443085,0,96,94,2,0.110091743,26,0,0,0,0,0,750,26,3274,8239,2620,0,0,39208
66,1517157228.669272900,1517157228.770111322,1,0,0,1,6.521500616,2.386608463,-0.367537242,0.014284214,0.003455649,0.106898926,0.994161274,867,523,0.603229527,0.032368812,0.014464459,0.010163972,0.231752568,26.931074604,0.000000000,0.264499271,0.120631257,3.442874016,0.756961897,27.382123415,0,92,90,2,0.106113033,19,0,0,0,0,0,756,19,3302,8331,2639,0,0,39964
67,1517157228.770133018,1517157228.870972395,1,0,0,1,6.683563014,2.435747551,-0.390619125,0.025911823,0.014505803,0.156505379,0.987230584,885,551,0.622598870,0.038595390,0.016030530,0.011282562,0.235794633,26.281121752,0.000000000,0.258738108,0.120664537,3.422703486,0.805802955,27.080789724,0,104,103,1,0.117514124,31,0,0,0,0,0,744,37,3329,8435,2670,0,0,40708
68,1517157228.971853018,1517157229.072630405,1,0,0,1,6.974507204,2.608912999,-0.410906658,0.012195620,0.009676092,0.228263534,0.973474909,834,520,0.623501199,0.037338071,0.021180386,0.013487312,0.209034643,28.348195296,0.000000000,0.254646875,0.120073495,3.567752812,0.944932072,26.990132250,0,91,90,1,0.109112710,26,0,0,0,0,0,715,28,3359,8526,2696,0,0,41423
